account_id,plan_tier,api_calls_per_month,seat_count,feature_count,feature_request_count,upgraded_next_quarter,cluster
7646,pro,8755.0,7.0,10.0,2,1,0
7647,free,347.0,1.0,4.0,1,0,2
7648,pro,7916.0,11.0,11.0,4,0,0
7649,free,522.0,4.0,2.0,2,0,2
7650,pro,7371.0,6.0,10.0,0,0,0
7651,free,714.0,1.0,6.0,0,0,2
7652,free,406.0,4.0,2.0,0,0,2
7653,free,907.0,4.0,2.0,1,0,2
7654,free,384.0,3.0,1.0,1,0,2
7655,free,959.0,1.0,5.0,3,0,2
7656,pro,9713.0,9.0,10.0,2,0,0
7657,free,526.0,1.0,2.0,2,0,2
7658,free,966.0,1.0,1.0,0,0,2
7659,free,580.0,1.0,2.0,4,0,2
7660,free,937.0,1.0,2.0,2,1,2
7661,free,725.0,5.0,4.0,1,0,2
7662,free,0.0,1.0,2.0,2,0,2
7663,pro,6719.0,9.0,10.0,1,0,0
7664,free,466.0,1.0,5.0,0,1,2
7665,free,313.0,5.0,3.0,2,1,2
7666,free,348.0,3.0,5.0,1,1,2
7667,pro,6504.0,6.0,9.0,2,0,0
7668,pro,6997.0,8.0,10.0,0,0,0
7669,free,428.0,1.0,4.0,2,0,2
7670,free,737.0,1.0,5.0,2,0,2
7671,free,325.0,1.0,3.0,0,0,2
7672,free,546.0,1.0,2.0,2,0,2
7673,pro,9969.0,4.0,11.0,4,1,0
7674,free,882.0,3.0,4.0,2,0,2
7675,enterprise,50462.0,45.0,18.0,3,0,1
7676,free,816.0,1.0,6.0,1,0,2
7677,pro,7506.0,11.0,8.0,1,0,0
7678,free,424.0,1.0,2.0,1,0,2
7679,free,1008.0,1.0,3.0,3,0,2
7680,free,736.0,2.0,4.0,0,0,2
7681,free,657.0,2.0,3.0,6,1,2
7682,free,510.0,2.0,1.0,5,0,2
7683,free,140.0,1.0,5.0,3,0,2
7684,pro,4689.0,12.0,10.0,0,0,0
7685,pro,8201.0,13.0,8.0,4,0,0
7686,pro,8709.0,8.0,10.0,4,0,0
7687,pro,7135.0,8.0,8.0,4,0,0
7688,free,134.0,5.0,2.0,6,1,2
7689,pro,9444.0,9.0,7.0,5,1,0
7690,free,437.0,1.0,6.0,0,0,2
7691,free,416.0,5.0,3.0,2,0,2
7692,free,504.0,4.0,2.0,4,0,2
7693,free,369.0,4.0,4.0,2,0,2
7694,free,233.0,1.0,5.0,5,1,2
7695,free,782.0,1.0,1.0,1,0,2
7696,free,438.0,1.0,6.0,3,0,2
7697,pro,8444.0,8.0,8.0,3,0,0
7698,pro,9024.0,8.0,8.0,1,0,0
7699,pro,7052.0,9.0,8.0,3,0,0
7700,free,506.0,1.0,3.0,4,0,2
7701,pro,6116.0,9.0,9.0,0,0,0
7702,free,349.0,6.0,1.0,2,0,2
7703,enterprise,52236.0,46.0,20.0,2,0,1
7704,pro,9586.0,7.0,9.0,3,0,0
7705,pro,7426.0,11.0,8.0,0,0,0
7706,pro,8257.0,5.0,12.0,2,0,0
7707,free,347.0,6.0,4.0,1,0,2
7708,free,340.0,1.0,5.0,0,0,2
7709,free,482.0,2.0,3.0,4,0,2
7710,free,635.0,3.0,1.0,0,0,2
7711,pro,8442.0,3.0,7.0,5,0,0
7712,free,292.0,1.0,2.0,3,0,2
7713,free,535.0,6.0,4.0,3,0,2
7714,pro,9755.0,9.0,11.0,4,0,0
7715,pro,7125.0,8.0,12.0,4,0,0
7716,free,0.0,1.0,2.0,3,0,2
7717,free,648.0,1.0,4.0,2,0,2
7718,pro,8446.0,8.0,8.0,2,0,0
7719,pro,6653.0,8.0,9.0,2,0,0
7720,free,1117.0,3.0,4.0,0,0,2
7721,free,382.0,1.0,3.0,3,0,2
7722,enterprise,39398.0,45.0,19.0,4,1,1
7723,free,501.0,1.0,3.0,0,0,2
7724,free,265.0,4.0,1.0,3,0,2
7725,free,452.0,3.0,4.0,4,0,2
7726,free,1009.0,8.0,2.0,0,0,2
7727,free,393.0,1.0,2.0,2,0,2
7728,pro,7911.0,7.0,12.0,1,0,0
7729,free,582.0,1.0,3.0,4,0,2
7730,pro,6369.0,4.0,8.0,5,0,0
7731,enterprise,55446.0,42.0,18.0,2,0,1
7732,pro,10041.0,11.0,9.0,5,0,0
7733,pro,10175.0,7.0,10.0,3,0,0
7734,free,116.0,1.0,3.0,1,0,2
7735,free,780.0,2.0,4.0,3,0,2
7736,free,1172.0,1.0,4.0,3,0,2
7737,free,632.0,1.0,1.0,3,0,2
7738,enterprise,52501.0,47.0,17.0,1,1,1
7739,free,959.0,1.0,2.0,1,0,2
7740,pro,5736.0,10.0,11.0,7,0,0
7741,free,448.0,3.0,5.0,4,0,2
7742,pro,7968.0,8.0,10.0,2,1,0
7743,enterprise,50594.0,46.0,14.0,3,0,1
7744,free,116.0,1.0,2.0,2,1,2
7745,free,90.0,2.0,1.0,4,0,2
7746,free,563.0,1.0,4.0,3,0,2
7747,pro,6179.0,9.0,7.0,1,0,0
7748,pro,7335.0,13.0,10.0,4,0,0
7749,free,593.0,7.0,2.0,4,0,2
7750,pro,8018.0,8.0,10.0,3,0,0
7751,free,448.0,3.0,6.0,3,0,2
7752,free,401.0,1.0,4.0,2,0,2
7753,free,612.0,1.0,3.0,0,0,2
7754,free,145.0,1.0,4.0,3,0,2
7755,free,446.0,5.0,4.0,4,1,2
7756,free,599.0,2.0,1.0,1,0,2
7757,free,1170.0,2.0,3.0,0,0,2
7758,free,240.0,1.0,6.0,3,0,2
7759,pro,8640.0,7.0,10.0,3,1,0
7760,free,366.0,1.0,2.0,4,1,2
7761,free,392.0,1.0,3.0,1,0,2
7762,free,505.0,1.0,2.0,2,0,2
7763,free,0.0,1.0,3.0,3,0,2
7764,pro,8319.0,9.0,9.0,4,1,0
7765,free,869.0,1.0,5.0,0,0,2
7766,free,1079.0,2.0,1.0,1,0,2
7767,free,477.0,2.0,2.0,1,0,2
7768,free,760.0,1.0,4.0,1,0,2
7769,free,473.0,2.0,3.0,3,1,2
7770,free,606.0,1.0,1.0,1,0,2
7771,free,417.0,1.0,1.0,2,0,2
7772,pro,10404.0,5.0,9.0,4,0,0
7773,free,462.0,3.0,4.0,0,0,2
7774,free,325.0,1.0,3.0,3,0,2
7775,pro,9108.0,6.0,9.0,2,0,0
7776,free,756.0,3.0,3.0,1,0,2
7777,free,178.0,4.0,3.0,2,0,2
7778,pro,8995.0,10.0,8.0,1,0,0
7779,free,641.0,1.0,4.0,3,0,2
7780,free,493.0,1.0,3.0,1,0,2
7781,free,375.0,1.0,3.0,2,0,2
7782,pro,8198.0,5.0,6.0,4,0,0
7783,pro,8086.0,5.0,13.0,4,0,0
7784,free,510.0,2.0,2.0,2,0,2
7785,pro,9825.0,6.0,9.0,1,0,0
7786,pro,8005.0,9.0,10.0,1,0,0
7787,pro,9262.0,5.0,8.0,1,1,0
7788,free,294.0,6.0,3.0,3,0,2
7789,free,780.0,1.0,4.0,0,0,2
7790,free,403.0,1.0,4.0,1,0,2
7791,free,434.0,4.0,2.0,1,0,2
7792,free,650.0,3.0,3.0,2,0,2
7793,free,208.0,2.0,5.0,1,0,2
7794,free,996.0,6.0,1.0,1,0,2
7795,free,361.0,1.0,4.0,2,0,2
7796,free,221.0,2.0,2.0,3,0,2
7797,free,721.0,3.0,6.0,2,0,2
7798,pro,7227.0,9.0,11.0,2,0,0
7799,free,997.0,1.0,4.0,0,0,2
7800,enterprise,57512.0,43.0,18.0,1,0,1
7801,pro,8251.0,14.0,6.0,1,0,0
7802,pro,7602.0,7.0,12.0,1,0,0
7803,free,627.0,2.0,2.0,1,0,2
7804,pro,8692.0,5.0,9.0,3,0,0
7805,free,341.0,1.0,4.0,3,0,2
7806,free,520.0,4.0,2.0,5,1,2
7807,free,875.0,2.0,2.0,4,1,2
7808,free,295.0,4.0,2.0,2,0,2
7809,pro,8549.0,4.0,7.0,4,0,0
7810,pro,8381.0,6.0,12.0,4,0,0
7811,free,638.0,3.0,1.0,1,0,2
7812,pro,7338.0,6.0,8.0,3,0,0
7813,pro,8825.0,8.0,10.0,1,0,0
7814,pro,6753.0,8.0,7.0,2,0,0
7815,free,409.0,3.0,1.0,2,0,2
7816,free,486.0,3.0,2.0,1,0,2
7817,pro,7738.0,4.0,11.0,0,0,0
7818,enterprise,50865.0,53.0,20.0,0,0,1
7819,free,12.0,3.0,1.0,2,0,2
7820,free,667.0,4.0,5.0,3,0,2
7821,free,689.0,3.0,4.0,2,0,2
7822,free,0.0,1.0,3.0,4,0,2
7823,free,417.0,3.0,2.0,2,0,2
7824,free,575.0,2.0,5.0,1,0,2
7825,free,455.0,1.0,2.0,2,1,2
7826,free,661.0,1.0,3.0,3,0,2
7827,free,489.0,1.0,2.0,0,0,2
7828,pro,6362.0,4.0,8.0,5,0,0
7829,free,493.0,3.0,3.0,3,1,2
7830,enterprise,47952.0,43.0,15.0,3,0,1
7831,enterprise,60046.0,48.0,19.0,1,0,1
7832,free,520.0,7.0,1.0,2,0,2
7833,pro,7908.0,8.0,12.0,0,0,0
7834,free,792.0,1.0,5.0,1,0,2
7835,free,381.0,1.0,5.0,7,0,2
7836,free,500.0,1.0,1.0,1,0,2
7837,pro,7953.0,9.0,7.0,4,0,0
7838,pro,8954.0,8.0,8.0,1,0,0
7839,pro,9292.0,9.0,7.0,1,0,0
7840,pro,8561.0,8.0,11.0,3,0,0
7841,pro,4705.0,7.0,5.0,3,0,2
7842,free,290.0,4.0,3.0,4,0,2
7843,pro,8027.0,8.0,8.0,4,1,0
7844,free,523.0,3.0,6.0,3,0,2
7845,free,132.0,1.0,4.0,4,0,2
7846,pro,8835.0,8.0,7.0,5,1,0
7847,free,58.0,1.0,5.0,2,0,2
7848,enterprise,67346.0,44.0,20.0,4,0,1
7849,free,900.0,6.0,1.0,2,0,2
7850,free,766.0,3.0,1.0,2,0,2
7851,pro,6896.0,10.0,8.0,1,0,0
7852,free,724.0,1.0,2.0,2,0,2
7853,free,892.0,5.0,1.0,2,0,2
7854,free,518.0,5.0,4.0,2,0,2
7855,free,485.0,3.0,4.0,4,0,2
7856,free,646.0,1.0,2.0,4,0,2
7857,free,618.0,1.0,5.0,3,0,2
7858,pro,8368.0,8.0,12.0,1,0,0
7859,free,701.0,1.0,4.0,3,0,2
7860,free,459.0,5.0,2.0,4,0,2
7861,pro,7319.0,12.0,11.0,1,1,0
7862,free,552.0,2.0,2.0,3,0,2
7863,pro,5911.0,3.0,10.0,6,0,0
7864,enterprise,46399.0,43.0,18.0,4,0,1
7865,enterprise,52455.0,45.0,16.0,1,0,1
7866,free,427.0,1.0,5.0,1,0,2
7867,free,337.0,1.0,1.0,1,0,2
7868,free,479.0,3.0,2.0,7,0,2
7869,free,364.0,4.0,4.0,1,0,2
7870,free,484.0,3.0,4.0,2,0,2
7871,pro,9331.0,7.0,7.0,4,1,0
7872,free,746.0,1.0,4.0,3,1,2
7873,free,472.0,3.0,4.0,3,0,2
7874,pro,8905.0,10.0,9.0,0,0,0
7875,pro,8190.0,11.0,10.0,2,0,0
7876,pro,8438.0,8.0,7.0,2,0,0
7877,enterprise,61782.0,45.0,16.0,1,0,1
7878,pro,8010.0,4.0,8.0,1,0,0
7879,free,683.0,6.0,2.0,1,0,2
7880,pro,7584.0,7.0,11.0,1,0,0
7881,free,457.0,3.0,2.0,3,0,2
7882,free,577.0,3.0,2.0,1,0,2
7883,pro,7268.0,9.0,9.0,2,0,0
7884,enterprise,61303.0,39.0,18.0,3,1,1
7885,free,607.0,1.0,3.0,2,0,2
7886,free,406.0,1.0,5.0,4,0,2
7887,pro,5929.0,12.0,6.0,3,0,0
7888,free,620.0,1.0,1.0,3,0,2
7889,free,540.0,2.0,1.0,2,0,2
7890,free,301.0,4.0,5.0,1,0,2
7891,enterprise,74876.0,47.0,18.0,2,0,1
7892,free,421.0,3.0,6.0,5,1,2
7893,pro,11812.0,7.0,9.0,3,0,0
7894,free,0.0,2.0,3.0,3,0,2
7895,free,616.0,4.0,4.0,4,0,2
7896,free,466.0,1.0,4.0,4,0,2
7897,free,290.0,1.0,3.0,4,0,2
7898,free,543.0,2.0,4.0,3,0,2
7899,free,233.0,4.0,2.0,1,0,2
7900,free,404.0,1.0,4.0,1,0,2
7901,pro,7915.0,6.0,9.0,4,1,0
7902,free,649.0,6.0,4.0,1,0,2
7903,free,793.0,1.0,3.0,0,0,2
7904,pro,8053.0,7.0,7.0,2,0,0
7905,free,0.0,4.0,1.0,1,0,2
7906,free,577.0,2.0,5.0,1,0,2
7907,free,889.0,3.0,5.0,0,0,2
7908,free,246.0,1.0,1.0,4,0,2
7909,free,711.0,1.0,3.0,2,0,2
7910,pro,8611.0,9.0,8.0,3,1,0
7911,free,410.0,1.0,1.0,2,0,2
7912,enterprise,57621.0,43.0,18.0,1,0,1
7913,free,390.0,4.0,4.0,1,0,2
7914,pro,7221.0,9.0,7.0,2,0,0
7915,free,698.0,1.0,4.0,0,0,2
7916,pro,5981.0,8.0,11.0,4,0,0
7917,free,545.0,2.0,3.0,3,0,2
7918,pro,7416.0,9.0,9.0,1,0,0
7919,pro,5272.0,6.0,10.0,4,0,0
7920,free,473.0,6.0,7.0,1,0,0
7921,free,0.0,4.0,1.0,4,0,2
7922,pro,6877.0,7.0,9.0,3,0,0
7923,free,455.0,1.0,6.0,2,0,2
7924,pro,6709.0,7.0,9.0,1,0,0
7925,free,880.0,1.0,3.0,1,0,2
7926,pro,10374.0,10.0,9.0,3,0,0
7927,free,539.0,3.0,2.0,1,0,2
7928,free,69.0,2.0,4.0,3,1,2
7929,pro,8180.0,8.0,6.0,3,0,0
7930,free,417.0,4.0,3.0,1,0,2
7931,pro,7412.0,11.0,11.0,2,0,0
7932,free,65.0,1.0,3.0,0,0,2
7933,pro,6602.0,5.0,8.0,2,0,0
7934,free,476.0,4.0,4.0,3,1,2
7935,free,166.0,1.0,3.0,0,0,2
7936,pro,8077.0,10.0,11.0,0,0,0
7937,pro,8093.0,9.0,10.0,0,0,0
7938,free,637.0,1.0,6.0,2,0,2
7939,free,614.0,1.0,2.0,5,0,2
7940,enterprise,58497.0,50.0,17.0,1,0,1
7941,free,411.0,2.0,4.0,6,0,2
7942,enterprise,57334.0,44.0,18.0,2,0,1
7943,pro,8673.0,8.0,9.0,3,1,0
7944,free,146.0,4.0,4.0,1,0,2
7945,free,763.0,2.0,3.0,2,0,2
7946,free,414.0,1.0,3.0,2,0,2
7947,free,858.0,1.0,4.0,1,1,2
7948,free,359.0,1.0,2.0,4,0,2
7949,pro,8728.0,12.0,10.0,0,0,0
7950,free,1161.0,1.0,3.0,1,0,2
7951,free,577.0,1.0,1.0,2,0,2
7952,pro,5666.0,5.0,10.0,1,0,0
7953,pro,10267.0,7.0,9.0,3,0,0
7954,pro,7145.0,7.0,9.0,2,0,0
7955,pro,6629.0,6.0,8.0,2,0,0
7956,enterprise,45456.0,43.0,20.0,2,0,1
7957,free,941.0,1.0,6.0,2,1,2
7958,free,581.0,6.0,3.0,2,0,2
7959,free,202.0,2.0,2.0,1,0,2
7960,enterprise,53140.0,45.0,20.0,1,0,1
7961,free,1004.0,4.0,2.0,2,0,2
7962,pro,10004.0,5.0,11.0,2,0,0
7963,free,691.0,1.0,4.0,2,0,2
7964,pro,7482.0,8.0,11.0,2,0,0
7965,free,372.0,5.0,6.0,0,0,2
7966,free,252.0,7.0,2.0,0,0,2
7967,pro,8193.0,10.0,9.0,1,0,0
7968,pro,10025.0,8.0,8.0,3,1,0
7969,enterprise,62189.0,44.0,18.0,4,1,1
7970,pro,6437.0,8.0,7.0,4,0,0
7971,free,619.0,1.0,5.0,1,0,2
7972,free,694.0,3.0,3.0,2,0,2
7973,pro,7213.0,7.0,7.0,4,1,0
7974,free,411.0,2.0,4.0,4,0,2
7975,free,467.0,1.0,1.0,0,0,2
7976,free,620.0,5.0,1.0,5,1,2
7977,free,284.0,2.0,3.0,2,0,2
7978,enterprise,50961.0,42.0,16.0,4,1,1
7979,free,867.0,2.0,1.0,0,0,2
7980,enterprise,50663.0,47.0,20.0,3,0,1
7981,free,587.0,1.0,1.0,3,0,2
7982,pro,5464.0,10.0,7.0,3,0,0
7983,pro,6035.0,6.0,10.0,3,0,0
7984,free,880.0,1.0,1.0,3,0,2
7985,free,543.0,2.0,5.0,0,0,2
7986,free,851.0,1.0,4.0,0,1,2
7987,pro,7018.0,1.0,10.0,2,0,0
7988,free,0.0,1.0,1.0,3,0,2
7989,free,323.0,1.0,7.0,3,0,0
7990,free,0.0,1.0,5.0,2,0,2
7991,free,221.0,1.0,4.0,6,0,2
7992,free,961.0,4.0,5.0,2,0,2
7993,pro,9372.0,9.0,10.0,2,0,0
7994,pro,8352.0,9.0,7.0,4,1,0
7995,pro,10218.0,6.0,9.0,7,0,0
7996,pro,6659.0,4.0,8.0,1,0,0
7997,free,300.0,3.0,4.0,1,0,2
7998,enterprise,62461.0,48.0,20.0,1,0,1
7999,free,374.0,3.0,6.0,2,0,2
8000,pro,6603.0,11.0,7.0,3,0,0
8001,pro,7023.0,6.0,10.0,1,0,0
8002,free,375.0,1.0,6.0,2,0,2
8003,free,624.0,2.0,3.0,1,0,2
8004,pro,7941.0,8.0,9.0,2,0,0
8005,free,416.0,1.0,3.0,2,0,2
8006,free,364.0,2.0,3.0,3,0,2
8007,free,257.0,3.0,3.0,0,0,2
8008,pro,7571.0,7.0,9.0,3,0,0
8009,pro,7938.0,13.0,7.0,0,0,0
8010,free,226.0,1.0,4.0,3,1,2
8011,pro,8331.0,8.0,7.0,0,1,0
8012,enterprise,73600.0,42.0,18.0,1,0,1
8013,pro,8602.0,13.0,10.0,4,0,0
8014,enterprise,72959.0,43.0,16.0,4,1,1
8015,enterprise,39739.0,48.0,20.0,2,0,1
8016,enterprise,62029.0,46.0,20.0,3,1,1
8017,pro,8602.0,5.0,10.0,2,1,0
8018,free,395.0,5.0,6.0,0,0,2
8019,free,458.0,2.0,4.0,1,0,2
8020,free,263.0,1.0,6.0,1,0,2
8021,pro,8221.0,12.0,11.0,2,0,0
8022,free,843.0,2.0,3.0,0,0,2
8023,free,276.0,1.0,2.0,3,0,2
8024,free,346.0,7.0,2.0,0,0,2
8025,free,175.0,1.0,4.0,4,0,2
8026,free,87.0,1.0,2.0,1,0,2
8027,free,0.0,4.0,4.0,2,0,2
8028,pro,8737.0,9.0,10.0,6,1,0
8029,free,320.0,1.0,2.0,3,0,2
8030,free,534.0,1.0,4.0,2,0,2
8031,pro,9543.0,9.0,11.0,2,0,0
8032,free,480.0,1.0,1.0,2,0,2
8033,pro,7370.0,10.0,8.0,3,1,0
8034,free,340.0,1.0,2.0,2,0,2
8035,free,0.0,1.0,2.0,3,0,2
8036,free,0.0,1.0,1.0,3,0,2
8037,free,413.0,2.0,4.0,0,0,2
8038,free,267.0,2.0,4.0,3,0,2
8039,free,786.0,1.0,2.0,4,0,2
8040,enterprise,51521.0,43.0,17.0,4,0,1
8041,free,350.0,1.0,3.0,5,0,2
8042,enterprise,62174.0,46.0,16.0,1,0,1
8043,free,328.0,6.0,2.0,3,1,2
8044,free,310.0,2.0,4.0,2,0,2
8045,free,325.0,2.0,3.0,1,0,2
8046,free,526.0,3.0,3.0,2,0,2
8047,free,557.0,1.0,2.0,1,0,2
8048,pro,9413.0,5.0,8.0,2,0,0
8049,free,241.0,1.0,6.0,2,0,2
8050,free,499.0,6.0,3.0,2,0,2
8051,enterprise,48471.0,44.0,20.0,3,0,1
8052,free,559.0,1.0,4.0,3,0,2
8053,pro,7378.0,8.0,9.0,0,0,0
8054,pro,9051.0,9.0,9.0,5,0,0
8055,free,3.0,2.0,2.0,2,1,2
8056,free,744.0,1.0,2.0,6,0,2
8057,free,159.0,1.0,4.0,2,0,2
8058,free,468.0,4.0,4.0,0,0,2
8059,free,376.0,1.0,2.0,4,1,2
8060,pro,8400.0,11.0,6.0,4,0,0
8061,free,534.0,1.0,4.0,2,0,2
8062,free,137.0,3.0,1.0,1,0,2
8063,pro,7364.0,13.0,8.0,2,0,0
8064,free,683.0,1.0,4.0,3,0,2
8065,free,189.0,1.0,5.0,3,0,2
8066,free,726.0,1.0,2.0,3,1,2
8067,enterprise,63412.0,43.0,18.0,2,0,1
8068,pro,9412.0,7.0,8.0,2,0,0
8069,free,452.0,3.0,3.0,0,0,2
8070,free,592.0,2.0,4.0,1,0,2
8071,enterprise,65056.0,48.0,20.0,2,0,1
8072,free,201.0,8.0,4.0,5,1,2
8073,pro,5958.0,10.0,13.0,5,0,0
8074,pro,8231.0,10.0,6.0,1,0,0
8075,pro,10674.0,5.0,10.0,0,0,0
8076,free,785.0,6.0,3.0,2,0,2
8077,free,915.0,1.0,4.0,4,1,2
8078,free,373.0,4.0,3.0,2,1,2
8079,free,299.0,2.0,2.0,2,0,2
8080,pro,8092.0,7.0,9.0,3,0,0
8081,free,714.0,1.0,1.0,1,0,2
8082,free,760.0,1.0,3.0,3,0,2
8083,free,81.0,1.0,3.0,5,0,2
8084,free,647.0,1.0,2.0,6,1,2
8085,pro,6911.0,14.0,9.0,2,0,0
8086,enterprise,54945.0,44.0,17.0,3,0,1
8087,pro,5339.0,3.0,7.0,3,0,0
8088,free,730.0,1.0,6.0,2,0,2
8089,free,417.0,1.0,4.0,1,0,2
8090,free,651.0,4.0,2.0,1,0,2
8091,pro,7482.0,10.0,9.0,4,0,0
8092,free,348.0,1.0,3.0,3,0,2
8093,enterprise,69587.0,42.0,18.0,2,0,1
8094,pro,7948.0,7.0,9.0,1,0,0
8095,free,265.0,2.0,1.0,0,0,2
8096,free,1133.0,1.0,1.0,4,0,2
8097,enterprise,59007.0,43.0,17.0,2,0,1
8098,free,346.0,1.0,4.0,1,0,2
8099,enterprise,55867.0,44.0,19.0,2,0,1
8100,free,421.0,1.0,3.0,3,0,2
8101,pro,7955.0,10.0,9.0,1,0,0
8102,free,355.0,1.0,2.0,2,0,2
8103,pro,4686.0,9.0,9.0,2,0,0
8104,pro,6108.0,5.0,6.0,3,0,0
8105,free,1250.0,1.0,3.0,1,0,2
8106,enterprise,73311.0,43.0,17.0,4,0,1
8107,enterprise,53449.0,50.0,17.0,0,1,1
8108,pro,8738.0,8.0,9.0,0,0,0
8109,pro,9378.0,8.0,9.0,2,0,0
8110,free,431.0,1.0,3.0,4,0,2
8111,free,380.0,1.0,4.0,1,0,2
8112,pro,9173.0,7.0,9.0,2,0,0
8113,free,429.0,1.0,4.0,5,1,2
8114,free,415.0,1.0,5.0,1,0,2
8115,pro,9929.0,12.0,8.0,3,1,0
8116,pro,9545.0,8.0,10.0,2,0,0
8117,free,482.0,3.0,3.0,1,1,2
8118,free,60.0,5.0,3.0,4,0,2
8119,free,176.0,2.0,3.0,3,0,2
8120,pro,8504.0,8.0,10.0,2,0,0
8121,pro,9842.0,8.0,5.0,3,1,2
8122,free,509.0,5.0,1.0,1,0,2
8123,free,272.0,1.0,1.0,1,1,2
8124,free,661.0,3.0,5.0,2,0,2
8125,free,618.0,4.0,2.0,4,0,2
8126,pro,7022.0,6.0,7.0,3,0,0
8127,free,365.0,3.0,1.0,1,0,2
8128,free,97.0,5.0,3.0,3,0,2
8129,pro,7899.0,8.0,11.0,5,0,0
8130,enterprise,57985.0,42.0,20.0,2,0,1
8131,free,755.0,1.0,1.0,2,0,2
8132,free,894.0,1.0,1.0,2,0,2
8133,free,252.0,1.0,1.0,1,0,2
8134,free,818.0,3.0,5.0,1,0,2
8135,enterprise,52541.0,49.0,20.0,4,0,1
8136,free,96.0,4.0,1.0,2,0,2
8137,free,400.0,3.0,2.0,5,0,2
8138,pro,10236.0,11.0,8.0,0,0,0
8139,free,791.0,1.0,1.0,1,0,2
8140,pro,6377.0,8.0,9.0,6,0,0
8141,pro,6596.0,8.0,7.0,2,0,0
8142,free,628.0,2.0,3.0,1,0,2
8143,free,277.0,5.0,5.0,1,0,2
8144,pro,9177.0,6.0,9.0,3,0,0
8145,free,314.0,4.0,3.0,2,0,2
8146,free,623.0,1.0,4.0,2,0,2
8147,free,640.0,1.0,1.0,3,1,2
8148,free,172.0,1.0,3.0,2,0,2
8149,free,520.0,1.0,3.0,3,0,2
8150,free,287.0,1.0,4.0,4,0,2
8151,free,444.0,2.0,2.0,1,0,2
8152,pro,7706.0,10.0,11.0,2,0,0
8153,free,789.0,2.0,2.0,1,0,2
8154,free,324.0,1.0,3.0,3,0,2
8155,free,517.0,1.0,4.0,3,0,2
8156,free,442.0,5.0,1.0,3,0,2
8157,free,543.0,3.0,2.0,1,0,2
8158,free,935.0,1.0,2.0,4,1,2
8159,free,281.0,3.0,1.0,1,0,2
8160,free,425.0,3.0,4.0,1,0,2
8161,free,660.0,1.0,3.0,2,0,2
8162,free,1023.0,1.0,2.0,2,0,2
8163,pro,7525.0,8.0,8.0,6,0,0
8164,free,851.0,4.0,3.0,1,0,2
8165,pro,7635.0,10.0,10.0,2,0,0
8166,free,670.0,2.0,3.0,1,0,2
8167,pro,9047.0,7.0,10.0,2,0,0
8168,free,0.0,3.0,3.0,1,0,2
8169,free,148.0,1.0,2.0,2,0,2
8170,pro,10785.0,8.0,5.0,1,0,0
8171,pro,5482.0,11.0,7.0,4,0,0
8172,pro,7696.0,9.0,8.0,3,0,0
8173,free,894.0,1.0,2.0,1,0,2
8174,enterprise,62252.0,49.0,16.0,1,0,1
8175,free,308.0,1.0,3.0,0,0,2
8176,enterprise,57025.0,45.0,18.0,2,0,1
8177,enterprise,65888.0,43.0,16.0,5,1,1
8178,free,330.0,1.0,5.0,2,0,2
8179,pro,8508.0,9.0,7.0,1,0,0
8180,free,357.0,3.0,3.0,6,0,2
8181,free,462.0,3.0,3.0,4,0,2
8182,pro,8377.0,11.0,10.0,3,0,0
8183,pro,7372.0,6.0,8.0,3,0,0
8184,free,149.0,2.0,8.0,2,0,0
8185,pro,5987.0,6.0,9.0,2,0,0
8186,free,308.0,1.0,2.0,2,0,2
8187,pro,7320.0,3.0,10.0,3,0,0
8188,free,433.0,3.0,3.0,5,0,2
8189,free,692.0,1.0,3.0,3,0,2
8190,free,0.0,5.0,3.0,2,0,2
8191,pro,6327.0,4.0,8.0,2,0,0
8192,pro,9933.0,12.0,9.0,3,0,0
8193,pro,10604.0,9.0,8.0,1,0,0
8194,pro,7827.0,7.0,8.0,0,0,0
8195,free,439.0,6.0,2.0,3,0,2
8196,free,398.0,1.0,5.0,2,0,2
8197,enterprise,39162.0,45.0,20.0,0,0,1
8198,pro,8779.0,13.0,8.0,1,0,0
8199,free,505.0,1.0,2.0,2,0,2
8200,free,192.0,3.0,2.0,4,0,2
8201,pro,8499.0,14.0,10.0,4,0,0
8202,enterprise,71902.0,44.0,20.0,1,0,1
8203,pro,6301.0,11.0,9.0,0,0,0
8204,enterprise,71685.0,46.0,20.0,3,0,1
8205,free,0.0,1.0,3.0,0,0,2
8206,enterprise,53025.0,45.0,16.0,5,0,1
8207,free,409.0,2.0,2.0,4,0,2
8208,pro,5121.0,9.0,14.0,3,0,0
8209,enterprise,49514.0,42.0,18.0,2,0,1
8210,free,354.0,2.0,4.0,4,0,2
8211,pro,8893.0,11.0,10.0,0,0,0
8212,pro,7516.0,12.0,10.0,1,0,0
8213,free,564.0,1.0,3.0,2,0,2
8214,free,442.0,3.0,1.0,3,0,2
8215,free,193.0,1.0,1.0,0,0,2
8216,pro,6285.0,8.0,6.0,2,0,0
8217,pro,6185.0,6.0,9.0,3,0,0
8218,pro,7273.0,5.0,12.0,5,0,0
8219,enterprise,70704.0,42.0,20.0,5,0,1
8220,enterprise,59273.0,48.0,15.0,1,0,1
8221,pro,7679.0,8.0,8.0,1,0,0
8222,free,70.0,3.0,1.0,1,0,2
8223,enterprise,62886.0,44.0,19.0,0,0,1
8224,free,648.0,3.0,4.0,2,0,2
8225,pro,6704.0,2.0,7.0,5,0,0
8226,pro,7454.0,8.0,11.0,5,1,0
