account_id,account_status,session_length_min,actions_per_session,exports_count,onboarding_completion_pct,retained_90d,cluster
7179,trial,9.0,5.4,3,53.0,0,2
7180,paid,22.2,19.1,6,52.0,0,0
7181,trial,10.5,3.9,0,35.4,0,2
7182,paid,27.9,17.7,5,72.2,0,0
7183,trial,8.4,8.9,2,51.5,0,2
7184,trial,12.6,11.3,2,76.5,1,2
7185,trial,8.9,8.7,0,37.0,1,2
7186,trial,9.0,4.2,2,78.1,0,2
7187,paid,24.8,17.0,6,43.2,0,0
7188,paid,20.7,17.5,4,35.0,0,0
7189,paid,25.4,16.7,5,84.2,1,0
7190,paid,27.0,18.6,6,37.7,0,0
7191,expired_trial,4.4,0.0,0,70.6,0,1
7192,paid,25.5,14.7,4,88.6,0,0
7193,trial,11.7,7.6,2,28.4,0,2
7194,paid,27.6,17.8,3,79.8,0,0
7195,expired_trial,4.0,2.8,0,44.2,0,1
7196,paid,25.9,17.6,5,28.9,0,0
7197,paid,30.0,16.8,7,97.8,0,0
7198,trial,8.2,5.7,3,29.3,0,2
7199,paid,25.8,15.6,4,39.8,0,0
7200,paid,25.6,19.1,7,50.3,0,0
7201,paid,24.9,18.7,7,4.3,0,0
7202,paid,28.0,18.3,7,62.0,1,0
7203,paid,25.6,16.8,12,100.0,0,0
7204,expired_trial,0.3,3.3,1,34.9,0,1
7205,paid,24.8,17.7,6,84.2,0,0
7206,expired_trial,3.8,1.3,0,31.9,0,1
7207,paid,27.2,17.5,4,48.0,0,0
7208,trial,10.3,3.1,2,20.0,0,2
7209,trial,10.5,5.6,2,75.2,1,2
7210,trial,12.5,6.7,1,51.3,0,2
7211,trial,9.9,7.5,1,100.0,0,2
7212,paid,27.0,16.7,7,72.5,0,0
7213,paid,28.5,15.4,6,62.2,0,0
7214,trial,7.4,8.2,0,29.5,0,2
7215,paid,24.0,18.9,3,46.4,0,0
7216,paid,27.5,17.1,4,40.7,0,0
7217,paid,25.6,19.6,9,12.6,0,0
7218,expired_trial,2.7,1.2,0,41.2,0,1
7219,expired_trial,2.3,0.7,0,100.0,1,1
7220,trial,10.1,7.0,2,35.0,0,2
7221,expired_trial,3.1,1.3,1,56.5,0,1
7222,expired_trial,1.3,4.7,1,84.0,0,1
7223,paid,24.0,19.7,3,63.4,0,0
7224,trial,9.0,6.0,2,92.0,1,2
7225,trial,11.3,7.7,0,6.9,0,2
7226,expired_trial,2.6,0.0,0,48.1,0,1
7227,trial,11.6,8.3,1,83.7,1,2
7228,trial,9.4,8.0,0,29.3,0,2
7229,trial,12.5,6.8,1,54.8,0,2
7230,paid,25.0,18.2,3,33.4,0,0
7231,trial,12.5,7.6,1,78.2,1,2
7232,paid,27.4,18.5,5,74.1,0,0
7233,trial,12.8,6.2,2,42.1,0,2
7234,trial,13.7,8.0,3,70.2,0,2
7235,expired_trial,0.0,2.7,0,55.6,1,1
7236,paid,24.2,14.5,8,68.1,0,0
7237,expired_trial,2.8,3.7,0,23.8,0,1
7238,paid,29.1,15.8,6,68.4,1,0
7239,trial,12.6,6.9,2,55.6,0,2
7240,trial,10.8,3.7,1,65.9,1,2
7241,paid,26.1,16.3,4,66.8,0,0
7242,trial,11.2,8.3,1,68.8,0,2
7243,trial,10.5,8.9,0,96.5,1,2
7244,paid,26.4,16.8,8,67.8,0,0
7245,trial,11.4,8.7,1,62.4,0,2
7246,expired_trial,1.1,1.3,0,62.8,0,1
7247,paid,29.1,15.6,7,63.5,0,0
7248,trial,12.2,7.7,1,67.4,0,2
7249,paid,27.4,17.4,5,77.0,1,0
7250,paid,25.4,17.6,10,59.7,0,0
7251,trial,11.5,4.9,0,15.7,0,2
7252,paid,23.6,17.2,8,35.9,0,0
7253,trial,10.8,7.2,1,28.2,0,2
7254,expired_trial,0.6,3.9,0,99.0,1,1
7255,paid,25.5,17.0,4,36.9,0,0
7256,trial,11.8,6.9,1,37.3,0,2
7257,trial,12.8,8.5,0,100.0,0,2
7258,paid,27.0,19.1,7,60.9,1,0
7259,trial,9.0,8.4,2,46.9,0,2
7260,paid,25.8,18.6,2,73.2,0,0
7261,trial,10.3,8.5,3,52.0,0,2
7262,paid,25.8,16.7,7,59.0,1,0
7263,paid,25.9,15.1,5,100.0,0,0
7264,paid,21.3,17.0,10,32.2,0,0
7265,paid,25.5,16.1,6,72.1,0,0
7266,expired_trial,1.1,0.5,0,57.6,0,1
7267,trial,11.4,6.4,1,51.5,0,2
7268,paid,26.9,16.2,3,83.3,1,0
7269,trial,13.2,5.9,3,55.4,0,2
7270,trial,8.3,6.5,3,24.3,0,2
7271,trial,13.6,6.6,4,77.1,1,2
7272,trial,12.4,5.2,1,60.5,0,2
7273,paid,28.5,15.6,5,87.1,1,0
7274,paid,26.1,16.2,5,61.0,0,0
7275,paid,27.3,16.3,6,59.7,0,0
7276,paid,27.1,16.3,2,80.0,1,0
7277,trial,10.8,5.9,1,87.0,0,2
7278,trial,9.7,8.3,1,40.4,0,2
7279,expired_trial,3.4,4.6,0,55.4,0,1
7280,trial,12.5,7.6,1,55.8,1,2
7281,trial,14.0,7.7,0,67.5,1,2
7282,paid,26.4,15.7,10,49.8,0,0
7283,paid,28.4,16.1,9,78.8,1,0
7284,trial,11.2,9.0,0,69.1,0,2
7285,expired_trial,0.0,0.8,0,60.3,0,1
7286,paid,27.1,18.6,11,73.8,1,0
7287,expired_trial,0.0,1.6,0,67.0,0,1
7288,paid,25.7,17.4,9,36.6,0,0
7289,paid,27.9,17.0,6,66.3,0,0
7290,paid,25.7,16.0,10,56.3,0,0
7291,paid,25.5,17.8,6,72.7,0,0
7292,expired_trial,0.0,0.6,0,74.1,0,1
7293,expired_trial,4.0,3.5,0,44.6,1,1
7294,paid,27.0,17.2,6,47.1,0,0
7295,trial,7.5,6.1,0,63.0,0,2
7296,trial,10.4,7.4,1,17.6,0,2
7297,expired_trial,1.9,1.1,0,100.0,0,1
7298,paid,26.5,16.1,3,66.9,1,0
7299,paid,28.2,17.8,5,36.8,0,0
7300,paid,27.7,18.7,4,19.0,0,0
7301,trial,11.2,5.1,1,29.7,0,2
7302,trial,14.8,6.4,0,100.0,1,2
7303,trial,10.8,9.4,2,39.4,0,2
7304,trial,11.4,7.6,3,64.8,0,2
7305,trial,11.4,7.4,0,42.3,0,2
7306,expired_trial,3.8,0.0,0,87.8,0,1
7307,paid,28.1,16.9,7,69.1,0,0
7308,trial,11.7,6.5,1,80.9,1,2
7309,expired_trial,5.9,0.3,0,45.4,0,1
7310,expired_trial,1.9,1.6,1,83.0,1,1
7311,expired_trial,0.0,1.6,0,28.0,0,1
7312,trial,9.8,5.0,2,27.5,0,2
7313,paid,27.7,16.5,5,71.8,1,0
7314,paid,30.2,17.7,4,43.5,0,0
7315,paid,28.2,16.3,8,47.9,0,0
7316,trial,10.5,4.9,0,36.0,0,2
7317,trial,9.8,9.0,2,66.2,1,2
7318,paid,28.5,16.8,9,80.9,0,0
7319,paid,28.1,17.1,7,68.7,1,0
7320,paid,26.3,15.2,13,45.6,0,0
7321,trial,13.4,7.2,1,13.0,0,2
7322,trial,8.4,5.6,1,44.9,0,2
7323,expired_trial,2.7,1.1,0,40.6,0,1
7324,trial,11.4,8.8,0,57.0,0,2
7325,trial,12.5,8.4,1,59.5,0,2
7326,trial,10.3,7.8,0,30.0,0,2
7327,paid,26.7,15.6,4,53.6,0,0
7328,trial,11.2,8.4,2,60.2,0,2
7329,trial,9.8,6.0,1,78.2,0,2
7330,trial,11.3,7.3,0,66.9,0,2
7331,trial,14.1,7.9,3,75.3,0,2
7332,trial,12.7,7.5,0,29.8,0,2
7333,paid,24.7,17.9,5,48.5,1,0
7334,trial,10.1,5.7,4,24.5,0,2
7335,expired_trial,0.0,1.0,0,55.0,0,1
7336,paid,26.3,18.2,6,53.8,1,0
7337,trial,7.1,8.1,1,72.9,1,2
7338,paid,26.0,16.6,3,41.6,1,0
7339,trial,11.8,8.0,1,60.1,0,2
7340,trial,9.7,4.5,1,45.8,0,2
7341,paid,27.5,15.8,8,59.3,0,0
7342,paid,26.2,17.2,5,64.5,0,0
7343,trial,13.3,7.8,4,58.5,0,2
7344,paid,24.0,16.9,12,71.6,0,0
7345,trial,7.4,9.1,0,51.1,0,2
7346,trial,11.2,3.9,1,44.3,0,2
7347,paid,26.4,18.6,8,40.5,0,0
7348,trial,12.5,5.6,4,38.2,0,2
7349,trial,10.4,7.0,2,87.5,0,2
7350,trial,8.9,6.5,2,16.8,0,2
7351,paid,26.1,15.3,7,21.8,0,0
7352,trial,13.7,5.4,1,69.3,1,2
7353,trial,14.6,9.6,3,29.5,0,2
7354,paid,28.6,13.9,6,59.4,0,0
7355,trial,11.3,4.9,2,82.3,1,2
7356,paid,25.2,19.2,7,69.4,0,0
7357,trial,11.1,6.6,2,90.6,1,2
7358,trial,9.4,5.8,1,56.3,0,2
7359,paid,23.7,17.4,6,61.1,0,0
7360,trial,8.4,7.6,0,65.8,0,2
7361,paid,25.4,19.1,9,21.3,0,0
7362,trial,9.2,6.3,3,63.1,0,2
7363,trial,11.4,6.7,2,78.1,1,2
7364,paid,24.5,18.5,11,15.4,0,0
7365,trial,9.0,7.2,3,69.1,0,2
7366,trial,7.5,8.4,1,55.3,0,2
7367,expired_trial,0.3,0.0,0,23.1,0,1
7368,paid,26.9,15.4,6,63.1,0,0
7369,trial,13.4,7.2,2,75.5,0,2
7370,expired_trial,1.6,0.0,0,63.4,0,1
7371,paid,25.3,19.4,6,41.6,0,0
7372,paid,22.8,15.7,8,51.3,0,0
7373,paid,28.0,17.6,4,24.5,0,0
7374,paid,26.5,16.0,4,30.9,0,0
7375,paid,24.0,16.9,8,32.8,0,0
7376,trial,11.0,7.0,0,48.8,1,2
7377,paid,25.5,17.7,7,16.2,0,0
7378,paid,26.9,18.2,8,31.4,0,0
7379,trial,11.7,6.3,0,19.6,0,2
7380,trial,12.2,8.4,1,6.4,0,2
7381,expired_trial,4.4,1.9,0,30.1,0,1
7382,trial,9.9,9.9,1,53.8,0,2
7383,trial,13.4,7.6,1,72.0,0,2
7384,paid,27.0,14.5,8,62.0,0,0
7385,paid,21.7,18.1,6,47.1,0,0
7386,paid,21.3,16.5,7,39.2,0,0
7387,expired_trial,1.3,1.6,0,36.5,0,1
7388,paid,26.4,17.8,8,49.0,0,0
7389,paid,24.9,16.5,6,67.3,0,0
7390,paid,23.0,19.0,6,32.5,0,0
7391,expired_trial,2.3,0.0,0,35.0,0,1
7392,paid,29.2,16.3,4,11.3,0,0
7393,paid,25.9,17.9,7,13.1,0,0
7394,paid,26.5,16.9,5,47.7,0,0
7395,paid,24.2,15.9,6,83.1,0,0
7396,paid,25.9,17.0,10,72.2,1,0
7397,paid,27.7,16.6,1,58.6,0,0
7398,expired_trial,1.6,1.0,1,37.5,1,1
7399,trial,10.3,6.9,0,78.1,0,2
7400,paid,28.2,16.9,5,100.0,1,0
7401,trial,12.5,6.0,2,77.2,0,2
7402,paid,25.4,13.2,7,72.3,0,0
7403,expired_trial,0.0,0.6,0,75.6,0,1
7404,paid,25.8,18.0,10,65.9,0,0
7405,expired_trial,0.0,1.1,0,41.9,0,1
7406,paid,24.9,13.4,4,82.2,0,0
7407,paid,28.0,16.2,11,18.5,0,0
7408,expired_trial,2.8,1.3,0,65.8,0,1
7409,trial,9.4,6.8,0,40.0,0,2
7410,trial,8.8,8.0,0,30.7,0,2
7411,paid,26.7,19.1,5,52.2,0,0
7412,paid,28.2,16.2,6,40.0,0,0
7413,paid,23.6,16.8,8,81.4,0,0
7414,trial,11.5,4.7,3,15.7,0,2
7415,paid,27.6,14.2,8,54.9,0,0
7416,expired_trial,6.8,2.0,0,16.7,0,1
7417,expired_trial,3.1,0.1,0,39.0,0,1
7418,trial,11.7,5.8,0,53.7,0,2
7419,paid,23.9,16.4,7,45.6,1,0
7420,paid,27.6,16.8,11,47.5,0,0
7421,trial,10.9,7.0,4,81.0,0,2
7422,trial,10.8,5.4,0,31.1,0,2
7423,expired_trial,1.5,0.4,0,52.9,1,1
7424,paid,25.6,18.4,4,89.7,0,0
7425,expired_trial,0.1,2.6,1,56.9,0,1
7426,trial,12.8,5.8,0,62.3,0,2
7427,trial,11.8,8.0,1,60.4,0,2
7428,paid,27.5,16.7,8,28.4,0,0
7429,trial,9.2,9.2,1,82.8,0,2
7430,expired_trial,0.3,2.2,1,49.7,1,1
7431,trial,11.8,7.6,3,93.5,0,2
7432,trial,13.2,8.2,1,50.1,0,2
7433,expired_trial,1.4,1.5,0,66.4,0,1
7434,paid,24.5,17.3,8,82.5,1,0
7435,trial,13.3,7.3,0,17.6,0,2
7436,paid,23.3,18.3,1,49.5,0,0
7437,trial,10.6,5.4,1,63.3,1,2
7438,trial,15.9,9.4,1,22.5,0,2
7439,trial,10.3,6.7,2,73.4,0,2
7440,paid,25.3,15.3,6,64.5,0,0
7441,trial,11.4,6.6,4,38.5,0,2
7442,trial,11.6,7.2,0,43.7,0,2
7443,trial,12.1,5.8,3,30.1,0,2
7444,trial,10.9,6.8,0,79.9,1,2
7445,expired_trial,0.3,3.1,1,91.4,0,1
7446,trial,11.5,9.3,0,89.5,1,2
7447,expired_trial,3.4,1.5,0,57.7,0,1
7448,paid,24.4,17.6,2,24.4,0,0
7449,paid,24.8,19.2,5,57.1,1,0
7450,expired_trial,0.7,4.2,0,30.1,0,1
7451,paid,26.1,19.1,7,34.8,0,0
7452,trial,12.2,5.9,1,56.8,0,2
7453,trial,9.7,8.3,2,0.0,0,2
7454,trial,10.7,6.7,2,9.8,0,2
7455,paid,27.1,17.2,7,68.9,0,0
7456,paid,25.0,15.7,11,63.8,1,0
7457,trial,10.0,8.7,1,54.4,1,2
7458,trial,10.6,7.9,1,50.9,0,2
7459,paid,26.8,15.4,2,41.3,0,0
7460,paid,24.9,17.5,3,40.9,0,0
7461,expired_trial,0.9,0.0,0,55.5,0,1
7462,paid,25.9,15.7,5,53.0,0,0
7463,paid,26.4,16.3,3,51.8,0,0
7464,expired_trial,3.4,2.1,0,44.5,0,1
7465,paid,30.2,15.9,10,53.2,0,0
7466,paid,26.1,17.7,3,30.7,1,0
7467,expired_trial,2.9,1.3,0,97.5,0,1
7468,paid,26.0,17.7,6,55.0,0,0
7469,paid,28.0,18.2,5,71.6,1,0
7470,trial,10.7,7.3,3,66.2,0,2
7471,paid,26.5,16.9,2,33.6,0,0
7472,trial,11.0,7.9,2,63.1,0,2
7473,trial,10.2,7.9,1,47.0,0,2
7474,trial,11.1,8.2,1,49.2,0,2
7475,paid,26.3,16.2,6,60.0,1,0
7476,paid,23.0,16.5,9,71.8,0,0
7477,trial,9.7,4.7,1,82.0,1,2
7478,expired_trial,0.9,0.9,0,100.0,0,1
7479,trial,12.7,7.0,3,66.4,0,2
7480,expired_trial,3.0,1.5,0,53.1,1,1
7481,paid,28.7,18.3,9,42.4,0,0
7482,trial,12.4,6.1,3,57.2,0,2
7483,trial,12.8,7.1,2,66.4,0,2
7484,paid,23.7,17.8,4,82.1,0,0
7485,paid,26.1,17.3,7,40.2,0,0
7486,trial,9.1,8.0,2,93.4,0,2
7487,expired_trial,0.0,2.7,0,31.5,0,1
7488,expired_trial,0.1,3.3,0,26.9,1,1
7489,trial,8.9,6.0,1,59.9,0,2
7490,paid,24.9,16.5,7,38.0,1,0
7491,paid,27.3,16.0,5,47.1,0,0
7492,trial,12.3,6.0,1,72.8,1,2
7493,paid,20.0,16.6,6,39.3,0,0
7494,trial,12.8,4.7,2,45.4,0,2
7495,paid,27.3,16.1,8,69.7,0,0
7496,paid,27.5,18.0,7,26.5,0,0
7497,paid,25.1,14.8,12,100.0,1,0
7498,trial,9.0,7.6,1,100.0,0,2
7499,paid,28.3,18.6,5,38.8,0,0
7500,expired_trial,1.6,6.1,0,93.2,0,1
7501,expired_trial,3.0,2.5,0,36.0,0,1
7502,trial,10.3,7.5,0,62.0,0,2
7503,trial,10.2,8.7,3,83.8,0,2
7504,trial,10.6,6.6,1,29.6,0,2
7505,paid,26.7,18.1,7,13.2,0,0
7506,trial,13.8,7.5,2,57.9,0,2
7507,paid,24.1,17.9,9,69.8,1,0
7508,paid,24.8,17.6,6,81.2,0,0
7509,trial,10.1,3.8,0,73.7,0,2
7510,paid,24.2,14.0,5,33.4,0,0
7511,paid,25.7,15.7,5,82.4,1,0
7512,trial,13.3,7.9,0,58.1,0,2
7513,paid,26.5,14.1,8,16.3,0,0
7514,paid,23.6,14.9,6,95.1,1,0
7515,trial,15.6,6.7,1,42.1,0,2
7516,paid,26.3,16.8,13,73.5,0,0
7517,paid,23.8,16.0,4,51.3,0,0
7518,expired_trial,5.0,1.9,0,46.0,0,1
7519,paid,24.9,18.7,4,61.2,0,0
7520,paid,26.9,15.7,7,36.4,0,0
7521,trial,14.5,5.4,0,100.0,1,2
7522,paid,28.1,13.7,10,100.0,1,0
7523,trial,12.6,5.6,3,68.1,1,2
7524,trial,11.2,5.4,3,48.9,0,2
7525,expired_trial,1.9,0.0,0,48.0,0,1
7526,expired_trial,2.6,0.0,0,74.2,1,1
7527,paid,27.9,15.7,9,39.0,0,0
7528,expired_trial,0.9,0.8,0,41.7,0,1
7529,paid,23.3,18.6,5,45.2,0,0
7530,paid,25.2,16.3,5,90.7,0,0
7531,trial,11.9,6.0,4,45.8,0,2
7532,trial,12.0,8.3,2,91.7,0,2
7533,paid,28.7,16.2,6,36.3,0,0
7534,paid,23.4,16.6,2,83.8,0,0
7535,trial,9.4,7.5,4,73.6,0,2
7536,paid,25.0,17.1,8,40.1,0,0
7537,paid,26.7,14.3,5,22.4,0,0
7538,trial,10.7,6.9,1,18.6,0,2
7539,expired_trial,0.0,2.6,0,48.5,0,1
7540,trial,9.5,5.0,0,75.8,1,2
7541,trial,11.2,8.3,3,61.1,0,2
7542,trial,14.6,6.0,4,32.9,0,2
7543,paid,27.0,15.8,11,32.7,0,0
7544,trial,12.5,4.0,2,34.5,0,2
7545,trial,10.9,7.2,1,81.5,0,2
7546,trial,13.0,7.4,1,55.3,0,2
7547,expired_trial,2.1,4.0,0,22.3,0,1
7548,expired_trial,0.0,0.3,1,55.7,0,1
7549,paid,25.0,17.2,10,67.8,0,0
7550,paid,24.5,18.1,12,54.0,0,0
7551,trial,12.5,6.4,2,70.3,0,2
7552,paid,26.1,16.4,2,47.1,0,0
7553,paid,25.6,18.2,7,36.1,1,0
7554,paid,28.5,19.9,6,73.2,1,0
7555,trial,7.8,4.7,1,76.5,0,2
7556,paid,28.9,16.1,7,23.0,0,0
7557,expired_trial,3.1,0.6,0,45.5,1,1
7558,expired_trial,0.0,5.1,0,74.4,0,1
7559,trial,8.0,7.2,2,76.9,1,2
7560,paid,26.6,17.8,4,51.0,0,0
7561,paid,26.2,15.3,6,55.8,0,0
7562,expired_trial,3.3,3.6,0,60.5,0,1
7563,trial,9.5,7.0,1,60.3,0,2
7564,paid,25.1,17.5,10,52.1,0,0
7565,expired_trial,1.0,2.0,0,8.7,0,1
7566,trial,11.0,5.0,0,33.1,0,2
7567,trial,14.3,4.5,2,52.3,0,2
7568,paid,24.5,17.6,3,84.9,1,0
7569,paid,26.1,20.0,6,63.2,1,0
7570,trial,9.4,8.5,1,49.8,0,2
7571,paid,26.4,17.0,6,60.6,0,0
7572,trial,12.8,5.6,1,54.1,0,2
7573,expired_trial,1.3,0.0,0,58.9,0,1
7574,expired_trial,2.6,1.7,0,60.9,0,1
7575,paid,27.6,18.4,5,85.4,0,0
7576,paid,27.1,15.7,4,33.3,0,0
7577,paid,24.6,16.6,2,42.3,0,0
7578,expired_trial,1.2,1.4,0,47.3,0,1
7579,trial,9.8,7.5,1,33.1,0,2
7580,paid,27.2,16.2,6,53.1,0,0
7581,paid,22.2,13.1,4,71.4,0,0
7582,expired_trial,4.0,0.6,1,75.6,1,1
7583,trial,10.6,5.8,0,61.4,0,2
7584,expired_trial,6.6,0.6,0,19.0,0,1
7585,paid,24.3,16.6,3,51.4,0,0
7586,expired_trial,4.4,3.5,0,43.2,0,1
7587,trial,9.3,8.0,0,100.0,0,2
7588,paid,28.8,17.8,6,40.6,0,0
7589,trial,11.5,6.3,1,48.5,1,2
7590,trial,13.1,8.5,0,58.7,1,2
7591,paid,28.0,15.1,8,60.0,0,0
7592,paid,27.0,18.6,5,68.4,1,0
7593,paid,24.6,18.1,6,50.5,0,0
7594,paid,24.3,18.0,7,61.6,0,0
7595,trial,9.7,7.7,2,54.5,0,2
7596,expired_trial,2.1,1.1,0,37.2,0,1
7597,paid,25.5,14.6,9,84.5,1,0
7598,trial,8.8,6.0,4,75.8,1,2
7599,paid,25.2,16.4,6,56.1,0,0
7600,trial,16.7,7.1,2,86.0,1,2
7601,expired_trial,0.4,0.0,0,26.5,1,1
7602,trial,9.1,7.7,3,66.9,0,2
7603,trial,9.9,5.7,2,56.2,0,2
7604,trial,8.4,5.8,0,54.9,1,2
7605,trial,8.3,6.7,3,29.8,0,2
7606,trial,11.2,7.4,0,91.7,1,2
7607,paid,25.2,17.6,8,83.7,1,0
7608,trial,9.3,6.9,4,48.2,0,2
7609,paid,25.6,18.2,11,43.3,0,0
7610,trial,9.6,6.5,0,65.8,0,2
7611,trial,12.0,6.0,1,53.4,0,2
7612,expired_trial,1.8,2.1,0,79.6,1,1
7613,paid,25.7,17.4,8,39.5,0,0
7614,trial,12.1,6.5,0,74.8,0,2
7615,trial,9.1,8.8,2,69.6,0,2
7616,paid,24.9,16.7,6,100.0,1,0
7617,paid,30.4,14.7,2,65.7,1,0
7618,paid,23.6,16.1,5,78.3,0,0
7619,paid,28.2,16.7,6,39.4,0,0
7620,expired_trial,2.2,3.2,0,33.5,0,1
7621,trial,12.2,7.1,2,15.7,0,2
7622,expired_trial,2.7,3.8,0,63.7,1,1
7623,paid,26.2,16.0,4,48.3,0,0
7624,expired_trial,0.0,0.1,0,41.0,0,1
7625,trial,12.7,7.3,2,12.4,0,2
7626,paid,25.4,17.2,2,51.5,1,0
7627,paid,25.3,17.4,8,52.8,0,0
7628,expired_trial,0.0,3.6,0,75.1,1,1
7629,expired_trial,3.9,2.6,0,76.1,0,1
7630,expired_trial,1.3,1.1,0,62.0,0,1
7631,trial,8.7,7.2,1,29.3,0,2
7632,paid,25.6,15.8,2,82.6,0,0
7633,trial,12.2,6.5,1,43.8,0,2
7634,paid,27.0,19.0,8,22.8,0,0
7635,trial,7.2,7.1,3,49.3,1,2
7636,paid,28.7,16.7,8,57.2,1,0
7637,paid,27.8,18.3,8,45.4,1,0
7638,trial,12.9,5.9,1,32.8,0,2
7639,paid,26.0,17.5,6,52.8,0,0
7640,trial,10.6,5.7,0,36.6,0,2
7641,trial,8.6,6.3,0,100.0,0,2
7642,trial,7.1,5.7,1,56.4,1,2
7643,paid,22.6,17.2,6,42.4,0,0
7644,trial,11.3,6.4,1,33.1,0,2
7645,paid,26.4,15.4,3,63.0,0,0
7646,paid,27.5,17.4,8,82.0,0,0
7647,expired_trial,0.9,1.4,0,20.5,0,1
7648,paid,25.5,19.1,8,37.2,0,0
7649,paid,28.1,17.5,5,49.7,0,0
7650,trial,6.4,6.2,3,8.2,0,2
7651,paid,24.6,19.0,3,78.9,1,0
7652,trial,9.3,5.8,3,70.4,0,2
7653,trial,8.0,7.0,1,34.4,0,2
7654,paid,24.2,18.0,9,37.7,0,0
7655,paid,25.2,17.2,6,27.0,0,0
7656,paid,25.1,17.9,9,46.0,0,0
7657,paid,22.6,18.4,4,55.1,0,0
7658,expired_trial,0.0,3.6,1,51.6,0,1
7659,trial,10.9,8.2,2,31.1,0,2
7660,paid,24.0,17.0,7,61.5,1,0
7661,trial,11.2,7.3,2,53.0,1,2
7662,trial,7.0,6.5,0,44.8,0,2
7663,trial,13.5,7.1,2,55.4,1,2
7664,paid,26.9,17.5,6,68.0,0,0
7665,trial,11.8,5.0,3,32.9,0,2
7666,trial,9.0,8.3,2,48.0,0,2
7667,trial,10.5,9.3,2,36.9,0,2
7668,paid,28.6,17.2,5,70.2,1,0
7669,trial,10.2,7.9,3,29.8,0,2
7670,trial,10.3,4.2,2,77.3,0,2
7671,trial,9.9,4.3,3,35.3,0,2
7672,paid,27.0,19.6,5,25.0,0,0
7673,trial,13.4,6.2,1,75.9,0,2
7674,paid,26.5,20.7,6,66.8,0,0
7675,paid,24.7,14.5,4,41.8,1,0
7676,expired_trial,2.5,0.3,0,60.4,1,1
7677,expired_trial,5.2,0.7,0,65.7,0,1
7678,paid,23.6,18.5,7,64.5,1,0
7679,paid,28.7,18.2,6,35.1,0,0
7680,trial,11.2,9.2,2,64.4,0,2
7681,expired_trial,3.7,4.6,0,94.6,0,1
7682,paid,27.3,16.5,5,13.9,0,0
7683,expired_trial,4.0,1.3,0,58.4,1,1
7684,paid,25.9,18.1,7,78.6,0,0
7685,trial,13.9,7.8,6,30.7,0,2
7686,paid,28.5,13.5,6,74.7,1,0
7687,trial,12.4,8.1,1,87.9,1,2
7688,trial,8.3,7.4,0,49.8,0,2
7689,paid,26.8,18.4,5,22.6,0,0
7690,paid,24.4,16.1,9,44.1,0,0
7691,trial,10.6,7.2,2,59.8,0,2
7692,trial,11.6,8.0,0,70.9,0,2
7693,trial,7.6,8.1,2,25.9,0,2
7694,trial,14.0,8.4,0,97.2,1,2
7695,paid,27.6,17.6,5,67.1,0,0
7696,paid,27.3,16.8,3,87.3,0,0
7697,trial,10.5,7.6,3,56.8,1,2
7698,paid,26.3,16.0,4,69.8,1,0
7699,trial,14.4,4.9,0,39.2,0,2
7700,paid,26.4,19.2,9,34.1,0,0
7701,trial,7.8,7.3,2,67.9,0,2
7702,trial,8.1,6.7,1,51.9,0,2
7703,expired_trial,2.3,3.0,1,57.3,1,1
7704,trial,8.6,3.6,1,69.4,0,2
7705,trial,10.3,6.3,2,90.6,0,2
7706,trial,11.6,8.3,2,58.4,0,2
7707,paid,25.9,15.2,8,69.4,0,0
7708,trial,11.4,6.7,2,36.6,0,2
7709,paid,26.9,17.1,7,58.7,0,0
7710,paid,26.5,16.3,9,71.2,0,0
7711,expired_trial,0.0,2.1,0,46.9,1,1
7712,trial,13.5,6.5,2,97.3,0,2
7713,paid,26.5,18.7,4,52.8,0,0
7714,paid,26.0,16.4,7,53.6,0,0
7715,trial,13.2,7.6,5,27.2,0,2
7716,paid,25.8,16.2,7,24.3,0,0
7717,paid,24.7,15.0,9,61.3,0,0
7718,trial,11.6,4.5,2,54.2,0,2
7719,trial,8.8,7.1,1,53.8,0,2
7720,paid,28.9,17.3,8,60.6,0,0
7721,paid,28.1,16.7,6,74.7,0,0
7722,paid,25.9,17.2,4,53.8,0,0
7723,paid,25.8,17.6,8,65.8,0,0
7724,paid,22.8,16.9,7,60.4,0,0
7725,trial,12.3,8.0,1,64.8,1,2
7726,trial,13.8,5.8,0,56.8,0,2
7727,trial,10.9,8.5,2,58.4,0,2
7728,trial,15.9,8.0,1,68.3,0,2
7729,paid,31.3,17.8,5,70.5,0,0
7730,paid,25.7,16.4,3,29.9,0,0
7731,paid,28.3,18.5,3,59.0,0,0
7732,expired_trial,4.7,0.0,0,45.6,0,1
7733,paid,25.4,16.3,4,53.9,0,0
7734,trial,12.6,5.1,2,55.2,0,2
7735,trial,11.7,7.5,3,57.6,1,2
7736,paid,25.5,18.0,7,56.4,1,0
7737,paid,26.6,17.4,6,79.7,0,0
7738,paid,26.8,18.8,3,83.7,0,0
7739,expired_trial,1.5,0.5,0,55.7,0,1
7740,trial,12.5,7.8,1,70.6,0,2
7741,expired_trial,0.2,3.9,0,68.8,0,1
7742,paid,25.8,14.9,9,53.0,0,0
7743,trial,10.5,6.2,2,37.8,0,2
7744,paid,26.2,18.6,10,53.7,1,0
7745,trial,9.8,9.0,3,62.8,0,2
7746,paid,28.2,19.4,8,58.7,0,0
7747,expired_trial,2.7,0.0,0,81.8,1,1
