user_id,signup_month,plan_tier,region,engagement_score,got_campaign,retained_90d
7098,2026-03,basic,EU,25.5,0,0
7099,2025-10,basic,NA,20.7,0,0
7100,2026-01,basic,NA,35.6,0,0
7101,2025-12,basic,NA,36.5,0,0
7102,2026-04,plus,EU,45.6,0,1
7103,2025-12,plus,EU,20.6,1,0
7104,2025-10,basic,APAC,5.2,0,0
7105,2025-10,basic,NA,30.0,0,0
7106,2025-07,plus,APAC,40.6,0,1
7107,2025-08,basic,NA,71.4,1,1
7108,2025-09,basic,APAC,35.8,0,0
7109,2026-05,basic,EU,84.0,1,1
7110,2025-12,premium,NA,64.6,1,0
7111,2026-06,basic,APAC,52.1,0,0
7112,2025-07,basic,EU,65.6,0,1
7113,2026-06,plus,EU,82.8,1,1
7114,2026-02,basic,APAC,19.6,0,0
7115,2025-12,basic,NA,60.8,0,0
7116,2026-01,plus,NA,64.9,1,1
7117,2026-06,premium,NA,54.9,1,0
7118,2025-09,basic,NA,38.4,1,0
7119,2025-10,plus,APAC,64.8,0,1
7120,2026-04,basic,APAC,47.9,0,0
7121,2025-07,plus,EU,58.8,1,0
7122,2026-02,plus,EU,46.0,0,0
7123,2026-02,plus,NA,43.6,0,0
7124,2026-01,basic,APAC,44.1,0,1
7125,2025-12,basic,NA,42.9,0,0
7126,2026-03,plus,NA,54.6,0,1
7127,2026-06,basic,APAC,44.3,0,0
7128,2026-02,premium,EU,14.8,0,0
7129,2026-04,basic,EU,56.2,1,1
7130,2025-07,premium,NA,77.2,1,1
7131,2025-08,basic,NA,52.3,1,0
7132,2026-01,basic,NA,29.0,0,0
7133,2026-04,premium,NA,54.2,0,1
7134,2025-10,basic,EU,71.4,1,0
7135,2026-03,basic,EU,4.7,0,0
7136,2026-04,plus,APAC,24.3,0,1
7137,2026-02,basic,NA,28.6,1,0
7138,2026-02,premium,NA,14.9,0,0
7139,2025-09,plus,APAC,55.4,1,1
7140,2026-02,plus,NA,78.7,1,1
7141,2025-08,basic,NA,38.6,0,0
7142,2026-01,basic,EU,16.4,0,0
7143,2026-05,plus,NA,39.8,1,0
7144,2025-10,basic,NA,58.5,0,1
7145,2026-04,basic,EU,36.8,0,0
7146,2026-02,plus,NA,60.2,1,0
7147,2026-01,plus,APAC,44.8,1,1
7148,2026-04,basic,NA,54.2,1,0
7149,2026-02,plus,NA,68.1,0,1
7150,2025-11,premium,APAC,68.1,1,0
7151,2025-08,basic,NA,60.1,1,0
7152,2025-11,basic,NA,82.2,0,1
7153,2026-02,basic,EU,37.4,0,0
7154,2026-06,basic,NA,43.7,0,0
7155,2026-06,plus,NA,35.3,0,0
7156,2026-04,basic,EU,44.1,1,0
7157,2026-03,plus,APAC,74.1,1,1
7158,2025-07,plus,NA,49.3,1,1
7159,2026-01,basic,EU,64.3,1,0
7160,2025-10,basic,EU,27.1,0,0
7161,2025-12,basic,NA,63.2,0,0
7162,2026-05,basic,NA,59.0,0,0
7163,2025-09,basic,NA,20.5,0,0
7164,2026-04,basic,EU,71.0,1,1
7165,2025-07,basic,NA,25.8,0,0
7166,2025-09,plus,NA,22.4,0,0
7167,2025-12,basic,EU,63.1,1,0
7168,2025-12,basic,EU,36.1,0,0
7169,2025-10,basic,APAC,49.1,1,1
7170,2025-09,basic,EU,18.9,1,0
7171,2025-12,plus,EU,22.9,0,0
7172,2026-02,basic,EU,37.6,0,0
7173,2026-01,plus,APAC,24.3,0,0
7174,2025-08,basic,EU,29.9,0,1
7175,2026-02,basic,NA,52.5,1,1
7176,2025-10,plus,EU,71.7,1,1
7177,2026-02,basic,NA,36.9,1,0
7178,2025-08,basic,APAC,46.6,0,0
7179,2025-07,plus,APAC,67.5,1,1
7180,2026-06,plus,NA,43.0,1,0
7181,2025-08,basic,NA,37.8,0,0
7182,2025-09,plus,EU,22.2,1,1
7183,2025-10,basic,EU,29.9,0,0
7184,2026-01,plus,EU,58.4,1,0
7185,2025-11,basic,NA,39.2,0,0
7186,2025-09,basic,APAC,27.8,0,0
7187,2026-01,basic,EU,60.1,0,0
7188,2025-08,plus,APAC,63.8,1,1
7189,2026-02,basic,NA,66.7,1,1
7190,2025-07,plus,NA,31.9,0,0
7191,2025-11,plus,EU,70.5,0,1
7192,2025-07,basic,EU,36.6,1,0
7193,2025-10,plus,NA,36.3,0,0
7194,2026-01,plus,NA,54.5,0,0
7195,2025-08,plus,APAC,41.4,0,1
7196,2026-01,basic,EU,42.4,0,0
7197,2025-10,basic,NA,57.6,1,0
7198,2025-10,premium,NA,34.2,1,0
7199,2025-11,basic,APAC,66.3,1,1
7200,2026-06,plus,NA,37.9,0,0
7201,2026-03,basic,EU,45.6,1,0
7202,2025-12,plus,EU,12.7,0,0
7203,2025-09,plus,APAC,53.6,1,0
7204,2026-04,premium,EU,6.9,0,0
7205,2026-01,plus,EU,47.5,1,1
7206,2026-01,basic,EU,30.4,0,0
7207,2026-05,basic,APAC,77.2,0,1
7208,2025-09,plus,NA,32.6,1,0
7209,2026-06,plus,NA,37.7,0,0
7210,2025-08,basic,NA,52.6,1,1
7211,2026-03,basic,APAC,46.9,0,0
7212,2025-09,plus,EU,20.8,0,0
7213,2025-07,basic,NA,40.8,0,0
7214,2026-03,plus,NA,22.5,0,0
7215,2026-02,premium,EU,15.7,0,0
7216,2026-03,basic,NA,58.5,0,1
7217,2025-07,basic,EU,61.4,1,0
7218,2025-09,premium,NA,33.5,0,0
7219,2025-11,basic,EU,22.0,0,0
7220,2026-06,plus,NA,39.3,0,0
7221,2026-06,basic,NA,40.3,0,0
7222,2026-05,basic,NA,64.4,1,1
7223,2026-03,basic,EU,32.0,0,0
7224,2025-09,basic,EU,26.5,0,0
7225,2026-04,premium,APAC,13.1,0,0
7226,2025-10,plus,EU,41.8,0,0
7227,2025-11,basic,EU,47.9,0,1
7228,2026-06,basic,NA,29.4,0,0
7229,2025-10,plus,NA,26.2,0,0
7230,2026-06,basic,EU,64.1,0,1
7231,2026-04,basic,NA,22.0,0,0
7232,2025-11,plus,EU,89.9,1,1
7233,2025-10,basic,NA,59.3,1,0
7234,2026-05,basic,NA,66.6,1,0
7235,2026-06,basic,EU,37.2,0,0
7236,2026-06,basic,APAC,10.2,0,0
7237,2025-10,basic,EU,70.7,0,1
7238,2026-05,basic,EU,33.0,1,0
7239,2025-11,basic,EU,17.1,0,0
7240,2026-03,premium,NA,50.9,0,1
7241,2026-02,basic,EU,54.6,1,0
7242,2025-12,plus,NA,9.4,0,0
7243,2025-11,basic,APAC,71.4,1,1
7244,2026-01,basic,EU,43.2,1,0
7245,2025-07,basic,NA,46.0,0,1
7246,2026-03,plus,NA,27.8,0,1
7247,2025-07,basic,EU,37.5,0,0
7248,2025-10,basic,NA,22.9,0,0
7249,2026-02,plus,NA,34.1,0,1
7250,2026-03,basic,EU,42.5,0,0
7251,2026-04,premium,EU,14.7,0,0
7252,2026-01,basic,NA,26.4,0,0
7253,2026-01,plus,NA,41.5,0,0
7254,2026-01,plus,EU,31.2,0,0
7255,2026-05,basic,NA,74.7,1,1
7256,2026-05,basic,APAC,46.9,1,0
7257,2025-12,premium,EU,22.3,0,1
7258,2026-06,basic,NA,79.0,1,1
7259,2025-10,basic,APAC,66.7,1,1
7260,2025-10,basic,EU,43.8,0,0
7261,2025-08,basic,APAC,34.2,1,0
7262,2026-04,basic,APAC,51.4,1,0
7263,2026-01,basic,NA,32.7,0,0
7264,2026-02,premium,NA,42.1,0,0
7265,2026-04,basic,APAC,26.4,0,0
7266,2025-10,plus,NA,65.1,1,1
7267,2025-09,premium,NA,10.8,0,0
7268,2026-02,basic,EU,9.7,0,0
7269,2025-07,plus,APAC,31.8,0,0
7270,2026-02,basic,EU,38.6,0,1
7271,2025-09,basic,NA,41.7,0,0
7272,2026-04,basic,EU,35.6,0,1
7273,2025-09,basic,EU,26.5,0,0
7274,2025-11,basic,NA,33.6,1,0
7275,2026-03,basic,NA,35.5,0,0
7276,2026-04,basic,NA,15.6,0,0
7277,2026-05,premium,EU,57.2,0,1
7278,2025-09,premium,EU,60.2,0,1
7279,2026-05,plus,EU,45.6,0,1
7280,2025-12,basic,APAC,45.9,1,0
7281,2025-12,premium,EU,10.7,0,0
7282,2026-02,premium,NA,19.1,0,0
7283,2026-06,plus,EU,31.3,0,0
7284,2026-02,plus,NA,33.2,0,1
7285,2025-11,basic,NA,76.2,1,1
7286,2025-07,premium,EU,71.0,0,0
7287,2026-05,basic,EU,14.2,0,0
7288,2025-11,plus,APAC,38.8,0,1
7289,2026-04,basic,EU,29.7,0,0
7290,2025-10,basic,EU,3.5,0,0
7291,2025-08,premium,NA,55.8,1,0
7292,2026-06,plus,APAC,33.9,1,0
7293,2025-08,plus,NA,56.9,0,0
7294,2026-06,basic,NA,90.8,1,1
7295,2025-09,basic,EU,49.9,0,0
7296,2025-11,basic,APAC,41.2,0,0
7297,2025-08,plus,NA,16.6,0,0
7298,2026-04,basic,EU,78.7,1,0
7299,2025-07,basic,EU,22.9,0,0
7300,2026-01,basic,NA,12.0,0,0
7301,2026-06,basic,NA,78.0,1,1
7302,2025-11,basic,NA,72.5,1,1
7303,2025-09,plus,NA,48.0,1,0
7304,2026-04,plus,NA,54.5,1,1
7305,2026-02,basic,NA,49.9,1,0
7306,2026-06,basic,EU,30.0,0,0
7307,2025-12,premium,NA,37.0,0,0
7308,2025-11,basic,NA,16.0,0,0
7309,2025-10,plus,EU,88.1,1,0
7310,2025-09,basic,NA,58.2,0,1
7311,2026-01,basic,NA,19.7,1,0
7312,2026-06,basic,EU,67.7,1,1
7313,2026-02,basic,EU,67.1,1,1
7314,2026-03,basic,NA,40.0,0,0
7315,2026-03,basic,NA,51.2,1,0
7316,2025-09,basic,APAC,44.8,0,1
7317,2026-04,plus,APAC,19.3,0,0
7318,2025-07,basic,NA,65.8,1,0
7319,2025-12,basic,EU,42.9,1,0
7320,2026-02,basic,EU,86.1,1,0
7321,2025-08,basic,NA,45.4,0,1
7322,2026-02,basic,NA,83.5,1,1
7323,2025-07,basic,NA,72.4,1,1
7324,2025-09,plus,NA,91.8,1,1
7325,2026-04,basic,NA,64.8,1,1
7326,2026-02,basic,NA,53.4,0,0
7327,2026-06,basic,NA,83.7,1,1
7328,2025-08,basic,EU,4.3,0,0
7329,2026-05,plus,NA,36.5,0,0
7330,2025-11,premium,EU,36.7,1,1
7331,2026-04,basic,NA,49.2,0,1
7332,2025-10,basic,EU,32.0,0,0
7333,2026-04,plus,NA,52.2,0,1
7334,2026-05,plus,NA,7.0,0,0
7335,2026-03,plus,APAC,8.7,0,0
7336,2025-10,plus,NA,70.9,1,1
7337,2026-05,basic,NA,52.1,0,0
7338,2025-10,plus,NA,22.7,0,0
7339,2025-08,basic,APAC,72.7,1,1
7340,2026-04,basic,NA,66.3,1,1
7341,2025-09,premium,EU,30.8,0,0
7342,2025-07,plus,EU,42.0,0,0
7343,2025-07,basic,APAC,12.5,0,0
7344,2026-03,basic,APAC,57.0,1,0
7345,2025-07,basic,NA,43.6,1,0
7346,2025-07,plus,NA,57.9,1,1
7347,2026-06,premium,APAC,32.4,1,0
7348,2025-07,plus,NA,35.2,0,0
7349,2026-03,plus,APAC,31.3,0,0
7350,2025-12,plus,NA,55.5,1,0
7351,2025-11,basic,NA,38.2,0,0
7352,2026-06,basic,NA,33.6,0,0
7353,2025-11,basic,APAC,24.1,0,0
7354,2025-08,basic,NA,82.2,1,1
7355,2025-11,basic,EU,38.9,0,0
7356,2025-10,premium,EU,47.1,0,0
7357,2026-04,basic,NA,29.6,0,0
7358,2026-03,basic,NA,26.6,0,0
7359,2025-08,premium,NA,28.0,0,0
7360,2026-05,plus,NA,54.4,0,0
7361,2026-05,basic,APAC,63.2,1,0
7362,2025-12,basic,NA,28.4,0,0
7363,2025-11,plus,NA,48.4,0,1
7364,2025-12,basic,NA,20.5,0,0
7365,2026-01,basic,EU,63.1,0,1
7366,2025-10,plus,EU,6.4,0,0
7367,2025-12,basic,NA,69.2,1,0
7368,2025-11,basic,NA,40.8,1,1
7369,2026-06,basic,EU,74.5,1,1
7370,2025-08,premium,APAC,65.7,1,0
7371,2025-07,premium,EU,63.9,1,0
7372,2025-08,basic,NA,57.4,1,1
7373,2025-08,basic,APAC,36.3,0,0
7374,2026-03,basic,NA,70.6,1,1
7375,2025-11,plus,EU,41.9,0,0
7376,2025-12,basic,NA,31.0,0,0
7377,2026-04,plus,APAC,34.4,0,0
7378,2026-04,premium,NA,51.3,0,1
7379,2026-05,basic,EU,21.8,0,0
7380,2026-02,basic,NA,38.7,0,0
7381,2026-04,basic,NA,42.3,0,0
7382,2025-07,basic,NA,86.1,1,1
7383,2025-10,premium,APAC,92.1,1,1
7384,2026-01,basic,NA,33.6,1,0
7385,2026-05,plus,NA,31.5,0,0
7386,2026-01,basic,NA,90.9,1,1
7387,2026-03,basic,NA,60.1,0,0
7388,2025-08,basic,NA,44.2,0,0
7389,2026-04,plus,NA,32.4,0,0
7390,2026-06,plus,EU,36.5,0,0
7391,2025-11,basic,NA,8.5,1,0
7392,2026-04,plus,EU,46.0,0,0
7393,2025-09,basic,EU,45.1,0,1
7394,2026-05,basic,NA,43.7,0,0
7395,2026-03,basic,NA,62.5,1,1
7396,2026-02,basic,EU,44.8,0,0
7397,2026-02,plus,APAC,33.3,1,0
7398,2026-04,basic,EU,21.2,0,0
7399,2025-10,plus,EU,61.2,0,0
7400,2025-09,premium,NA,11.7,0,0
7401,2026-02,basic,NA,17.9,0,0
7402,2026-05,plus,NA,75.0,1,1
7403,2026-06,premium,NA,41.1,0,0
7404,2026-06,basic,NA,43.3,0,0
7405,2025-08,basic,NA,24.9,0,0
7406,2025-07,basic,EU,68.5,1,1
7407,2025-09,basic,APAC,77.9,1,1
7408,2026-02,premium,NA,66.0,1,0
7409,2025-11,basic,NA,57.0,0,1
7410,2025-08,basic,NA,60.2,0,1
7411,2025-11,basic,NA,22.1,0,0
7412,2026-02,basic,NA,23.4,0,0
7413,2025-07,premium,EU,56.1,1,1
7414,2026-05,plus,APAC,49.3,0,0
7415,2025-11,plus,APAC,30.4,0,0
7416,2025-09,basic,EU,26.1,0,0
7417,2025-11,premium,NA,42.5,0,0
7418,2025-12,premium,NA,23.0,0,0
7419,2026-04,premium,NA,80.3,1,1
7420,2025-08,premium,EU,39.4,0,0
7421,2025-12,plus,APAC,28.8,0,0
7422,2026-02,plus,EU,44.2,0,0
7423,2026-04,basic,APAC,50.7,0,0
7424,2025-08,basic,NA,29.5,0,0
7425,2025-08,plus,EU,34.7,1,0
7426,2026-06,basic,NA,76.4,1,0
7427,2026-06,plus,EU,15.1,0,1
7428,2025-10,plus,NA,57.1,1,1
7429,2025-12,plus,EU,11.5,0,0
7430,2025-09,basic,APAC,85.2,1,1
7431,2026-04,premium,NA,32.7,0,0
7432,2026-06,basic,APAC,24.9,0,0
7433,2026-01,plus,NA,22.1,0,0
7434,2026-02,basic,EU,53.9,0,0
7435,2026-03,plus,NA,35.6,0,1
7436,2025-12,plus,NA,10.7,0,0
7437,2025-12,premium,EU,84.8,1,1
7438,2026-04,basic,NA,68.8,1,0
7439,2025-10,plus,NA,6.7,0,0
7440,2026-05,basic,NA,63.9,0,1
7441,2025-11,basic,NA,37.4,0,0
7442,2026-04,basic,NA,37.6,0,0
7443,2025-12,plus,EU,35.6,1,0
7444,2025-11,premium,NA,38.3,0,1
7445,2025-08,plus,NA,17.0,0,0
7446,2025-11,basic,NA,7.8,0,0
7447,2026-03,basic,NA,24.0,0,1
7448,2026-01,basic,NA,48.7,0,0
7449,2026-02,basic,NA,42.0,0,1
7450,2026-02,plus,EU,29.4,0,0
7451,2025-12,basic,NA,33.2,0,0
7452,2025-10,plus,NA,6.0,0,0
7453,2025-09,basic,APAC,92.6,1,0
7454,2025-08,basic,APAC,62.3,0,0
7455,2026-03,basic,APAC,51.3,1,1
7456,2025-12,basic,EU,62.2,1,1
7457,2025-07,plus,NA,59.6,1,0
7458,2026-04,plus,NA,31.2,0,0
7459,2025-11,premium,NA,13.8,0,0
7460,2025-10,basic,NA,23.0,0,0
7461,2025-12,basic,NA,6.6,0,1
7462,2025-11,basic,NA,61.2,0,1
7463,2025-11,plus,NA,75.5,1,0
7464,2025-10,plus,APAC,55.7,1,1
7465,2025-07,premium,NA,23.3,0,0
7466,2026-02,basic,NA,59.4,1,1
7467,2026-03,plus,NA,45.8,0,0
7468,2026-06,plus,EU,72.7,0,1
7469,2025-08,basic,NA,90.1,1,1
7470,2025-09,basic,NA,33.7,0,0
7471,2025-12,basic,NA,16.3,1,0
7472,2026-04,basic,APAC,49.8,1,1
7473,2026-02,basic,NA,34.2,0,0
7474,2026-02,plus,NA,27.3,0,1
7475,2026-01,basic,EU,44.5,0,0
7476,2026-06,plus,EU,52.7,0,0
7477,2025-11,basic,EU,8.9,1,0
7478,2025-08,basic,NA,41.3,0,0
7479,2025-12,plus,APAC,49.9,0,1
7480,2026-05,basic,NA,73.6,1,0
7481,2026-01,basic,APAC,40.7,0,0
7482,2026-04,plus,NA,47.0,0,0
7483,2026-03,basic,NA,29.0,0,0
7484,2026-05,basic,NA,4.6,0,0
7485,2026-02,basic,EU,13.7,0,0
7486,2026-04,basic,EU,69.3,1,1
7487,2026-02,plus,NA,53.7,1,1
7488,2025-10,basic,APAC,17.1,0,0
7489,2025-07,basic,APAC,49.3,0,1
7490,2025-12,plus,NA,31.4,1,0
7491,2026-06,premium,NA,2.8,0,0
7492,2025-08,basic,EU,34.2,0,0
7493,2025-09,plus,EU,56.1,0,1
7494,2025-07,basic,NA,51.5,0,0
7495,2025-12,basic,NA,75.7,1,1
7496,2026-06,plus,NA,33.3,0,1
7497,2025-12,basic,APAC,44.7,0,0
7498,2026-04,basic,NA,38.2,0,0
7499,2026-02,basic,NA,30.5,1,1
7500,2025-07,basic,APAC,19.3,0,0
7501,2025-10,premium,EU,39.2,0,0
7502,2025-12,premium,EU,46.2,0,0
7503,2025-10,basic,NA,71.8,1,1
7504,2025-10,plus,APAC,54.7,1,1
7505,2026-02,basic,EU,79.6,1,1
7506,2025-10,basic,NA,45.5,1,0
7507,2026-05,basic,NA,66.0,0,1
7508,2026-05,plus,EU,33.2,0,0
7509,2025-07,plus,NA,32.4,0,0
7510,2026-06,premium,NA,76.8,0,1
7511,2026-01,plus,EU,41.9,0,0
7512,2025-12,basic,APAC,19.4,0,0
7513,2026-01,premium,NA,82.6,1,1
7514,2026-04,basic,NA,46.9,1,0
7515,2025-08,premium,NA,37.9,0,0
7516,2025-08,basic,EU,12.9,0,0
7517,2025-07,basic,NA,3.7,0,0
7518,2026-04,premium,EU,90.4,1,1
7519,2026-04,basic,APAC,74.6,1,1
7520,2025-07,premium,NA,63.3,0,0
7521,2026-04,basic,EU,47.5,0,0
7522,2025-11,plus,NA,38.9,0,0
7523,2025-07,plus,NA,57.0,1,1
7524,2026-01,basic,NA,33.2,0,1
7525,2026-03,plus,EU,46.8,0,0
7526,2025-07,basic,NA,54.8,1,1
7527,2025-10,premium,EU,51.9,1,1
7528,2025-08,premium,EU,63.4,0,1
7529,2025-09,plus,NA,15.1,0,0
7530,2025-10,premium,APAC,8.5,0,0
7531,2026-05,plus,EU,73.4,1,0
7532,2025-12,premium,APAC,78.3,0,1
7533,2026-02,plus,EU,49.5,1,1
7534,2025-09,plus,EU,40.2,0,0
7535,2026-02,premium,NA,52.2,1,0
7536,2025-10,basic,NA,52.2,0,0
7537,2025-12,basic,NA,61.9,1,1
7538,2025-09,premium,EU,30.8,0,0
7539,2026-02,plus,EU,38.4,0,0
7540,2025-08,basic,EU,37.5,0,1
7541,2025-11,basic,NA,45.9,0,0
7542,2025-12,plus,NA,9.9,0,0
7543,2025-11,basic,NA,41.6,1,0
7544,2025-09,basic,EU,81.9,1,1
7545,2025-08,basic,NA,47.3,0,1
7546,2026-02,basic,NA,70.5,1,1
7547,2026-06,premium,NA,41.7,0,0
7548,2025-09,basic,APAC,17.0,0,0
7549,2025-08,premium,NA,44.3,0,0
7550,2025-09,basic,APAC,8.2,0,0
7551,2025-10,premium,NA,16.6,0,0
7552,2025-11,plus,NA,48.1,0,1
7553,2025-10,basic,NA,38.0,0,0
7554,2025-08,basic,NA,25.3,0,0
7555,2026-04,premium,NA,23.4,0,0
7556,2025-07,plus,APAC,47.4,0,0
7557,2025-10,basic,APAC,72.6,1,1
7558,2026-04,premium,EU,41.2,0,0
7559,2026-02,basic,NA,86.1,1,1
7560,2025-09,basic,NA,83.4,1,1
7561,2025-08,basic,NA,47.2,0,0
7562,2026-02,premium,APAC,26.3,1,0
7563,2025-07,basic,EU,34.3,0,0
7564,2025-10,plus,NA,39.1,0,0
7565,2026-05,basic,EU,15.7,0,0
7566,2025-10,basic,EU,57.2,0,0
7567,2025-11,basic,NA,24.7,0,0
7568,2025-08,premium,NA,65.6,1,0
7569,2025-12,basic,NA,74.0,0,1
7570,2025-09,premium,APAC,37.0,0,0
7571,2025-07,basic,NA,14.4,0,0
7572,2026-01,premium,NA,60.0,0,0
7573,2025-07,basic,APAC,66.0,1,0
7574,2026-02,basic,APAC,27.7,0,0
7575,2025-09,basic,EU,56.8,1,0
7576,2025-10,basic,APAC,60.1,1,0
7577,2025-07,premium,NA,13.2,0,0
7578,2025-09,basic,EU,14.1,0,0
7579,2025-11,premium,EU,32.1,0,0
7580,2025-11,plus,EU,33.1,0,0
7581,2026-06,plus,NA,61.5,1,1
7582,2025-08,basic,NA,53.0,1,1
7583,2025-12,premium,EU,28.1,0,1
7584,2026-01,plus,NA,37.8,0,0
7585,2026-06,premium,NA,52.2,0,0
7586,2026-04,basic,APAC,47.4,0,1
7587,2026-02,basic,EU,23.3,0,0
7588,2026-02,plus,NA,25.9,0,0
7589,2026-05,plus,NA,28.3,1,0
7590,2025-07,basic,NA,19.2,0,0
7591,2026-04,basic,EU,58.9,0,1
7592,2025-10,basic,EU,1.6,0,0
7593,2026-02,plus,NA,46.8,0,1
7594,2025-12,basic,APAC,51.3,0,0
7595,2025-12,basic,NA,60.7,0,1
7596,2026-05,basic,APAC,63.4,1,1
7597,2026-05,basic,EU,72.1,1,1
7598,2025-09,basic,EU,72.4,1,1
7599,2025-11,basic,EU,64.8,1,0
7600,2025-07,plus,APAC,51.9,0,1
7601,2025-09,premium,NA,60.6,1,0
7602,2026-01,basic,NA,13.5,0,0
7603,2025-09,premium,NA,31.5,0,0
7604,2026-01,plus,NA,44.2,1,1
7605,2026-01,premium,APAC,62.8,0,0
7606,2026-06,basic,EU,18.1,0,0
7607,2026-03,plus,NA,65.3,1,1
7608,2026-01,basic,APAC,23.0,0,1
7609,2025-08,premium,NA,17.4,0,0
7610,2025-07,basic,EU,56.7,1,0
7611,2026-04,basic,EU,65.8,0,1
7612,2026-03,premium,APAC,41.6,0,0
7613,2026-05,basic,EU,45.1,0,0
7614,2025-09,premium,NA,28.1,0,0
7615,2026-01,basic,NA,77.1,1,0
7616,2026-04,basic,EU,39.5,0,1
7617,2025-11,basic,NA,76.5,1,1
7618,2025-12,plus,EU,14.1,0,0
7619,2026-04,plus,NA,60.4,1,1
7620,2026-05,premium,EU,65.0,0,1
7621,2025-12,plus,NA,49.4,1,0
7622,2025-09,plus,EU,16.5,0,0
7623,2026-05,plus,EU,39.0,1,0
7624,2026-02,basic,NA,64.2,1,0
7625,2025-12,plus,EU,32.6,0,1
7626,2026-03,premium,NA,24.2,0,1
7627,2025-11,premium,APAC,39.5,0,1
7628,2025-07,basic,NA,67.8,1,0
7629,2026-01,basic,NA,13.7,0,0
7630,2025-12,plus,NA,26.3,0,0
7631,2026-06,plus,EU,54.9,0,1
7632,2026-03,basic,NA,23.5,0,0
7633,2026-06,premium,NA,45.9,1,0
7634,2026-02,basic,EU,91.2,1,1
7635,2025-11,basic,APAC,95.2,1,1
7636,2025-08,plus,NA,54.6,0,1
7637,2026-05,plus,NA,43.1,1,0
7638,2025-07,premium,NA,75.2,1,1
7639,2026-06,basic,EU,40.6,0,1
7640,2025-09,basic,NA,51.8,0,0
7641,2026-02,premium,EU,3.8,0,0
7642,2025-09,basic,NA,78.0,1,1
7643,2025-12,basic,NA,32.6,0,0
7644,2026-02,plus,NA,73.8,1,0
7645,2026-03,premium,NA,23.4,0,0
7646,2025-07,premium,EU,35.3,0,0
7647,2026-06,premium,EU,35.1,0,0
7648,2025-10,basic,EU,23.8,0,0
7649,2026-03,premium,NA,41.8,0,0
7650,2025-09,basic,NA,70.7,1,1
7651,2026-06,basic,EU,10.5,0,0
7652,2026-05,basic,EU,37.2,0,1
7653,2025-08,basic,EU,56.0,1,0
7654,2025-11,basic,NA,45.4,0,1
7655,2025-12,premium,NA,35.5,0,0
7656,2026-03,premium,EU,56.6,0,0
7657,2026-05,basic,NA,26.1,0,0
7658,2026-04,basic,NA,14.2,0,0
7659,2025-10,basic,EU,82.3,1,1
7660,2026-03,plus,NA,56.1,0,0
7661,2026-05,premium,NA,10.4,0,0
7662,2025-08,plus,NA,19.6,0,0
7663,2025-09,basic,EU,41.9,0,0
7664,2026-03,premium,NA,45.5,1,1
7665,2025-11,basic,EU,11.8,0,0
7666,2026-05,plus,NA,73.3,1,1
7667,2026-05,basic,EU,16.3,0,0
7668,2025-11,plus,NA,12.7,0,0
7669,2026-06,basic,EU,33.9,0,1
7670,2026-05,basic,NA,35.9,0,0
7671,2025-10,plus,EU,66.0,1,0
7672,2026-03,basic,EU,57.3,0,0
7673,2025-12,plus,EU,63.9,1,1
7674,2026-03,plus,NA,38.6,0,0
7675,2026-01,basic,EU,44.3,0,0
7676,2026-01,basic,APAC,44.3,1,0
7677,2026-01,plus,NA,36.7,1,0
7678,2025-11,basic,NA,23.3,0,0
7679,2026-01,basic,EU,6.1,0,0
7680,2025-10,basic,EU,73.6,1,1
7681,2026-04,basic,NA,19.8,1,0
7682,2026-04,basic,NA,43.5,1,0
7683,2025-10,plus,NA,44.0,1,0
7684,2026-05,plus,NA,44.5,1,0
7685,2026-01,basic,NA,31.9,0,0
7686,2025-10,basic,NA,56.1,0,0
7687,2025-10,premium,APAC,73.1,1,1
7688,2026-02,plus,APAC,61.5,1,1
7689,2026-04,basic,EU,59.6,1,1
7690,2026-03,plus,NA,14.3,0,0
7691,2026-02,premium,APAC,76.4,1,1
7692,2025-09,premium,EU,49.4,1,0
7693,2025-10,basic,NA,66.7,1,1
7694,2026-02,plus,NA,37.1,1,0
7695,2025-09,plus,EU,92.8,1,1
7696,2025-11,plus,APAC,52.2,0,0
7697,2025-11,premium,NA,24.0,0,0
7698,2025-10,basic,NA,15.9,0,0
7699,2026-04,basic,EU,10.9,0,0
7700,2025-10,plus,NA,55.7,0,0
7701,2025-11,premium,NA,38.3,0,0
7702,2025-10,premium,EU,65.3,0,1
7703,2026-06,basic,EU,66.7,1,1
7704,2025-12,premium,NA,35.0,1,0
7705,2025-07,basic,NA,16.1,0,0
7706,2025-11,premium,NA,75.5,1,1
7707,2026-04,plus,NA,35.0,0,0
7708,2026-03,basic,EU,62.5,0,1
7709,2025-09,basic,APAC,27.5,0,0
7710,2026-05,basic,EU,15.0,1,0
7711,2025-12,basic,NA,47.6,1,1
7712,2026-04,basic,NA,40.8,0,0
7713,2025-11,premium,NA,49.5,0,0
7714,2026-01,basic,EU,24.6,0,0
7715,2026-02,premium,NA,36.1,0,0
7716,2026-03,basic,NA,80.3,1,1
7717,2026-03,plus,NA,78.2,1,1
7718,2026-05,plus,EU,41.3,0,0
7719,2026-04,basic,NA,12.6,0,0
7720,2026-02,basic,NA,37.7,0,0
7721,2025-11,plus,EU,55.8,1,1
7722,2025-07,basic,EU,65.7,0,1
7723,2025-10,basic,NA,40.4,0,0
7724,2025-10,plus,EU,54.3,0,1
7725,2026-05,basic,EU,34.9,0,0
7726,2025-10,basic,NA,28.6,0,1
7727,2025-07,basic,EU,68.9,1,0
