user_id,plan,engagement_score,workflows_first_month,workflows_total,tenure_months,churned
6230,free,20.3,3,6,2,1
6231,pro,59.4,13,28,3,1
6232,pro,39.5,1,6,2,1
6233,team,50.8,8,11,1,1
6234,free,48.2,2,67,16,0
6235,pro,45.6,8,112,21,0
6236,pro,8.4,1,1,1,1
6237,free,67.5,4,113,16,0
6238,free,10.3,0,2,1,1
6239,pro,50.4,8,74,10,0
6240,free,57.4,8,14,1,1
6241,team,47.5,4,8,1,1
6242,team,37.6,6,12,1,1
6243,pro,40.1,2,77,16,0
6244,pro,62.1,8,123,18,0
6245,pro,52.4,3,98,18,0
6246,team,4.9,0,0,1,1
6247,free,37.4,0,15,3,1
6248,pro,49.5,9,30,4,1
6249,free,36.3,7,17,3,1
6250,free,24.9,1,11,2,1
6251,pro,69.4,9,161,20,0
6252,team,62.3,9,13,1,1
6253,free,34.0,6,14,2,1
6254,free,76.2,8,169,23,0
6255,free,69.4,4,140,18,0
6256,free,20.8,4,5,1,1
6257,free,66.2,9,43,5,1
6258,pro,73.4,12,79,11,0
6259,free,7.0,0,0,2,1
6260,pro,55.5,10,14,1,1
6261,free,31.9,4,9,1,1
6262,pro,73.8,8,217,25,0
6263,free,53.0,6,27,4,1
6264,pro,60.7,10,41,5,1
6265,pro,69.5,8,25,3,1
6266,free,66.4,10,44,5,1
6267,free,49.0,2,66,11,0
6268,pro,42.3,4,79,16,0
6269,team,50.7,3,19,3,1
6270,team,22.8,3,6,1,1
6271,pro,56.3,5,119,21,0
6272,free,59.3,6,74,14,0
6273,pro,82.3,9,146,17,0
6274,pro,30.5,0,1,1,1
6275,free,71.5,8,115,15,0
6276,pro,46.6,10,12,1,1
6277,free,54.0,11,35,4,1
6278,free,26.7,4,10,3,1
6279,free,84.6,8,98,10,0
6280,free,63.0,7,154,24,0
6281,free,12.2,1,5,3,1
6282,pro,27.3,5,6,1,1
6283,free,44.8,3,86,18,0
6284,pro,18.1,0,0,1,1
6285,team,33.1,2,30,12,0
6286,free,32.7,6,12,2,1
6287,free,11.8,0,8,6,0
6288,free,33.5,4,24,4,1
6289,free,25.6,4,5,1,1
6290,pro,54.9,12,76,15,0
6291,free,43.5,6,54,12,0
6292,pro,46.9,5,5,1,1
6293,team,76.8,10,79,12,0
6294,free,74.1,9,32,2,1
6295,free,54.9,6,79,13,0
6296,free,79.5,10,29,3,1
6297,pro,74.1,5,171,21,0
6298,free,35.2,2,4,1,1
6299,free,25.8,6,10,1,1
6300,pro,53.8,13,25,2,1
6301,team,45.6,3,23,3,1
6302,free,29.4,6,9,1,1
6303,free,15.7,1,2,3,1
6304,team,45.8,6,12,1,1
6305,pro,76.6,5,161,20,0
6306,free,61.8,7,22,2,1
6307,team,68.4,9,150,19,0
6308,team,73.3,7,197,23,0
6309,free,47.6,12,86,14,0
6310,free,77.5,6,102,12,0
6311,pro,30.7,2,6,2,1
6312,free,52.0,4,13,2,1
6313,free,36.9,3,7,1,1
6314,free,31.3,6,10,1,1
6315,free,68.4,5,49,5,1
6316,pro,62.2,10,94,13,0
6317,team,37.1,6,9,1,1
6318,pro,32.9,3,8,1,1
6319,pro,82.3,10,171,19,0
6320,free,12.4,1,3,2,1
6321,free,70.5,2,54,7,1
6322,free,42.9,10,51,8,0
6323,free,6.9,0,0,1,1
6324,free,71.5,7,110,17,0
6325,pro,65.1,5,151,21,0
6326,free,41.0,6,9,1,1
6327,pro,75.7,7,185,22,0
6328,pro,66.3,5,23,3,1
6329,team,41.9,7,64,11,0
6330,pro,57.6,11,74,10,0
6331,pro,56.9,5,37,5,1
6332,free,53.9,9,118,16,0
6333,pro,81.8,15,156,15,0
6334,pro,28.4,2,3,1,1
6335,team,10.9,0,0,1,1
6336,free,47.7,7,26,4,1
6337,free,84.5,7,36,4,1
6338,free,7.9,2,3,3,1
6339,pro,11.5,2,2,1,1
6340,pro,49.9,7,20,4,1
6341,free,53.9,6,8,1,1
6342,free,69.3,8,105,16,0
6343,pro,43.9,5,27,5,1
6344,free,84.1,13,201,25,0
6345,team,69.6,11,23,2,1
6346,free,64.0,11,92,12,0
6347,free,33.3,2,44,14,0
6348,pro,53.1,10,45,6,0
6349,pro,36.9,8,26,4,1
6350,free,53.4,6,13,1,1
6351,pro,29.8,1,2,1,1
6352,team,37.5,4,9,1,1
6353,free,35.5,3,63,16,0
6354,team,89.0,11,146,17,0
6355,pro,45.0,5,91,18,0
6356,pro,29.5,8,11,1,1
6357,pro,48.9,2,16,2,1
6358,team,77.1,10,248,30,0
6359,free,24.5,3,5,1,1
6360,free,39.0,7,39,9,0
6361,pro,42.9,3,47,11,0
6362,free,67.7,13,164,21,0
6363,pro,68.7,5,168,21,0
6364,team,45.8,3,65,16,0
6365,free,20.6,2,5,1,1
6366,free,45.0,7,113,21,0
6367,free,51.8,9,97,16,0
6368,pro,24.7,3,12,4,0
6369,free,20.9,2,7,3,1
6370,free,22.4,1,4,1,1
6371,team,42.0,5,23,3,1
6372,pro,38.5,5,11,1,1
6373,free,43.9,9,16,2,1
6374,team,77.6,14,167,18,0
6375,free,25.5,4,5,1,1
6376,team,34.4,6,46,14,0
6377,free,31.2,5,6,1,1
6378,team,58.9,3,60,11,0
6379,free,9.4,3,5,1,1
6380,free,85.0,8,126,13,0
6381,free,34.6,3,7,2,1
6382,free,65.8,7,10,1,1
6383,pro,38.3,4,6,1,1
6384,free,63.8,5,36,5,1
6385,team,67.8,10,42,6,1
6386,pro,25.4,3,7,1,1
6387,free,65.0,9,116,17,0
6388,free,76.7,12,19,1,1
6389,free,29.7,4,6,2,1
6390,free,25.1,3,4,1,1
6391,pro,26.9,2,5,2,1
6392,pro,38.1,3,14,2,1
6393,free,20.2,1,2,1,1
6394,free,27.4,1,9,1,1
6395,pro,13.6,0,1,1,1
6396,pro,90.1,15,150,16,0
6397,free,12.6,1,4,3,1
6398,pro,19.0,2,6,4,1
6399,pro,46.9,4,12,1,1
6400,free,27.4,2,6,2,1
6401,free,76.0,8,120,16,0
6402,pro,45.4,1,81,16,0
6403,free,32.1,4,7,1,1
6404,free,66.7,9,128,18,0
6405,free,84.0,5,87,12,0
6406,free,42.7,6,68,16,0
6407,pro,55.2,7,60,12,0
6408,free,80.2,9,170,20,0
6409,free,20.1,2,7,1,1
6410,free,57.1,5,85,14,0
6411,team,67.2,12,29,4,1
6412,free,26.4,3,11,4,1
6413,pro,92.1,13,120,12,0
6414,free,53.7,13,79,16,0
6415,free,15.9,1,3,1,1
6416,pro,73.3,8,170,21,0
6417,pro,51.6,6,34,4,1
6418,free,17.2,2,5,1,1
6419,pro,59.5,7,96,15,0
6420,free,29.4,3,16,4,1
6421,pro,59.5,7,65,12,0
6422,pro,37.8,3,8,1,1
6423,team,21.2,2,5,2,1
6424,pro,56.4,6,54,8,0
6425,pro,52.1,4,12,2,1
6426,team,21.0,3,4,1,1
6427,free,41.9,3,26,4,1
6428,free,34.4,1,3,1,1
6429,pro,60.1,4,19,4,1
6430,free,48.8,6,14,2,1
6431,team,15.1,0,3,3,1
6432,free,60.5,6,20,3,1
6433,free,23.8,6,11,6,1
6434,team,72.7,13,120,13,0
6435,free,43.4,4,18,3,1
6436,pro,56.5,6,11,1,1
6437,pro,66.1,8,104,13,0
6438,team,39.3,8,13,1,1
6439,free,68.3,9,37,4,1
6440,team,48.5,7,51,9,0
6441,free,16.2,3,7,2,1
6442,free,49.7,5,68,13,0
6443,free,41.8,7,16,2,1
6444,free,80.7,13,15,1,1
6445,pro,42.6,5,17,2,1
6446,free,82.6,9,170,19,0
6447,free,24.1,0,1,1,1
6448,team,34.9,9,15,1,1
6449,pro,45.1,9,51,12,0
6450,pro,41.9,5,18,3,1
6451,free,55.0,9,110,19,0
6452,free,33.8,7,10,1,1
6453,free,32.9,4,11,2,1
6454,pro,44.6,4,71,13,0
6455,pro,19.0,1,8,3,1
6456,pro,55.8,6,25,4,1
6457,pro,61.4,5,101,16,0
6458,free,67.7,9,24,2,1
6459,free,32.3,2,6,1,1
6460,pro,52.5,8,19,3,1
6461,free,77.7,3,139,18,0
6462,pro,65.0,6,133,20,0
6463,pro,28.0,2,4,1,1
6464,free,18.2,4,8,2,1
6465,pro,62.6,3,124,19,0
6466,free,40.5,3,9,2,1
6467,pro,31.3,2,11,2,1
6468,free,46.1,7,20,3,1
6469,free,38.8,3,4,1,1
6470,pro,43.0,2,61,13,0
6471,team,88.9,9,239,28,0
6472,team,66.3,7,17,1,1
6473,free,50.2,4,24,4,1
6474,pro,32.6,2,6,1,1
6475,pro,37.6,2,13,2,1
6476,free,60.5,5,120,18,0
6477,free,42.8,7,16,2,1
6478,free,44.4,5,49,11,0
6479,team,59.2,10,107,16,0
6480,pro,18.0,4,11,3,1
6481,team,70.3,12,130,18,0
6482,pro,21.6,1,29,15,0
6483,pro,39.2,4,56,13,0
6484,pro,67.8,10,188,28,0
6485,free,89.1,9,32,2,1
6486,free,32.7,6,10,1,1
6487,free,69.7,4,116,16,0
6488,pro,50.1,8,102,18,0
6489,free,69.8,9,90,12,0
6490,free,28.0,3,10,3,1
6491,free,47.2,11,50,8,0
6492,free,30.8,5,20,5,0
6493,free,18.6,1,3,3,1
6494,free,53.4,6,64,10,0
6495,pro,6.6,0,2,2,1
6496,free,42.2,8,18,2,1
6497,free,14.3,2,3,2,1
6498,free,65.6,12,23,1,1
6499,pro,75.1,7,93,12,0
6500,pro,53.0,6,80,13,0
6501,pro,89.8,12,206,22,0
6502,pro,45.4,4,15,3,1
6503,free,56.5,4,65,11,0
6504,free,92.7,14,150,15,0
6505,free,69.7,6,91,12,0
6506,free,44.7,6,45,9,0
6507,pro,30.0,4,10,1,1
6508,pro,40.2,3,8,3,1
6509,free,78.9,12,125,13,0
6510,pro,35.6,9,11,1,1
6511,free,67.4,11,91,12,0
6512,pro,14.8,2,2,1,1
6513,pro,44.0,7,18,2,1
6514,pro,91.0,9,129,16,0
6515,pro,65.3,8,23,2,1
6516,free,16.4,3,8,2,1
6517,pro,42.6,5,8,1,1
6518,free,52.8,8,114,19,0
6519,free,19.4,2,9,7,0
6520,pro,28.1,4,11,2,1
6521,free,62.4,5,137,24,0
6522,free,77.7,12,150,19,0
6523,pro,84.2,5,233,28,0
6524,free,95.9,12,197,18,0
6525,pro,62.1,6,95,14,0
6526,team,28.5,3,5,1,1
6527,free,25.1,3,4,1,1
6528,free,35.2,6,13,1,1
6529,team,49.9,7,97,18,0
6530,free,55.0,8,83,14,0
6531,team,38.8,4,15,2,1
6532,pro,75.3,8,171,21,0
6533,free,25.5,1,7,3,1
6534,pro,31.9,4,26,6,1
6535,free,60.3,8,138,19,0
6536,free,43.3,5,12,1,1
6537,pro,9.1,1,2,1,1
6538,free,84.4,8,78,9,1
6539,team,56.1,3,69,12,0
6540,free,30.4,4,7,1,1
6541,team,70.4,7,180,25,0
6542,free,53.8,13,22,3,1
6543,pro,78.1,6,94,12,0
6544,team,72.0,8,166,20,0
6545,pro,42.6,2,9,1,1
6546,pro,64.4,8,161,21,0
6547,free,62.6,13,125,17,0
6548,free,36.1,5,7,1,1
6549,free,52.4,6,17,2,1
6550,free,46.5,10,53,8,0
6551,free,77.4,15,139,17,0
6552,free,50.2,5,38,5,0
6553,team,74.7,10,187,23,0
6554,free,60.1,7,116,18,0
6555,team,25.6,3,7,2,1
6556,pro,22.6,3,4,1,1
6557,team,27.5,4,34,9,0
6558,team,64.7,7,103,14,0
6559,free,80.8,10,19,1,1
6560,pro,32.6,3,5,1,1
6561,pro,34.6,6,8,1,1
6562,pro,76.7,8,177,22,0
6563,free,39.8,4,13,3,1
6564,team,81.6,9,118,15,0
6565,free,19.0,5,11,3,1
6566,team,66.2,10,105,13,0
6567,free,38.7,5,50,12,0
6568,pro,83.7,5,174,20,0
6569,free,50.5,5,72,14,0
6570,free,31.4,3,10,1,1
6571,pro,41.8,6,10,1,1
6572,free,66.4,5,138,19,0
6573,free,91.7,10,230,24,0
6574,free,12.2,2,2,1,1
6575,pro,20.3,5,7,1,1
6576,free,21.8,2,4,1,1
6577,pro,26.2,1,5,1,1
6578,pro,35.5,5,10,1,1
6579,pro,80.9,15,147,16,0
6580,pro,30.2,5,14,3,1
6581,team,21.9,1,4,2,1
6582,pro,65.4,11,140,22,0
6583,free,66.2,17,122,18,0
6584,team,30.7,4,7,1,1
6585,team,29.4,6,19,4,1
6586,team,39.9,3,8,1,1
6587,free,46.2,3,6,1,1
6588,free,60.2,5,8,1,1
6589,pro,77.0,8,136,17,0
6590,free,19.1,3,10,4,1
6591,free,35.4,3,17,4,1
6592,free,69.8,11,83,11,0
6593,pro,30.9,5,8,1,1
6594,pro,47.5,1,10,1,1
6595,team,58.5,5,89,13,0
6596,free,41.6,7,24,4,1
6597,free,42.6,4,14,2,1
6598,pro,60.1,5,89,13,0
6599,free,65.9,9,74,12,0
6600,pro,30.0,2,11,2,1
6601,pro,16.9,2,4,1,1
6602,free,86.2,11,211,24,0
6603,free,46.9,5,54,12,0
6604,team,61.7,6,10,1,1
6605,free,23.4,6,25,7,0
6606,pro,40.9,5,52,13,0
6607,pro,60.3,2,79,15,0
6608,team,22.4,4,14,4,1
6609,free,49.3,5,23,3,1
6610,free,17.8,1,2,1,1
6611,pro,19.6,5,5,2,1
6612,free,73.5,5,21,2,1
6613,free,65.1,7,174,23,0
6614,free,40.7,3,16,4,1
6615,free,47.2,3,7,1,1
6616,pro,13.5,2,8,3,1
6617,pro,76.1,5,108,14,0
6618,free,34.3,6,11,1,1
6619,free,73.5,11,92,10,0
6620,free,53.6,7,13,1,1
6621,free,56.2,10,21,2,1
6622,pro,34.7,2,26,8,0
6623,free,39.3,3,7,1,1
6624,pro,65.8,11,14,1,1
6625,free,83.7,7,146,15,0
6626,pro,5.6,2,4,2,1
6627,free,40.3,6,10,1,1
6628,free,64.9,5,131,20,0
6629,free,38.9,4,9,2,1
6630,pro,82.9,5,217,26,0
6631,free,44.3,4,6,1,1
6632,pro,36.5,7,15,2,1
6633,free,38.4,3,5,1,1
6634,pro,82.9,10,177,20,0
6635,pro,23.8,3,4,1,1
6636,pro,47.3,7,67,14,0
6637,pro,51.2,4,105,21,0
6638,pro,72.7,8,150,20,0
6639,free,50.4,5,70,14,0
6640,pro,14.9,4,4,1,1
6641,team,50.1,4,12,2,1
6642,pro,5.2,0,1,2,1
6643,free,32.2,3,59,14,0
6644,pro,10.7,1,1,1,1
6645,free,43.7,3,14,2,1
6646,pro,74.0,9,126,20,0
6647,pro,12.7,1,6,4,1
6648,free,52.4,3,67,12,0
6649,pro,42.5,4,9,2,1
6650,team,86.1,11,141,17,0
6651,free,72.2,10,32,3,1
6652,pro,53.6,7,53,9,0
6653,team,46.6,4,11,2,1
6654,free,35.0,2,25,6,1
6655,pro,26.3,2,44,15,0
6656,team,15.5,3,7,3,1
6657,free,84.8,12,187,21,0
6658,pro,24.0,3,32,13,0
6659,free,50.1,6,11,1,1
6660,pro,68.9,15,39,3,1
6661,pro,71.4,6,24,2,1
6662,free,23.4,0,2,1,1
6663,free,41.6,5,13,1,1
6664,free,69.0,4,126,20,0
6665,free,55.4,3,99,16,0
6666,team,52.8,6,75,12,0
6667,pro,14.3,0,3,2,1
6668,free,36.6,4,60,14,0
6669,pro,79.3,8,163,19,0
6670,pro,83.3,12,199,20,0
6671,free,45.9,3,9,1,1
6672,free,76.5,12,89,11,0
6673,free,34.8,4,7,2,1
6674,free,81.7,9,137,14,0
6675,pro,75.1,9,196,23,0
6676,pro,47.7,4,28,4,1
6677,free,68.8,10,110,16,0
6678,pro,20.5,3,6,1,1
6679,pro,54.5,3,16,2,1
6680,pro,63.5,8,39,5,1
6681,free,34.9,1,4,1,1
6682,free,44.6,5,6,1,1
6683,pro,32.7,2,55,15,0
6684,pro,49.6,7,67,14,0
6685,free,54.9,6,10,1,1
6686,free,88.9,12,193,20,0
6687,free,49.0,8,21,2,1
6688,free,75.1,4,223,29,0
6689,team,72.2,12,50,6,1
6690,team,50.7,4,83,13,0
6691,pro,36.2,2,9,2,1
6692,free,31.2,2,7,1,1
6693,pro,76.7,14,200,25,0
6694,free,52.1,5,8,1,1
6695,free,57.0,7,111,18,0
6696,pro,55.0,9,10,1,1
6697,free,56.6,12,79,12,0
6698,free,10.3,2,4,2,1
6699,team,35.6,1,11,4,1
6700,pro,47.0,7,23,2,1
6701,free,48.4,10,21,2,1
6702,pro,22.9,1,5,1,1
6703,pro,61.9,7,27,3,1
6704,free,18.7,1,8,5,0
6705,free,87.0,12,233,27,0
6706,free,41.3,4,6,1,1
6707,pro,48.9,6,20,2,1
6708,free,32.7,5,16,4,1
6709,free,10.9,2,3,1,1
6710,free,48.9,9,16,1,1
6711,pro,42.3,7,9,1,1
6712,free,32.0,1,4,1,1
6713,free,51.4,12,133,21,0
6714,free,64.6,1,63,8,0
6715,pro,31.2,4,10,2,1
6716,free,62.1,9,104,18,0
6717,team,82.8,8,97,12,0
6718,pro,6.1,0,0,2,1
6719,free,54.9,14,123,18,0
6720,team,88.1,13,185,23,0
6721,free,13.7,2,3,1,1
6722,free,54.5,5,34,4,1
6723,team,49.8,10,66,12,0
6724,free,83.2,6,137,17,0
6725,free,76.4,8,158,21,0
6726,free,52.1,10,17,2,1
6727,free,23.7,3,7,2,1
6728,free,61.5,8,152,24,0
6729,pro,91.7,8,232,24,0
6730,pro,27.8,4,10,1,1
6731,pro,74.1,6,183,23,0
6732,free,63.2,14,94,14,0
6733,pro,83.3,7,196,23,0
6734,team,22.5,5,8,2,1
6735,team,31.6,3,5,1,1
6736,pro,62.9,11,141,17,0
6737,free,19.2,0,5,4,1
6738,team,65.6,15,120,16,0
6739,pro,24.6,2,11,3,1
6740,team,67.3,7,73,11,0
6741,free,55.0,8,127,21,0
6742,pro,17.6,3,8,1,1
6743,free,39.3,7,94,20,0
6744,team,63.6,5,90,11,0
6745,free,24.5,3,3,1,1
6746,free,38.4,3,10,2,1
6747,free,57.3,6,30,5,1
6748,free,19.9,2,8,4,1
6749,pro,92.7,10,61,5,1
6750,free,38.8,4,54,14,0
6751,pro,58.5,6,106,16,0
6752,pro,52.1,7,17,3,1
6753,pro,62.3,9,126,17,0
6754,team,27.7,3,9,1,1
6755,pro,23.5,4,12,4,0
6756,pro,8.8,1,4,1,1
6757,team,86.6,14,219,23,0
6758,pro,35.3,2,13,2,1
6759,free,57.2,3,97,14,0
6760,pro,59.3,8,119,18,0
6761,free,55.5,11,17,1,1
6762,free,51.4,3,12,2,1
6763,team,39.3,5,42,12,0
6764,free,34.9,0,7,3,1
6765,free,64.3,13,100,13,0
6766,pro,67.1,9,103,13,0
6767,pro,41.6,10,82,16,0
6768,free,47.6,1,31,5,1
6769,free,45.7,7,45,7,1
6770,team,42.8,5,69,17,0
6771,free,86.4,10,228,25,0
6772,free,41.1,4,17,4,1
6773,pro,60.3,12,41,4,1
6774,free,80.0,14,222,27,0
6775,free,48.8,6,96,18,0
6776,free,27.2,5,30,13,0
6777,free,64.3,7,80,15,0
6778,pro,64.7,4,120,17,0
6779,pro,45.5,7,24,3,1
6780,free,14.4,2,4,2,1
6781,free,36.2,8,20,3,1
6782,free,22.1,3,8,2,1
6783,team,27.9,4,9,2,1
6784,free,30.5,3,6,2,1
6785,pro,15.4,0,2,2,1
6786,free,20.0,3,11,3,1
6787,pro,54.2,2,91,13,0
6788,free,56.1,6,125,20,0
6789,team,57.1,6,30,4,1
6790,pro,71.9,9,202,24,0
6791,pro,71.4,7,129,19,0
6792,pro,22.7,8,15,1,1
6793,pro,45.6,4,11,2,1
6794,free,26.1,2,4,1,1
6795,pro,59.2,10,24,3,1
6796,pro,46.3,3,76,17,0
6797,free,72.3,10,91,12,0
6798,free,35.3,5,58,16,0
6799,pro,67.8,8,24,3,1
6800,free,42.7,2,11,2,1
6801,team,74.1,12,99,14,0
6802,pro,34.5,6,17,3,1
6803,pro,46.7,6,76,15,0
6804,pro,56.8,11,106,16,0
6805,team,43.7,7,60,13,0
6806,free,41.9,5,7,1,1
6807,pro,53.1,5,17,3,1
6808,free,21.9,0,5,1,1
6809,team,35.2,1,59,16,0
6810,free,29.6,5,7,1,1
6811,team,25.9,3,5,1,1
6812,pro,37.6,5,6,1,1
6813,pro,25.0,5,7,1,1
6814,pro,32.2,6,11,2,1
6815,free,12.9,1,2,1,1
6816,team,45.0,4,76,16,0
6817,pro,29.1,3,3,1,1
6818,pro,59.0,9,82,13,0
6819,free,40.1,5,11,1,1
6820,free,62.4,10,76,12,0
6821,team,38.1,3,13,2,1
6822,free,17.2,5,6,1,1
6823,free,39.0,6,82,18,0
6824,pro,31.2,3,8,1,1
6825,pro,45.0,4,12,2,1
6826,pro,22.6,1,5,1,1
6827,pro,71.2,9,150,21,0
6828,pro,37.4,6,40,8,0
6829,free,29.0,4,13,3,1
6830,free,19.4,3,9,2,1
6831,free,87.0,11,294,31,0
6832,free,65.7,7,193,28,0
6833,free,45.2,7,14,1,1
6834,free,40.7,3,39,8,0
6835,free,28.7,6,10,2,1
6836,free,48.3,4,35,7,0
6837,free,74.9,7,201,26,0
6838,team,31.8,0,7,2,1
6839,free,57.6,6,99,17,0
6840,pro,65.5,7,107,16,0
6841,pro,11.0,0,2,2,1
6842,pro,76.2,6,103,14,0
6843,free,29.6,5,17,4,1
6844,free,50.5,7,86,19,0
6845,free,40.2,6,90,17,0
6846,free,13.2,1,5,3,1
6847,pro,17.5,1,2,1,1
6848,free,17.0,1,1,1,1
6849,pro,49.6,6,23,3,1
6850,free,53.4,7,18,2,1
6851,team,18.3,3,6,1,1
6852,pro,59.1,5,117,18,0
6853,free,31.6,6,11,2,1
6854,pro,32.5,6,10,1,1
6855,pro,44.9,6,61,13,0
6856,team,31.4,6,10,1,1
6857,free,45.1,4,46,8,0
6858,pro,44.8,5,20,2,1
6859,free,6.4,0,1,1,1
6860,pro,63.3,9,150,20,0
6861,team,82.3,13,139,16,0
6862,pro,37.3,7,14,3,1
6863,pro,50.8,5,63,12,0
6864,team,79.3,13,43,3,1
6865,free,20.1,6,18,4,1
6866,free,56.5,8,42,4,1
6867,pro,75.0,13,102,12,0
6868,team,71.9,12,133,18,0
6869,free,26.2,1,2,1,1
6870,free,7.2,1,2,1,1
6871,free,77.0,6,150,18,0
6872,pro,20.0,1,22,12,0
6873,free,71.9,9,137,19,0
6874,free,55.3,5,13,1,1
6875,free,35.0,5,10,2,1
6876,free,31.4,3,9,1,1
6877,pro,43.2,4,7,1,1
6878,free,67.4,9,167,23,0
6879,free,62.0,10,111,16,0
6880,free,27.1,6,22,7,0
6881,free,50.9,4,90,18,0
6882,pro,39.2,4,17,3,1
6883,pro,37.8,6,15,2,1
6884,pro,29.9,3,7,2,1
6885,pro,73.4,14,216,25,0
6886,pro,46.0,2,11,2,1
6887,pro,48.4,4,11,2,1
6888,pro,11.9,2,3,1,1
6889,free,45.8,6,49,10,0
6890,pro,44.1,1,17,3,1
6891,team,41.6,2,59,11,0
6892,pro,27.8,4,11,3,1
6893,free,82.4,13,204,24,0
6894,free,51.4,5,22,2,1
6895,free,26.5,3,7,1,1
6896,free,10.8,1,6,2,1
6897,team,60.8,7,146,19,0
6898,free,44.2,3,22,5,1
6899,pro,49.4,4,11,2,1
6900,pro,34.2,1,2,1,1
6901,free,14.1,1,5,4,1
6902,free,72.7,9,32,4,1
6903,free,87.7,7,141,15,0
6904,free,57.9,8,93,14,0
6905,team,85.3,10,26,2,1
6906,team,48.2,8,74,13,0
6907,team,69.5,7,72,10,0
6908,team,48.9,2,72,15,0
6909,pro,74.9,8,124,14,0
6910,team,18.6,1,1,1,1
6911,free,29.0,4,24,6,1
6912,pro,20.7,4,26,12,0
6913,free,69.5,4,132,23,0
6914,pro,49.0,3,11,2,1
6915,free,44.3,6,86,18,0
6916,pro,63.9,5,70,11,0
6917,free,37.9,4,9,2,1
6918,pro,13.6,3,5,2,1
6919,free,16.3,4,4,1,1
6920,free,28.3,2,6,1,1
6921,free,5.9,3,3,1,1
6922,free,25.7,7,10,1,1
6923,free,65.4,6,116,17,0
6924,free,49.1,4,18,3,1
6925,free,82.1,14,171,16,0
6926,free,68.4,6,119,17,0
6927,free,32.8,3,40,12,0
6928,team,50.3,2,68,14,0
6929,pro,46.8,6,24,4,1
6930,pro,71.2,5,143,16,0
6931,team,23.8,4,7,2,1
6932,pro,8.8,0,0,1,1
6933,pro,43.9,1,8,1,1
6934,free,10.6,2,3,1,1
6935,free,36.7,6,10,2,1
6936,pro,70.8,6,144,20,0
6937,pro,24.5,2,4,1,1
6938,free,17.7,1,5,2,1
6939,free,52.5,8,46,5,1
6940,pro,47.1,11,22,3,1
6941,team,42.8,7,11,1,1
6942,team,47.4,5,16,2,1
6943,free,44.4,8,12,1,1
6944,pro,66.8,11,133,21,0
6945,free,19.0,5,6,1,1
6946,free,78.5,9,23,2,1
6947,free,30.0,4,9,2,1
6948,pro,13.2,3,7,3,1
6949,pro,40.7,4,9,1,1
6950,free,38.1,4,9,1,1
6951,free,57.5,6,100,20,0
6952,free,21.5,7,8,1,1
6953,team,45.6,5,15,2,1
6954,free,35.3,4,11,2,1
6955,free,47.8,6,17,2,1
6956,pro,58.7,9,191,26,0
6957,pro,59.2,11,74,12,0
6958,free,63.8,10,18,1,1
6959,pro,53.1,8,19,2,1
6960,pro,12.5,1,4,1,1
6961,pro,39.5,2,52,15,0
6962,team,12.5,1,1,1,1
6963,pro,10.0,0,4,1,1
6964,free,25.6,3,23,9,0
6965,free,67.8,8,173,24,0
6966,free,76.7,7,72,9,0
6967,team,59.9,8,116,18,0
6968,free,27.2,2,5,1,1
6969,free,38.5,5,7,1,1
6970,pro,75.0,10,165,21,0
6971,free,28.1,3,8,3,1
6972,free,88.4,10,234,26,0
6973,free,33.9,3,18,3,1
6974,pro,29.4,2,3,1,1
6975,pro,87.6,8,210,21,0
6976,pro,44.4,7,22,4,1
6977,free,49.9,5,32,4,1
6978,free,28.9,6,13,3,1
6979,pro,22.9,4,13,2,1
6980,free,69.2,6,95,13,0
6981,pro,61.1,9,131,19,0
6982,free,32.3,3,8,3,1
6983,team,30.5,4,19,7,0
6984,free,62.0,9,102,13,0
6985,free,50.7,6,20,2,1
6986,pro,47.7,3,78,16,0
6987,team,59.5,11,19,2,1
6988,pro,37.0,4,9,2,1
6989,pro,59.2,7,110,19,0
6990,free,67.6,10,200,25,0
6991,pro,26.6,3,41,14,0
6992,free,2.6,0,0,2,1
6993,free,68.8,5,130,18,0
6994,free,24.5,3,6,1,1
6995,pro,7.7,0,0,1,1
6996,free,66.1,4,103,13,0
6997,free,78.7,10,179,20,0
6998,free,30.3,6,10,1,1
6999,team,30.6,3,5,1,1
7000,free,20.8,7,9,1,1
7001,team,36.1,4,16,3,1
7002,pro,16.0,3,28,13,0
7003,pro,44.4,2,5,1,1
7004,free,35.7,6,14,2,1
7005,free,46.4,6,90,19,0
7006,pro,32.0,3,20,4,1
7007,free,50.0,8,17,2,1
7008,free,70.6,9,96,13,0
7009,free,20.9,2,6,1,1
7010,team,76.1,6,132,15,0
7011,pro,44.2,5,11,1,1
7012,pro,15.1,2,4,1,1
7013,pro,67.7,8,125,19,0
7014,free,66.0,7,103,14,0
7015,pro,46.0,6,15,2,1
7016,team,63.8,7,52,9,0
7017,free,54.8,6,137,23,0
7018,free,56.7,6,30,5,1
7019,pro,32.8,4,9,1,1
7020,team,42.9,3,13,2,1
7021,free,66.1,7,170,22,0
7022,pro,3.7,1,4,3,1
7023,free,69.0,9,166,25,0
7024,free,84.3,11,273,29,0
7025,free,43.7,4,29,5,1
7026,free,28.9,5,63,18,0
7027,free,53.8,2,94,18,0
7028,free,57.2,7,106,18,0
7029,free,38.9,4,8,1,1
7030,free,32.2,3,6,1,1
7031,team,91.9,11,208,22,0
7032,pro,24.4,5,8,2,1
7033,team,3.9,0,0,1,1
