customer_id,engagement_score,value_score,cluster_run1,cluster_run2
6571,29.3,244.84,0,0
6572,79.6,720.71,3,3
6573,31.4,157.19,0,0
6574,53.6,224.86,0,0
6575,69.3,199.85,0,0
6576,46.9,355.33,2,2
6577,43.4,171.36,0,0
6578,20.1,186.09,0,0
6579,15.5,506.08,2,2
6580,50.9,505.22,2,2
6581,23.4,365.59,2,2
6582,43.4,196.35,0,0
6583,57.4,599.62,3,1
6584,23.4,143.31,0,0
6585,88.3,583.01,1,3
6586,50.4,349.16,2,0
6587,92.7,766.9,3,3
6588,34.5,117.56,0,0
6589,89.0,483.32,1,1
6590,59.2,644.63,3,3
6591,32.6,301.96,0,2
6592,75.1,659.34,3,3
6593,62.8,732.03,3,3
6594,79.6,253.18,1,1
6595,70.0,689.57,3,3
6596,100.0,527.64,1,1
6597,45.3,309.89,0,0
6598,68.9,390.34,1,1
6599,16.6,262.41,0,2
6600,100.0,518.48,1,1
6601,29.9,282.58,0,2
6602,72.0,335.0,1,1
6603,93.5,673.92,3,3
6604,44.1,218.96,0,0
6605,43.4,421.18,2,2
6606,83.6,722.33,3,3
6607,69.5,688.98,3,3
6608,58.8,263.48,0,0
6609,35.4,231.55,0,0
6610,1.5,263.82,0,2
6611,65.2,254.56,0,0
6612,40.5,259.47,0,0
6613,15.2,337.32,2,2
6614,78.7,653.24,3,3
6615,63.4,710.86,3,3
6616,83.6,267.16,1,1
6617,100.0,639.31,3,3
6618,43.7,294.18,0,0
6619,88.4,599.76,3,3
6620,72.5,641.76,3,3
6621,60.3,594.34,3,1
6622,51.5,405.58,2,2
6623,100.0,675.48,3,3
6624,42.7,326.78,2,2
6625,68.1,493.95,1,1
6626,64.7,522.24,1,1
6627,71.4,630.45,3,3
6628,45.1,287.28,0,0
6629,73.2,287.5,1,1
6630,85.7,608.6,3,3
6631,62.9,201.1,0,0
6632,75.2,941.81,3,3
6633,80.8,706.0,3,3
6634,100.0,589.54,1,3
6635,55.6,501.37,2,1
6636,56.0,194.57,0,0
6637,100.0,563.06,1,3
6638,62.3,236.38,0,0
6639,34.4,507.52,2,2
6640,22.5,208.65,0,0
6641,58.8,366.2,2,1
6642,67.9,342.46,1,1
6643,56.5,286.57,0,0
6644,36.1,441.77,2,2
6645,39.9,89.04,0,0
6646,100.0,537.72,1,1
6647,27.2,472.22,2,2
6648,10.2,436.37,2,2
6649,73.1,788.02,3,3
6650,50.4,176.89,0,0
6651,100.0,632.34,3,3
6652,38.2,596.44,2,2
6653,61.2,569.79,1,1
6654,37.8,135.28,0,0
6655,86.6,816.66,3,3
6656,61.1,133.59,0,0
6657,21.8,241.51,0,2
6658,93.8,762.89,3,3
6659,95.5,470.89,1,1
6660,79.1,305.49,1,1
6661,34.5,260.81,0,0
6662,22.9,150.84,0,0
6663,36.7,301.31,0,2
6664,44.7,312.16,0,0
6665,72.2,572.21,1,1
6666,49.7,347.63,2,0
6667,60.2,372.85,2,1
6668,34.3,248.84,0,0
6669,75.9,568.73,1,1
6670,63.8,334.1,1,1
6671,96.7,664.26,3,3
6672,36.3,307.96,0,2
6673,43.2,368.6,2,2
6674,63.0,625.75,3,3
6675,69.2,648.92,3,3
6676,94.5,626.47,3,3
6677,41.1,373.81,2,2
6678,30.5,228.89,0,0
6679,41.5,253.44,0,0
6680,25.3,168.99,0,0
6681,50.9,375.06,2,2
6682,84.7,849.98,3,3
6683,68.0,553.34,1,1
6684,51.5,501.44,2,1
6685,5.6,443.89,2,2
6686,94.4,729.96,3,3
6687,39.6,412.72,2,2
6688,94.6,743.99,3,3
6689,45.9,645.82,2,3
6690,54.1,338.15,2,0
6691,59.3,834.23,3,3
6692,42.6,557.07,2,2
6693,70.0,619.3,3,3
6694,30.9,259.81,0,0
6695,71.0,525.06,1,1
6696,100.0,536.06,1,1
6697,31.2,269.72,0,2
6698,20.2,220.42,0,2
6699,52.7,214.02,0,0
6700,59.4,401.3,2,1
6701,95.1,569.12,1,3
6702,68.8,133.33,0,0
6703,73.4,527.19,1,1
6704,14.7,336.21,2,2
6705,100.0,612.98,3,3
6706,85.0,541.83,1,1
6707,43.9,169.39,0,0
6708,80.5,723.62,3,3
6709,23.5,245.33,0,2
6710,100.0,534.11,1,1
6711,23.6,371.4,2,2
6712,46.8,245.08,0,0
6713,78.2,528.29,1,1
6714,34.9,372.61,2,2
6715,93.5,762.73,3,3
6716,8.8,273.73,0,2
6717,67.8,671.33,3,3
6718,28.0,452.48,2,2
6719,71.2,712.38,3,3
6720,72.2,237.55,1,0
6721,58.0,494.88,2,1
6722,61.1,472.57,1,1
6723,66.8,346.22,1,1
6724,100.0,789.35,3,3
6725,33.3,354.89,2,2
6726,100.0,478.5,1,1
6727,41.5,354.13,2,2
6728,55.3,189.11,0,0
6729,19.0,308.63,0,2
6730,84.4,714.55,3,3
6731,80.4,630.12,3,3
6732,74.6,805.91,3,3
6733,33.0,271.49,0,0
6734,30.1,129.36,0,0
6735,34.6,189.6,0,0
6736,78.2,625.39,3,3
6737,33.7,244.19,0,0
6738,77.2,637.02,3,3
6739,47.3,249.26,0,0
6740,79.6,577.82,1,1
6741,100.0,523.93,1,1
6742,69.7,588.02,3,1
6743,7.5,374.53,2,2
6744,87.1,600.66,3,3
6745,83.3,747.84,3,3
6746,47.0,196.1,0,0
6747,79.7,668.74,3,3
6748,100.0,521.15,1,1
6749,11.0,335.71,2,2
6750,47.8,427.19,2,2
6751,48.9,230.46,0,0
6752,46.8,246.31,0,0
6753,55.9,370.1,2,0
6754,30.4,274.21,0,2
6755,80.8,710.05,3,3
6756,47.6,326.18,2,0
6757,54.7,771.9,3,3
6758,33.7,214.09,0,0
6759,68.6,428.48,1,1
6760,8.0,96.59,0,0
6761,55.9,247.4,0,0
6762,14.5,338.57,2,2
6763,58.3,559.65,2,1
6764,27.9,476.7,2,2
6765,59.8,118.41,0,0
6766,52.4,176.67,0,0
6767,52.9,373.9,2,2
6768,8.4,283.99,0,2
6769,88.4,395.68,1,1
6770,15.3,303.25,0,2
6771,100.0,604.13,3,3
6772,37.8,414.67,2,2
6773,96.0,610.69,3,3
6774,94.3,495.37,1,1
6775,49.4,296.64,0,0
6776,62.0,439.47,1,1
6777,75.0,641.41,3,3
6778,86.4,633.35,3,3
6779,37.8,195.57,0,0
6780,86.6,570.79,1,1
6781,27.6,543.46,2,2
6782,91.3,544.99,1,1
6783,54.6,596.79,2,1
6784,25.1,236.23,0,2
6785,41.6,544.82,2,2
6786,93.4,694.42,3,3
6787,33.3,429.21,2,2
6788,56.4,392.95,2,1
6789,65.6,318.12,1,1
6790,96.8,329.69,1,1
6791,26.9,264.91,0,2
6792,96.7,525.47,1,1
6793,32.4,378.16,2,2
6794,69.8,641.7,3,3
6795,22.1,430.14,2,2
6796,36.0,391.91,2,2
6797,58.7,332.59,2,0
6798,75.1,824.31,3,3
6799,76.2,408.13,1,1
6800,52.5,164.81,0,0
6801,85.0,474.3,1,1
6802,52.2,333.52,2,0
6803,67.4,706.28,3,3
6804,5.5,186.59,0,2
6805,72.1,560.61,1,1
6806,65.5,803.61,3,3
6807,51.5,331.2,2,0
6808,62.8,663.6,3,3
6809,70.7,656.69,3,3
6810,13.1,345.38,2,2
6811,39.7,418.55,2,2
6812,13.2,242.22,0,2
6813,83.3,522.14,1,1
6814,44.7,547.03,2,2
6815,78.1,666.95,3,3
6816,44.6,157.01,0,0
6817,69.0,576.96,1,1
6818,42.6,248.17,0,0
6819,100.0,500.93,1,1
6820,34.5,263.73,0,0
6821,57.5,249.83,0,0
6822,96.8,661.15,3,3
6823,71.6,670.55,3,3
6824,36.3,162.28,0,0
6825,94.2,635.72,3,3
6826,50.6,597.01,2,1
6827,12.9,296.43,0,2
6828,17.3,408.36,2,2
6829,0.0,263.64,0,2
6830,55.1,268.13,0,0
6831,97.2,584.34,1,3
6832,60.5,747.49,3,3
6833,69.7,546.26,1,1
6834,100.0,635.25,3,3
6835,10.6,256.25,0,2
6836,75.5,628.98,3,3
6837,85.6,625.35,3,3
6838,73.1,537.85,1,1
6839,58.8,453.29,2,1
6840,51.7,182.42,0,0
6841,71.9,698.98,3,3
6842,84.4,691.97,3,3
6843,61.9,566.25,1,1
6844,24.5,650.32,2,2
6845,50.9,379.57,2,2
6846,58.1,484.67,2,1
6847,84.4,603.47,3,3
6848,37.7,288.62,0,0
6849,46.4,390.36,2,2
6850,33.8,230.15,0,0
6851,58.9,303.0,0,0
6852,41.7,140.13,0,0
6853,100.0,687.57,3,3
6854,13.9,304.67,0,2
6855,75.1,852.24,3,3
6856,83.8,675.07,3,3
6857,20.0,184.02,0,0
6858,98.1,678.49,3,3
6859,92.6,794.22,3,3
6860,42.3,467.95,2,2
6861,86.9,683.75,3,3
6862,42.1,133.98,0,0
6863,50.7,171.2,0,0
6864,93.0,675.77,3,3
6865,66.8,648.05,3,3
6866,27.5,291.9,0,2
6867,26.3,468.07,2,2
6868,30.1,166.69,0,0
6869,51.5,758.95,3,3
6870,68.0,447.84,1,1
6871,69.3,546.57,1,1
6872,44.0,432.41,2,2
6873,97.2,531.28,1,1
6874,96.3,714.66,3,3
6875,37.4,353.76,2,2
6876,35.0,252.87,0,0
6877,65.3,587.96,3,1
6878,88.7,656.43,3,3
6879,70.1,767.18,3,3
6880,62.0,446.91,1,1
6881,52.2,183.37,0,0
6882,50.2,402.41,2,2
6883,41.7,472.09,2,2
6884,33.1,281.11,0,2
6885,100.0,559.58,1,1
6886,35.1,148.17,0,0
6887,24.8,452.35,2,2
6888,48.9,345.29,2,0
6889,62.5,376.65,2,1
6890,44.1,237.0,0,0
6891,68.3,646.64,3,3
6892,42.7,492.08,2,2
6893,41.4,218.04,0,0
6894,39.4,544.05,2,2
6895,32.8,448.62,2,2
6896,30.4,419.33,2,2
6897,2.7,76.15,0,0
6898,31.9,178.38,0,0
6899,90.7,598.52,3,3
6900,81.7,507.99,1,1
6901,48.3,424.64,2,2
6902,57.3,854.17,3,3
6903,89.0,553.29,1,1
6904,39.1,214.74,0,0
6905,63.2,716.61,3,3
6906,100.0,555.53,1,1
6907,79.1,639.12,3,3
6908,53.7,367.51,2,0
6909,53.5,644.28,3,3
6910,50.6,478.03,2,2
6911,92.9,673.44,3,3
6912,45.2,173.14,0,0
6913,60.2,595.92,3,1
6914,94.1,753.17,3,3
6915,45.9,336.75,2,2
6916,25.3,396.2,2,2
6917,47.5,339.82,2,0
6918,100.0,407.72,1,1
6919,26.0,290.57,0,2
6920,42.6,280.34,0,0
6921,5.3,432.21,2,2
6922,91.7,414.98,1,1
6923,96.3,797.29,3,3
6924,77.2,483.01,1,1
6925,30.4,308.78,0,2
6926,73.4,781.65,3,3
6927,20.1,198.77,0,0
6928,45.3,206.33,0,0
6929,79.4,294.02,1,1
6930,99.0,488.31,1,1
6931,85.3,581.06,1,3
6932,100.0,418.32,1,1
6933,42.8,164.2,0,0
6934,81.1,680.58,3,3
6935,81.7,694.69,3,3
6936,100.0,542.99,1,1
6937,29.7,364.83,2,2
6938,68.6,864.01,3,3
6939,57.8,321.65,2,0
6940,79.9,601.78,3,3
6941,34.6,315.49,0,2
6942,58.6,296.27,0,0
6943,46.3,218.07,0,0
6944,31.9,252.33,0,0
6945,50.4,221.58,0,0
6946,90.0,745.94,3,3
6947,15.5,185.39,0,0
6948,88.9,763.47,3,3
6949,84.6,576.22,1,1
6950,76.3,528.59,1,1
6951,92.7,559.73,1,1
6952,72.8,473.41,1,1
6953,27.4,214.67,0,0
6954,83.0,521.33,1,1
6955,63.7,309.82,0,0
6956,90.5,320.36,1,1
6957,66.1,39.12,0,0
6958,47.1,237.5,0,0
6959,100.0,507.77,1,1
6960,22.3,350.04,2,2
6961,45.7,435.16,2,2
6962,89.2,661.44,3,3
6963,100.0,691.95,3,3
6964,81.4,705.95,3,3
6965,59.8,269.35,0,0
6966,65.1,480.93,1,1
6967,79.5,314.37,1,1
6968,94.5,793.31,3,3
6969,69.5,591.14,3,1
6970,34.0,421.42,2,2
6971,15.7,292.6,0,2
6972,98.3,605.87,3,3
6973,82.9,529.17,1,1
6974,68.6,612.0,3,3
6975,100.0,581.03,1,3
6976,66.3,530.97,1,1
6977,75.9,394.69,1,1
6978,59.2,658.26,3,3
6979,22.6,268.14,0,2
6980,45.9,244.97,0,0
6981,83.4,558.92,1,1
6982,78.4,555.06,1,1
6983,93.0,718.61,3,3
6984,0.0,330.79,0,2
6985,56.2,302.97,0,0
6986,33.7,487.59,2,2
6987,46.6,266.46,0,0
6988,37.1,392.22,2,2
6989,74.7,833.51,3,3
6990,38.4,283.82,0,0
6991,60.1,230.32,0,0
6992,32.4,357.6,2,2
6993,21.1,369.77,2,2
6994,97.9,692.65,3,3
6995,100.0,753.98,3,3
6996,79.4,504.76,1,1
6997,47.6,337.29,2,0
6998,78.3,641.3,3,3
6999,44.7,308.19,0,0
7000,26.6,219.68,0,0
7001,16.9,122.18,0,0
7002,76.3,788.53,3,3
7003,28.9,313.93,0,2
7004,86.3,524.38,1,1
7005,86.6,595.03,3,3
7006,35.5,112.88,0,0
7007,79.4,486.02,1,1
7008,40.5,190.68,0,0
7009,100.0,859.33,3,3
7010,72.0,400.22,1,1
7011,34.7,328.8,2,2
7012,93.6,687.09,3,3
7013,75.8,356.46,1,1
7014,28.7,304.4,0,2
7015,12.0,30.87,0,0
7016,8.9,300.03,0,2
7017,98.2,685.23,3,3
7018,31.7,243.4,0,0
7019,39.3,302.88,0,2
7020,67.1,475.22,1,1
7021,62.7,632.73,3,3
7022,50.3,175.91,0,0
7023,42.3,242.23,0,0
7024,35.1,368.91,2,2
7025,82.9,515.51,1,1
7026,72.2,671.0,3,3
7027,58.2,289.11,0,0
7028,69.6,513.57,1,1
7029,60.6,590.45,3,1
7030,100.0,782.66,3,3
7031,48.7,156.23,0,0
7032,0.0,112.87,0,0
7033,90.5,520.31,1,1
7034,47.4,753.28,3,3
7035,60.6,520.56,1,1
7036,100.0,587.85,1,3
7037,72.7,585.54,3,1
7038,0.0,323.19,0,2
7039,55.1,261.82,0,0
7040,97.6,606.79,3,3
7041,56.6,670.16,3,3
7042,50.0,261.3,0,0
7043,47.3,268.13,0,0
7044,53.9,317.41,0,0
7045,81.9,432.92,1,1
7046,23.7,343.6,2,2
7047,99.2,674.17,3,3
7048,84.8,467.6,1,1
7049,82.6,595.43,3,3
7050,83.9,635.12,3,3
7051,83.9,897.71,3,3
7052,76.5,23.74,0,0
7053,15.4,522.07,2,2
7054,24.9,352.82,2,2
7055,72.4,716.6,3,3
7056,61.7,183.19,0,0
7057,50.9,284.7,0,0
7058,78.4,657.29,3,3
7059,52.1,388.44,2,2
7060,19.2,320.21,0,2
7061,29.6,160.3,0,0
7062,68.8,602.02,3,3
7063,65.7,646.52,3,3
7064,76.5,762.68,3,3
7065,64.1,596.08,3,1
7066,77.9,930.34,3,3
7067,89.3,635.29,3,3
7068,4.0,371.73,2,2
7069,69.5,745.81,3,3
7070,100.0,498.59,1,1
7071,51.8,752.04,3,3
7072,30.4,242.6,0,0
7073,95.9,655.52,3,3
7074,43.4,421.17,2,2
7075,49.4,151.63,0,0
7076,47.7,302.18,0,0
7077,20.5,326.03,0,2
7078,57.3,725.68,3,3
7079,82.2,651.54,3,3
7080,68.5,657.05,3,3
7081,71.6,289.25,1,1
7082,39.1,262.94,0,0
7083,47.3,516.3,2,2
7084,100.0,716.48,3,3
7085,63.2,836.59,3,3
7086,83.2,630.06,3,3
7087,34.8,379.44,2,2
7088,94.2,492.19,1,1
7089,75.3,742.68,3,3
7090,96.1,514.95,1,1
7091,28.4,455.08,2,2
7092,100.0,666.1,3,3
7093,53.8,777.14,3,3
7094,2.1,209.46,0,2
7095,14.4,393.72,2,2
7096,58.9,509.66,2,1
7097,58.1,341.08,2,0
7098,64.6,586.02,3,1
7099,85.2,635.31,3,3
7100,85.6,674.0,3,3
7101,53.0,299.7,0,0
7102,62.5,768.46,3,3
7103,79.5,578.39,1,1
7104,69.5,631.02,3,3
7105,51.8,346.42,2,0
7106,33.5,201.88,0,0
7107,82.3,619.57,3,3
7108,91.5,502.54,1,1
7109,10.5,289.56,0,2
7110,57.8,767.14,3,3
7111,16.3,87.61,0,0
7112,54.4,336.7,2,0
7113,92.6,688.27,3,3
7114,57.0,259.7,0,0
7115,95.2,660.06,3,3
7116,30.8,558.03,2,2
7117,73.4,439.75,1,1
7118,65.5,285.8,0,0
7119,50.0,313.87,0,0
7120,88.4,665.39,3,3
7121,64.3,385.87,1,1
7122,77.8,654.48,3,3
7123,52.0,277.87,0,0
7124,39.9,413.97,2,2
7125,100.0,635.52,3,3
7126,29.4,379.93,2,2
7127,35.3,513.22,2,2
7128,42.6,390.84,2,2
7129,72.7,599.27,3,3
7130,71.4,485.32,1,1
7131,58.2,180.35,0,0
7132,80.5,686.92,3,3
7133,92.6,553.19,1,1
7134,40.6,284.07,0,0
7135,32.3,262.02,0,0
7136,48.2,215.73,0,0
7137,50.8,154.71,0,0
7138,78.9,634.12,3,3
7139,20.7,224.87,0,2
7140,23.5,274.9,0,2
7141,60.4,373.16,2,1
7142,75.4,670.74,3,3
7143,86.5,597.25,3,3
7144,75.8,697.07,3,3
7145,33.5,340.62,2,2
7146,95.8,584.61,1,3
7147,68.1,773.28,3,3
7148,42.3,191.55,0,0
7149,100.0,651.82,3,3
7150,93.8,570.25,1,3
7151,81.7,680.75,3,3
7152,89.7,775.72,3,3
7153,40.9,477.6,2,2
7154,21.0,767.87,2,2
7155,67.1,733.21,3,3
7156,45.2,35.16,0,0
7157,62.0,643.67,3,3
7158,28.0,270.55,0,2
7159,39.3,284.67,0,0
7160,96.2,463.15,1,1
7161,95.9,582.5,1,3
7162,60.4,152.31,0,0
7163,79.8,625.45,3,3
7164,76.2,538.62,1,1
7165,76.2,651.53,3,3
7166,80.3,700.06,3,3
7167,75.7,558.31,1,1
7168,17.8,223.29,0,2
7169,73.9,723.9,3,3
7170,78.5,574.9,1,1
7171,100.0,703.75,3,3
7172,62.7,278.61,0,0
7173,7.0,364.32,2,2
7174,61.4,398.43,2,1
7175,41.3,449.93,2,2
7176,95.5,445.49,1,1
7177,19.2,586.37,2,2
7178,37.1,286.27,0,0
7179,57.6,317.92,2,0
7180,31.6,278.38,0,2
7181,25.8,509.11,2,2
7182,55.5,636.95,3,3
7183,84.6,637.81,3,3
7184,78.7,829.2,3,3
7185,69.1,594.05,3,1
7186,24.9,351.92,2,2
7187,53.4,197.61,0,0
7188,57.4,516.12,2,1
7189,65.1,702.87,3,3
7190,82.5,659.28,3,3
7191,49.4,484.61,2,2
7192,61.1,121.31,0,0
7193,17.7,247.73,0,2
7194,63.3,669.31,3,3
7195,100.0,635.11,3,3
7196,39.9,218.89,0,0
7197,25.4,444.54,2,2
7198,54.4,453.94,2,1
7199,98.2,745.26,3,3
7200,91.1,415.24,1,1
7201,94.0,690.61,3,3
7202,48.3,307.23,0,0
7203,56.0,440.37,2,1
7204,44.6,369.57,2,2
7205,55.9,358.41,2,0
7206,88.0,439.72,1,1
7207,45.3,356.11,2,2
7208,24.6,390.7,2,2
7209,17.4,506.79,2,2
7210,45.2,372.08,2,2
7211,45.3,46.3,0,0
7212,91.7,563.3,1,1
7213,59.3,556.63,1,1
7214,14.9,190.21,0,2
7215,87.0,481.3,1,1
7216,45.1,375.69,2,2
7217,87.6,619.0,3,3
7218,53.3,119.25,0,0
7219,76.0,580.42,1,1
7220,90.4,618.4,3,3
7221,51.4,298.25,0,0
7222,47.1,399.56,2,2
7223,37.2,323.98,2,2
7224,73.9,675.82,3,3
7225,72.0,623.89,3,3
7226,99.2,702.27,3,3
7227,45.8,324.25,2,0
7228,71.3,740.42,3,3
7229,34.2,535.29,2,2
7230,79.1,521.2,1,1
7231,56.0,501.18,2,1
7232,67.7,523.5,1,1
7233,98.5,588.25,1,3
7234,20.3,231.57,0,2
7235,99.3,654.47,3,3
7236,82.4,819.57,3,3
7237,69.3,649.46,3,3
7238,79.5,793.19,3,3
7239,100.0,574.15,1,3
7240,37.1,361.53,2,2
7241,57.1,387.41,2,1
7242,83.3,569.92,1,1
7243,77.5,475.57,1,1
7244,58.5,659.68,3,3
7245,34.2,447.62,2,2
7246,68.1,382.87,1,1
7247,30.8,264.8,0,2
7248,74.6,583.68,1,1
7249,100.0,546.89,1,1
7250,80.5,451.93,1,1
7251,32.3,303.29,0,2
7252,65.2,739.38,3,3
7253,100.0,511.73,1,1
7254,50.9,240.67,0,0
7255,35.6,503.26,2,2
7256,48.1,278.26,0,0
7257,55.3,642.6,3,3
7258,100.0,714.56,3,3
7259,63.5,686.38,3,3
7260,100.0,504.54,1,1
7261,100.0,565.78,1,3
7262,72.3,855.02,3,3
7263,72.2,577.05,1,1
7264,47.7,397.75,2,2
7265,39.3,420.32,2,2
7266,87.0,451.09,1,1
7267,55.6,417.0,2,1
7268,76.3,575.6,1,1
7269,100.0,767.06,3,3
7270,90.6,343.96,1,1
7271,55.4,256.35,0,0
7272,38.6,563.79,2,2
7273,44.3,463.88,2,2
7274,40.9,171.97,0,0
7275,34.3,329.0,2,2
7276,0.0,445.72,2,2
7277,86.5,552.64,1,1
7278,100.0,730.04,3,3
7279,54.8,40.68,0,0
7280,100.0,573.1,1,3
7281,69.9,472.03,1,1
7282,38.9,303.16,0,2
7283,43.4,288.71,0,0
7284,95.4,674.78,3,3
7285,83.6,590.68,3,3
7286,76.4,734.32,3,3
7287,44.5,311.41,0,0
7288,67.8,406.97,1,1
7289,29.1,213.9,0,0
7290,83.7,436.12,1,1
7291,70.1,219.93,0,0
7292,50.5,203.88,0,0
7293,10.8,203.56,0,2
7294,37.0,348.5,2,2
7295,60.7,619.39,3,3
7296,90.5,657.09,3,3
7297,90.1,484.77,1,1
7298,20.1,436.74,2,2
7299,68.9,273.94,1,0
7300,27.4,327.84,2,2
7301,99.8,634.6,3,3
7302,100.0,747.16,3,3
7303,90.9,466.72,1,1
7304,23.0,323.78,0,2
7305,90.7,690.97,3,3
7306,40.3,10.0,0,0
7307,44.8,472.16,2,2
7308,100.0,506.85,1,1
7309,99.2,604.89,3,3
7310,66.2,509.36,1,1
7311,49.8,245.75,0,0
7312,82.7,789.88,3,3
7313,82.4,816.15,3,3
7314,31.8,317.3,0,2
7315,34.0,128.04,0,0
7316,47.6,148.62,0,0
7317,71.8,641.38,3,3
7318,92.0,617.8,3,3
7319,81.1,434.64,1,1
7320,61.8,582.3,3,1
7321,94.5,565.33,1,1
7322,77.5,356.17,1,1
7323,72.4,53.36,0,0
7324,56.1,198.95,0,0
7325,85.9,772.47,3,3
7326,91.6,664.39,3,3
7327,66.9,668.98,3,3
7328,81.9,484.21,1,1
7329,79.0,690.69,3,3
7330,87.5,452.05,1,1
7331,8.5,298.36,0,2
7332,78.6,788.66,3,3
7333,12.8,303.78,0,2
7334,37.1,349.29,2,2
7335,52.8,665.78,3,3
7336,48.6,374.55,2,2
7337,66.0,608.85,3,3
7338,61.3,274.67,0,0
7339,80.8,789.38,3,3
7340,65.0,137.68,0,0
7341,4.9,284.43,0,2
7342,21.4,235.12,0,2
7343,24.5,302.71,0,2
7344,22.6,152.56,0,0
7345,90.3,462.78,1,1
7346,50.2,280.93,0,0
7347,61.0,552.44,1,1
7348,34.7,403.37,2,2
7349,40.9,401.71,2,2
7350,61.7,560.24,1,1
7351,89.8,749.49,3,3
7352,32.2,192.16,0,0
7353,82.2,573.2,1,1
7354,90.2,668.28,3,3
7355,8.4,596.81,2,2
7356,86.2,511.06,1,1
7357,77.1,728.67,3,3
7358,27.0,453.47,2,2
7359,97.8,712.84,3,3
7360,100.0,723.44,3,3
7361,75.6,631.87,3,3
7362,92.6,526.1,1,1
7363,71.4,646.66,3,3
7364,42.2,272.8,0,0
7365,20.9,394.43,2,2
7366,16.2,352.35,2,2
7367,70.7,698.15,3,3
7368,73.2,732.75,3,3
7369,55.8,368.85,2,0
7370,50.9,252.62,0,0
7371,94.4,382.91,1,1
7372,88.2,658.49,3,3
7373,39.5,137.23,0,0
7374,74.4,737.58,3,3
7375,73.5,444.89,1,1
7376,89.8,488.45,1,1
7377,95.0,289.46,1,1
7378,85.3,467.61,1,1
7379,100.0,451.95,1,1
7380,100.0,641.29,3,3
7381,82.5,572.29,1,1
7382,45.1,239.87,0,0
7383,38.4,404.34,2,2
7384,100.0,547.98,1,1
7385,46.8,147.63,0,0
7386,25.8,260.99,0,2
7387,11.0,426.28,2,2
7388,49.6,215.75,0,0
7389,93.7,863.31,3,3
7390,72.0,587.96,3,1
7391,25.5,428.17,2,2
7392,21.6,256.13,0,2
7393,74.0,501.28,1,1
7394,30.2,258.76,0,0
7395,39.2,188.27,0,0
7396,94.5,450.28,1,1
7397,83.3,474.94,1,1
7398,62.2,320.41,2,0
7399,100.0,490.78,1,1
7400,50.3,555.23,2,1
7401,84.9,653.42,3,3
7402,29.0,351.62,2,2
7403,74.9,417.7,1,1
7404,50.6,567.08,2,1
7405,52.1,112.07,0,0
7406,68.2,332.0,1,1
7407,22.8,407.4,2,2
7408,92.2,612.65,3,3
7409,36.4,333.21,2,2
7410,88.0,485.93,1,1
7411,87.5,265.59,1,1
7412,40.0,395.5,2,2
7413,37.6,344.71,2,2
7414,23.2,330.18,2,2
7415,82.5,612.62,3,3
7416,91.4,617.61,3,3
7417,88.3,557.28,1,1
7418,21.6,172.26,0,0
7419,98.7,748.52,3,3
7420,40.1,354.63,2,2
7421,29.1,212.42,0,0
7422,34.8,263.22,0,0
7423,14.4,247.6,0,2
7424,82.3,566.09,1,1
7425,20.8,256.51,0,2
7426,69.2,113.02,0,0
7427,92.6,474.87,1,1
7428,54.9,619.96,3,3
7429,38.1,294.72,0,0
7430,79.3,465.29,1,1
7431,60.6,220.58,0,0
7432,64.9,726.08,3,3
7433,89.4,429.57,1,1
7434,64.7,548.14,1,1
7435,88.1,515.02,1,1
7436,45.3,504.5,2,2
7437,100.0,610.81,3,3
7438,80.3,640.33,3,3
7439,35.1,223.81,0,0
7440,3.9,355.4,2,2
7441,22.2,561.21,2,2
7442,100.0,628.11,3,3
7443,100.0,511.96,1,1
7444,47.9,10.0,0,0
7445,28.0,394.72,2,2
7446,97.3,471.23,1,1
7447,0.0,22.34,0,0
7448,52.4,367.7,2,2
7449,100.0,567.43,1,3
7450,87.0,571.25,1,1
7451,17.2,272.0,0,2
7452,100.0,513.28,1,1
7453,100.0,783.15,3,3
7454,33.2,328.4,2,2
7455,60.2,700.62,3,3
7456,75.8,646.43,3,3
7457,35.5,257.26,0,0
7458,58.6,529.89,2,1
7459,100.0,519.11,1,1
7460,100.0,483.99,1,1
7461,31.1,265.26,0,2
7462,73.8,539.17,1,1
7463,100.0,459.08,1,1
7464,100.0,726.56,3,3
7465,6.0,166.04,0,2
7466,75.0,773.15,3,3
7467,34.6,218.86,0,0
7468,23.0,285.1,0,2
7469,78.1,309.74,1,1
7470,70.9,524.1,1,1
7471,41.4,197.23,0,0
7472,1.8,334.73,2,2
7473,34.1,253.65,0,0
7474,44.9,184.76,0,0
7475,79.1,605.08,3,3
7476,88.3,357.87,1,1
7477,47.1,290.54,0,0
7478,84.0,382.32,1,1
7479,51.7,739.91,3,3
7480,86.2,740.12,3,3
7481,47.5,261.48,0,0
7482,24.6,407.86,2,2
7483,58.6,538.63,2,1
7484,62.8,662.12,3,3
7485,39.6,361.57,2,2
7486,21.0,210.28,0,0
7487,58.6,361.03,2,0
7488,73.6,620.92,3,3
7489,21.8,309.54,0,2
7490,53.6,725.28,3,3
7491,88.4,618.84,3,3
7492,81.8,596.8,3,3
7493,84.8,409.45,1,1
7494,66.3,243.61,0,0
7495,100.0,520.63,1,1
7496,94.9,561.13,1,1
7497,24.0,194.79,0,0
7498,95.5,463.97,1,1
7499,47.1,45.73,0,0
7500,81.2,576.82,1,1
7501,59.3,474.33,2,1
