account_id,industry,seats,tenure_months,health_score,contacted_support,churned
7141,Health,169,3,48.3,1,0
7142,Media,325,15,69.7,0,0
7143,SaaS,100,3,37.0,0,1
7144,SaaS,224,32,45.5,1,0
7145,Health,322,15,5.3,1,1
7146,Media,282,1,35.2,1,1
7147,Media,351,11,77.0,0,1
7148,Retail,28,8,65.1,1,0
7149,Health,301,3,88.5,0,0
7150,SaaS,150,8,95.3,1,0
7151,Media,319,33,83.0,0,0
7152,SaaS,106,36,35.8,1,1
7153,Retail,80,44,68.4,0,0
7154,SaaS,62,35,68.5,0,0
7155,Finance,53,24,65.7,1,0
7156,Retail,85,28,64.4,1,0
7157,Retail,261,8,60.2,0,1
7158,SaaS,116,23,76.7,1,0
7159,Finance,230,19,74.6,0,0
7160,Finance,101,19,55.8,0,0
7161,SaaS,82,20,29.0,1,1
7162,Retail,267,32,19.0,1,1
7163,Media,336,20,84.2,0,0
7164,Finance,180,35,79.9,0,0
7165,Finance,210,37,21.5,1,1
7166,Retail,23,16,25.8,1,1
7167,Retail,206,13,75.8,0,0
7168,Media,33,2,33.1,0,1
7169,Media,77,13,86.9,0,0
7170,Health,165,46,12.8,1,1
7171,Finance,317,45,95.2,0,0
7172,Retail,176,46,45.8,1,0
7173,Health,344,36,21.7,1,1
7174,Health,106,7,61.9,0,0
7175,Retail,32,45,59.2,0,1
7176,Retail,363,42,66.5,0,1
7177,SaaS,276,15,15.3,1,1
7178,SaaS,107,31,65.9,0,0
7179,Health,20,25,74.0,0,0
7180,Retail,381,13,28.2,1,1
7181,Media,139,12,17.7,1,1
7182,SaaS,18,27,51.8,0,1
7183,Retail,249,3,82.4,0,0
7184,Retail,216,23,50.4,1,1
7185,SaaS,228,42,31.5,0,0
7186,Media,238,33,75.9,0,0
7187,SaaS,319,40,24.6,1,1
7188,Retail,48,10,76.7,0,0
7189,Retail,91,37,32.1,1,1
7190,SaaS,29,10,57.0,1,1
7191,Finance,210,47,54.0,0,1
7192,Finance,155,45,26.3,1,1
7193,SaaS,78,28,30.3,1,1
7194,Media,133,47,75.8,0,0
7195,SaaS,30,22,60.7,1,1
7196,SaaS,237,11,22.7,1,1
7197,Health,70,19,56.7,1,0
7198,Retail,315,6,40.5,1,1
7199,SaaS,83,38,40.4,0,1
7200,Retail,54,4,56.4,0,0
7201,Retail,58,43,69.0,0,1
7202,Finance,237,43,45.9,0,1
7203,Health,216,23,56.2,0,1
7204,Finance,328,24,35.0,1,1
7205,Finance,180,33,49.0,1,1
7206,Finance,313,5,54.0,1,0
7207,Media,371,21,63.7,1,0
7208,Media,126,4,32.7,1,1
7209,Retail,204,10,35.5,1,1
7210,Retail,372,19,50.7,0,1
7211,Finance,112,31,54.6,0,0
7212,Finance,330,1,82.0,0,0
7213,Finance,12,29,44.6,1,0
7214,Media,238,8,74.5,1,0
7215,Finance,320,39,67.2,0,0
7216,Health,17,13,47.3,0,0
7217,Retail,230,19,67.2,0,1
7218,Retail,104,14,76.6,0,1
7219,Media,124,45,83.5,0,0
7220,Health,86,37,61.6,0,0
7221,Media,299,29,45.6,1,0
7222,SaaS,361,12,46.0,0,1
7223,Finance,121,27,50.1,1,0
7224,Retail,224,9,47.4,1,1
7225,Retail,167,19,54.8,1,0
7226,Finance,244,25,34.2,1,1
7227,SaaS,39,34,24.9,1,1
7228,Media,59,44,53.1,1,1
7229,Health,5,25,56.7,1,0
7230,Retail,302,38,69.5,0,0
7231,Finance,224,42,47.2,0,0
7232,Media,229,46,41.6,0,1
7233,Health,171,30,28.5,0,1
7234,Finance,83,22,62.6,0,0
7235,Finance,333,17,70.6,1,0
7236,Finance,337,22,51.3,1,0
7237,SaaS,90,13,45.3,1,1
7238,Finance,175,31,35.0,1,0
7239,SaaS,205,19,62.3,0,0
7240,Health,341,19,53.0,0,0
7241,Retail,23,44,58.1,0,0
7242,Media,89,23,83.7,1,0
7243,Retail,278,40,87.5,0,0
7244,Finance,209,3,27.6,0,0
7245,Finance,226,17,18.9,1,1
7246,Finance,76,9,68.5,0,0
7247,Finance,297,37,51.5,0,1
7248,Health,193,44,13.7,1,1
7249,Retail,296,28,23.5,1,0
7250,Retail,123,46,23.4,1,1
7251,Retail,218,20,29.0,1,1
7252,Finance,5,7,76.2,0,1
7253,Media,355,24,73.1,0,0
7254,Retail,49,29,70.9,0,0
7255,SaaS,277,1,32.7,1,1
7256,Retail,226,25,76.9,0,0
7257,Health,326,40,21.9,1,1
7258,Retail,233,25,74.2,1,0
7259,SaaS,144,14,42.4,0,1
7260,Health,126,31,58.0,0,0
7261,Health,210,17,31.7,1,1
7262,Retail,122,45,59.1,1,0
7263,Retail,311,37,46.1,1,1
7264,Media,222,7,44.1,1,1
7265,SaaS,361,29,75.3,0,1
7266,Retail,330,4,90.3,1,0
7267,Finance,48,3,54.9,0,0
7268,Media,324,34,23.5,1,0
7269,Health,259,14,28.1,1,1
7270,SaaS,259,1,36.5,1,0
7271,Health,256,34,41.6,0,1
7272,Media,92,28,55.3,0,1
7273,Media,174,46,80.2,0,0
7274,Media,247,17,69.3,0,1
7275,Health,230,3,60.3,0,0
7276,Retail,29,33,74.4,0,0
7277,Media,168,9,20.6,1,1
7278,Health,383,9,37.5,1,1
7279,Media,69,8,52.2,0,0
7280,Finance,25,2,50.3,0,0
7281,Media,239,1,55.8,1,1
7282,Health,221,4,89.8,0,0
7283,SaaS,228,22,43.7,0,1
7284,Health,375,43,70.1,0,0
7285,Media,56,14,36.1,1,1
7286,Finance,378,39,85.4,0,0
7287,Health,114,23,96.0,0,0
7288,Finance,118,22,68.3,0,1
7289,Health,78,41,47.6,1,0
7290,Retail,252,25,14.3,1,1
7291,SaaS,214,46,54.5,1,0
7292,Finance,51,34,40.8,1,0
7293,Health,120,11,23.0,1,1
7294,Health,13,9,48.1,1,0
7295,Retail,237,16,36.9,1,1
7296,Retail,23,11,23.2,1,1
7297,SaaS,210,20,85.4,0,0
7298,Health,82,31,43.7,1,0
7299,Finance,164,14,81.6,0,0
7300,Finance,302,38,39.5,0,0
7301,SaaS,170,20,78.3,0,0
7302,Finance,292,38,89.8,0,0
7303,Retail,222,33,40.6,1,1
7304,Media,202,3,60.2,1,1
7305,Media,173,34,66.6,1,0
7306,Finance,113,14,63.3,1,0
7307,SaaS,61,26,43.4,0,0
7308,SaaS,69,13,57.6,1,1
7309,Media,372,41,66.3,0,1
7310,Media,243,45,60.4,1,0
7311,Media,185,26,47.6,1,1
7312,SaaS,89,42,88.5,0,0
7313,SaaS,20,5,34.4,1,1
7314,Finance,34,16,62.3,0,0
7315,Media,358,33,76.4,0,0
7316,Media,211,41,49.6,1,0
7317,Health,165,26,26.1,1,1
7318,SaaS,362,3,58.0,0,1
7319,Finance,172,19,39.2,0,1
7320,SaaS,186,28,62.8,0,0
7321,Media,165,37,68.6,0,0
7322,Media,321,45,75.9,0,0
7323,Media,230,26,40.1,1,1
7324,Media,115,44,41.3,0,1
7325,Retail,86,3,27.5,0,1
7326,Media,255,38,25.1,1,1
7327,Retail,43,34,64.8,0,0
7328,SaaS,282,29,17.7,1,1
7329,Retail,157,4,76.1,0,0
7330,Finance,246,8,52.7,1,1
7331,Health,16,29,35.2,0,1
7332,SaaS,113,26,59.8,1,0
7333,SaaS,184,15,49.5,0,0
7334,Retail,207,35,34.0,1,1
7335,Media,194,2,75.9,1,0
7336,Retail,37,11,48.8,0,1
7337,Retail,200,10,26.2,1,1
7338,Health,83,23,40.5,0,1
7339,SaaS,329,46,60.5,0,0
7340,Retail,86,25,47.0,0,1
7341,Health,148,45,62.0,0,0
7342,Health,193,24,43.3,0,1
7343,Media,170,37,33.4,0,1
7344,Health,370,40,75.9,0,1
7345,Health,9,37,52.3,1,1
7346,Health,36,22,82.8,0,0
7347,Media,43,37,42.6,0,1
7348,Media,278,45,70.8,1,0
7349,Health,239,35,51.4,1,1
7350,Finance,275,39,63.6,1,1
7351,Finance,201,21,25.4,1,1
7352,Media,103,34,50.5,0,1
7353,Health,67,25,72.5,0,0
7354,Finance,252,17,71.5,0,0
7355,SaaS,398,24,50.3,0,1
7356,Finance,92,47,19.6,1,1
7357,SaaS,317,16,25.3,1,0
7358,Media,29,2,25.0,1,1
7359,Finance,66,47,63.8,0,1
7360,Health,254,12,85.5,0,0
7361,Media,225,20,13.4,1,1
7362,Finance,108,47,40.4,0,1
7363,Finance,300,2,47.9,0,0
7364,Finance,356,21,83.1,0,0
7365,Retail,299,3,46.0,0,1
7366,Finance,213,4,74.8,0,0
7367,SaaS,286,46,59.9,0,1
7368,Finance,161,15,16.2,1,1
7369,SaaS,71,35,57.9,1,0
7370,Finance,350,37,88.2,1,0
7371,Media,150,20,80.9,0,0
7372,SaaS,179,33,12.4,1,1
7373,SaaS,16,29,75.5,0,0
7374,Media,230,37,62.0,0,1
7375,Health,39,7,65.4,0,0
7376,Retail,166,28,72.5,0,0
7377,Finance,29,31,69.0,0,0
7378,SaaS,104,12,33.2,1,0
7379,Retail,399,13,68.1,0,1
7380,Finance,75,24,51.2,0,1
7381,Finance,181,10,50.4,1,0
7382,Retail,95,42,55.4,0,1
7383,SaaS,340,8,45.3,1,0
7384,Media,361,19,66.6,0,0
7385,SaaS,9,46,12.4,1,1
7386,Health,227,46,50.1,1,0
7387,Retail,311,34,94.0,0,1
7388,Finance,279,41,58.9,1,0
7389,SaaS,104,19,36.1,0,1
7390,SaaS,112,29,34.3,1,1
7391,Retail,59,39,69.2,0,0
7392,Finance,246,28,5.4,1,1
7393,Retail,352,39,60.6,1,0
7394,Retail,104,18,54.5,0,1
7395,Finance,246,40,40.8,1,1
7396,Finance,9,19,59.9,0,0
7397,Media,305,14,25.3,1,0
7398,SaaS,343,15,43.7,0,0
7399,SaaS,33,17,34.9,1,1
7400,SaaS,254,30,50.9,1,0
7401,Health,333,14,77.3,0,0
7402,Finance,222,39,30.1,1,1
7403,Retail,367,7,73.2,1,1
7404,Finance,74,27,18.9,1,1
7405,Retail,151,7,46.4,1,0
7406,Media,98,21,17.0,0,1
7407,SaaS,57,23,54.2,0,0
7408,Finance,311,26,71.5,0,0
7409,Media,323,14,32.7,1,1
7410,Media,119,20,39.9,1,0
7411,Media,227,20,26.8,1,1
7412,Retail,217,43,79.5,0,0
7413,Finance,215,5,51.1,1,0
7414,Finance,41,44,77.2,0,0
7415,Finance,160,34,22.1,1,1
7416,Finance,355,39,58.4,0,1
7417,Retail,45,12,38.3,0,0
7418,SaaS,210,16,21.2,1,1
7419,Health,355,13,51.7,0,0
7420,Media,84,27,51.5,1,0
7421,Media,253,31,51.4,0,1
7422,Health,158,27,93.9,0,0
7423,Media,388,38,47.9,1,0
7424,Health,148,40,55.6,0,0
7425,Retail,45,29,32.8,1,0
7426,Finance,386,1,95.1,0,0
7427,Media,166,39,27.7,1,1
7428,Retail,384,29,38.0,1,0
7429,Finance,253,46,96.8,0,0
7430,Finance,329,11,78.9,0,0
7431,Retail,203,38,26.3,1,1
7432,Health,204,21,39.0,1,1
7433,Health,141,14,55.4,1,1
7434,SaaS,358,24,57.7,0,0
7435,Retail,292,32,80.5,0,0
7436,Health,14,41,41.8,1,1
7437,Health,87,43,64.8,0,0
7438,Finance,20,14,31.5,0,1
7439,SaaS,375,19,81.7,0,1
7440,Health,145,10,52.8,0,0
7441,Health,316,6,65.4,1,0
7442,Retail,321,21,37.4,1,0
7443,Media,239,32,14.8,1,1
7444,Health,132,31,61.8,0,1
7445,Finance,74,37,43.1,1,1
7446,SaaS,74,3,60.1,0,0
7447,SaaS,135,20,32.1,1,0
7448,Finance,279,40,75.5,0,0
7449,Retail,187,6,54.5,0,0
7450,Finance,127,4,62.7,0,1
7451,SaaS,160,15,16.2,1,1
7452,Retail,379,21,73.1,0,1
7453,Finance,389,33,8.0,1,1
7454,Media,55,25,61.2,0,0
7455,SaaS,150,10,53.6,1,0
7456,SaaS,313,19,65.7,0,1
7457,SaaS,101,41,71.4,0,0
7458,Health,169,10,51.6,1,1
7459,Media,142,20,22.6,1,1
7460,SaaS,376,42,62.4,0,0
7461,Retail,207,21,54.1,0,0
7462,Media,257,45,31.0,1,1
7463,Media,94,39,52.8,0,1
7464,SaaS,286,15,39.8,1,1
7465,Media,348,13,56.8,0,0
7466,SaaS,51,44,53.6,0,1
7467,Health,250,16,27.0,1,1
7468,Media,97,20,38.6,1,0
7469,Media,328,38,61.0,1,0
7470,Media,234,35,51.4,1,0
7471,Finance,148,37,15.3,1,1
7472,Health,106,20,50.4,1,1
7473,Health,103,29,39.1,1,1
7474,Health,380,21,66.0,0,0
7475,Health,398,2,64.9,0,1
7476,Retail,160,13,31.2,0,1
7477,SaaS,367,23,54.3,1,1
7478,Finance,308,18,30.5,0,1
7479,Finance,137,18,67.4,1,1
7480,Media,115,16,35.2,0,1
7481,Media,142,15,48.1,1,1
7482,SaaS,19,2,46.3,0,1
7483,Health,249,5,39.9,0,1
7484,SaaS,8,9,65.4,0,1
7485,Retail,21,14,36.4,1,0
7486,SaaS,75,38,33.6,0,1
7487,Media,290,21,21.5,1,1
7488,Health,316,24,37.4,0,1
7489,Health,193,27,64.6,0,0
7490,Finance,305,19,84.7,0,0
7491,Finance,206,26,16.4,1,1
7492,Media,307,37,83.2,0,0
7493,Retail,69,28,31.1,1,0
7494,Retail,67,42,30.8,1,0
7495,Finance,320,13,46.5,1,0
7496,Finance,312,15,65.4,0,0
7497,Media,237,11,73.0,0,0
7498,Retail,50,29,51.7,0,1
7499,Media,178,32,12.8,1,1
7500,Health,328,34,91.3,0,0
7501,SaaS,126,11,52.6,1,1
7502,Media,45,33,48.4,1,1
7503,Finance,300,8,36.3,1,1
7504,SaaS,397,32,85.9,0,0
7505,Media,226,24,9.0,1,1
7506,Finance,274,8,75.1,0,0
7507,Media,318,9,97.2,0,0
7508,Finance,345,13,24.4,1,1
7509,Health,312,1,42.8,1,1
7510,SaaS,262,41,72.5,0,0
7511,Health,253,12,87.8,0,1
7512,Retail,146,19,49.6,0,0
7513,Finance,150,29,56.8,0,1
7514,Health,28,26,77.3,0,0
7515,SaaS,286,24,61.5,0,0
7516,Finance,396,32,55.5,1,0
7517,SaaS,211,19,59.3,0,1
7518,Finance,226,14,64.8,1,1
7519,Retail,6,12,45.1,0,1
7520,Finance,7,30,39.5,1,0
7521,Media,182,27,77.3,0,0
7522,Media,110,13,14.1,1,1
7523,Health,73,38,23.6,0,1
7524,Health,388,46,43.3,1,0
7525,SaaS,28,42,16.3,1,1
7526,SaaS,157,39,52.7,0,1
7527,Health,240,15,34.8,0,1
7528,Retail,136,31,72.7,0,0
7529,Media,321,30,74.5,0,0
7530,Health,108,42,56.7,0,1
7531,Finance,158,10,77.9,0,0
7532,Health,302,26,58.2,0,0
7533,Health,285,32,26.6,1,1
7534,Retail,207,1,35.7,1,1
7535,SaaS,202,34,85.7,0,0
7536,Finance,20,9,72.0,0,0
7537,Finance,371,15,17.3,1,1
7538,Health,317,32,90.7,0,0
7539,Finance,240,20,9.1,1,1
7540,SaaS,148,4,9.2,1,1
7541,Health,175,14,82.8,0,0
7542,Media,85,28,51.0,0,1
7543,Media,249,35,34.8,1,1
7544,Media,90,26,54.1,0,1
7545,SaaS,121,28,26.4,1,1
7546,Media,395,15,26.2,1,1
7547,Retail,281,25,35.9,1,0
7548,Finance,245,28,21.6,1,1
7549,Retail,71,25,95.3,0,0
7550,Media,73,14,44.0,1,0
7551,SaaS,361,42,78.5,0,1
7552,Health,332,13,56.3,1,1
7553,Retail,325,6,67.8,0,0
7554,Health,357,19,42.4,1,1
7555,Health,374,38,60.3,1,1
7556,Media,274,23,73.9,1,0
7557,Health,353,38,22.9,1,1
7558,SaaS,90,28,67.8,0,0
7559,Health,69,33,56.3,0,1
7560,Health,349,9,19.1,1,1
7561,Health,174,36,62.1,0,0
7562,Health,376,43,40.4,1,0
7563,Health,222,2,42.5,0,1
7564,Health,307,22,82.2,1,0
7565,SaaS,388,7,55.9,1,0
7566,Finance,313,26,57.0,1,1
7567,SaaS,164,46,93.3,0,0
7568,Retail,149,18,79.5,0,0
7569,Media,183,33,93.6,0,0
7570,Finance,158,31,81.8,0,1
7571,Retail,251,38,53.7,1,0
7572,SaaS,323,13,72.6,0,0
7573,Health,250,29,50.0,1,0
7574,Retail,171,23,90.3,0,0
7575,Health,35,43,68.8,0,0
7576,Health,85,27,68.0,0,1
7577,Finance,239,40,71.5,0,0
7578,Finance,303,38,60.2,0,0
7579,Health,151,7,63.9,0,1
7580,SaaS,164,3,4.4,1,1
7581,SaaS,272,11,71.2,0,0
7582,Retail,225,3,43.2,0,1
7583,Finance,61,39,57.5,1,1
7584,SaaS,307,26,83.0,0,0
7585,Media,246,23,65.7,0,0
7586,Media,20,25,57.6,1,0
7587,Retail,36,44,76.7,0,0
7588,Retail,296,47,40.2,1,1
7589,Media,18,31,44.6,1,1
7590,Health,282,11,46.9,0,1
7591,Finance,29,36,41.1,0,1
7592,Health,10,45,74.3,0,0
7593,SaaS,187,43,54.4,1,0
7594,Health,122,2,30.1,1,1
7595,Health,263,38,38.3,1,1
7596,Retail,278,38,46.8,0,1
7597,Retail,382,7,38.0,1,0
7598,Health,294,28,65.2,0,0
7599,Health,365,23,84.1,0,0
7600,Health,390,7,49.0,1,0
7601,Retail,258,26,65.4,0,0
7602,Media,225,28,45.6,1,1
7603,Retail,132,18,91.8,0,0
7604,SaaS,377,37,29.5,1,1
7605,Health,229,36,74.5,0,0
7606,Media,348,43,43.4,0,1
7607,Health,348,24,87.8,0,0
7608,Finance,322,29,70.8,0,0
7609,Retail,244,27,79.5,0,0
7610,Retail,379,44,79.3,0,0
7611,Finance,32,42,51.6,0,1
7612,Finance,356,6,14.8,1,1
7613,Media,197,29,76.8,0,0
7614,SaaS,192,17,50.8,1,0
7615,Retail,50,46,48.5,1,1
7616,Health,146,16,32.1,1,1
7617,Finance,305,46,16.5,1,1
7618,Retail,103,39,52.0,1,0
7619,Media,245,26,91.5,0,0
7620,SaaS,150,10,54.4,0,0
7621,Media,353,27,36.6,1,1
7622,Retail,167,2,93.7,0,0
7623,Finance,231,27,56.9,0,1
7624,Retail,89,41,46.2,0,1
7625,Media,112,2,37.1,0,1
7626,Health,186,24,32.2,1,1
7627,SaaS,18,8,29.0,1,1
7628,Finance,108,42,5.8,1,1
7629,Health,308,8,45.3,1,1
7630,Finance,168,11,24.7,1,1
7631,Media,115,40,53.7,0,0
7632,Media,24,34,70.9,1,0
7633,Retail,297,31,26.7,1,1
7634,Retail,317,26,37.5,0,1
7635,Health,89,27,85.3,0,0
7636,SaaS,223,21,80.8,0,0
7637,Media,118,19,69.8,0,0
7638,SaaS,134,16,23.4,1,0
7639,Finance,42,45,92.2,0,0
7640,SaaS,193,7,65.1,0,1
7641,Finance,322,26,72.3,1,0
7642,Finance,322,5,68.7,0,0
7643,SaaS,33,5,64.7,0,0
7644,Finance,280,15,26.1,1,1
7645,SaaS,132,32,70.5,0,0
7646,SaaS,98,36,36.5,1,1
7647,Health,198,22,59.2,0,1
7648,SaaS,372,38,96.8,0,0
7649,Health,304,6,55.3,1,0
7650,Health,48,20,40.9,1,1
7651,Retail,338,10,1.0,1,1
7652,Health,137,15,30.2,1,1
7653,SaaS,333,19,72.7,1,0
7654,SaaS,189,1,26.8,1,1
7655,SaaS,128,24,26.5,1,1
7656,Finance,271,46,69.3,0,0
7657,Retail,194,6,73.8,0,0
7658,Media,59,43,4.7,1,1
7659,Finance,189,46,31.8,1,0
7660,SaaS,55,41,78.9,0,0
7661,SaaS,167,37,64.1,0,1
7662,Media,390,24,91.6,0,0
7663,SaaS,18,11,6.9,1,1
7664,Media,179,22,53.0,1,1
7665,Media,88,15,45.8,1,0
7666,Media,260,27,48.8,0,0
7667,Retail,190,21,47.2,0,1
7668,SaaS,124,40,85.3,0,0
7669,SaaS,372,13,33.9,1,1
7670,Media,142,26,68.4,0,0
7671,Finance,350,21,84.2,0,0
7672,Retail,218,38,72.2,0,0
7673,SaaS,383,27,15.4,1,1
7674,Health,321,21,92.7,0,0
7675,Finance,245,18,65.8,0,0
7676,Retail,210,2,29.4,1,1
7677,Retail,299,10,29.1,1,0
7678,SaaS,235,16,65.6,0,1
7679,Retail,117,34,72.1,1,1
7680,Finance,31,8,68.1,0,0
7681,SaaS,239,24,46.8,1,0
7682,SaaS,44,21,73.6,0,0
7683,Media,151,45,65.7,0,0
7684,SaaS,301,12,56.4,0,0
7685,Retail,284,32,58.9,0,1
7686,Health,394,43,70.8,0,0
7687,Retail,283,33,20.3,1,1
7688,Retail,390,17,49.8,1,1
7689,SaaS,146,5,68.2,0,0
7690,Media,237,45,73.0,0,1
7691,Finance,224,13,16.9,1,1
7692,Finance,4,12,66.1,0,0
7693,Retail,261,14,52.7,0,0
7694,Finance,78,28,53.5,1,0
7695,Media,357,20,69.4,0,0
7696,Finance,80,15,35.2,0,0
7697,SaaS,297,11,48.8,1,1
7698,SaaS,398,34,65.6,0,0
7699,SaaS,289,10,83.2,0,0
7700,Health,198,16,50.5,1,0
7701,Finance,44,12,24.5,1,1
7702,SaaS,193,2,80.1,0,1
7703,Retail,252,10,34.6,1,1
7704,Finance,191,33,34.2,1,1
7705,Finance,29,19,53.9,1,0
7706,Retail,22,2,64.5,1,0
7707,Media,258,36,42.6,1,1
7708,Retail,169,47,51.5,0,1
7709,SaaS,159,11,87.8,0,0
7710,Health,154,36,82.4,1,0
7711,Health,392,44,11.2,1,1
7712,Health,52,11,10.7,1,1
7713,Media,390,46,79.1,1,0
7714,Retail,150,44,59.7,0,0
7715,SaaS,237,41,84.9,0,0
7716,Media,327,16,56.1,0,0
7717,Retail,220,4,43.2,1,0
7718,Retail,326,36,73.6,0,0
7719,Media,333,22,53.2,1,0
7720,SaaS,86,6,71.3,0,0
7721,Media,144,8,82.5,0,0
7722,Media,188,36,73.4,0,0
7723,Retail,72,10,37.8,1,0
7724,Finance,293,30,79.0,0,0
7725,Media,343,16,93.8,0,0
7726,Media,299,35,80.4,0,1
7727,Media,179,8,60.5,0,0
7728,Health,17,29,69.2,0,0
7729,Finance,306,37,41.9,0,0
7730,SaaS,309,30,42.9,1,1
7731,Health,5,20,76.7,0,0
7732,Media,228,22,16.9,1,1
7733,Finance,94,33,73.4,0,0
7734,Media,28,37,82.4,0,0
7735,Health,82,8,59.6,0,0
7736,Health,121,43,25.8,1,1
7737,Finance,356,18,47.5,1,0
7738,SaaS,11,23,70.6,0,0
7739,SaaS,227,34,52.8,0,1
7740,Media,151,43,52.7,0,0
7741,Retail,284,11,80.7,0,0
7742,SaaS,260,33,19.4,1,1
7743,Retail,177,19,44.9,0,1
7744,Health,209,31,66.1,1,0
7745,Media,357,23,69.8,0,1
7746,Retail,136,28,71.8,0,1
7747,Finance,325,25,25.7,1,0
7748,Media,20,18,32.5,0,1
7749,Finance,388,25,81.1,0,0
7750,SaaS,39,36,79.7,0,0
7751,SaaS,121,35,36.1,1,1
7752,Media,336,45,57.7,0,1
7753,Finance,246,19,51.2,1,1
7754,Health,115,3,52.8,0,1
7755,Retail,89,22,83.8,0,0
7756,SaaS,162,45,62.6,0,1
7757,Health,230,37,59.1,1,0
7758,Health,118,14,68.6,0,0
7759,Health,345,15,20.0,1,0
7760,Finance,188,32,29.4,1,0
7761,Finance,214,3,27.6,1,1
7762,Media,30,29,59.2,0,1
7763,Finance,21,6,68.3,0,0
7764,Media,357,19,35.5,0,1
7765,Health,110,20,29.1,1,1
7766,SaaS,65,1,45.8,1,0
7767,Health,154,36,68.6,1,0
7768,Retail,91,15,57.6,0,0
7769,SaaS,153,40,10.7,1,1
7770,Media,285,18,81.3,0,0
7771,Retail,130,7,51.1,0,1
7772,Finance,64,21,41.9,0,1
7773,SaaS,164,12,47.6,1,0
7774,SaaS,74,18,53.8,1,1
7775,SaaS,15,9,17.1,1,0
7776,Retail,160,16,45.1,1,0
7777,Health,187,38,20.8,1,1
7778,Finance,179,43,36.4,1,1
7779,Health,194,20,40.4,1,0
7780,Media,75,21,79.2,0,0
7781,Media,69,22,58.5,1,0
7782,Finance,81,1,59.1,1,0
7783,Media,16,25,73.5,0,0
7784,Media,29,4,67.6,0,0
7785,SaaS,159,17,26.9,1,0
7786,Health,294,5,64.0,1,1
7787,Retail,163,25,38.2,1,1
7788,Media,284,21,51.8,0,0
7789,SaaS,211,30,67.6,1,0
7790,Media,343,1,52.5,1,0
7791,Health,275,14,83.2,0,0
7792,Health,89,2,58.6,1,1
7793,SaaS,44,5,92.6,0,0
7794,Health,305,39,49.7,0,1
7795,Health,349,31,56.4,0,1
7796,Health,63,13,58.9,0,1
7797,Retail,237,16,32.0,1,1
7798,Media,136,46,74.2,0,0
7799,SaaS,338,33,91.0,0,0
7800,Retail,151,6,44.2,1,0
7801,SaaS,226,31,53.7,0,1
7802,SaaS,319,3,33.0,1,1
7803,Retail,69,30,60.2,1,0
7804,Finance,236,22,35.6,1,1
7805,Retail,108,45,58.5,1,0
7806,Finance,21,12,61.3,0,1
7807,SaaS,384,7,66.8,0,0
7808,SaaS,36,27,41.4,1,0
7809,Health,223,31,44.9,0,1
7810,Media,357,36,62.3,0,1
7811,Health,51,30,28.4,1,0
7812,SaaS,131,21,52.1,1,0
7813,Retail,284,5,62.9,0,0
7814,Media,375,20,63.9,0,0
7815,Health,241,21,62.1,0,0
7816,SaaS,339,42,14.7,1,1
7817,SaaS,123,28,68.2,0,0
7818,SaaS,327,39,27.1,1,1
7819,Finance,191,27,85.8,0,0
7820,Finance,326,47,29.8,1,0
7821,Health,334,33,68.9,0,1
7822,Health,262,32,12.3,1,1
7823,Health,143,31,40.2,1,1
7824,SaaS,221,5,62.5,1,0
7825,Retail,78,2,20.5,1,1
7826,SaaS,154,19,35.6,0,1
7827,SaaS,130,14,50.5,0,0
7828,Media,127,42,76.6,0,0
7829,Health,123,23,19.3,1,1
7830,Health,262,7,38.2,0,1
7831,Health,191,17,69.0,1,1
7832,SaaS,244,42,52.4,0,1
7833,Finance,103,11,55.0,0,1
7834,SaaS,81,27,20.8,0,1
7835,Media,382,23,87.6,0,0
7836,Retail,250,30,72.0,0,1
7837,Retail,107,33,19.9,1,1
7838,Media,392,34,45.4,0,0
7839,Health,98,28,38.7,1,1
7840,SaaS,324,10,76.4,0,0
7841,Retail,166,31,68.7,1,0
7842,Retail,289,32,54.8,1,1
7843,SaaS,386,40,57.6,0,0
7844,Health,132,10,72.6,1,0
7845,Health,49,31,60.2,0,0
7846,Finance,293,5,54.5,0,1
7847,Health,349,26,5.3,1,1
7848,Media,46,15,39.9,1,1
7849,Health,27,46,66.9,0,0
7850,Finance,72,45,61.5,0,1
7851,Media,80,38,19.5,1,1
7852,Finance,12,15,42.0,0,0
7853,Finance,174,29,43.4,0,1
7854,SaaS,315,25,65.3,0,0
7855,Retail,150,20,9.7,1,1
7856,Health,40,24,78.2,0,0
7857,Media,355,16,69.5,0,0
7858,Finance,161,10,37.9,0,1
7859,Finance,256,25,45.6,1,1
7860,Finance,345,35,21.3,1,1
7861,Retail,5,45,39.8,1,1
7862,Media,398,7,65.3,0,0
7863,Retail,10,45,81.3,0,0
7864,Finance,206,14,39.1,1,0
7865,Retail,160,28,79.6,0,0
7866,SaaS,291,27,78.3,0,0
7867,SaaS,93,44,82.6,0,0
7868,Retail,139,18,38.0,1,0
7869,Retail,151,7,16.0,1,1
7870,Health,9,20,75.9,0,0
7871,Retail,299,15,44.5,1,1
7872,Retail,11,4,50.5,1,1
7873,Media,44,40,66.4,1,0
7874,SaaS,185,3,40.8,1,1
7875,Health,201,23,55.6,1,0
7876,Health,163,42,81.2,1,0
7877,Retail,270,27,58.0,0,1
7878,Retail,268,32,32.0,0,1
7879,SaaS,136,41,41.2,1,1
7880,Media,198,37,42.6,1,0
7881,Retail,49,47,69.2,0,0
7882,SaaS,280,8,68.9,0,0
