customer_id,segment,signup_channel,engagement_score,tenure_months,referred_friend,ltv_usd
7078,consumer,paid,44.9,14,0,574.73
7079,consumer,partner,71.0,17,0,1153.9
7080,smb,partner,57.7,17,0,1026.14
7081,consumer,organic,39.1,16,0,540.96
7082,prosumer,organic,57.9,11,0,568.24
7083,consumer,partner,85.1,18,0,1479.76
7084,prosumer,paid,42.0,18,0,842.33
7085,consumer,organic,46.9,17,0,732.4
7086,prosumer,partner,28.6,7,0,139.92
7087,consumer,organic,42.2,10,0,423.82
7088,smb,partner,27.5,5,0,170.31
7089,smb,organic,23.8,13,0,247.21
7090,consumer,paid,60.7,23,1,1363.64
7091,consumer,organic,20.5,8,0,225.63
7092,smb,organic,14.8,7,0,149.39
7093,smb,partner,80.4,25,1,1932.21
7094,consumer,partner,48.5,19,0,732.29
7095,consumer,organic,63.1,19,1,1100.15
7096,prosumer,paid,32.8,7,0,203.69
7097,consumer,paid,35.3,8,0,369.35
7098,smb,organic,70.0,13,0,871.3
7099,smb,partner,20.4,12,0,193.77
7100,smb,paid,65.3,16,1,1161.1
7101,smb,organic,58.4,18,0,1067.34
7102,prosumer,paid,66.7,16,1,982.01
7103,consumer,partner,72.7,11,0,681.35
7104,smb,organic,37.5,11,0,341.88
7105,prosumer,partner,48.4,13,0,532.91
7106,consumer,partner,20.0,5,0,154.49
7107,smb,organic,69.5,12,0,726.33
7108,smb,paid,7.5,5,0,51.13
7109,consumer,organic,15.5,1,0,0.0
7110,consumer,partner,67.1,25,0,1604.11
7111,prosumer,organic,25.9,10,0,336.19
7112,consumer,paid,72.0,18,0,1098.29
7113,consumer,paid,54.5,21,0,1067.22
7114,consumer,partner,44.0,12,0,511.64
7115,consumer,partner,44.5,11,0,388.9
7116,smb,paid,60.6,15,0,864.04
7117,consumer,organic,80.4,25,1,1885.69
7118,consumer,partner,41.0,14,0,440.19
7119,consumer,partner,30.2,8,0,295.59
7120,consumer,organic,90.7,22,1,1835.11
7121,consumer,paid,15.7,6,0,193.64
7122,smb,organic,65.2,14,1,880.93
7123,consumer,partner,38.8,13,1,641.67
7124,consumer,paid,79.0,27,0,2009.49
7125,consumer,organic,16.5,13,0,122.15
7126,prosumer,partner,77.7,18,0,1199.9
7127,consumer,paid,20.8,9,0,230.04
7128,consumer,partner,45.2,17,0,741.26
7129,consumer,paid,25.0,12,0,377.92
7130,prosumer,organic,60.3,9,0,534.71
7131,consumer,organic,58.8,13,0,782.46
7132,consumer,paid,58.4,22,1,1281.66
7133,consumer,paid,76.2,20,0,1546.84
7134,prosumer,partner,51.4,15,0,693.55
7135,prosumer,paid,27.7,10,0,351.73
7136,prosumer,partner,22.0,8,0,285.86
7137,prosumer,partner,38.0,9,0,370.67
7138,smb,partner,16.9,5,0,127.96
7139,consumer,organic,27.5,9,0,268.4
7140,smb,organic,26.2,9,0,238.81
7141,consumer,partner,72.2,18,0,1198.34
7142,consumer,organic,32.5,6,0,195.69
7143,prosumer,partner,50.5,15,0,701.76
7144,consumer,organic,56.1,20,0,1042.11
7145,smb,paid,32.7,8,0,329.75
7146,prosumer,partner,48.8,21,0,908.67
7147,prosumer,paid,37.6,6,0,176.4
7148,consumer,paid,32.8,13,0,539.57
7149,consumer,paid,32.3,8,0,160.06
7150,prosumer,paid,46.4,15,0,622.02
7151,consumer,partner,62.4,14,0,898.06
7152,consumer,partner,31.1,11,0,287.65
7153,prosumer,organic,71.0,23,1,1535.26
7154,consumer,partner,26.7,7,0,246.46
7155,consumer,partner,17.9,7,0,190.43
7156,consumer,organic,43.4,19,0,813.32
7157,consumer,paid,11.3,3,0,0.0
7158,prosumer,organic,88.2,27,0,2323.94
7159,consumer,paid,65.4,22,0,1397.53
7160,consumer,paid,75.0,20,0,1423.74
7161,prosumer,organic,52.6,10,0,428.66
7162,consumer,organic,84.6,20,0,1506.3
7163,consumer,organic,53.1,10,0,557.99
7164,prosumer,paid,44.1,17,0,665.15
7165,prosumer,partner,14.1,7,0,172.12
7166,prosumer,paid,39.9,19,0,711.25
7167,prosumer,paid,14.6,6,0,158.52
7168,consumer,paid,52.9,12,0,674.71
7169,consumer,partner,66.2,12,0,737.89
7170,consumer,organic,25.0,10,0,323.08
7171,prosumer,organic,74.3,16,1,1069.61
7172,prosumer,paid,3.5,3,0,0.0
7173,consumer,partner,39.7,11,0,382.96
7174,smb,organic,75.0,19,0,1223.86
7175,consumer,organic,36.4,8,0,291.05
7176,smb,partner,53.3,13,0,689.34
7177,consumer,paid,45.0,19,0,804.1
7178,consumer,paid,69.9,21,0,1310.47
7179,consumer,partner,50.2,9,0,426.0
7180,consumer,organic,32.4,12,0,330.2
7181,consumer,partner,55.7,11,0,599.33
7182,consumer,partner,41.4,10,0,358.01
7183,consumer,partner,28.9,11,0,232.18
7184,consumer,organic,40.2,16,0,542.84
7185,consumer,organic,5.6,1,0,17.9
7186,consumer,partner,63.0,14,0,812.57
7187,consumer,paid,21.4,8,0,119.93
7188,consumer,paid,52.9,13,0,736.73
7189,consumer,organic,67.2,18,0,1104.96
7190,prosumer,organic,35.9,15,0,477.34
7191,consumer,partner,20.3,4,0,75.6
7192,consumer,partner,48.5,14,0,655.25
7193,consumer,partner,35.0,7,0,278.35
7194,smb,organic,60.1,11,0,635.44
7195,consumer,organic,25.3,11,0,192.06
7196,consumer,paid,28.7,7,0,161.13
7197,consumer,organic,42.1,16,0,733.79
7198,consumer,partner,44.1,9,0,390.24
7199,consumer,organic,82.2,22,1,1674.19
7200,consumer,partner,72.2,18,1,1318.02
7201,consumer,partner,56.5,16,0,838.75
7202,consumer,partner,38.4,12,0,426.7
7203,consumer,organic,44.5,7,0,208.81
7204,prosumer,partner,68.2,25,0,1657.57
7205,prosumer,paid,61.7,24,0,1333.56
7206,consumer,organic,72.9,15,0,981.61
7207,prosumer,partner,47.3,18,0,841.4
7208,consumer,organic,14.4,4,0,164.91
7209,consumer,paid,83.7,24,0,1892.83
7210,prosumer,organic,44.4,14,1,729.69
7211,prosumer,paid,46.0,14,0,510.48
7212,consumer,paid,30.8,7,0,229.16
7213,smb,partner,58.5,22,1,1242.17
7214,prosumer,partner,52.2,13,0,648.41
7215,prosumer,paid,39.7,16,0,614.33
7216,consumer,organic,81.0,20,0,1464.95
7217,prosumer,paid,51.5,10,0,453.99
7218,consumer,organic,91.2,28,0,2323.16
7219,consumer,partner,72.0,11,0,746.13
7220,smb,paid,61.0,23,0,1379.04
7221,consumer,organic,48.4,15,0,724.21
7222,prosumer,organic,38.0,15,0,589.62
7223,consumer,partner,30.7,10,0,318.8
7224,smb,paid,61.7,10,0,657.05
7225,smb,paid,44.3,10,0,420.76
7226,prosumer,organic,18.6,9,0,129.85
7227,smb,partner,20.0,6,0,116.09
7228,consumer,paid,36.6,13,0,474.4
7229,smb,partner,68.5,21,0,1371.06
7230,consumer,organic,81.4,26,0,1933.17
7231,consumer,organic,8.3,9,0,8.38
7232,consumer,paid,39.4,5,0,241.95
7233,consumer,paid,31.5,11,0,416.38
7234,consumer,paid,9.6,5,0,90.53
7235,consumer,organic,55.8,21,0,1115.28
7236,prosumer,organic,34.9,7,0,275.09
7237,consumer,organic,20.7,7,0,166.41
7238,consumer,paid,58.5,9,0,476.57
7239,consumer,paid,20.3,8,0,189.05
7240,smb,organic,44.5,13,0,529.95
7241,prosumer,paid,39.2,9,0,373.27
7242,consumer,organic,49.0,14,0,668.31
7243,consumer,partner,25.8,10,0,351.47
7244,prosumer,organic,6.4,2,0,35.64
7245,prosumer,paid,40.4,13,0,514.08
7246,consumer,organic,12.5,4,0,34.59
7247,prosumer,paid,22.5,6,0,84.63
7248,consumer,paid,68.7,15,0,1071.3
7249,consumer,partner,16.5,6,0,95.69
7250,consumer,paid,25.4,9,0,259.67
7251,prosumer,organic,66.8,19,0,1177.04
7252,consumer,paid,35.4,4,0,118.47
7253,prosumer,organic,50.8,19,0,829.1
7254,smb,partner,77.6,22,0,1661.14
7255,consumer,partner,36.7,11,0,348.86
7256,prosumer,partner,25.7,8,0,127.45
7257,consumer,paid,58.1,18,0,993.83
7258,consumer,partner,50.9,14,0,652.75
7259,consumer,partner,70.7,21,0,1424.53
7260,smb,organic,61.4,17,0,890.25
7261,prosumer,organic,41.8,9,0,419.98
7262,smb,organic,64.9,18,0,1105.4
7263,prosumer,organic,69.3,16,1,1078.7
7264,smb,partner,31.0,10,0,370.12
7265,consumer,organic,49.4,15,0,635.97
7266,consumer,paid,5.8,6,0,96.74
7267,smb,paid,30.0,11,0,206.79
7268,consumer,paid,46.9,15,1,699.2
7269,consumer,partner,25.4,6,0,149.05
7270,consumer,organic,53.2,17,0,886.83
7271,consumer,paid,80.9,25,1,1819.13
7272,smb,partner,34.0,9,0,314.34
7273,smb,partner,43.0,4,0,199.0
7274,prosumer,partner,59.7,9,0,516.74
7275,prosumer,organic,53.5,17,0,784.41
7276,consumer,partner,53.1,6,0,226.18
7277,consumer,organic,58.2,12,0,739.7
7278,prosumer,partner,55.4,12,0,620.63
7279,consumer,paid,59.5,15,0,815.16
7280,consumer,partner,16.1,5,0,40.9
7281,prosumer,organic,47.9,15,0,708.2
7282,consumer,organic,57.1,11,0,585.82
7283,consumer,organic,23.7,6,0,174.01
7284,consumer,partner,32.2,2,0,75.44
7285,smb,partner,34.2,10,0,375.77
7286,prosumer,paid,63.7,16,0,961.81
7287,consumer,paid,40.0,7,0,318.92
7288,consumer,organic,67.5,16,0,917.63
7289,prosumer,partner,37.4,7,0,242.7
7290,prosumer,paid,30.9,9,0,263.44
7291,consumer,paid,51.4,20,0,953.81
7292,consumer,partner,22.4,8,0,221.67
7293,prosumer,paid,78.2,18,0,1395.58
7294,consumer,paid,54.6,13,0,633.48
7295,prosumer,partner,68.0,19,0,1219.68
7296,prosumer,organic,43.4,18,0,695.0
7297,prosumer,paid,51.5,21,0,959.06
7298,prosumer,paid,29.5,7,0,100.03
7299,consumer,paid,50.1,20,0,1037.19
7300,prosumer,partner,34.0,12,0,368.82
7301,consumer,organic,21.7,4,0,141.82
7302,smb,partner,35.8,15,0,494.42
7303,consumer,organic,46.3,20,0,831.85
7304,consumer,organic,6.2,1,0,87.63
7305,prosumer,organic,31.4,11,0,432.86
7306,consumer,organic,51.9,13,0,578.66
7307,consumer,organic,72.8,17,0,1123.83
7308,prosumer,paid,52.5,15,0,763.85
7309,consumer,organic,43.2,13,0,675.24
7310,consumer,partner,39.3,17,0,591.97
7311,smb,organic,68.2,12,0,712.71
7312,prosumer,paid,77.1,23,1,1702.23
7313,consumer,organic,59.0,19,0,952.76
7314,consumer,organic,9.8,5,0,130.23
7315,smb,paid,40.0,5,0,153.19
7316,prosumer,organic,59.1,16,1,862.47
7317,consumer,organic,14.8,5,0,54.21
7318,prosumer,organic,36.7,11,0,484.66
7319,consumer,partner,39.7,19,0,671.9
7320,consumer,paid,87.4,22,1,1870.92
7321,prosumer,partner,29.4,9,0,305.23
7322,consumer,organic,5.4,3,0,97.18
7323,prosumer,partner,56.5,15,0,766.32
7324,prosumer,paid,66.8,21,0,1396.7
7325,consumer,organic,51.0,11,0,395.37
7326,consumer,paid,51.7,16,0,696.16
7327,consumer,organic,55.7,11,0,517.2
7328,consumer,organic,37.2,14,0,526.04
7329,consumer,paid,48.3,16,0,761.9
7330,consumer,organic,33.3,10,0,385.74
7331,consumer,partner,46.1,13,0,526.66
7332,consumer,partner,48.9,15,0,591.76
7333,consumer,paid,24.5,10,0,252.64
7334,consumer,organic,69.3,12,0,727.45
7335,consumer,partner,40.7,12,0,414.73
7336,consumer,organic,59.7,25,0,1279.4
7337,consumer,partner,75.7,16,0,1195.05
7338,consumer,organic,48.1,8,0,310.72
7339,smb,partner,70.8,16,0,1070.64
7340,prosumer,partner,39.7,14,0,530.28
7341,prosumer,paid,54.3,13,0,658.34
7342,consumer,paid,62.2,17,0,971.54
7343,prosumer,paid,71.9,26,1,1723.66
7344,smb,paid,72.1,24,0,1540.2
7345,prosumer,paid,42.7,13,0,486.2
7346,consumer,partner,29.3,9,0,306.64
7347,smb,organic,31.6,13,0,416.96
7348,prosumer,partner,76.0,23,0,1559.82
7349,consumer,organic,17.8,8,0,68.83
7350,consumer,organic,26.2,6,0,196.75
7351,consumer,paid,33.6,11,0,397.51
7352,consumer,partner,39.1,14,0,509.04
7353,consumer,partner,24.4,8,0,206.57
7354,prosumer,organic,27.8,14,0,414.99
7355,consumer,partner,40.0,13,0,474.43
7356,smb,partner,23.9,7,0,136.41
7357,consumer,paid,80.6,21,0,1511.55
7358,consumer,organic,58.1,18,0,945.53
7359,prosumer,partner,72.3,16,1,979.07
7360,prosumer,partner,55.2,14,0,790.31
7361,consumer,partner,71.1,17,0,1216.01
7362,consumer,partner,81.8,15,0,1159.42
7363,prosumer,paid,45.8,16,0,676.17
7364,consumer,partner,44.3,8,0,347.71
7365,prosumer,paid,42.5,8,0,367.31
7366,consumer,organic,73.0,22,0,1394.92
7367,consumer,organic,39.6,9,0,494.81
7368,prosumer,paid,32.2,11,0,354.76
7369,prosumer,organic,44.9,9,0,442.09
7370,consumer,paid,30.2,9,0,239.99
7371,prosumer,paid,87.8,33,0,2465.2
7372,consumer,organic,17.2,5,0,0.0
7373,smb,organic,26.5,6,0,258.9
7374,consumer,organic,22.3,10,0,245.95
7375,consumer,partner,25.1,6,0,135.37
7376,consumer,paid,45.9,15,0,613.85
7377,consumer,partner,41.3,10,0,373.87
7378,consumer,organic,23.2,6,0,146.69
7379,consumer,organic,11.2,7,0,27.18
7380,consumer,organic,82.4,28,1,2186.0
7381,consumer,paid,18.8,6,0,128.38
7382,consumer,paid,56.8,18,0,954.75
7383,consumer,paid,18.1,4,0,60.74
7384,consumer,paid,73.9,25,1,1755.42
7385,prosumer,organic,32.4,12,0,426.1
7386,prosumer,partner,29.1,6,0,202.51
7387,smb,paid,69.3,20,1,1226.76
7388,consumer,organic,79.4,19,0,1395.44
7389,consumer,partner,19.0,8,0,170.75
7390,smb,paid,19.3,10,0,172.37
7391,smb,partner,79.3,22,0,1598.75
7392,smb,organic,50.0,11,0,547.01
7393,consumer,paid,27.7,10,0,330.63
7394,consumer,partner,19.2,4,0,154.1
7395,consumer,paid,69.1,32,1,2162.81
7396,consumer,organic,22.7,3,0,120.24
7397,consumer,paid,35.3,9,0,362.7
7398,consumer,paid,84.6,26,0,1988.68
7399,consumer,organic,78.0,23,0,1614.68
7400,consumer,paid,43.9,8,0,418.77
7401,consumer,organic,36.6,11,0,413.41
7402,consumer,partner,31.1,16,1,418.0
7403,smb,partner,69.1,17,0,1161.15
7404,consumer,organic,30.6,10,0,257.69
7405,prosumer,paid,79.9,22,0,1635.14
7406,consumer,paid,64.7,11,1,710.41
7407,smb,organic,18.1,8,0,227.07
7408,consumer,organic,52.9,15,0,818.51
7409,consumer,paid,67.7,19,0,1095.5
7410,consumer,partner,72.5,13,1,996.34
7411,smb,paid,57.3,15,0,840.33
7412,consumer,paid,46.8,13,0,535.17
7413,consumer,partner,70.2,21,0,1382.58
7414,consumer,paid,70.0,22,0,1375.44
7415,prosumer,partner,86.5,15,1,1256.76
7416,consumer,organic,45.3,13,0,644.56
7417,consumer,organic,46.4,14,0,604.49
7418,consumer,partner,34.5,9,0,303.32
7419,prosumer,paid,61.9,20,0,1175.36
7420,prosumer,paid,46.1,12,0,530.7
7421,consumer,partner,48.5,24,0,1003.5
7422,prosumer,organic,43.9,14,0,472.9
7423,consumer,organic,23.3,4,0,109.46
7424,consumer,paid,63.6,20,0,1161.81
7425,consumer,partner,53.7,20,0,957.2
7426,prosumer,paid,35.1,8,0,248.91
7427,prosumer,organic,55.2,19,0,1036.7
7428,consumer,paid,47.6,16,0,696.55
7429,consumer,organic,50.0,16,0,811.38
7430,prosumer,partner,33.5,14,0,516.54
7431,consumer,paid,63.9,17,0,983.28
7432,consumer,paid,84.8,24,0,2004.17
7433,consumer,paid,67.5,19,0,1241.19
7434,consumer,partner,58.7,22,0,1304.45
7435,consumer,paid,65.5,16,0,958.81
7436,consumer,organic,49.1,6,0,177.69
7437,consumer,organic,66.4,22,0,1322.1
7438,prosumer,organic,78.6,22,1,1636.25
7439,consumer,organic,59.4,15,1,827.42
7440,consumer,organic,67.6,27,0,1710.47
7441,prosumer,paid,8.9,1,0,45.25
7442,prosumer,partner,67.4,20,0,1277.67
7443,consumer,paid,8.7,5,0,42.79
7444,consumer,paid,62.4,19,0,1096.37
7445,consumer,partner,80.9,24,0,1793.68
7446,prosumer,partner,53.0,19,0,932.33
7447,prosumer,partner,45.5,16,1,758.75
7448,consumer,organic,54.8,16,0,871.73
7449,prosumer,organic,47.9,19,0,839.5
7450,consumer,paid,23.8,2,0,39.92
7451,prosumer,organic,52.3,21,0,1006.54
7452,prosumer,partner,52.4,22,0,1218.01
7453,consumer,organic,34.1,6,0,265.41
7454,prosumer,paid,45.2,10,0,377.48
7455,consumer,organic,30.3,10,0,343.31
7456,prosumer,partner,29.2,9,0,136.69
7457,consumer,partner,50.4,25,0,1119.01
7458,prosumer,paid,65.7,18,0,1247.06
7459,smb,paid,43.9,10,0,350.77
7460,prosumer,paid,46.4,14,0,668.06
7461,prosumer,organic,64.3,17,0,896.99
7462,consumer,paid,63.3,19,0,1188.86
7463,prosumer,partner,33.7,8,0,303.86
7464,consumer,organic,26.8,8,0,280.6
7465,consumer,partner,12.2,8,0,24.61
7466,consumer,partner,45.8,8,0,352.46
7467,prosumer,organic,43.9,19,0,825.7
7468,consumer,paid,56.9,14,0,824.74
7469,consumer,partner,64.4,21,0,1255.54
7470,consumer,organic,31.0,11,0,371.33
7471,prosumer,organic,54.8,15,0,723.71
7472,consumer,partner,19.5,7,0,296.37
7473,consumer,paid,54.8,15,0,696.73
7474,prosumer,organic,38.1,14,0,569.93
7475,consumer,organic,64.3,12,1,812.23
7476,smb,partner,49.4,20,0,924.78
7477,consumer,organic,21.3,10,0,237.13
7478,consumer,partner,15.6,11,0,107.62
7479,consumer,organic,57.6,12,0,662.57
7480,consumer,organic,35.7,11,0,453.54
7481,consumer,paid,49.1,19,0,1034.04
7482,smb,organic,49.6,13,0,571.89
7483,consumer,partner,43.6,10,0,464.65
7484,consumer,partner,40.3,12,0,538.67
7485,consumer,partner,15.0,4,0,53.84
7486,consumer,organic,17.2,4,0,55.58
7487,consumer,organic,71.0,21,0,1495.67
7488,prosumer,partner,89.1,24,0,2023.34
7489,consumer,organic,53.8,10,0,477.61
7490,consumer,paid,16.8,4,0,97.14
7491,smb,partner,79.9,18,0,1338.93
7492,consumer,paid,67.4,18,0,1076.53
7493,consumer,paid,63.8,14,0,785.17
7494,consumer,organic,90.1,16,1,1423.64
7495,smb,organic,76.7,21,1,1525.76
7496,consumer,organic,51.3,13,0,630.67
7497,consumer,paid,36.9,9,0,295.67
7498,consumer,organic,48.4,13,0,502.84
7499,prosumer,partner,11.2,4,0,108.38
7500,consumer,partner,52.8,16,0,799.83
7501,consumer,organic,37.5,10,0,426.64
7502,consumer,organic,43.9,10,0,385.98
7503,prosumer,partner,58.1,13,0,711.07
7504,smb,partner,85.7,22,0,1739.79
7505,consumer,partner,52.6,16,1,868.69
7506,consumer,organic,80.4,19,1,1300.74
7507,prosumer,partner,45.0,11,0,514.6
7508,smb,partner,11.8,5,0,89.23
7509,prosumer,paid,59.0,14,0,745.21
7510,consumer,paid,84.0,19,1,1528.72
7511,prosumer,paid,34.9,12,0,371.15
7512,smb,paid,64.5,21,1,1199.27
7513,prosumer,partner,62.7,26,0,1506.77
7514,smb,paid,83.7,21,1,1631.02
7515,consumer,partner,56.9,11,0,583.58
7516,consumer,organic,67.6,9,0,541.32
7517,consumer,organic,37.0,12,0,458.57
7518,consumer,partner,43.5,10,0,310.79
7519,consumer,partner,68.5,21,0,1232.32
7520,consumer,paid,30.8,10,0,335.97
7521,consumer,organic,43.9,13,0,503.39
7522,consumer,paid,82.4,22,0,1592.79
7523,consumer,paid,44.1,12,0,515.72
7524,consumer,organic,42.2,17,0,725.33
7525,consumer,partner,35.7,12,0,456.29
7526,prosumer,paid,40.2,9,0,435.03
7527,smb,paid,60.3,15,0,894.2
7528,consumer,partner,41.6,8,0,345.11
7529,prosumer,partner,65.0,16,0,978.57
7530,consumer,paid,34.7,8,0,366.87
7531,consumer,organic,61.4,16,0,792.55
7532,prosumer,partner,31.6,10,0,391.35
7533,consumer,paid,21.6,5,0,130.47
7534,prosumer,partner,59.8,21,0,1159.76
7535,prosumer,organic,31.0,8,1,358.88
7536,prosumer,paid,47.1,14,0,694.93
7537,consumer,partner,49.8,13,0,649.91
7538,consumer,partner,59.2,12,0,537.85
7539,prosumer,organic,51.2,24,0,1010.44
7540,prosumer,partner,43.5,14,0,553.56
7541,smb,organic,30.3,14,0,448.93
7542,consumer,organic,61.5,17,0,972.64
7543,prosumer,partner,70.2,26,0,1714.73
7544,consumer,paid,90.6,25,0,2120.2
7545,consumer,organic,29.1,8,0,313.31
7546,prosumer,paid,71.0,19,1,1275.22
7547,consumer,organic,71.3,16,0,1074.64
7548,consumer,organic,86.8,22,1,1754.06
7549,consumer,partner,79.4,28,1,2115.22
7550,prosumer,partner,71.7,16,0,1038.65
7551,consumer,organic,10.8,6,0,140.96
7552,prosumer,organic,73.8,19,0,1297.01
7553,prosumer,partner,68.4,21,1,1370.05
7554,consumer,paid,80.3,19,0,1472.3
7555,smb,partner,18.0,6,0,218.55
7556,prosumer,organic,34.8,11,0,476.82
7557,consumer,paid,50.2,9,0,453.8
7558,consumer,paid,20.4,3,0,41.84
7559,consumer,organic,24.5,6,0,204.85
7560,smb,organic,67.2,22,0,1386.5
7561,consumer,paid,25.2,5,0,222.8
7562,prosumer,organic,53.4,8,0,361.12
7563,consumer,partner,39.5,10,0,318.52
7564,consumer,partner,76.0,18,0,1218.62
7565,prosumer,partner,30.1,10,0,219.35
7566,consumer,organic,46.5,10,0,481.07
7567,consumer,partner,20.1,5,0,151.14
7568,prosumer,paid,20.4,5,0,179.99
7569,smb,partner,32.0,13,0,452.21
7570,smb,paid,46.1,14,0,604.91
7571,smb,paid,26.3,9,0,342.31
7572,consumer,paid,35.6,8,0,354.62
7573,prosumer,partner,54.1,17,0,768.97
7574,consumer,paid,57.5,12,0,711.71
7575,consumer,organic,43.6,16,0,665.4
7576,consumer,paid,51.7,14,0,690.93
7577,prosumer,paid,38.9,6,0,319.95
7578,consumer,organic,37.8,16,0,547.3
7579,consumer,paid,45.2,11,0,366.22
7580,prosumer,partner,48.3,21,0,837.42
7581,prosumer,paid,51.0,20,0,995.31
7582,consumer,paid,50.3,19,0,863.32
7583,consumer,organic,47.7,14,0,719.81
7584,smb,paid,12.4,3,0,20.65
7585,consumer,organic,29.6,9,0,249.55
7586,smb,organic,66.2,15,0,818.77
7587,prosumer,partner,82.8,19,0,1480.61
7588,prosumer,partner,43.3,12,0,467.56
7589,consumer,organic,48.5,14,0,680.39
7590,prosumer,paid,58.2,16,0,916.27
7591,consumer,organic,41.2,17,0,655.59
7592,prosumer,paid,25.9,11,0,365.39
7593,consumer,partner,40.1,14,0,530.02
7594,smb,organic,15.9,1,0,34.24
7595,consumer,partner,82.0,19,1,1355.43
7596,consumer,organic,54.9,13,0,701.79
7597,prosumer,organic,47.8,14,0,618.1
7598,consumer,partner,55.3,15,0,753.02
7599,consumer,organic,34.0,9,0,314.86
7600,consumer,partner,63.9,13,0,733.91
7601,consumer,organic,43.0,13,0,555.99
7602,consumer,partner,69.7,13,0,743.01
7603,consumer,paid,26.7,12,0,329.93
7604,consumer,paid,47.7,15,0,700.64
7605,prosumer,organic,36.8,6,0,219.75
7606,consumer,partner,57.5,20,0,1106.97
7607,consumer,paid,43.2,8,1,364.66
7608,consumer,paid,65.3,15,1,932.01
7609,consumer,organic,53.2,23,0,1035.38
7610,consumer,organic,83.1,16,0,1169.74
7611,consumer,partner,65.2,17,0,990.96
7612,prosumer,partner,64.8,25,0,1483.97
7613,smb,organic,69.5,24,0,1603.92
7614,consumer,organic,64.4,20,0,1337.18
7615,consumer,partner,25.3,12,0,341.95
7616,smb,paid,87.3,29,0,2240.19
7617,consumer,organic,27.3,8,0,128.72
7618,smb,organic,47.2,15,0,600.5
7619,consumer,paid,21.0,5,0,148.79
7620,consumer,paid,67.2,14,0,863.23
7621,consumer,organic,49.4,18,0,791.52
7622,prosumer,paid,47.4,15,0,739.32
7623,consumer,organic,28.1,10,0,351.86
7624,consumer,partner,46.4,7,0,256.14
7625,prosumer,organic,32.6,14,0,399.17
7626,prosumer,partner,29.5,10,0,317.32
7627,consumer,partner,68.3,18,0,1209.67
7628,consumer,partner,36.3,7,0,275.29
7629,smb,organic,19.3,8,0,165.28
7630,consumer,paid,28.7,11,0,312.46
7631,prosumer,organic,48.8,19,0,717.38
7632,prosumer,paid,13.1,6,0,165.83
7633,smb,organic,36.4,10,0,358.04
7634,consumer,paid,55.2,9,1,508.42
7635,consumer,organic,60.8,15,0,850.39
7636,prosumer,paid,35.5,15,0,511.47
7637,smb,partner,50.5,10,0,493.76
7638,prosumer,partner,72.2,21,0,1436.39
7639,consumer,organic,74.6,20,0,1337.98
7640,consumer,organic,56.2,22,1,1242.26
7641,smb,partner,53.4,11,0,608.27
7642,consumer,paid,67.0,15,0,892.01
7643,consumer,partner,55.2,8,0,372.08
7644,smb,organic,30.3,14,0,473.96
7645,consumer,partner,10.9,5,0,47.65
7646,consumer,organic,54.0,16,0,859.95
7647,consumer,paid,38.6,9,0,269.1
7648,prosumer,paid,53.3,16,0,721.55
7649,consumer,paid,21.6,6,0,142.79
7650,consumer,partner,75.5,24,0,1686.76
7651,consumer,paid,23.1,11,0,218.08
7652,smb,partner,90.9,25,1,2128.54
7653,prosumer,partner,53.0,15,0,797.06
7654,smb,paid,31.8,9,0,263.07
7655,consumer,organic,42.9,17,0,731.25
7656,consumer,organic,74.7,12,0,874.28
7657,smb,partner,56.0,10,0,615.89
7658,prosumer,paid,43.7,15,1,720.17
7659,smb,organic,20.0,8,0,232.68
7660,consumer,organic,63.4,20,0,1225.89
7661,consumer,organic,38.2,11,0,325.5
7662,consumer,organic,59.7,19,1,1031.49
7663,smb,partner,74.8,25,0,1660.72
7664,smb,paid,67.6,24,0,1414.4
7665,consumer,paid,52.0,23,0,1117.22
7666,consumer,organic,49.3,17,0,803.16
7667,consumer,paid,7.2,4,0,0.0
7668,consumer,organic,15.1,2,0,92.14
7669,prosumer,organic,54.9,13,0,658.44
7670,consumer,paid,45.2,12,1,545.34
