rep_id,region,tenure_months,q1_sales_k,coached,q2_sales_k
7532,LATAM,17,9.1,1,36.4
7533,EMEA,15,46.9,1,30.8
7534,EMEA,37,63.0,0,65.8
7535,EMEA,40,73.1,0,38.0
7536,EMEA,33,57.0,0,57.2
7537,EMEA,22,68.7,0,70.6
7538,NA,33,44.2,0,49.7
7539,NA,57,36.9,1,45.5
7540,APAC,39,77.2,0,84.7
7541,LATAM,19,65.3,0,42.5
7542,APAC,4,34.8,1,44.4
7543,NA,31,43.7,1,57.2
7544,LATAM,52,63.6,0,52.2
7545,EMEA,14,53.2,0,47.8
7546,NA,41,26.5,0,34.1
7547,NA,31,52.0,1,47.2
7548,LATAM,51,60.8,0,56.2
7549,APAC,35,52.9,0,39.7
7550,APAC,24,39.8,1,44.3
7551,LATAM,25,39.5,1,36.3
7552,NA,4,46.2,0,40.9
7553,APAC,42,55.1,0,65.0
7554,APAC,22,65.4,0,42.4
7555,APAC,39,53.3,0,46.2
7556,EMEA,5,63.9,0,43.6
7557,LATAM,37,27.3,1,31.9
7558,APAC,18,67.7,0,61.6
7559,LATAM,20,47.9,0,61.4
7560,NA,5,34.3,0,36.2
7561,LATAM,32,40.2,1,17.3
7562,LATAM,18,42.1,1,53.5
7563,APAC,37,82.6,0,69.7
7564,LATAM,10,44.3,0,45.5
7565,NA,55,22.8,1,34.0
7566,EMEA,45,60.1,0,36.2
7567,NA,20,43.8,0,47.9
7568,APAC,10,67.5,0,53.8
7569,LATAM,40,54.3,0,60.2
7570,LATAM,15,32.8,1,38.3
7571,LATAM,59,46.2,0,43.5
7572,APAC,45,67.9,0,63.3
7573,APAC,56,48.2,0,38.6
7574,EMEA,16,37.0,0,46.6
7575,APAC,41,56.1,0,49.2
7576,LATAM,18,68.2,0,53.8
7577,APAC,27,51.6,0,66.5
7578,EMEA,27,62.6,0,57.3
7579,LATAM,50,38.9,1,52.4
7580,NA,13,39.6,0,40.0
7581,NA,43,48.5,0,60.3
7582,NA,52,49.3,0,29.7
7583,NA,5,37.6,1,49.5
7584,LATAM,2,39.2,0,35.9
7585,NA,47,62.2,0,57.7
7586,EMEA,37,63.2,0,65.7
7587,APAC,26,20.3,0,40.2
7588,LATAM,38,8.8,1,23.4
7589,NA,42,68.0,0,67.3
7590,LATAM,47,59.1,0,64.9
7591,NA,58,39.6,1,78.2
7592,LATAM,59,36.4,1,51.4
7593,APAC,16,50.7,0,49.5
7594,APAC,22,57.0,0,54.0
7595,EMEA,31,40.0,0,17.2
7596,LATAM,15,58.8,0,63.6
7597,NA,48,30.6,0,33.9
7598,EMEA,12,31.8,1,31.4
7599,EMEA,34,9.2,1,11.3
7600,EMEA,17,49.2,0,60.1
7601,EMEA,55,54.0,0,52.0
7602,LATAM,55,51.1,1,64.2
7603,NA,4,59.0,0,37.4
7604,APAC,49,50.5,0,52.1
7605,APAC,51,70.0,0,64.2
7606,LATAM,54,66.0,0,51.2
7607,APAC,9,56.0,0,64.4
7608,NA,28,77.7,0,67.5
7609,EMEA,35,60.3,0,55.4
7610,NA,2,16.6,1,64.2
7611,LATAM,57,47.6,0,63.4
7612,EMEA,24,58.7,0,61.0
7613,APAC,54,64.7,0,72.0
7614,APAC,8,22.4,1,22.4
7615,APAC,30,39.4,0,24.3
7616,NA,18,39.4,1,40.7
7617,APAC,40,62.4,0,41.0
7618,EMEA,16,60.0,0,49.0
7619,NA,17,59.4,0,62.8
7620,LATAM,6,39.7,1,45.2
7621,APAC,25,49.4,0,52.7
7622,LATAM,15,67.3,0,51.1
7623,EMEA,16,37.6,1,33.4
7624,APAC,19,58.2,0,60.6
7625,LATAM,43,63.4,0,67.2
7626,EMEA,30,38.0,1,24.5
7627,EMEA,52,48.8,1,32.0
7628,EMEA,37,65.2,0,77.6
7629,EMEA,59,50.9,0,54.6
7630,LATAM,30,25.7,1,9.4
7631,LATAM,15,42.8,0,54.0
7632,LATAM,23,35.6,0,41.7
7633,LATAM,15,36.0,1,39.7
7634,EMEA,49,37.7,1,53.1
7635,EMEA,49,58.9,0,74.9
7636,EMEA,24,54.3,0,58.6
7637,LATAM,50,51.3,0,59.1
7638,NA,36,55.4,0,55.8
7639,LATAM,28,46.0,1,65.8
7640,EMEA,35,49.7,1,58.2
7641,EMEA,34,66.3,0,48.6
7642,APAC,18,52.5,0,67.6
7643,LATAM,55,68.9,0,57.0
7644,LATAM,3,51.8,0,62.2
7645,NA,53,43.8,0,69.1
7646,NA,43,17.9,1,15.6
7647,NA,29,34.5,1,28.5
7648,LATAM,7,49.9,0,45.5
7649,EMEA,59,36.4,1,36.6
7650,LATAM,36,41.6,1,58.8
7651,APAC,34,54.7,0,61.2
7652,LATAM,7,69.1,0,81.8
7653,LATAM,7,45.3,0,30.5
7654,LATAM,18,61.7,0,48.1
7655,EMEA,16,34.1,1,34.1
7656,NA,41,37.0,1,47.3
7657,LATAM,25,61.2,0,46.9
7658,LATAM,56,50.8,0,49.1
7659,NA,53,38.7,1,42.7
7660,APAC,14,85.6,0,78.4
7661,APAC,28,41.0,1,45.1
7662,NA,43,98.0,0,81.5
7663,EMEA,54,12.8,1,28.3
7664,APAC,34,53.8,0,49.3
7665,APAC,37,32.0,1,37.7
7666,LATAM,43,42.9,0,71.0
7667,LATAM,18,38.5,1,35.4
7668,NA,29,37.4,1,40.8
7669,LATAM,45,23.3,1,37.2
7670,APAC,10,40.2,1,45.3
7671,EMEA,5,53.3,0,37.1
7672,EMEA,39,40.2,0,35.4
7673,LATAM,20,52.5,0,49.0
7674,APAC,44,44.9,0,73.3
7675,APAC,22,67.0,1,53.9
7676,NA,19,45.2,1,21.2
7677,APAC,44,37.2,1,59.3
7678,EMEA,30,73.2,0,79.3
7679,APAC,47,63.9,0,66.5
7680,EMEA,29,71.1,0,80.0
7681,LATAM,25,25.1,1,39.4
7682,APAC,50,18.6,1,18.5
7683,EMEA,34,45.9,1,58.0
7684,EMEA,57,66.2,0,80.3
7685,NA,2,41.0,0,49.8
7686,APAC,6,50.3,0,43.4
7687,NA,21,84.9,0,77.0
7688,LATAM,17,33.0,1,62.9
7689,NA,59,52.5,0,60.8
7690,LATAM,47,20.7,1,37.7
7691,LATAM,19,46.5,0,35.2
7692,EMEA,18,60.5,0,58.0
7693,APAC,10,45.6,0,46.1
7694,EMEA,58,70.4,0,60.2
7695,APAC,59,54.3,0,32.8
7696,NA,50,71.6,0,74.4
7697,LATAM,47,46.4,1,76.7
7698,EMEA,53,47.1,0,43.3
7699,APAC,57,29.6,1,48.1
7700,EMEA,5,69.5,0,76.3
7701,LATAM,52,28.4,1,52.9
7702,LATAM,6,49.5,0,65.7
7703,EMEA,40,33.2,1,47.8
7704,NA,31,10.8,1,21.6
7705,LATAM,38,64.4,0,54.0
7706,LATAM,2,61.9,0,71.4
7707,EMEA,18,57.1,0,57.3
7708,LATAM,42,58.8,0,55.4
7709,APAC,50,34.5,0,53.2
7710,LATAM,22,60.2,1,56.0
7711,EMEA,8,54.0,0,50.2
7712,EMEA,44,46.2,0,40.7
7713,APAC,37,25.5,1,45.8
7714,NA,12,69.9,0,59.9
7715,LATAM,58,57.2,0,46.5
7716,NA,52,70.2,0,68.0
7717,EMEA,57,39.0,1,51.8
7718,NA,29,89.6,0,77.9
7719,APAC,57,85.0,0,67.1
7720,NA,43,68.6,0,60.9
7721,NA,53,39.1,1,52.4
7722,LATAM,40,74.2,0,43.7
7723,NA,16,49.4,0,72.9
7724,EMEA,45,31.1,1,39.7
7725,APAC,53,43.7,1,54.2
7726,NA,39,78.7,0,71.4
7727,NA,9,68.0,0,80.1
7728,EMEA,19,63.8,0,52.6
7729,EMEA,38,26.2,1,55.7
7730,NA,24,67.6,0,45.9
7731,EMEA,30,58.0,0,40.1
7732,APAC,35,51.2,0,38.6
7733,LATAM,38,53.9,0,60.0
7734,NA,24,67.7,0,75.5
7735,NA,29,25.0,1,15.3
7736,LATAM,12,61.9,0,72.0
7737,LATAM,39,74.7,0,59.6
7738,APAC,6,54.1,0,42.9
7739,EMEA,21,57.7,0,87.9
7740,NA,56,41.9,0,45.5
7741,EMEA,18,53.6,0,60.3
7742,NA,44,45.2,0,50.3
7743,EMEA,6,46.0,1,37.1
7744,APAC,44,40.9,1,29.2
7745,APAC,7,69.8,0,57.7
7746,EMEA,8,37.9,1,49.7
7747,EMEA,2,27.5,1,51.4
7748,APAC,11,58.2,0,66.3
7749,APAC,12,56.6,0,62.0
7750,LATAM,29,51.9,0,53.8
7751,NA,49,25.4,1,34.1
7752,LATAM,34,28.0,1,42.8
7753,NA,31,49.8,0,42.0
7754,EMEA,14,47.9,0,48.9
7755,NA,26,76.5,0,69.3
7756,LATAM,24,53.4,0,58.4
7757,EMEA,44,27.4,1,38.3
7758,NA,29,44.8,1,55.6
7759,APAC,40,16.3,1,35.0
7760,EMEA,22,31.4,1,38.0
7761,NA,54,60.3,0,60.6
7762,NA,17,69.7,0,62.6
7763,APAC,37,64.3,0,53.9
7764,EMEA,28,71.2,0,54.5
7765,EMEA,54,47.6,1,60.4
7766,EMEA,20,60.9,0,75.7
7767,LATAM,8,50.2,0,50.4
7768,LATAM,42,32.3,1,40.5
7769,APAC,40,47.7,1,64.7
7770,EMEA,59,52.6,0,38.2
7771,EMEA,11,59.5,0,56.9
7772,NA,14,50.1,0,35.8
7773,APAC,51,50.1,0,66.0
7774,NA,27,46.7,0,59.8
7775,NA,27,64.7,1,74.9
7776,APAC,29,34.3,1,18.4
7777,APAC,31,50.0,0,48.2
7778,NA,48,60.6,0,46.6
7779,APAC,13,38.3,1,53.0
7780,LATAM,6,41.8,1,27.1
7781,EMEA,22,33.1,1,24.8
7782,EMEA,25,60.1,0,46.0
7783,EMEA,37,53.2,0,43.5
7784,EMEA,54,16.0,1,61.0
7785,EMEA,3,43.3,1,45.0
7786,APAC,54,33.6,1,32.2
7787,NA,27,22.8,1,34.6
7788,NA,39,80.9,0,90.8
7789,APAC,27,42.8,1,34.5
7790,NA,36,59.5,0,58.2
7791,EMEA,49,79.6,0,85.5
7792,APAC,57,37.8,1,52.4
7793,LATAM,57,22.9,0,19.3
7794,NA,8,33.7,1,45.9
7795,APAC,50,38.0,1,47.9
7796,APAC,34,31.6,1,49.9
7797,LATAM,41,37.8,0,35.8
7798,NA,16,38.5,0,56.0
7799,LATAM,24,51.3,0,31.4
7800,NA,22,65.0,0,48.4
7801,LATAM,21,39.5,1,43.8
7802,NA,3,75.0,0,79.4
7803,NA,9,44.1,1,30.0
7804,EMEA,35,27.3,1,40.6
7805,EMEA,57,32.3,1,56.1
7806,LATAM,59,32.8,0,42.1
7807,LATAM,36,35.0,1,42.7
7808,EMEA,56,73.8,0,64.1
7809,LATAM,6,38.1,1,49.0
7810,EMEA,34,56.0,0,59.0
7811,NA,10,29.6,0,21.4
7812,EMEA,43,72.1,0,87.3
7813,NA,19,46.2,0,52.5
7814,EMEA,18,32.5,1,36.5
7815,APAC,17,57.1,0,36.8
7816,EMEA,5,41.5,1,66.5
7817,NA,45,52.5,0,32.9
7818,EMEA,8,24.4,1,36.1
7819,NA,5,64.6,0,68.8
7820,NA,51,29.1,1,34.8
7821,LATAM,45,74.3,0,74.5
7822,NA,27,48.5,1,58.1
7823,NA,18,39.6,1,37.4
7824,LATAM,19,35.3,1,44.9
7825,NA,26,61.2,0,49.1
7826,LATAM,17,43.3,0,68.1
7827,LATAM,39,43.5,1,32.0
7828,LATAM,27,58.5,0,72.0
7829,APAC,19,26.7,1,18.6
7830,NA,23,64.2,0,85.0
7831,EMEA,43,23.5,1,49.3
7832,NA,12,51.7,1,65.9
7833,APAC,48,68.6,0,64.8
7834,LATAM,17,43.1,1,35.9
7835,EMEA,57,68.3,0,77.1
7836,LATAM,2,67.1,0,57.1
7837,LATAM,23,61.1,0,47.8
7838,LATAM,43,64.4,0,70.9
7839,LATAM,57,50.1,0,43.1
7840,APAC,56,35.4,0,20.8
7841,NA,46,36.5,1,43.4
7842,EMEA,45,29.6,1,33.3
7843,APAC,11,48.5,0,63.7
7844,EMEA,25,78.9,0,45.6
7845,EMEA,38,69.9,0,55.4
7846,APAC,14,68.6,0,57.9
7847,NA,33,55.1,0,45.1
7848,APAC,15,22.0,1,14.7
7849,LATAM,37,46.5,0,36.0
7850,LATAM,35,48.1,1,53.3
7851,APAC,46,54.9,0,56.9
7852,APAC,38,27.2,1,26.3
7853,NA,47,51.1,1,56.4
7854,EMEA,41,26.8,1,41.4
7855,APAC,45,64.4,0,66.8
7856,LATAM,44,22.9,1,36.9
7857,NA,58,77.6,0,79.8
7858,LATAM,6,19.2,1,17.4
7859,NA,18,63.9,0,57.1
7860,LATAM,19,39.0,1,38.2
7861,NA,4,25.1,1,26.8
7862,NA,18,35.8,1,27.1
7863,NA,59,50.8,0,29.2
7864,LATAM,22,53.5,0,65.4
7865,APAC,34,62.6,0,28.3
7866,APAC,6,46.9,0,70.2
7867,EMEA,16,58.6,0,80.7
7868,NA,2,52.1,0,67.7
7869,EMEA,42,69.9,0,41.4
7870,EMEA,50,63.3,0,51.8
7871,LATAM,13,54.6,0,54.4
7872,NA,24,45.8,0,57.6
7873,NA,9,25.9,1,52.3
7874,LATAM,59,83.0,0,32.4
7875,APAC,25,66.6,0,52.5
7876,NA,38,52.2,0,50.9
7877,NA,11,37.0,1,55.0
7878,NA,30,57.9,1,56.5
7879,EMEA,3,57.2,0,47.3
7880,NA,2,56.9,0,71.5
7881,EMEA,39,76.2,0,81.7
7882,NA,52,56.1,0,48.5
7883,NA,52,32.3,1,24.6
7884,NA,15,53.5,1,30.4
7885,APAC,26,73.8,0,57.6
7886,EMEA,38,37.7,1,22.3
7887,APAC,8,31.5,1,51.3
7888,LATAM,55,34.9,1,51.6
7889,LATAM,46,78.7,0,67.6
7890,NA,3,62.1,0,60.0
7891,EMEA,52,48.2,0,67.3
7892,EMEA,19,52.0,0,69.1
7893,NA,26,61.6,0,49.4
7894,NA,16,52.3,0,63.3
7895,APAC,46,22.6,1,26.0
7896,LATAM,16,53.6,0,62.0
7897,LATAM,6,34.8,1,49.2
7898,NA,27,32.4,0,21.2
7899,NA,54,42.5,0,58.4
7900,APAC,27,64.1,0,44.5
7901,NA,30,58.3,0,40.2
7902,EMEA,33,36.6,0,55.5
7903,EMEA,20,70.2,0,64.7
7904,APAC,35,48.1,1,43.7
7905,NA,43,49.8,0,71.3
7906,LATAM,46,53.3,0,61.2
7907,LATAM,13,58.1,0,43.6
7908,LATAM,38,69.4,0,67.4
7909,NA,41,44.1,0,45.0
7910,LATAM,33,48.1,0,47.5
7911,EMEA,34,70.5,0,61.7
7912,LATAM,29,47.2,0,46.9
7913,LATAM,19,37.3,0,40.5
7914,LATAM,48,6.0,1,3.7
7915,NA,37,64.4,0,55.0
7916,EMEA,44,40.5,1,38.7
7917,LATAM,26,34.6,0,48.7
7918,NA,6,36.7,1,35.2
7919,LATAM,4,45.4,1,67.2
7920,APAC,15,41.0,1,26.2
7921,NA,45,33.4,1,15.3
7922,APAC,9,48.9,1,17.1
7923,EMEA,3,33.1,1,54.8
7924,NA,11,44.4,0,45.6
7925,EMEA,2,38.4,1,60.7
7926,APAC,29,33.9,1,31.9
7927,LATAM,29,84.7,0,67.3
7928,NA,37,51.3,0,64.7
7929,APAC,47,43.1,1,50.4
7930,EMEA,39,54.4,0,47.6
7931,NA,21,69.6,0,56.5
7932,APAC,12,51.5,0,50.7
7933,EMEA,26,58.5,0,51.3
7934,LATAM,36,43.1,1,46.3
7935,APAC,53,77.0,0,80.2
7936,NA,30,59.1,0,54.2
7937,APAC,2,19.3,1,26.5
7938,LATAM,26,6.8,1,8.1
7939,APAC,18,53.1,0,43.6
7940,EMEA,45,36.5,0,67.0
7941,LATAM,53,24.5,1,14.3
7942,APAC,46,47.3,0,34.9
7943,LATAM,41,52.8,0,40.5
7944,EMEA,55,55.3,1,41.0
7945,LATAM,4,53.0,0,59.1
7946,NA,44,38.7,1,39.3
7947,EMEA,12,46.8,0,41.0
7948,LATAM,28,44.0,0,44.1
7949,NA,15,37.2,1,53.4
7950,NA,3,47.7,0,47.0
7951,EMEA,24,44.5,0,40.0
7952,EMEA,37,46.0,0,58.6
7953,LATAM,10,31.7,1,68.1
7954,APAC,41,30.2,1,32.4
7955,NA,52,49.5,0,56.2
7956,EMEA,52,63.8,0,88.3
7957,LATAM,33,46.3,0,48.0
7958,APAC,3,69.9,0,61.1
7959,APAC,47,25.6,1,45.9
7960,NA,53,25.9,1,33.5
7961,LATAM,48,75.4,0,70.0
7962,LATAM,29,53.8,0,13.8
7963,APAC,29,35.7,1,37.1
7964,LATAM,57,49.4,0,64.6
7965,LATAM,22,39.2,1,44.7
7966,LATAM,53,45.4,0,63.7
7967,NA,37,56.2,0,54.2
7968,NA,24,41.9,0,44.9
7969,APAC,35,51.5,0,75.5
7970,APAC,19,47.7,1,49.6
7971,NA,18,47.1,0,52.5
7972,EMEA,59,19.9,1,28.3
7973,NA,38,49.7,0,32.6
7974,LATAM,42,32.0,1,63.9
7975,APAC,13,23.2,1,29.5
7976,LATAM,46,32.2,0,36.9
7977,APAC,58,55.1,0,80.3
7978,EMEA,49,44.3,0,53.7
7979,NA,35,52.4,0,55.7
7980,LATAM,5,75.6,0,75.6
7981,NA,21,37.7,1,35.4
7982,LATAM,51,46.7,0,52.4
7983,EMEA,2,48.6,0,53.4
7984,LATAM,20,36.9,1,37.4
7985,EMEA,17,37.9,1,60.1
7986,APAC,51,39.0,1,52.5
7987,APAC,42,31.5,1,35.7
7988,LATAM,2,67.2,0,45.8
7989,LATAM,40,57.7,0,69.5
7990,LATAM,19,63.0,0,82.3
7991,EMEA,34,22.4,1,39.4
7992,EMEA,11,35.8,0,27.9
7993,NA,4,45.7,1,56.7
7994,NA,49,47.4,0,52.2
7995,EMEA,36,54.9,0,69.2
7996,NA,55,47.4,0,59.4
7997,EMEA,54,30.3,0,46.8
7998,LATAM,21,63.5,0,76.1
7999,NA,56,69.8,0,59.6
8000,APAC,35,68.0,0,58.7
8001,NA,51,60.7,0,38.0
8002,NA,4,7.1,1,33.6
8003,LATAM,10,61.3,0,39.2
8004,LATAM,46,55.0,0,56.5
8005,LATAM,55,45.2,1,54.1
8006,APAC,45,71.3,0,48.6
8007,LATAM,34,16.4,1,33.1
8008,EMEA,4,33.4,0,17.3
8009,EMEA,43,45.2,1,31.1
8010,EMEA,23,80.8,0,62.4
8011,APAC,42,35.4,1,33.2
8012,APAC,12,57.4,0,50.0
8013,APAC,7,32.8,0,47.5
8014,LATAM,38,34.4,0,20.5
8015,LATAM,46,51.1,0,33.0
8016,APAC,5,40.1,1,42.5
8017,LATAM,44,60.1,1,48.5
8018,NA,55,41.1,1,48.6
8019,EMEA,3,48.1,0,47.5
8020,LATAM,23,58.4,0,58.1
8021,NA,24,91.3,0,58.8
8022,NA,15,87.8,0,83.8
8023,NA,55,37.3,1,48.5
8024,LATAM,47,41.1,1,45.0
8025,LATAM,49,43.9,0,60.6
8026,LATAM,56,62.0,0,66.3
8027,APAC,59,71.1,0,43.5
8028,NA,52,35.5,1,47.7
8029,EMEA,34,35.0,1,25.1
8030,NA,47,56.1,0,44.3
8031,EMEA,43,42.7,1,62.1
8032,LATAM,58,26.7,1,46.6
8033,APAC,33,49.7,1,37.4
8034,APAC,17,19.7,1,27.9
8035,LATAM,55,67.9,0,85.1
8036,LATAM,25,67.8,0,54.7
8037,NA,3,66.3,0,49.1
8038,NA,51,53.7,0,48.4
8039,LATAM,28,60.6,0,63.9
8040,EMEA,30,33.4,1,38.5
8041,EMEA,28,73.7,0,64.8
8042,EMEA,19,57.8,0,45.0
8043,EMEA,17,55.7,1,54.7
8044,LATAM,37,45.6,1,39.9
8045,LATAM,53,66.7,0,70.7
8046,APAC,21,53.4,1,63.2
8047,APAC,56,32.5,1,22.9
8048,EMEA,16,83.3,0,76.3
8049,EMEA,8,49.4,1,62.0
8050,LATAM,49,49.0,0,59.2
8051,LATAM,44,40.9,0,62.6
8052,LATAM,29,75.3,0,73.4
8053,LATAM,40,34.7,1,61.7
8054,NA,41,69.0,0,73.9
8055,EMEA,16,88.2,0,63.0
8056,EMEA,4,45.8,1,42.0
8057,APAC,21,69.0,0,64.5
8058,LATAM,45,43.7,0,40.4
8059,LATAM,27,62.1,0,51.5
8060,NA,54,48.0,0,59.0
8061,EMEA,8,60.1,0,51.0
8062,APAC,52,51.4,0,39.4
8063,LATAM,4,25.2,1,34.0
8064,LATAM,38,48.7,1,56.1
8065,LATAM,56,58.4,1,39.6
8066,APAC,57,70.3,0,49.2
8067,LATAM,40,41.6,1,55.6
8068,APAC,34,40.7,0,40.3
8069,NA,24,59.4,1,48.6
8070,EMEA,18,70.4,0,70.2
8071,NA,25,55.8,0,62.0
8072,NA,39,47.3,1,50.4
8073,APAC,11,59.0,0,46.7
8074,LATAM,35,53.5,0,55.6
8075,NA,28,30.1,1,23.1
8076,LATAM,40,75.6,0,64.1
8077,NA,25,50.8,0,66.2
8078,EMEA,54,48.0,0,54.2
8079,LATAM,27,73.2,0,68.6
8080,EMEA,35,56.6,0,59.3
8081,LATAM,7,53.3,0,49.7
8082,EMEA,12,53.0,0,64.7
8083,APAC,36,43.4,0,52.7
8084,APAC,47,64.7,0,65.1
8085,EMEA,29,44.1,1,43.0
8086,APAC,22,49.7,1,65.7
8087,APAC,25,10.1,1,26.5
8088,NA,40,23.5,1,27.1
8089,APAC,51,50.5,0,34.2
8090,NA,39,51.5,0,47.4
8091,EMEA,7,40.2,1,36.0
8092,LATAM,5,35.8,1,33.7
8093,NA,46,36.9,1,32.1
8094,LATAM,14,45.2,0,47.5
8095,LATAM,8,59.9,0,46.1
8096,APAC,18,41.1,1,54.3
8097,LATAM,43,46.4,0,44.1
8098,EMEA,31,48.0,0,48.2
8099,LATAM,4,71.1,0,50.8
8100,EMEA,23,44.0,0,40.8
8101,NA,19,34.2,1,36.0
8102,LATAM,17,34.7,1,44.7
8103,NA,56,77.4,0,75.4
8104,NA,44,38.4,1,53.3
8105,APAC,21,38.5,1,48.0
8106,EMEA,18,21.4,1,54.2
8107,NA,48,56.3,0,33.3
8108,EMEA,59,44.2,1,49.7
8109,LATAM,44,39.0,0,35.2
8110,NA,37,67.3,0,70.6
8111,APAC,47,55.1,0,48.8
8112,NA,27,44.0,0,38.3
8113,NA,20,48.8,0,37.4
8114,APAC,31,51.8,0,38.1
8115,LATAM,6,56.5,0,45.4
8116,LATAM,44,47.1,1,27.4
8117,LATAM,30,49.0,0,57.5
8118,EMEA,51,54.0,0,61.9
8119,NA,48,66.7,0,58.9
8120,EMEA,28,47.8,0,39.5
8121,NA,55,58.9,0,91.8
8122,LATAM,48,65.1,0,64.0
8123,NA,46,47.8,0,45.7
8124,LATAM,41,78.4,0,67.2
8125,LATAM,9,90.1,0,76.4
8126,EMEA,52,49.3,0,55.7
8127,EMEA,53,62.5,0,65.4
8128,NA,36,48.1,0,16.0
8129,APAC,10,41.2,0,26.9
8130,EMEA,54,42.1,1,38.8
8131,EMEA,39,58.9,0,57.9
8132,NA,45,30.5,1,31.1
8133,APAC,20,39.6,1,38.2
8134,NA,20,59.3,0,49.2
8135,LATAM,38,30.1,1,26.9
8136,LATAM,5,59.6,0,50.2
8137,NA,14,50.8,0,38.8
8138,EMEA,9,37.5,1,37.7
8139,LATAM,6,57.1,0,72.2
8140,NA,17,47.2,0,41.4
8141,LATAM,57,47.4,0,55.2
8142,EMEA,52,54.8,0,43.3
8143,NA,35,53.3,0,56.8
8144,NA,22,55.9,0,38.5
8145,APAC,34,61.2,0,53.0
8146,NA,57,47.9,1,45.5
8147,EMEA,34,57.7,0,70.4
8148,EMEA,34,48.1,0,34.1
8149,APAC,16,48.1,0,35.3
8150,NA,23,78.9,0,70.4
8151,APAC,17,36.1,0,28.4
8152,APAC,32,17.0,1,26.9
8153,LATAM,30,37.4,1,50.2
8154,NA,29,44.1,1,33.5
8155,EMEA,4,23.4,1,6.2
8156,LATAM,38,48.2,1,29.0
8157,NA,26,35.4,1,59.6
8158,EMEA,44,9.0,1,11.1
8159,LATAM,23,34.5,0,20.2
8160,EMEA,19,55.0,0,50.9
8161,EMEA,7,68.2,0,63.4
8162,EMEA,45,70.5,0,69.4
8163,APAC,51,49.3,1,74.3
8164,NA,55,56.3,0,39.6
8165,EMEA,38,47.1,0,46.3
8166,APAC,38,41.3,1,43.7
8167,APAC,55,18.1,1,47.0
8168,LATAM,21,43.6,0,73.4
8169,NA,14,32.6,1,11.5
8170,NA,25,57.5,0,34.6
8171,EMEA,11,49.3,0,38.7
8172,NA,41,63.3,0,39.6
8173,NA,24,42.2,0,38.6
8174,NA,36,63.8,1,52.5
8175,LATAM,45,42.2,0,45.3
8176,EMEA,37,47.6,0,54.2
8177,NA,17,47.6,0,38.9
8178,APAC,38,63.7,0,60.1
8179,APAC,3,47.9,1,53.4
8180,APAC,46,10.5,1,10.5
8181,EMEA,56,46.6,1,41.1
8182,NA,7,30.1,1,46.4
8183,APAC,11,45.4,0,42.5
8184,NA,41,52.3,0,49.9
8185,LATAM,42,66.1,0,68.7
8186,NA,47,51.7,1,40.1
8187,LATAM,55,45.4,0,46.1
8188,EMEA,29,47.5,0,62.8
8189,APAC,44,64.9,0,66.1
8190,NA,6,0.1,1,31.4
8191,NA,43,63.3,0,51.9
8192,NA,46,30.6,1,14.2
8193,APAC,20,44.6,0,48.2
8194,LATAM,51,74.2,0,60.1
8195,LATAM,50,59.7,0,53.5
8196,LATAM,51,51.4,0,41.1
8197,APAC,30,66.4,0,57.1
8198,APAC,56,45.4,1,62.3
8199,NA,34,44.2,0,49.5
8200,LATAM,26,25.7,1,32.3
8201,APAC,32,64.2,0,61.8
8202,APAC,17,51.8,0,33.7
8203,APAC,16,21.6,1,28.7
8204,LATAM,50,58.3,0,34.9
8205,EMEA,25,59.2,0,64.9
8206,EMEA,45,49.3,1,42.2
8207,APAC,2,67.1,0,46.3
8208,EMEA,18,54.9,0,44.6
8209,APAC,48,21.4,0,22.9
8210,EMEA,8,58.3,0,38.9
8211,APAC,3,57.1,1,75.3
8212,APAC,2,52.1,0,32.6
8213,NA,20,44.2,0,42.7
8214,APAC,55,33.8,1,44.4
8215,APAC,14,70.7,0,62.2
8216,LATAM,42,53.2,0,34.1
8217,EMEA,33,72.9,0,86.3
8218,NA,40,78.1,0,74.3
8219,LATAM,6,26.6,1,25.8
8220,EMEA,41,45.7,0,54.5
8221,EMEA,4,47.5,0,50.9
8222,NA,44,55.5,0,62.9
8223,EMEA,15,50.4,1,54.0
8224,NA,18,48.8,1,47.8
8225,APAC,32,52.4,0,56.6
8226,NA,37,44.6,1,31.7
8227,APAC,6,74.0,0,47.3
8228,EMEA,38,49.6,0,35.9
8229,LATAM,44,44.2,0,55.8
8230,LATAM,33,30.8,1,54.4
8231,LATAM,7,55.3,0,47.1
8232,LATAM,53,39.5,1,46.7
8233,EMEA,49,38.9,1,51.0
8234,LATAM,2,56.2,0,49.4
8235,APAC,30,54.5,0,66.6
8236,NA,29,53.9,0,53.0
8237,EMEA,33,76.5,0,77.8
8238,APAC,34,70.9,0,65.5
8239,NA,22,49.9,0,29.3
8240,LATAM,45,40.7,1,37.6
8241,NA,47,45.9,0,76.1
8242,APAC,42,21.2,1,36.3
8243,NA,26,36.8,1,61.7
8244,NA,7,53.4,0,62.8
8245,EMEA,12,26.6,1,40.3
8246,NA,9,63.1,0,61.2
8247,LATAM,29,42.6,1,44.8
8248,EMEA,3,40.8,1,38.7
8249,LATAM,2,34.9,1,20.3
8250,LATAM,13,45.7,1,48.9
8251,EMEA,47,83.8,0,83.6
8252,APAC,58,52.8,1,81.3
8253,LATAM,46,49.9,0,41.2
8254,LATAM,5,29.8,1,21.5
8255,APAC,58,37.3,0,22.7
8256,LATAM,8,44.0,0,35.4
