user_id,signup_source,plan,setup_actions_first_hour,completed_checklist,retained_30d
6649,referral,free,6,0,0
6650,organic,free,5,1,1
6651,paid,free,5,0,0
6652,referral,free,8,0,1
6653,paid,pro,5,1,0
6654,paid,free,5,0,0
6655,paid,pro,4,0,0
6656,organic,free,6,0,1
6657,paid,pro,6,1,1
6658,referral,free,5,1,0
6659,paid,free,12,1,1
6660,organic,free,9,1,1
6661,organic,free,9,1,0
6662,referral,free,3,0,0
6663,organic,free,11,1,1
6664,referral,free,5,1,0
6665,organic,free,1,0,0
6666,paid,free,12,0,1
6667,referral,free,9,0,1
6668,paid,pro,7,1,0
6669,organic,free,1,0,0
6670,referral,free,4,1,0
6671,organic,pro,13,1,1
6672,organic,free,5,0,1
6673,paid,free,6,1,1
6674,organic,free,5,0,0
6675,paid,pro,4,1,0
6676,organic,free,10,1,1
6677,organic,free,3,0,0
6678,referral,free,4,0,0
6679,organic,pro,3,0,0
6680,paid,free,3,0,1
6681,paid,pro,8,1,1
6682,referral,free,8,1,1
6683,paid,free,8,0,1
6684,referral,free,7,1,1
6685,organic,pro,2,0,0
6686,organic,free,12,1,1
6687,referral,free,9,1,1
6688,referral,free,3,0,1
6689,paid,free,5,0,1
6690,paid,free,6,0,1
6691,paid,free,7,1,0
6692,organic,free,8,1,1
6693,referral,free,7,1,1
6694,referral,free,5,0,0
6695,paid,free,7,0,1
6696,organic,pro,5,0,0
6697,organic,free,6,1,1
6698,organic,free,5,1,0
6699,paid,free,9,1,0
6700,paid,free,3,0,0
6701,organic,free,6,0,0
6702,paid,free,9,1,1
6703,referral,pro,4,0,0
6704,organic,free,8,1,1
6705,paid,free,9,1,1
6706,paid,free,4,0,0
6707,organic,free,8,1,1
6708,paid,free,6,0,0
6709,paid,pro,6,0,1
6710,organic,free,6,0,0
6711,organic,free,3,0,0
6712,referral,free,7,1,0
6713,organic,free,2,0,0
6714,paid,free,7,0,0
6715,paid,free,6,0,1
6716,referral,pro,6,0,0
6717,paid,free,5,0,0
6718,referral,free,6,1,1
6719,paid,free,7,0,0
6720,organic,free,6,1,0
6721,organic,pro,10,1,1
6722,organic,free,5,0,0
6723,organic,pro,6,1,1
6724,organic,pro,7,1,1
6725,organic,free,7,1,0
6726,organic,free,5,1,1
6727,organic,free,7,1,0
6728,organic,free,9,1,1
6729,paid,free,4,1,0
6730,paid,free,3,0,0
6731,referral,pro,3,0,0
6732,paid,free,3,0,0
6733,referral,pro,8,0,0
6734,paid,pro,3,0,0
6735,organic,pro,4,1,0
6736,referral,free,1,0,0
6737,organic,free,8,1,0
6738,paid,free,11,1,0
6739,paid,free,7,0,0
6740,organic,free,9,0,0
6741,paid,free,8,1,1
6742,organic,free,5,0,1
6743,organic,free,8,1,1
6744,organic,pro,4,1,0
6745,organic,free,6,1,0
6746,organic,pro,8,0,1
6747,paid,free,8,1,1
6748,paid,free,7,0,0
6749,paid,free,7,0,1
6750,paid,free,10,1,1
6751,organic,free,4,0,1
6752,organic,pro,5,0,1
6753,paid,pro,1,0,0
6754,referral,free,5,1,1
6755,organic,free,3,0,0
6756,organic,free,5,0,0
6757,paid,free,9,1,0
6758,referral,free,8,1,1
6759,organic,free,6,0,0
6760,organic,free,11,0,1
6761,organic,free,8,1,1
6762,paid,free,5,0,1
6763,referral,free,7,1,1
6764,paid,free,3,0,0
6765,organic,free,9,1,1
6766,paid,free,5,0,0
6767,referral,free,5,1,0
6768,paid,pro,9,1,0
6769,referral,free,10,1,1
6770,organic,pro,5,1,1
6771,organic,free,5,1,0
6772,paid,free,2,0,0
6773,paid,free,2,0,1
6774,referral,free,4,0,0
6775,paid,free,3,0,0
6776,organic,free,6,1,1
6777,organic,free,9,0,1
6778,paid,free,8,0,0
6779,organic,free,2,0,0
6780,paid,free,12,1,1
6781,organic,free,7,0,0
6782,organic,pro,10,0,1
6783,paid,free,5,1,1
6784,organic,free,4,0,0
6785,paid,free,3,0,1
6786,paid,free,5,0,0
6787,paid,free,8,0,1
6788,paid,free,4,0,0
6789,paid,pro,1,0,0
6790,referral,pro,7,1,1
6791,organic,free,2,0,0
6792,organic,pro,7,0,1
6793,paid,free,5,0,0
6794,paid,pro,4,1,1
6795,paid,free,5,0,0
6796,paid,pro,5,1,0
6797,paid,free,12,1,1
6798,organic,free,6,1,0
6799,paid,pro,3,0,0
6800,organic,free,7,1,1
6801,organic,free,11,1,1
6802,paid,free,7,1,0
6803,paid,free,8,1,1
6804,organic,free,7,1,1
6805,referral,free,9,1,0
6806,paid,free,8,1,1
6807,paid,pro,5,0,0
6808,referral,free,8,1,0
6809,organic,pro,7,1,1
6810,paid,free,6,0,0
6811,organic,free,4,0,0
6812,organic,free,9,1,0
6813,organic,pro,4,0,0
6814,organic,free,9,1,0
6815,paid,free,8,1,0
6816,organic,pro,6,0,0
6817,paid,free,2,0,0
6818,organic,free,3,0,0
6819,organic,free,9,1,1
6820,referral,free,6,1,1
6821,paid,free,3,0,1
6822,referral,free,7,1,1
6823,paid,pro,5,0,0
6824,organic,free,6,1,1
6825,paid,free,12,1,1
6826,paid,free,7,1,1
6827,organic,free,1,0,0
6828,referral,free,8,1,0
6829,paid,free,11,1,1
6830,paid,free,7,0,0
6831,paid,pro,9,0,1
6832,paid,free,9,0,0
6833,organic,pro,2,0,0
6834,referral,free,10,0,1
6835,organic,free,10,1,1
6836,organic,free,8,1,1
6837,organic,free,13,1,1
6838,paid,free,1,0,0
6839,referral,free,4,0,0
6840,referral,free,5,0,0
6841,paid,free,7,0,1
6842,referral,free,8,1,1
6843,paid,free,6,1,0
6844,organic,free,7,1,0
6845,paid,free,4,0,0
6846,organic,free,7,1,0
6847,organic,pro,5,1,1
6848,organic,pro,3,0,0
6849,organic,pro,9,0,1
6850,referral,free,10,1,1
6851,referral,free,9,1,0
6852,organic,free,6,0,0
6853,paid,free,4,1,0
6854,organic,free,4,0,0
6855,organic,free,6,0,0
6856,organic,free,5,0,1
6857,organic,free,6,0,0
6858,organic,pro,6,0,1
6859,organic,free,12,1,1
6860,organic,pro,7,0,1
6861,organic,free,2,0,0
6862,referral,free,8,0,1
6863,organic,pro,6,0,1
6864,organic,pro,2,0,0
6865,paid,free,7,0,0
6866,organic,free,7,1,1
6867,paid,free,3,0,0
6868,organic,free,4,1,0
6869,paid,free,4,0,0
6870,paid,free,6,0,0
6871,paid,free,5,0,0
6872,paid,free,6,0,0
6873,organic,free,5,1,1
6874,organic,free,11,1,1
6875,organic,free,9,1,0
6876,paid,free,3,0,0
6877,organic,free,7,1,0
6878,organic,free,3,0,0
6879,paid,free,7,0,1
6880,organic,free,3,0,0
6881,organic,free,6,1,0
6882,paid,free,5,0,1
6883,organic,free,11,1,1
6884,referral,free,8,1,1
6885,referral,free,5,1,1
6886,referral,free,6,0,0
6887,organic,free,5,0,0
6888,organic,free,2,0,0
6889,paid,free,4,0,0
6890,paid,free,3,1,1
6891,paid,free,4,0,0
6892,organic,free,5,0,0
6893,organic,free,11,1,1
6894,organic,free,5,0,0
6895,organic,pro,6,1,0
6896,organic,free,7,0,1
6897,referral,free,6,0,0
6898,organic,pro,7,1,1
6899,paid,pro,6,1,0
6900,referral,free,4,0,1
6901,organic,free,9,1,1
6902,paid,free,4,1,0
6903,paid,free,7,1,0
6904,organic,pro,7,1,1
6905,paid,free,5,0,0
6906,referral,pro,6,0,0
6907,paid,free,7,1,1
6908,referral,free,8,1,1
6909,referral,free,6,1,0
6910,organic,free,4,0,0
6911,paid,free,6,1,1
6912,paid,free,4,0,0
6913,paid,pro,7,0,1
6914,paid,free,10,1,1
6915,paid,free,4,0,0
6916,referral,free,5,0,0
6917,organic,free,10,1,1
6918,paid,free,5,0,0
6919,organic,free,5,0,0
6920,paid,free,5,1,0
6921,paid,pro,7,1,1
6922,paid,free,3,0,0
6923,organic,pro,5,0,0
6924,paid,free,7,1,1
6925,organic,free,6,1,1
6926,organic,free,5,0,1
6927,organic,pro,7,0,0
6928,referral,free,3,0,0
6929,organic,free,6,0,0
6930,referral,free,3,0,1
6931,organic,pro,3,0,0
6932,paid,free,7,1,0
6933,paid,free,12,0,1
6934,paid,free,6,1,0
6935,paid,free,5,0,0
6936,paid,free,6,0,1
6937,referral,free,5,0,0
6938,paid,pro,9,1,0
6939,organic,free,3,0,0
6940,organic,pro,4,0,0
6941,paid,free,9,1,1
6942,paid,free,4,0,1
6943,paid,free,4,0,1
6944,paid,free,7,1,1
6945,organic,free,5,0,0
6946,paid,pro,7,1,0
6947,paid,free,5,1,1
6948,paid,free,3,0,0
6949,paid,free,3,0,0
6950,referral,free,4,0,1
6951,paid,pro,10,1,1
6952,referral,free,6,0,0
6953,organic,pro,6,1,0
6954,paid,free,4,0,0
6955,paid,free,4,0,0
6956,paid,free,10,1,0
6957,organic,free,4,0,0
6958,paid,free,7,0,1
6959,organic,free,4,0,1
6960,referral,free,12,1,1
6961,organic,free,5,0,1
6962,organic,free,5,0,0
6963,paid,free,7,0,1
6964,organic,free,7,0,1
6965,organic,free,9,0,1
6966,paid,pro,2,0,0
6967,paid,free,6,0,0
6968,organic,free,8,1,1
6969,paid,free,4,0,0
6970,paid,free,4,0,0
6971,paid,free,2,0,0
6972,organic,free,5,1,0
6973,organic,free,4,0,0
6974,referral,free,10,1,1
6975,paid,free,10,1,1
6976,organic,free,3,0,0
6977,referral,free,5,0,0
6978,organic,pro,6,0,0
6979,paid,free,13,1,1
6980,paid,free,6,1,0
6981,referral,free,5,0,0
6982,referral,free,6,0,0
6983,organic,free,5,0,0
6984,paid,free,5,0,1
6985,organic,pro,4,0,0
6986,paid,free,6,1,1
6987,paid,free,6,1,1
6988,organic,free,7,0,0
6989,organic,free,2,0,0
6990,organic,free,4,0,0
6991,organic,free,6,0,1
6992,organic,free,9,1,1
6993,referral,free,7,1,1
6994,paid,pro,7,1,1
6995,paid,free,7,1,0
6996,referral,pro,9,1,0
6997,paid,free,8,0,1
6998,organic,free,3,0,0
6999,referral,free,2,0,0
7000,paid,free,6,1,1
7001,paid,free,8,1,1
7002,referral,pro,4,0,1
7003,paid,pro,7,1,0
7004,paid,free,8,0,1
7005,referral,free,4,0,0
7006,paid,free,7,1,0
7007,referral,pro,10,1,1
7008,organic,free,8,1,1
7009,organic,free,9,1,1
7010,paid,free,10,1,1
7011,organic,free,6,1,1
7012,referral,free,5,0,0
7013,organic,free,9,1,1
7014,paid,free,8,1,1
7015,organic,free,5,0,1
7016,referral,free,7,0,0
7017,organic,free,10,1,1
7018,organic,free,6,1,0
7019,organic,free,3,0,0
7020,paid,free,15,1,1
7021,referral,pro,4,0,1
7022,referral,free,7,1,1
7023,organic,free,13,1,1
7024,paid,free,4,0,0
7025,organic,pro,5,0,1
7026,paid,free,6,1,0
7027,paid,free,4,0,0
7028,organic,free,8,0,1
7029,paid,free,6,1,0
7030,referral,pro,4,0,0
7031,organic,free,6,0,0
7032,organic,free,6,0,1
7033,organic,free,8,0,1
7034,organic,pro,6,0,0
7035,organic,pro,7,1,0
7036,paid,free,5,0,1
7037,organic,free,8,1,1
7038,paid,free,4,0,0
7039,referral,free,5,0,1
7040,referral,free,8,0,1
7041,paid,free,9,1,1
7042,organic,free,5,1,0
7043,organic,free,8,1,0
7044,organic,free,1,0,0
7045,referral,free,3,0,0
7046,referral,pro,7,1,1
7047,organic,free,9,1,1
7048,organic,free,5,0,0
7049,paid,free,6,1,0
7050,organic,free,8,1,1
7051,referral,free,10,1,1
7052,organic,free,6,0,1
7053,organic,free,5,0,0
7054,organic,free,6,0,1
7055,organic,free,2,0,0
7056,organic,free,6,0,0
7057,referral,free,5,0,1
7058,organic,free,6,1,0
7059,paid,free,5,0,0
7060,organic,free,7,0,1
7061,organic,free,6,0,1
7062,organic,pro,6,1,1
7063,organic,free,3,0,0
7064,organic,pro,5,0,0
7065,organic,free,5,0,0
7066,referral,free,9,1,1
7067,paid,free,10,1,1
7068,referral,free,6,0,1
7069,organic,pro,10,1,1
7070,paid,free,7,1,1
7071,paid,free,10,1,1
7072,organic,pro,8,1,1
7073,organic,pro,2,0,0
7074,paid,pro,8,1,1
7075,paid,free,7,0,1
7076,paid,free,5,0,0
7077,organic,free,5,1,0
7078,referral,free,5,0,0
7079,organic,free,10,1,1
7080,referral,free,14,1,0
7081,referral,free,4,0,1
7082,referral,free,6,1,1
7083,paid,free,3,1,0
7084,organic,free,8,0,1
7085,paid,pro,8,1,0
7086,paid,free,4,0,0
7087,paid,free,7,0,1
7088,organic,free,1,0,0
7089,organic,free,4,0,0
7090,organic,free,6,1,1
7091,paid,pro,5,0,0
7092,paid,free,4,0,0
7093,referral,free,2,0,0
7094,paid,free,8,0,0
7095,paid,free,6,0,0
7096,organic,free,5,0,1
7097,paid,free,11,1,1
7098,organic,free,7,1,1
7099,organic,free,7,1,1
7100,organic,free,4,1,1
7101,organic,free,5,0,0
7102,organic,free,7,1,1
7103,paid,free,4,0,1
7104,organic,free,7,0,1
7105,organic,free,6,0,0
7106,organic,free,5,0,0
7107,paid,free,3,0,0
7108,paid,free,5,1,0
7109,organic,pro,8,1,0
7110,organic,free,7,1,0
7111,referral,free,5,1,1
7112,paid,free,3,1,0
7113,paid,free,6,0,1
7114,paid,free,10,1,0
7115,referral,free,7,0,1
7116,referral,free,1,0,0
7117,organic,free,4,1,0
7118,paid,free,10,1,0
7119,organic,free,4,0,1
7120,paid,free,4,1,0
7121,organic,free,5,0,0
7122,organic,free,5,0,0
7123,referral,pro,8,1,1
7124,referral,free,6,1,1
7125,organic,free,9,1,1
7126,referral,pro,5,1,0
7127,organic,free,11,1,1
7128,paid,free,4,0,1
7129,referral,free,3,0,0
7130,organic,free,9,0,1
7131,paid,free,3,0,0
7132,paid,pro,9,1,1
7133,organic,free,6,0,0
7134,organic,free,5,0,1
7135,organic,free,8,0,1
7136,paid,free,12,1,0
7137,organic,pro,7,0,0
7138,organic,pro,6,0,1
7139,paid,free,7,1,0
7140,organic,free,3,0,0
7141,organic,free,2,0,0
7142,paid,pro,8,1,1
7143,paid,free,5,1,0
7144,organic,free,3,1,0
7145,referral,free,4,1,0
7146,paid,pro,8,1,1
7147,organic,free,7,1,0
7148,paid,pro,7,0,1
7149,paid,free,7,0,1
7150,paid,free,9,1,1
7151,paid,free,9,1,1
7152,paid,pro,4,0,0
7153,referral,free,6,1,1
7154,paid,free,3,0,0
7155,referral,pro,7,0,0
7156,paid,pro,5,0,0
7157,referral,free,5,0,0
7158,referral,free,4,0,0
7159,organic,free,6,1,0
7160,organic,free,9,0,1
7161,paid,free,5,1,0
7162,organic,free,6,0,1
7163,paid,free,7,0,0
7164,paid,free,3,0,0
7165,referral,free,8,1,1
7166,organic,free,5,0,1
7167,paid,pro,7,1,0
7168,organic,free,8,1,0
7169,paid,pro,4,0,1
7170,organic,free,3,0,0
7171,paid,free,2,1,0
7172,paid,free,6,1,1
7173,paid,free,4,1,1
7174,paid,free,3,1,0
7175,organic,pro,4,0,0
7176,organic,free,5,0,0
7177,organic,free,3,0,1
7178,referral,free,6,0,1
7179,referral,free,3,1,0
7180,organic,free,7,1,1
7181,organic,free,8,1,1
7182,organic,free,4,1,0
7183,paid,free,5,0,0
7184,organic,free,12,1,1
7185,organic,pro,10,1,1
7186,organic,free,8,1,1
7187,organic,pro,5,1,0
7188,organic,free,5,1,0
7189,organic,free,7,1,0
7190,paid,free,6,1,1
7191,paid,pro,6,1,1
7192,organic,free,9,1,0
7193,paid,free,10,1,1
7194,paid,pro,5,0,1
7195,paid,pro,7,0,0
7196,referral,free,5,0,1
7197,organic,free,9,1,1
7198,referral,free,11,1,1
7199,paid,free,1,0,0
7200,paid,free,6,0,1
7201,organic,free,7,1,0
7202,organic,free,5,0,1
7203,organic,free,5,0,0
7204,referral,free,3,0,0
7205,paid,free,2,0,0
7206,organic,free,3,0,0
7207,paid,free,5,0,0
7208,organic,pro,8,1,0
7209,organic,free,9,1,1
7210,paid,pro,6,0,0
7211,paid,free,4,0,0
7212,paid,free,10,1,1
7213,paid,pro,5,1,0
7214,paid,free,3,0,0
7215,referral,free,8,1,0
7216,organic,pro,7,1,1
7217,paid,pro,7,1,1
7218,paid,free,11,1,1
7219,organic,pro,6,1,1
7220,organic,free,5,0,0
7221,organic,free,7,1,0
7222,organic,free,7,0,0
7223,paid,free,9,1,1
7224,organic,free,7,1,0
7225,paid,free,8,0,0
7226,organic,free,7,1,1
7227,organic,free,7,1,1
7228,organic,free,5,1,0
7229,organic,free,8,0,0
7230,referral,free,6,0,0
7231,organic,free,5,1,1
7232,organic,free,8,1,0
7233,organic,free,6,0,1
7234,organic,pro,3,0,0
7235,paid,pro,7,1,0
7236,paid,free,8,0,1
7237,organic,free,6,1,1
7238,paid,free,4,0,1
7239,paid,free,4,0,0
7240,referral,free,8,1,0
7241,paid,free,5,0,1
7242,organic,pro,3,0,0
7243,paid,free,2,0,0
7244,referral,free,7,1,1
7245,paid,free,7,1,1
7246,referral,free,5,0,0
7247,referral,free,4,0,1
7248,organic,free,5,0,0
7249,paid,free,11,0,1
7250,paid,free,6,0,0
7251,paid,free,8,1,0
7252,paid,free,8,1,1
7253,referral,free,8,0,1
7254,paid,free,4,0,0
7255,paid,free,5,0,0
7256,organic,free,5,1,0
7257,organic,free,5,0,1
7258,referral,free,4,0,0
7259,paid,pro,9,1,1
7260,organic,free,3,0,1
7261,referral,free,6,0,1
7262,referral,free,5,0,0
7263,paid,free,4,0,0
7264,organic,free,9,1,1
7265,paid,free,6,0,1
7266,organic,pro,4,0,0
7267,organic,pro,6,0,1
7268,paid,free,7,0,0
7269,referral,free,7,0,1
7270,organic,free,7,0,0
7271,referral,free,7,1,0
7272,referral,free,5,0,0
7273,organic,free,7,1,1
7274,organic,free,3,0,1
7275,paid,free,4,0,0
7276,paid,free,3,0,0
7277,organic,free,7,0,0
7278,paid,free,2,0,0
7279,paid,free,6,1,1
7280,paid,free,3,0,0
7281,paid,free,7,0,0
7282,organic,free,4,0,0
7283,organic,free,6,1,0
7284,organic,free,6,0,0
7285,referral,free,9,1,1
7286,referral,pro,4,1,1
7287,paid,free,6,0,1
7288,organic,free,7,0,1
7289,paid,free,5,0,0
7290,organic,free,7,1,0
7291,organic,free,8,1,1
7292,organic,pro,6,1,1
7293,referral,free,6,0,0
7294,organic,free,8,1,0
7295,paid,free,4,0,0
7296,referral,free,7,1,0
7297,paid,free,8,1,1
7298,organic,free,6,0,0
7299,referral,free,6,0,1
7300,paid,pro,8,1,0
7301,paid,free,7,0,1
7302,paid,pro,4,0,0
7303,referral,pro,9,1,1
7304,paid,pro,3,0,0
7305,paid,pro,6,0,0
7306,paid,free,13,1,1
7307,organic,free,14,1,1
7308,paid,free,2,0,0
7309,organic,free,5,0,0
7310,organic,free,9,1,0
7311,organic,free,9,0,1
7312,organic,pro,6,1,0
7313,organic,free,1,0,0
7314,paid,free,9,1,1
7315,organic,free,8,1,1
7316,organic,free,3,0,0
7317,referral,free,6,0,0
7318,referral,free,1,0,0
7319,paid,free,7,0,1
7320,organic,free,8,0,1
7321,organic,free,3,0,0
7322,organic,free,10,0,1
7323,organic,free,6,1,1
7324,referral,free,3,0,0
7325,paid,pro,6,1,0
7326,organic,free,1,0,0
7327,referral,pro,5,0,0
7328,organic,free,7,1,1
7329,organic,free,0,0,0
7330,organic,pro,7,0,0
7331,organic,free,7,1,1
7332,referral,free,9,0,1
7333,organic,free,15,1,1
7334,paid,free,5,0,0
7335,organic,free,7,0,1
7336,referral,free,3,0,0
7337,paid,free,6,1,0
7338,paid,pro,6,1,1
7339,organic,pro,6,0,1
7340,referral,free,5,1,0
7341,paid,free,9,0,1
7342,organic,free,5,1,0
7343,referral,free,6,1,1
7344,organic,pro,5,1,0
7345,organic,free,5,0,0
7346,paid,free,4,1,1
7347,organic,free,1,0,0
7348,paid,free,7,1,1
7349,organic,pro,5,1,1
7350,organic,pro,10,1,0
7351,organic,free,9,1,1
7352,organic,free,6,0,1
7353,referral,free,9,1,1
7354,paid,free,0,0,0
7355,paid,pro,4,0,0
7356,organic,free,3,0,0
7357,paid,free,5,1,0
7358,organic,free,8,0,1
7359,organic,free,5,1,0
7360,paid,free,6,0,0
7361,paid,pro,8,0,1
7362,paid,pro,8,1,0
7363,referral,free,4,0,0
7364,referral,free,7,0,1
7365,organic,free,7,1,1
7366,organic,pro,7,1,1
7367,organic,free,4,0,0
7368,paid,pro,5,0,0
7369,referral,pro,8,1,1
7370,referral,free,3,0,0
7371,organic,free,6,1,0
7372,referral,pro,7,1,1
7373,paid,free,6,1,1
7374,referral,free,5,0,0
7375,paid,free,4,0,0
7376,organic,free,8,1,1
7377,organic,free,5,0,0
7378,referral,pro,3,0,1
7379,organic,free,7,1,0
7380,organic,free,4,0,1
7381,organic,free,4,0,0
7382,organic,pro,8,1,1
7383,referral,free,5,0,1
7384,organic,free,5,0,0
7385,organic,free,5,1,0
7386,paid,pro,8,1,0
7387,paid,free,4,0,0
7388,organic,free,6,1,0
7389,organic,free,7,1,1
7390,organic,free,5,0,1
7391,organic,free,3,0,0
7392,organic,free,8,0,0
7393,organic,free,8,1,0
7394,paid,free,7,1,0
7395,referral,free,8,1,1
7396,referral,free,7,0,1
7397,organic,free,7,1,1
7398,organic,free,3,0,0
7399,referral,pro,8,0,1
7400,paid,free,6,1,1
7401,paid,free,5,0,0
7402,organic,pro,5,1,1
7403,organic,free,6,1,0
7404,paid,free,7,0,1
7405,paid,free,6,0,0
7406,organic,pro,5,0,1
7407,referral,pro,4,0,0
7408,paid,free,7,1,1
7409,paid,free,8,0,1
7410,organic,pro,7,1,0
7411,paid,pro,9,0,1
7412,paid,free,11,1,1
7413,organic,free,2,0,0
7414,paid,free,8,0,1
7415,paid,free,8,1,1
7416,referral,free,7,1,1
7417,organic,free,9,1,1
7418,referral,free,7,0,1
7419,paid,free,6,0,0
7420,organic,pro,4,1,0
7421,organic,pro,8,1,1
7422,organic,pro,7,1,1
7423,organic,pro,2,0,0
7424,paid,pro,5,1,0
7425,paid,free,4,1,0
7426,organic,free,7,1,0
7427,referral,pro,5,0,0
7428,organic,free,9,1,1
7429,paid,free,8,1,1
7430,referral,pro,9,1,1
7431,referral,free,9,1,0
7432,paid,pro,2,0,0
7433,paid,free,7,1,1
7434,organic,free,6,0,1
7435,organic,pro,8,1,0
7436,organic,free,9,1,1
7437,organic,free,8,1,0
7438,organic,free,3,0,0
7439,organic,free,4,1,0
7440,referral,free,13,0,1
7441,referral,free,6,0,0
7442,referral,free,8,1,1
7443,paid,free,3,0,0
7444,organic,free,12,1,1
7445,organic,free,3,0,0
7446,paid,free,4,1,0
7447,paid,free,5,0,0
7448,organic,free,7,1,0
7449,paid,pro,4,1,0
7450,paid,pro,1,0,0
7451,organic,pro,4,1,0
7452,organic,free,8,1,1
7453,organic,free,9,1,1
7454,paid,free,7,1,1
7455,referral,free,6,0,1
7456,paid,pro,5,0,1
7457,paid,free,11,1,1
7458,referral,pro,5,0,0
7459,organic,free,5,0,0
7460,paid,free,5,1,1
7461,paid,free,7,0,0
7462,paid,pro,5,1,1
7463,organic,free,3,0,0
7464,referral,free,9,1,1
7465,referral,free,4,0,0
7466,organic,pro,5,0,0
7467,organic,free,5,0,0
7468,organic,pro,12,1,1
7469,paid,free,7,0,1
7470,paid,free,8,1,1
7471,organic,free,12,1,1
7472,referral,free,9,1,1
7473,organic,free,8,1,1
7474,paid,free,6,0,1
7475,organic,free,8,0,1
7476,paid,pro,5,1,0
7477,paid,free,8,1,1
7478,organic,free,5,1,0
7479,organic,free,12,1,1
7480,referral,free,7,1,1
7481,paid,free,11,1,1
7482,referral,free,10,1,1
7483,paid,pro,8,1,1
7484,paid,pro,6,1,1
7485,organic,free,1,0,0
7486,paid,pro,5,0,1
7487,organic,free,4,1,0
7488,organic,free,5,0,1
7489,organic,free,6,0,0
7490,organic,pro,5,0,0
7491,referral,free,9,1,1
7492,referral,pro,6,1,1
7493,paid,free,9,1,1
7494,organic,free,4,0,0
7495,referral,pro,4,0,0
7496,paid,free,3,1,0
7497,organic,free,8,1,1
7498,paid,pro,3,0,0
7499,paid,free,8,0,0
7500,organic,pro,8,0,1
7501,paid,pro,7,1,0
7502,paid,free,5,0,0
7503,organic,free,5,0,1
7504,organic,pro,8,1,1
7505,paid,pro,4,0,0
7506,paid,free,10,1,1
7507,referral,free,7,0,1
7508,referral,free,6,1,0
7509,paid,free,2,0,1
7510,paid,free,8,1,1
7511,paid,free,7,1,0
7512,paid,free,3,0,0
7513,organic,free,9,1,1
7514,paid,pro,3,0,0
7515,paid,free,10,1,1
7516,paid,free,4,0,1
7517,referral,free,6,1,1
7518,paid,free,5,0,0
7519,organic,pro,6,0,0
7520,organic,free,6,0,0
7521,organic,free,3,0,0
7522,organic,pro,2,0,0
7523,paid,free,5,0,0
7524,organic,free,2,0,0
7525,organic,pro,5,0,1
7526,organic,free,4,0,0
7527,paid,free,4,0,0
7528,paid,free,8,0,0
7529,organic,free,4,0,0
7530,organic,free,5,1,0
7531,organic,free,3,0,1
7532,organic,pro,7,0,1
7533,organic,free,8,1,0
7534,organic,free,10,1,1
7535,organic,pro,6,0,1
7536,referral,pro,4,1,0
7537,paid,free,3,0,0
7538,referral,free,9,1,0
7539,organic,free,3,0,1
7540,organic,free,5,0,1
7541,referral,free,5,0,0
7542,organic,free,3,1,1
7543,paid,free,8,1,1
7544,referral,free,5,0,0
7545,paid,free,6,0,1
7546,organic,pro,7,1,0
7547,paid,free,8,0,1
7548,organic,free,3,0,0
7549,organic,free,5,1,1
7550,organic,free,3,0,0
7551,referral,free,10,1,1
7552,paid,free,1,0,0
7553,organic,free,6,0,0
7554,organic,free,6,1,0
7555,paid,free,6,0,0
7556,referral,free,7,0,1
7557,organic,free,7,1,0
7558,organic,pro,1,0,0
7559,referral,pro,4,0,0
7560,referral,free,5,0,0
7561,referral,free,8,1,0
7562,organic,free,7,1,0
7563,organic,free,4,0,0
7564,organic,free,4,0,0
7565,organic,free,11,1,1
7566,referral,free,2,0,0
7567,organic,pro,4,1,0
7568,paid,free,8,1,0
7569,referral,pro,5,1,0
7570,referral,pro,6,0,1
7571,paid,pro,6,0,0
7572,referral,free,6,0,1
7573,organic,pro,5,0,0
7574,organic,free,6,0,1
7575,organic,pro,5,1,0
7576,referral,free,7,0,0
7577,referral,free,5,0,0
7578,organic,free,6,1,0
7579,organic,free,2,0,0
7580,organic,free,7,1,0
7581,organic,free,9,1,0
7582,referral,free,2,0,0
7583,organic,free,6,1,1
7584,paid,free,6,1,0
7585,paid,free,8,1,0
7586,organic,free,6,0,1
7587,organic,free,14,1,1
7588,referral,free,2,0,0
7589,paid,free,6,0,0
7590,organic,free,8,1,0
7591,organic,free,11,1,1
7592,referral,pro,7,1,1
7593,referral,free,12,1,1
7594,referral,free,2,1,1
7595,paid,free,12,1,1
7596,referral,pro,5,1,0
7597,organic,free,8,1,1
7598,paid,free,7,1,1
7599,organic,free,7,0,0
7600,paid,free,10,1,1
7601,referral,free,4,0,0
7602,referral,pro,7,1,1
7603,paid,pro,3,0,0
7604,paid,free,8,0,0
7605,referral,free,1,0,0
7606,referral,free,5,0,0
7607,paid,pro,1,0,0
7608,organic,pro,3,1,0
7609,organic,free,6,1,1
7610,referral,free,8,0,1
7611,paid,free,6,0,0
7612,paid,pro,9,1,1
7613,paid,free,6,0,0
7614,organic,free,2,0,0
7615,organic,free,2,0,0
7616,referral,free,4,0,0
7617,organic,pro,6,1,1
7618,paid,free,4,0,0
7619,paid,free,4,0,0
7620,referral,free,4,0,1
7621,organic,free,10,1,1
7622,paid,free,5,0,0
