query_id,team,query_type,bytes_scanned_gb,table_count,scheduled_hour,migrated,runtime_sec
5500,platform,dashboard,0.86,4,18,1,9.11
5501,growth,ml_features,1.17,4,23,1,6.51
5502,platform,adhoc,0.17,3,1,1,1.15
5503,platform,dashboard,0.61,1,12,1,3.21
5504,platform,dashboard,0.89,3,8,1,3.6
5505,product,dashboard,2.18,5,23,1,9.01
5506,growth,etl,0.71,4,20,1,4.43
5507,finance,dashboard,1.14,3,18,1,5.58
5508,finance,etl,0.52,2,2,1,2.49
5509,growth,dashboard,2.43,4,5,0,11.15
5510,finance,dashboard,3.22,6,3,1,24.35
5511,product,dashboard,3.13,4,22,1,14.4
5512,finance,adhoc,2.04,2,7,1,9.13
5513,ml,adhoc,0.37,5,0,1,1.93
5514,product,ml_features,1.02,2,17,1,4.67
5515,finance,dashboard,1.29,6,17,0,7.52
5516,finance,dashboard,1.29,4,8,1,6.33
5517,product,etl,2.19,5,23,1,7.15
5518,finance,adhoc,9.66,5,19,1,46.17
5519,growth,etl,4.92,2,13,0,26.81
5520,product,dashboard,0.68,4,0,1,2.78
5521,product,adhoc,4.25,6,21,1,19.05
5522,finance,dashboard,4.07,4,1,1,23.08
5523,finance,ml_features,0.83,3,10,1,5.1
5524,growth,dashboard,5.12,1,20,1,12.84
5525,finance,etl,1.69,5,9,1,14.34
5526,growth,dashboard,0.43,5,9,1,4.27
5527,platform,etl,3.32,7,22,0,25.66
5528,product,etl,2.56,4,12,1,11.13
5529,finance,etl,1.57,1,22,0,15.23
5530,ml,adhoc,1.93,2,21,1,8.88
5531,product,dashboard,0.91,4,18,1,5.8
5532,growth,etl,3.94,3,3,1,17.08
5533,platform,adhoc,1.92,4,5,1,11.29
5534,platform,adhoc,2.42,3,15,0,20.51
5535,product,dashboard,2.98,2,8,1,9.52
5536,growth,dashboard,0.57,2,17,1,3.24
5537,platform,dashboard,0.75,5,18,0,4.76
5538,growth,adhoc,0.18,8,11,1,1.26
5539,finance,dashboard,3.75,4,13,1,20.98
5540,platform,dashboard,0.53,5,5,1,4.11
5541,platform,etl,2.33,4,17,1,10.79
5542,product,adhoc,3.03,4,0,0,12.4
5543,growth,etl,3.91,7,3,0,18.46
5544,finance,dashboard,0.54,5,13,1,5.15
5545,platform,dashboard,1.87,5,0,1,8.31
5546,product,adhoc,12.65,8,4,1,33.1
5547,platform,dashboard,13.27,3,6,0,49.29
5548,growth,adhoc,5.97,3,5,0,21.97
5549,ml,dashboard,2.92,5,18,1,12.94
5550,growth,adhoc,0.67,4,8,1,3.74
5551,finance,dashboard,4.44,4,21,0,21.16
5552,platform,adhoc,1.69,4,14,1,9.26
5553,finance,etl,3.73,2,18,1,16.65
5554,product,dashboard,1.0,6,21,1,3.86
5555,product,adhoc,1.66,7,10,1,9.23
5556,platform,adhoc,2.41,3,17,0,14.87
5557,growth,adhoc,2.64,5,19,0,16.5
5558,growth,dashboard,3.47,2,13,0,14.61
5559,product,dashboard,1.06,3,13,1,10.04
5560,platform,etl,0.46,3,2,0,2.62
5561,ml,adhoc,12.03,3,12,0,45.27
5562,finance,adhoc,31.13,3,4,0,103.72
5563,product,dashboard,3.29,6,10,1,21.62
5564,finance,etl,0.47,4,6,1,2.79
5565,finance,dashboard,0.86,3,17,1,5.24
5566,growth,dashboard,3.53,6,14,1,24.16
5567,growth,adhoc,8.8,6,23,0,56.99
5568,growth,adhoc,0.53,1,16,1,2.44
5569,growth,adhoc,1.76,4,21,1,6.89
5570,finance,dashboard,2.5,4,6,0,12.67
5571,platform,dashboard,5.21,4,16,1,32.18
5572,growth,adhoc,1.38,2,13,1,4.71
5573,platform,dashboard,0.36,3,20,1,2.14
5574,platform,adhoc,3.99,5,17,0,36.23
5575,finance,adhoc,6.94,4,17,0,38.45
5576,product,dashboard,1.84,4,13,1,12.38
5577,finance,adhoc,3.14,5,19,1,15.11
5578,growth,etl,1.19,4,23,1,6.53
5579,product,etl,0.79,7,7,1,6.1
5580,product,dashboard,6.23,2,4,1,18.06
5581,finance,adhoc,3.08,4,3,0,10.62
5582,platform,etl,3.45,2,15,1,18.8
5583,product,adhoc,10.51,2,11,0,46.07
5584,finance,dashboard,0.63,3,1,1,5.32
5585,growth,dashboard,1.1,5,12,1,5.19
5586,platform,adhoc,2.4,7,1,1,16.63
5587,ml,etl,1.08,4,10,0,5.81
5588,product,etl,4.77,4,0,1,20.84
5589,platform,etl,1.64,4,4,1,9.42
5590,product,dashboard,0.68,3,7,1,3.56
5591,growth,adhoc,2.16,4,21,1,10.34
5592,ml,dashboard,2.43,4,0,1,10.79
5593,product,dashboard,5.63,6,5,1,25.93
5594,product,dashboard,3.1,5,20,1,10.72
5595,product,etl,3.34,4,23,1,11.59
5596,product,dashboard,2.86,4,12,1,15.51
5597,growth,adhoc,1.64,3,23,1,7.62
5598,product,dashboard,0.92,4,17,1,5.81
5599,growth,dashboard,2.77,6,8,1,10.73
5600,growth,adhoc,1.4,2,16,1,9.64
5601,growth,dashboard,12.92,3,19,0,51.0
5602,finance,dashboard,8.81,4,21,0,38.77
5603,ml,adhoc,4.04,3,10,1,19.92
5604,growth,etl,3.05,3,2,1,9.82
5605,finance,adhoc,1.83,2,16,1,6.29
5606,platform,etl,0.5,4,1,1,2.95
5607,platform,dashboard,1.59,5,13,1,8.55
5608,product,dashboard,2.25,7,17,0,14.34
5609,ml,dashboard,2.59,5,12,1,18.11
5610,product,ml_features,3.38,4,19,1,14.08
5611,product,dashboard,5.55,6,19,0,32.43
5612,finance,dashboard,0.94,1,0,1,3.52
5613,finance,ml_features,0.95,8,16,1,7.17
5614,finance,ml_features,9.93,4,12,0,47.32
5615,platform,dashboard,4.7,4,9,1,15.18
5616,product,etl,1.31,3,9,1,6.23
5617,platform,dashboard,1.79,2,20,1,10.69
5618,product,adhoc,1.8,8,21,1,9.29
5619,product,adhoc,2.08,4,15,0,13.48
5620,growth,ml_features,3.39,4,16,0,16.3
5621,finance,dashboard,32.74,3,11,0,105.93
5622,product,etl,2.48,6,23,0,14.67
5623,growth,dashboard,4.17,8,17,1,20.33
5624,ml,adhoc,0.32,8,8,1,3.08
5625,growth,adhoc,1.18,2,20,1,6.4
5626,growth,etl,7.78,5,3,1,36.86
5627,product,etl,3.13,4,1,1,8.13
5628,growth,etl,0.05,3,17,1,0.48
5629,product,adhoc,4.23,2,16,1,30.91
5630,growth,dashboard,16.61,3,18,0,44.78
5631,growth,ml_features,0.22,3,2,1,2.03
5632,product,adhoc,10.71,4,10,1,25.64
5633,finance,dashboard,0.1,2,16,1,0.92
5634,product,adhoc,5.65,5,4,1,16.04
5635,growth,dashboard,1.99,7,18,1,14.41
5636,product,adhoc,0.15,5,1,1,1.47
5637,finance,dashboard,3.29,3,12,1,12.01
5638,growth,dashboard,7.14,1,15,1,48.33
5639,product,etl,3.0,4,19,1,10.05
5640,product,etl,3.83,1,4,1,14.95
5641,ml,adhoc,1.28,4,20,0,5.4
5642,platform,ml_features,0.26,7,1,1,2.72
5643,product,dashboard,4.31,7,10,1,40.78
5644,growth,dashboard,13.8,1,15,0,49.03
5645,platform,etl,6.98,4,9,0,53.48
5646,product,adhoc,0.23,2,14,1,1.74
5647,platform,etl,0.38,5,4,1,2.27
5648,product,dashboard,0.79,3,12,1,3.75
5649,growth,dashboard,0.35,4,22,1,1.77
5650,platform,dashboard,2.11,3,18,0,15.52
5651,platform,ml_features,3.1,3,21,1,10.64
5652,growth,dashboard,0.42,2,8,1,2.63
5653,product,adhoc,4.73,4,4,0,19.67
5654,product,dashboard,3.9,3,12,0,30.88
5655,product,adhoc,1.1,3,1,1,4.53
5656,platform,dashboard,1.67,1,22,0,4.88
5657,growth,etl,0.24,4,15,1,1.38
5658,growth,adhoc,1.4,2,6,1,6.97
5659,growth,dashboard,2.03,4,9,0,12.54
5660,ml,dashboard,2.42,7,3,0,14.51
5661,growth,dashboard,3.05,5,21,0,18.44
5662,product,adhoc,2.63,4,9,1,10.79
5663,platform,etl,1.51,5,22,0,7.27
5664,platform,dashboard,2.76,3,12,1,12.81
5665,growth,adhoc,6.06,7,3,1,30.12
5666,growth,dashboard,1.81,4,19,1,6.98
5667,ml,etl,2.86,7,5,1,13.63
5668,product,ml_features,1.64,4,11,1,8.52
5669,growth,etl,0.99,2,1,1,3.12
5670,growth,dashboard,3.58,4,15,1,16.62
5671,platform,dashboard,1.09,8,20,1,7.94
5672,ml,ml_features,3.08,5,14,0,14.38
5673,product,dashboard,2.08,2,14,1,7.33
5674,finance,adhoc,1.44,5,10,1,8.47
5675,product,ml_features,1.4,2,22,1,5.19
5676,growth,etl,1.15,3,19,1,3.45
5677,platform,adhoc,0.33,4,5,1,1.26
5678,growth,adhoc,3.07,5,2,0,19.85
5679,growth,etl,2.6,9,14,1,15.99
5680,finance,dashboard,5.13,5,18,1,33.71
5681,growth,etl,1.12,5,9,1,8.68
5682,finance,dashboard,16.2,5,15,0,118.56
5683,product,etl,1.33,6,13,1,9.77
5684,finance,etl,0.77,7,22,1,4.26
5685,product,adhoc,0.67,5,7,1,4.64
5686,growth,dashboard,0.3,8,6,1,1.39
5687,finance,dashboard,10.87,5,15,1,64.96
5688,product,etl,9.1,5,4,1,57.16
5689,product,adhoc,3.9,3,18,1,14.19
5690,growth,dashboard,0.75,3,6,1,3.62
5691,platform,etl,14.77,3,10,0,66.06
5692,growth,etl,1.37,6,5,1,7.01
5693,growth,etl,1.5,4,17,1,8.75
5694,growth,adhoc,9.79,6,20,1,33.52
5695,product,ml_features,4.16,11,16,1,27.92
5696,growth,etl,22.67,3,15,0,192.33
5697,growth,dashboard,2.65,5,23,0,14.25
5698,finance,ml_features,1.3,5,12,1,4.45
5699,finance,adhoc,1.03,6,6,1,5.24
5700,growth,etl,0.26,2,17,1,1.62
5701,product,etl,1.48,5,10,0,15.46
5702,product,adhoc,7.09,1,1,1,33.31
5703,growth,dashboard,3.89,2,14,0,20.06
5704,growth,dashboard,2.06,3,9,1,8.36
5705,finance,dashboard,0.67,6,0,1,4.44
5706,ml,adhoc,2.58,3,8,0,9.6
5707,platform,etl,6.14,6,17,1,36.33
5708,finance,dashboard,3.23,4,22,1,18.13
5709,ml,dashboard,2.42,3,22,1,9.01
5710,finance,adhoc,0.84,3,7,1,4.46
5711,finance,dashboard,5.23,3,21,1,24.29
5712,ml,dashboard,0.06,2,7,1,0.48
5713,product,dashboard,3.07,3,1,1,8.45
5714,product,adhoc,34.03,1,22,0,93.84
5715,product,adhoc,0.38,5,9,1,1.43
5716,ml,etl,1.54,6,19,1,9.2
5717,growth,dashboard,2.0,3,20,1,10.98
5718,finance,dashboard,1.21,7,17,1,10.05
5719,finance,etl,6.3,3,9,1,31.23
5720,ml,ml_features,3.39,3,1,0,16.3
5721,growth,dashboard,2.38,4,19,1,12.65
5722,growth,etl,4.84,8,5,1,20.32
5723,finance,etl,2.05,5,21,1,8.71
5724,growth,etl,66.54,8,4,0,264.6
5725,product,dashboard,2.38,2,2,1,13.27
5726,finance,dashboard,2.5,6,20,1,14.68
5727,platform,dashboard,0.31,1,2,1,1.93
5728,product,etl,1.11,1,22,1,4.43
5729,finance,etl,7.11,3,4,0,29.13
5730,platform,adhoc,0.46,4,16,1,3.24
5731,growth,dashboard,0.19,2,7,1,0.83
5732,product,dashboard,2.09,4,20,1,10.58
5733,product,adhoc,9.1,2,6,1,29.07
5734,growth,etl,2.11,7,11,1,18.0
5735,growth,dashboard,1.39,2,15,1,5.15
5736,product,adhoc,0.26,6,3,1,1.67
5737,product,adhoc,3.31,1,9,0,10.12
5738,product,etl,4.17,4,17,1,23.77
5739,growth,etl,0.28,3,23,1,2.05
5740,growth,dashboard,7.01,5,21,1,32.04
5741,ml,adhoc,4.68,3,23,1,29.97
5742,growth,etl,7.0,2,20,0,30.32
5743,ml,ml_features,3.83,6,17,0,19.73
5744,product,adhoc,4.13,4,4,0,25.79
5745,product,dashboard,3.57,3,4,1,24.36
5746,finance,adhoc,5.23,5,23,1,26.94
5747,platform,adhoc,0.27,4,2,1,1.43
5748,ml,dashboard,0.39,3,10,1,2.3
5749,product,ml_features,0.9,4,4,1,5.24
5750,product,dashboard,1.75,4,11,1,9.32
5751,finance,etl,3.09,4,7,1,17.95
5752,growth,dashboard,2.88,3,11,1,13.99
5753,ml,dashboard,6.88,4,20,1,33.41
5754,growth,adhoc,7.12,5,5,1,35.14
5755,finance,adhoc,0.77,6,23,1,3.35
5756,finance,etl,2.62,6,11,1,16.02
5757,platform,adhoc,0.79,4,8,1,5.56
5758,product,dashboard,1.64,4,13,1,9.41
5759,product,etl,2.87,5,19,1,14.86
5760,growth,adhoc,0.05,7,22,1,0.51
5761,growth,dashboard,28.57,5,5,0,84.85
5762,growth,etl,3.75,4,23,0,26.99
5763,ml,dashboard,1.05,2,15,1,4.9
5764,growth,dashboard,16.78,4,5,1,45.69
5765,ml,adhoc,1.37,4,2,0,9.69
5766,growth,adhoc,2.33,8,3,0,12.97
5767,platform,adhoc,1.18,2,2,1,5.45
5768,product,etl,12.39,3,5,0,50.68
5769,platform,dashboard,1.79,3,18,1,12.76
5770,product,ml_features,2.37,3,7,1,6.08
5771,platform,dashboard,7.57,8,8,0,39.03
5772,product,dashboard,3.83,9,12,1,25.12
5773,growth,dashboard,1.9,4,4,0,9.73
5774,ml,dashboard,6.83,2,10,0,38.33
5775,product,dashboard,32.86,4,9,1,180.31
5776,growth,etl,2.86,2,0,1,11.94
5777,finance,etl,2.29,4,19,0,9.5
5778,product,adhoc,2.43,5,1,1,12.54
5779,platform,dashboard,8.51,4,18,0,49.64
5780,platform,etl,1.04,4,17,1,7.1
5781,finance,dashboard,1.48,5,8,1,10.12
5782,product,adhoc,0.37,2,19,1,1.69
5783,growth,adhoc,0.55,3,12,1,3.11
5784,finance,dashboard,1.14,2,18,1,6.63
5785,platform,adhoc,1.89,3,19,1,11.31
5786,growth,etl,14.1,4,0,0,83.17
5787,finance,dashboard,3.63,4,16,1,21.92
5788,growth,adhoc,0.74,4,11,1,5.38
5789,growth,ml_features,0.9,3,3,0,3.87
5790,growth,dashboard,9.14,5,22,0,47.61
5791,growth,dashboard,6.95,2,7,0,19.81
5792,finance,adhoc,2.08,4,23,1,12.8
5793,ml,etl,1.24,7,13,1,9.61
5794,growth,dashboard,6.94,5,23,1,29.94
5795,platform,adhoc,0.68,3,15,1,6.02
5796,product,dashboard,3.1,3,21,1,13.39
5797,growth,ml_features,24.53,4,2,0,79.07
5798,finance,etl,2.52,5,15,1,16.01
5799,growth,adhoc,0.86,5,17,1,4.84
5800,platform,ml_features,3.16,4,21,1,14.83
5801,product,adhoc,1.2,5,23,1,6.25
5802,finance,ml_features,0.43,4,21,1,2.16
5803,growth,dashboard,4.35,6,12,1,45.89
5804,growth,dashboard,6.89,1,13,0,28.64
5805,product,etl,1.43,2,23,1,5.45
5806,growth,dashboard,1.33,3,3,1,4.13
5807,product,dashboard,0.7,3,10,1,3.7
5808,product,etl,1.71,5,4,1,10.62
5809,product,adhoc,1.08,3,13,1,4.38
5810,growth,dashboard,0.66,3,16,1,3.18
5811,finance,dashboard,16.14,1,0,0,64.64
5812,finance,dashboard,3.36,3,15,0,16.76
5813,platform,dashboard,3.78,5,21,0,16.64
5814,finance,dashboard,5.32,6,10,0,33.11
5815,finance,adhoc,4.7,3,22,0,26.96
5816,growth,etl,1.28,3,2,1,4.8
5817,product,dashboard,2.72,4,1,1,20.02
5818,product,dashboard,1.5,3,5,0,7.74
5819,product,adhoc,3.26,2,21,0,13.63
5820,product,dashboard,2.93,5,23,0,17.68
5821,platform,dashboard,1.32,2,4,1,3.42
5822,platform,dashboard,0.47,4,0,1,2.96
5823,finance,adhoc,2.37,3,16,1,13.16
5824,growth,dashboard,1.61,1,19,1,10.35
5825,ml,dashboard,0.25,5,9,1,3.71
5826,product,adhoc,3.52,3,14,0,19.97
5827,ml,etl,5.82,6,20,1,27.19
5828,finance,adhoc,32.5,5,0,0,111.66
5829,ml,ml_features,1.31,5,21,1,6.93
5830,growth,adhoc,1.11,3,10,1,5.98
5831,product,dashboard,0.59,3,22,1,4.05
5832,finance,dashboard,2.53,1,19,1,13.61
5833,growth,dashboard,2.52,6,3,1,17.62
5834,growth,dashboard,0.82,4,14,1,7.49
5835,growth,dashboard,1.66,3,6,1,8.6
5836,growth,dashboard,0.23,3,22,1,1.72
5837,ml,adhoc,5.58,6,23,1,30.48
5838,ml,adhoc,0.86,5,23,1,3.38
5839,platform,dashboard,1.94,3,6,1,8.09
5840,ml,adhoc,0.42,5,19,1,2.3
5841,platform,dashboard,1.06,2,2,1,4.75
5842,ml,adhoc,1.48,7,17,0,11.19
5843,growth,adhoc,1.99,8,2,1,13.95
5844,growth,dashboard,3.41,6,2,1,15.04
5845,platform,dashboard,9.81,2,22,0,19.81
5846,finance,ml_features,4.51,5,18,1,26.5
5847,product,adhoc,5.8,4,1,0,23.77
5848,product,adhoc,9.88,6,15,1,56.87
5849,finance,dashboard,3.77,2,18,0,14.21
5850,finance,dashboard,1.93,6,9,1,14.1
5851,product,dashboard,6.11,1,19,1,16.48
5852,product,ml_features,6.56,4,18,1,20.84
5853,finance,dashboard,4.11,2,7,1,14.18
5854,product,dashboard,0.41,3,10,1,1.83
5855,finance,ml_features,0.8,2,7,1,3.25
5856,finance,adhoc,1.49,8,16,1,11.73
5857,product,dashboard,4.75,2,19,1,12.4
5858,finance,adhoc,1.97,4,17,1,12.28
5859,ml,adhoc,7.03,6,9,1,26.81
5860,finance,ml_features,8.56,4,18,0,33.86
5861,ml,dashboard,7.53,6,21,0,27.3
5862,platform,etl,7.58,4,8,1,34.06
5863,platform,dashboard,0.64,6,21,1,4.24
5864,platform,etl,3.42,5,4,1,13.98
5865,product,etl,1.03,4,21,1,3.12
5866,product,etl,0.33,2,17,1,2.16
5867,product,etl,1.47,3,14,1,6.17
5868,growth,adhoc,8.65,5,9,0,33.5
5869,growth,dashboard,3.34,3,17,1,19.5
5870,growth,dashboard,18.53,4,23,1,50.29
5871,product,dashboard,2.45,5,21,1,12.04
5872,growth,adhoc,29.74,4,23,0,80.59
5873,product,dashboard,2.45,4,23,1,13.94
5874,growth,adhoc,2.06,7,22,1,13.18
5875,growth,adhoc,0.49,4,13,1,4.47
5876,product,ml_features,6.83,3,11,1,41.36
5877,platform,dashboard,1.16,6,9,1,5.62
5878,finance,etl,0.99,2,22,1,7.53
5879,ml,adhoc,8.24,6,9,1,23.31
5880,growth,ml_features,7.2,3,0,1,22.73
5881,finance,etl,7.0,5,4,0,28.24
5882,growth,dashboard,1.35,5,15,1,5.65
5883,finance,dashboard,1.9,4,14,1,9.69
5884,growth,ml_features,1.89,3,23,1,10.71
5885,growth,adhoc,4.76,3,23,0,20.79
5886,product,etl,11.12,3,0,0,27.71
5887,product,etl,3.02,2,19,1,10.92
5888,growth,adhoc,17.68,2,18,0,89.0
5889,ml,etl,5.4,3,20,0,18.35
5890,product,etl,1.56,4,14,1,8.44
5891,finance,etl,5.01,3,15,0,28.81
5892,finance,dashboard,13.15,3,1,0,58.01
5893,finance,dashboard,18.14,2,12,0,85.02
5894,platform,dashboard,7.43,4,5,1,26.3
5895,finance,dashboard,2.07,3,4,1,6.03
5896,growth,etl,1.59,4,3,1,8.28
5897,growth,etl,3.79,5,12,0,15.66
5898,finance,dashboard,12.7,2,17,0,51.58
5899,finance,dashboard,3.25,2,2,1,10.22
5900,product,adhoc,3.32,9,18,0,24.76
5901,ml,etl,2.13,5,23,1,14.38
5902,growth,adhoc,1.4,6,23,1,8.4
5903,finance,dashboard,1.68,4,16,0,14.15
5904,growth,dashboard,2.34,3,18,1,10.25
5905,finance,adhoc,13.33,3,1,1,48.03
5906,product,adhoc,1.55,5,18,1,7.5
5907,ml,etl,2.13,3,14,1,10.79
5908,product,ml_features,0.78,2,10,1,5.2
5909,growth,dashboard,4.43,5,20,0,13.11
5910,platform,dashboard,9.06,3,3,0,33.57
5911,platform,dashboard,12.02,8,16,1,76.01
5912,growth,dashboard,2.52,2,10,1,11.06
5913,ml,dashboard,3.79,4,19,1,19.86
5914,product,dashboard,1.7,4,2,1,7.98
5915,platform,dashboard,3.6,5,3,0,12.56
5916,finance,etl,2.84,3,20,1,12.89
5917,growth,dashboard,2.15,7,14,1,14.87
5918,platform,etl,2.34,6,10,1,14.22
5919,finance,dashboard,3.31,5,17,1,18.49
5920,ml,dashboard,1.46,1,19,1,7.23
5921,growth,dashboard,1.54,5,11,1,9.74
5922,finance,dashboard,13.17,5,22,0,62.65
5923,product,dashboard,39.71,2,21,1,153.16
5924,product,etl,0.54,2,8,1,3.29
5925,finance,etl,0.5,4,11,1,3.54
5926,product,dashboard,0.7,4,4,1,3.81
5927,product,dashboard,1.8,2,4,1,7.11
5928,product,dashboard,5.39,2,5,0,21.4
5929,finance,etl,3.86,3,0,0,17.37
5930,product,dashboard,2.43,6,17,1,12.88
5931,product,dashboard,3.6,5,2,1,14.54
5932,platform,etl,0.94,2,5,1,3.53
5933,product,etl,1.54,4,10,1,11.08
5934,finance,adhoc,1.97,2,8,1,8.73
5935,growth,dashboard,0.35,3,19,1,2.0
5936,growth,dashboard,0.56,8,14,1,4.2
5937,finance,dashboard,0.59,4,1,1,3.88
5938,product,adhoc,4.67,4,10,1,20.13
5939,platform,etl,2.64,3,17,0,12.52
5940,ml,dashboard,3.94,4,5,1,20.12
5941,product,etl,0.27,6,2,1,1.75
5942,product,adhoc,0.39,6,11,1,3.46
5943,product,etl,4.18,2,11,1,16.73
5944,finance,dashboard,0.09,3,10,1,0.73
5945,product,dashboard,7.75,5,15,1,38.25
5946,finance,dashboard,0.27,3,15,1,2.56
5947,finance,adhoc,5.09,6,8,1,25.83
5948,ml,dashboard,0.76,5,9,1,6.07
5949,product,dashboard,6.38,5,20,1,30.31
5950,growth,etl,68.65,6,19,0,301.15
5951,product,adhoc,0.17,2,4,1,1.55
5952,ml,adhoc,4.33,4,5,1,20.83
5953,growth,adhoc,0.28,3,13,1,1.62
5954,ml,adhoc,3.22,4,12,1,18.58
5955,ml,adhoc,1.6,5,14,1,14.06
5956,product,dashboard,2.32,6,19,1,8.79
5957,finance,dashboard,0.74,6,8,1,6.93
5958,growth,dashboard,4.75,5,6,0,27.15
5959,growth,dashboard,0.41,7,0,1,3.18
5960,finance,adhoc,7.89,5,5,0,32.58
5961,platform,adhoc,1.28,3,23,1,5.33
5962,ml,dashboard,0.43,3,13,1,3.79
5963,growth,etl,11.64,5,21,1,32.4
5964,finance,adhoc,1.87,5,12,1,20.06
5965,product,adhoc,16.42,6,22,1,80.19
5966,finance,etl,7.72,2,22,1,30.22
5967,product,dashboard,0.84,2,7,1,4.41
5968,ml,dashboard,1.83,4,19,1,7.38
5969,finance,dashboard,2.3,5,3,1,11.9
5970,growth,adhoc,10.79,4,7,0,29.9
5971,product,dashboard,3.26,3,10,0,13.74
5972,growth,etl,2.44,3,3,1,7.09
5973,ml,dashboard,1.62,4,1,0,8.76
5974,ml,adhoc,1.9,6,6,1,9.13
5975,growth,adhoc,8.46,3,7,0,31.4
5976,product,dashboard,2.02,3,9,1,11.57
5977,platform,adhoc,1.3,3,13,1,10.29
5978,finance,adhoc,1.08,2,2,1,3.4
5979,finance,etl,1.1,5,15,1,10.52
5980,ml,adhoc,0.43,6,6,1,2.96
5981,growth,adhoc,0.88,4,19,1,4.18
5982,product,dashboard,10.47,5,19,1,43.7
5983,growth,adhoc,1.6,5,14,1,11.21
5984,finance,dashboard,4.37,5,13,0,34.63
5985,platform,dashboard,0.13,7,8,1,1.06
5986,product,dashboard,3.76,2,0,1,10.39
5987,product,adhoc,1.69,4,14,1,7.1
5988,growth,dashboard,1.19,5,0,1,7.71
5989,platform,ml_features,2.46,3,20,1,12.05
5990,finance,dashboard,1.17,5,9,1,12.21
5991,product,dashboard,0.19,5,13,1,1.16
5992,growth,dashboard,5.55,5,1,0,29.16
5993,product,dashboard,2.63,3,8,1,13.95
5994,product,dashboard,1.43,4,7,1,7.68
5995,finance,adhoc,0.7,3,13,1,4.27
5996,product,dashboard,0.4,3,5,1,2.1
5997,finance,dashboard,2.58,6,6,1,12.25
5998,product,dashboard,11.88,4,11,0,60.76
5999,product,dashboard,2.52,5,13,1,20.13
6000,platform,ml_features,0.44,4,13,1,2.33
6001,growth,dashboard,2.58,5,7,1,11.35
6002,growth,etl,1.9,5,16,1,17.1
6003,growth,adhoc,5.21,6,3,0,18.93
6004,growth,dashboard,3.93,6,10,1,25.83
6005,product,etl,0.08,4,23,1,0.31
6006,growth,dashboard,3.67,5,14,1,18.21
6007,growth,etl,0.67,3,3,1,2.8
6008,finance,adhoc,0.42,5,14,1,4.31
6009,product,dashboard,1.64,4,19,0,6.48
6010,product,etl,3.16,1,7,1,8.82
6011,finance,dashboard,0.33,2,4,1,1.45
6012,ml,ml_features,4.37,1,7,1,13.43
6013,growth,ml_features,4.66,5,18,1,22.56
6014,product,dashboard,2.12,4,16,1,10.46
6015,growth,dashboard,0.78,4,15,1,5.56
6016,platform,etl,0.69,4,5,1,2.91
6017,growth,dashboard,6.22,3,1,1,26.06
6018,ml,adhoc,0.38,2,1,1,1.69
6019,product,dashboard,6.49,3,11,0,18.98
6020,product,dashboard,1.68,3,1,1,7.36
6021,product,adhoc,1.81,4,22,1,9.71
6022,finance,adhoc,0.31,3,8,1,1.43
6023,growth,adhoc,1.71,2,13,1,9.14
6024,ml,adhoc,3.95,6,23,1,16.82
6025,platform,dashboard,0.46,5,11,1,3.03
6026,growth,dashboard,3.49,4,11,1,21.5
6027,growth,dashboard,2.22,6,1,1,13.65
6028,finance,dashboard,0.99,3,7,1,3.66
6029,platform,dashboard,5.16,4,1,0,17.95
6030,product,adhoc,0.18,3,16,1,1.67
6031,product,dashboard,2.95,2,11,1,10.89
6032,growth,dashboard,11.96,4,3,0,37.35
6033,ml,adhoc,9.82,6,23,0,41.54
6034,growth,dashboard,3.09,2,20,1,10.42
6035,finance,ml_features,1.45,4,1,1,6.3
6036,ml,dashboard,1.0,7,23,1,5.85
6037,product,dashboard,1.44,1,15,1,6.85
6038,product,etl,3.66,5,14,0,23.42
6039,platform,adhoc,0.83,6,21,1,5.15
6040,growth,etl,4.63,2,2,0,28.59
6041,growth,dashboard,21.04,6,21,0,99.84
6042,growth,dashboard,1.88,4,22,1,8.79
6043,growth,adhoc,0.46,6,17,1,5.62
6044,product,dashboard,0.46,4,2,1,2.17
6045,product,adhoc,4.73,3,13,1,36.51
6046,finance,dashboard,1.89,2,3,1,15.12
6047,platform,dashboard,5.28,5,7,1,28.41
6048,finance,dashboard,1.12,9,17,1,9.15
6049,growth,etl,5.02,3,9,1,30.26
6050,finance,dashboard,1.69,6,17,1,15.3
6051,platform,ml_features,0.9,6,11,1,5.21
6052,finance,dashboard,1.3,7,5,1,9.57
6053,ml,adhoc,0.54,4,9,1,3.58
6054,platform,dashboard,17.96,6,16,1,68.51
6055,platform,adhoc,1.81,4,19,1,9.41
6056,platform,etl,4.09,3,22,1,16.71
6057,product,adhoc,1.12,5,22,0,4.76
6058,ml,dashboard,0.63,2,20,1,4.46
6059,product,adhoc,1.56,7,9,0,12.75
6060,finance,dashboard,6.76,2,6,0,31.6
6061,growth,adhoc,1.14,5,11,1,9.59
6062,platform,adhoc,0.77,3,8,1,3.33
6063,finance,dashboard,2.39,5,16,0,26.77
6064,platform,adhoc,3.49,2,23,0,24.76
6065,ml,adhoc,12.27,1,23,0,31.58
6066,finance,dashboard,2.97,7,11,1,19.59
6067,finance,dashboard,4.09,7,11,0,29.11
6068,growth,dashboard,4.44,2,20,0,15.36
6069,finance,etl,0.57,3,15,1,3.42
6070,product,adhoc,0.7,8,0,1,9.01
6071,finance,dashboard,0.61,4,5,1,3.07
6072,finance,dashboard,0.47,2,0,1,3.99
