session_id,customer_ltv_score,arm,propensity,revenue_per_session
7180,50.9,aggressive_discount,0.4355,35.06
7181,45.6,standard_price,0.622,25.83
7182,16.1,standard_price,0.8612,0.0
7183,60.1,aggressive_discount,0.5385,43.19
7184,60.8,standard_price,0.4536,32.99
7185,49.9,aggressive_discount,0.4245,51.42
7186,40.1,aggressive_discount,0.3218,26.97
7187,70.3,aggressive_discount,0.6487,51.64
7188,67.2,standard_price,0.3837,66.85
7189,87.8,aggressive_discount,0.8023,79.06
7190,39.8,standard_price,0.6811,22.53
7191,18.8,standard_price,0.8461,8.74
7192,37.0,standard_price,0.7079,28.54
7193,48.9,standard_price,0.5865,29.82
7194,58.9,standard_price,0.4749,41.43
7195,39.3,aggressive_discount,0.314,31.7
7196,47.9,standard_price,0.5974,33.26
7197,74.1,aggressive_discount,0.6866,52.85
7198,34.6,standard_price,0.7297,33.9
7199,48.9,standard_price,0.5865,30.02
7200,64.9,aggressive_discount,0.5916,57.35
7201,65.2,standard_price,0.4052,60.99
7202,55.6,aggressive_discount,0.488,52.01
7203,37.6,standard_price,0.7022,22.83
7204,69.1,aggressive_discount,0.6363,56.1
7205,43.6,standard_price,0.6429,26.93
7206,24.6,aggressive_discount,0.1911,3.61
7207,49.3,aggressive_discount,0.4179,27.39
7208,14.5,standard_price,0.8696,1.63
7209,83.9,standard_price,0.227,81.17
7210,51.4,standard_price,0.559,26.61
7211,100.0,aggressive_discount,0.8754,106.94
7212,34.6,standard_price,0.7297,17.38
7213,16.9,standard_price,0.8569,7.07
7214,44.0,standard_price,0.6388,38.4
7215,60.0,aggressive_discount,0.5374,47.78
7216,73.2,standard_price,0.3221,60.71
7217,42.6,standard_price,0.6532,43.98
7218,40.0,standard_price,0.6792,37.82
7219,67.7,aggressive_discount,0.6216,73.3
7220,34.6,aggressive_discount,0.2703,41.49
7221,53.2,standard_price,0.5389,47.62
7222,40.8,standard_price,0.6713,27.18
7223,62.7,aggressive_discount,0.5675,54.44
7224,61.8,aggressive_discount,0.5575,48.29
7225,59.8,aggressive_discount,0.5352,40.49
7226,46.2,standard_price,0.6156,44.59
7227,7.4,standard_price,0.9018,0.0
7228,55.2,standard_price,0.5165,42.23
7229,52.3,aggressive_discount,0.451,56.53
7230,70.7,aggressive_discount,0.6528,67.3
7231,66.6,aggressive_discount,0.6099,53.89
7232,52.2,aggressive_discount,0.4499,39.92
7233,52.5,aggressive_discount,0.4533,38.1
7234,78.9,aggressive_discount,0.7312,65.87
7235,64.0,aggressive_discount,0.5818,74.12
7236,50.8,standard_price,0.5656,44.59
7237,65.4,aggressive_discount,0.597,69.65
7238,50.3,standard_price,0.5711,41.44
7239,47.0,standard_price,0.6071,29.2
7240,62.1,standard_price,0.4392,53.83
7241,55.6,standard_price,0.512,38.03
7242,87.1,aggressive_discount,0.7973,76.78
7243,30.7,standard_price,0.7629,22.91
7244,20.0,standard_price,0.8389,13.33
7245,70.1,standard_price,0.3533,79.06
7246,41.6,standard_price,0.6633,26.79
7247,49.3,standard_price,0.5821,40.52
7248,46.2,standard_price,0.6156,32.25
7249,50.4,standard_price,0.57,38.51
7250,21.2,standard_price,0.8315,14.03
7251,42.8,standard_price,0.6511,28.32
7252,51.7,aggressive_discount,0.4444,32.41
7253,57.1,aggressive_discount,0.5049,47.49
7254,54.4,aggressive_discount,0.4745,41.78
7255,59.3,aggressive_discount,0.5296,39.43
7256,60.9,aggressive_discount,0.5475,55.21
7257,22.3,standard_price,0.8244,12.65
7258,75.6,aggressive_discount,0.701,54.73
7259,9.1,standard_price,0.8948,0.0
7260,58.4,standard_price,0.4805,53.85
7261,28.1,aggressive_discount,0.2166,8.35
7262,45.0,standard_price,0.6283,21.86
7263,26.9,standard_price,0.7924,22.75
7264,60.3,aggressive_discount,0.5408,57.57
7265,27.7,aggressive_discount,0.2136,10.62
7266,38.6,aggressive_discount,0.3073,17.04
7267,63.7,standard_price,0.4215,49.54
7268,19.7,aggressive_discount,0.1593,0.4
7269,60.7,standard_price,0.4547,47.13
7270,43.0,aggressive_discount,0.3509,23.25
7271,40.1,aggressive_discount,0.3218,22.69
7272,27.0,aggressive_discount,0.2083,17.28
7273,69.0,standard_price,0.3647,61.9
7274,70.7,aggressive_discount,0.6528,61.55
7275,59.5,aggressive_discount,0.5318,52.18
7276,15.3,standard_price,0.8655,5.93
7277,54.2,standard_price,0.5277,42.54
7278,41.7,aggressive_discount,0.3377,32.41
7279,37.2,standard_price,0.706,39.49
7280,69.4,aggressive_discount,0.6395,69.1
7281,37.3,standard_price,0.7051,33.21
7282,49.8,aggressive_discount,0.4234,38.75
7283,51.1,aggressive_discount,0.4377,28.73
7284,45.9,aggressive_discount,0.3812,26.61
7285,80.1,aggressive_discount,0.7416,65.82
7286,51.6,standard_price,0.5568,32.35
7287,74.9,aggressive_discount,0.6943,57.05
7288,4.3,standard_price,0.9134,0.0
7289,25.7,standard_price,0.8012,2.55
7290,38.8,standard_price,0.6908,14.38
7291,68.8,aggressive_discount,0.6332,46.5
7292,57.0,standard_price,0.4963,59.65
7293,59.4,aggressive_discount,0.5307,49.55
7294,71.8,standard_price,0.336,77.26
7295,37.5,standard_price,0.7032,5.17
7296,81.1,aggressive_discount,0.7502,82.44
7297,35.6,standard_price,0.7207,19.77
7298,78.8,aggressive_discount,0.7303,72.24
7299,84.0,standard_price,0.2262,88.37
7300,52.5,aggressive_discount,0.4533,47.77
7301,30.1,aggressive_discount,0.2323,15.99
7302,59.7,standard_price,0.4659,38.87
7303,11.9,standard_price,0.8823,1.92
7304,29.5,aggressive_discount,0.2275,15.24
7305,76.6,aggressive_discount,0.7103,65.3
7306,57.9,standard_price,0.4861,58.1
7307,40.8,aggressive_discount,0.3287,26.61
7308,43.5,standard_price,0.6439,25.64
7309,54.9,standard_price,0.5199,55.88
7310,28.5,aggressive_discount,0.2197,8.36
7311,55.7,standard_price,0.5109,45.17
7312,59.4,aggressive_discount,0.5307,44.92
7313,46.8,standard_price,0.6092,19.15
7314,27.3,standard_price,0.7894,28.94
7315,10.6,standard_price,0.8883,0.0
7316,60.2,standard_price,0.4603,47.41
7317,55.6,aggressive_discount,0.488,45.54
7318,60.5,standard_price,0.457,34.4
7319,58.7,standard_price,0.4771,49.57
7320,49.8,aggressive_discount,0.4234,36.33
7321,36.8,aggressive_discount,0.2903,19.93
7322,27.4,aggressive_discount,0.2113,20.81
7323,33.6,standard_price,0.7385,31.11
7324,41.7,aggressive_discount,0.3377,39.25
7325,25.6,standard_price,0.8019,2.84
7326,64.4,aggressive_discount,0.5861,41.73
7327,62.5,aggressive_discount,0.5653,43.3
7328,71.7,aggressive_discount,0.663,72.79
7329,55.8,aggressive_discount,0.4903,45.04
7330,45.8,aggressive_discount,0.3801,31.16
7331,58.8,aggressive_discount,0.524,49.84
7332,52.9,standard_price,0.5423,36.65
7333,61.1,aggressive_discount,0.5497,55.49
7334,42.2,standard_price,0.6572,35.17
7335,34.2,standard_price,0.7332,17.12
7336,49.4,aggressive_discount,0.419,44.81
7337,27.5,standard_price,0.7879,7.34
7338,59.3,aggressive_discount,0.5296,35.43
7339,70.7,aggressive_discount,0.6528,55.47
7340,58.2,aggressive_discount,0.5172,50.14
7341,42.6,standard_price,0.6532,49.14
7342,56.6,aggressive_discount,0.4993,55.76
7343,27.4,standard_price,0.7887,22.43
7344,59.0,aggressive_discount,0.5262,43.87
7345,65.4,standard_price,0.403,43.52
7346,53.3,standard_price,0.5378,46.27
7347,74.3,aggressive_discount,0.6886,68.39
7348,49.4,standard_price,0.581,13.92
7349,17.7,standard_price,0.8524,15.15
7350,29.3,standard_price,0.7741,24.12
7351,54.9,standard_price,0.5199,63.35
7352,55.0,aggressive_discount,0.4813,43.91
7353,54.5,aggressive_discount,0.4756,48.29
7354,70.7,aggressive_discount,0.6528,48.46
7355,56.0,aggressive_discount,0.4925,35.97
7356,43.9,aggressive_discount,0.3602,28.12
7357,57.7,aggressive_discount,0.5116,43.29
7358,59.4,aggressive_discount,0.5307,35.92
7359,59.0,standard_price,0.4738,59.8
7360,47.2,standard_price,0.6049,41.04
7361,59.8,aggressive_discount,0.5352,49.83
7362,58.5,standard_price,0.4794,56.42
7363,68.7,standard_price,0.3678,75.1
7364,70.2,aggressive_discount,0.6477,67.96
7365,43.4,aggressive_discount,0.355,17.02
7366,33.3,aggressive_discount,0.2589,36.19
7367,58.8,standard_price,0.476,41.8
7368,48.7,standard_price,0.5887,22.1
7369,26.3,standard_price,0.7968,3.86
7370,69.1,aggressive_discount,0.6363,69.31
7371,48.5,standard_price,0.5909,37.39
7372,62.9,standard_price,0.4303,55.37
7373,90.1,aggressive_discount,0.8182,87.67
7374,58.6,standard_price,0.4783,51.82
7375,50.5,standard_price,0.5689,41.05
7376,55.7,standard_price,0.5109,34.88
7377,26.5,standard_price,0.7954,25.54
7378,50.4,aggressive_discount,0.43,39.99
7379,44.2,standard_price,0.6367,39.65
7380,52.6,standard_price,0.5456,59.43
7381,25.2,standard_price,0.8047,0.38
7382,50.1,standard_price,0.5733,42.9
7383,58.3,aggressive_discount,0.5184,45.47
7384,21.2,standard_price,0.8315,10.57
7385,38.8,standard_price,0.6908,29.25
7386,52.4,standard_price,0.5479,43.66
7387,33.3,standard_price,0.7411,17.08
7388,60.7,aggressive_discount,0.5453,59.94
7389,66.5,standard_price,0.3911,71.72
7390,38.2,aggressive_discount,0.3034,27.29
7391,27.6,standard_price,0.7872,9.87
7392,51.9,aggressive_discount,0.4466,28.31
7393,37.0,standard_price,0.7079,37.56
7394,36.0,standard_price,0.7171,35.05
7395,56.8,standard_price,0.4985,45.8
7396,63.3,aggressive_discount,0.5741,61.82
7397,100.0,aggressive_discount,0.8754,102.81
7398,71.4,aggressive_discount,0.6599,60.49
7399,34.8,aggressive_discount,0.2721,26.55
7400,48.4,standard_price,0.5919,43.89
7401,53.7,standard_price,0.5333,54.5
7402,60.3,aggressive_discount,0.5408,48.83
7403,66.6,aggressive_discount,0.6099,46.94
7404,39.9,standard_price,0.6802,11.7
7405,61.2,aggressive_discount,0.5508,51.98
7406,30.2,standard_price,0.7669,16.77
7407,80.6,aggressive_discount,0.7459,70.06
7408,75.7,standard_price,0.2981,74.14
7409,49.5,standard_price,0.5799,45.03
7410,59.1,standard_price,0.4727,53.26
7411,64.6,standard_price,0.4117,39.89
7412,70.6,standard_price,0.3482,69.3
7413,91.7,aggressive_discount,0.8287,95.28
7414,40.8,standard_price,0.6713,39.94
7415,42.5,aggressive_discount,0.3458,14.9
7416,73.5,aggressive_discount,0.6808,55.85
7417,15.0,aggressive_discount,0.133,0.0
7418,56.5,aggressive_discount,0.4981,53.42
7419,30.1,aggressive_discount,0.2323,2.85
7420,83.2,aggressive_discount,0.7675,74.18
7421,49.9,standard_price,0.5755,35.31
7422,27.0,standard_price,0.7917,18.13
7423,21.8,standard_price,0.8276,14.97
7424,22.2,standard_price,0.8251,9.7
7425,30.1,aggressive_discount,0.2323,15.51
7426,50.1,standard_price,0.5733,50.8
7427,54.0,aggressive_discount,0.47,46.82
7428,47.6,standard_price,0.6006,42.35
7429,63.2,aggressive_discount,0.573,52.26
7430,33.3,standard_price,0.7411,23.32
7431,42.2,standard_price,0.6572,17.21
7432,42.9,standard_price,0.6501,31.13
7433,40.5,aggressive_discount,0.3257,29.92
7434,47.6,standard_price,0.6006,47.92
7435,53.8,standard_price,0.5322,75.53
7436,8.2,standard_price,0.8985,0.0
7437,55.0,standard_price,0.5187,50.16
7438,46.0,aggressive_discount,0.3823,35.2
7439,24.6,standard_price,0.8089,6.85
7440,70.4,aggressive_discount,0.6498,52.13
7441,43.3,standard_price,0.646,35.49
7442,43.4,standard_price,0.645,43.83
7443,38.5,standard_price,0.6937,29.57
7444,51.5,standard_price,0.5579,47.47
7445,50.8,standard_price,0.5656,37.31
7446,48.2,standard_price,0.5941,36.61
7447,69.1,standard_price,0.3637,44.15
7448,48.0,standard_price,0.5963,38.58
7449,11.0,standard_price,0.8865,0.0
7450,41.2,standard_price,0.6673,23.1
7451,25.7,aggressive_discount,0.1988,7.23
7452,46.0,aggressive_discount,0.3823,30.09
7453,87.3,aggressive_discount,0.7987,83.36
7454,28.5,standard_price,0.7803,20.04
7455,49.2,standard_price,0.5832,41.02
7456,34.3,aggressive_discount,0.2677,22.4
7457,43.1,aggressive_discount,0.3519,29.29
7458,55.1,aggressive_discount,0.4824,43.93
7459,63.7,aggressive_discount,0.5785,53.44
7460,45.3,aggressive_discount,0.3748,39.46
7461,52.5,standard_price,0.5467,34.39
7462,65.2,aggressive_discount,0.5948,51.41
7463,47.5,aggressive_discount,0.3983,35.2
7464,88.7,aggressive_discount,0.8087,73.11
7465,80.9,aggressive_discount,0.7485,71.89
7466,78.8,standard_price,0.2697,63.71
7467,54.7,aggressive_discount,0.4779,42.25
7468,71.6,standard_price,0.338,58.5
7469,55.1,standard_price,0.5176,54.44
7470,67.3,aggressive_discount,0.6174,59.55
7471,90.5,aggressive_discount,0.8209,84.33
7472,39.3,standard_price,0.686,15.59
7473,38.2,aggressive_discount,0.3034,29.43
7474,68.5,aggressive_discount,0.6301,62.12
7475,78.3,standard_price,0.2742,83.65
7476,10.1,standard_price,0.8905,0.0
7477,50.9,standard_price,0.5645,43.64
7478,32.2,standard_price,0.7504,23.85
7479,44.5,standard_price,0.6336,28.05
7480,14.6,standard_price,0.8691,0.0
7481,58.5,aggressive_discount,0.5206,42.81
7482,73.7,aggressive_discount,0.6828,60.8
7483,79.5,aggressive_discount,0.7364,57.27
7484,54.9,standard_price,0.5199,49.94
7485,58.8,standard_price,0.476,53.56
7486,24.5,standard_price,0.8096,1.72
7487,78.1,standard_price,0.276,73.85
7488,74.5,aggressive_discount,0.6905,70.16
7489,39.1,standard_price,0.6879,28.48
7490,20.7,standard_price,0.8346,20.77
7491,68.7,aggressive_discount,0.6322,60.04
7492,51.8,standard_price,0.5545,54.76
7493,44.9,aggressive_discount,0.3706,24.36
7494,71.7,aggressive_discount,0.663,61.07
7495,37.4,aggressive_discount,0.2959,29.4
7496,51.2,aggressive_discount,0.4388,34.51
7497,72.6,standard_price,0.3281,78.8
7498,54.0,standard_price,0.53,47.91
7499,67.8,aggressive_discount,0.6227,61.81
7500,67.0,aggressive_discount,0.6142,71.55
7501,71.7,aggressive_discount,0.663,65.29
7502,58.7,standard_price,0.4771,40.91
7503,58.8,aggressive_discount,0.524,39.07
7504,54.0,aggressive_discount,0.47,38.2
7505,25.2,standard_price,0.8047,11.03
7506,96.1,aggressive_discount,0.855,84.75
7507,89.1,aggressive_discount,0.8115,107.71
7508,23.5,standard_price,0.8165,18.8
7509,54.3,standard_price,0.5266,56.69
7510,44.7,standard_price,0.6315,35.01
7511,15.2,standard_price,0.866,0.0
7512,41.5,standard_price,0.6643,18.89
7513,4.2,standard_price,0.9138,0.0
7514,100.0,aggressive_discount,0.8754,90.57
7515,63.8,aggressive_discount,0.5796,43.3
7516,52.9,standard_price,0.5423,41.15
7517,54.8,standard_price,0.521,50.62
7518,72.0,aggressive_discount,0.666,79.92
7519,67.8,standard_price,0.3773,61.94
7520,54.7,aggressive_discount,0.4779,42.86
7521,71.9,standard_price,0.335,69.41
7522,13.1,standard_price,0.8766,0.0
7523,1.1,standard_price,0.9242,0.0
7524,45.9,standard_price,0.6188,41.37
7525,38.6,standard_price,0.6927,29.69
7526,38.8,aggressive_discount,0.3092,36.55
7527,65.6,standard_price,0.4008,64.59
7528,37.2,standard_price,0.706,28.16
7529,56.0,standard_price,0.5075,49.3
7530,67.9,standard_price,0.3762,62.91
7531,56.5,aggressive_discount,0.4981,42.17
7532,57.3,aggressive_discount,0.5071,43.15
7533,68.2,aggressive_discount,0.6269,47.99
7534,49.4,aggressive_discount,0.419,40.21
7535,25.0,aggressive_discount,0.1939,6.45
7536,36.9,standard_price,0.7088,27.74
7537,79.0,aggressive_discount,0.732,63.36
7538,66.3,aggressive_discount,0.6067,52.61
7539,75.2,standard_price,0.3028,69.35
7540,72.1,aggressive_discount,0.667,53.6
7541,74.1,standard_price,0.3134,64.67
7542,75.6,aggressive_discount,0.701,51.85
7543,68.6,aggressive_discount,0.6311,56.42
7544,56.0,aggressive_discount,0.4925,36.03
7545,28.5,standard_price,0.7803,10.71
7546,76.7,standard_price,0.2887,67.04
7547,52.4,aggressive_discount,0.4521,45.94
7548,51.8,standard_price,0.5545,29.99
7549,29.5,standard_price,0.7725,23.86
7550,90.1,aggressive_discount,0.8182,82.87
7551,40.4,aggressive_discount,0.3248,26.36
7552,24.8,standard_price,0.8075,5.42
7553,67.3,standard_price,0.3826,35.71
7554,63.0,standard_price,0.4292,52.21
7555,39.0,standard_price,0.6889,24.4
7556,72.7,aggressive_discount,0.6729,58.07
7557,24.9,aggressive_discount,0.1932,12.65
7558,42.7,standard_price,0.6521,28.54
7559,31.5,standard_price,0.7563,15.51
7560,66.1,aggressive_discount,0.6046,50.09
7561,21.7,aggressive_discount,0.1717,8.51
7562,75.0,aggressive_discount,0.6953,59.75
7563,66.5,aggressive_discount,0.6089,51.26
7564,21.6,standard_price,0.8289,4.81
7565,86.8,aggressive_discount,0.7951,81.19
7566,47.8,aggressive_discount,0.4016,41.25
7567,34.1,standard_price,0.7341,11.86
7568,52.7,standard_price,0.5445,40.62
7569,62.9,aggressive_discount,0.5697,29.15
7570,37.1,aggressive_discount,0.2931,17.45
7571,78.7,aggressive_discount,0.7294,79.31
7572,31.0,standard_price,0.7604,12.58
7573,24.1,standard_price,0.8124,20.47
7574,42.9,aggressive_discount,0.3499,32.76
7575,50.3,standard_price,0.5711,41.5
7576,58.4,aggressive_discount,0.5195,54.83
7577,40.5,standard_price,0.6743,13.12
7578,73.4,aggressive_discount,0.6798,66.74
7579,9.2,standard_price,0.8944,0.0
7580,55.5,standard_price,0.5131,60.91
7581,33.3,aggressive_discount,0.2589,15.91
7582,16.3,standard_price,0.8601,0.0
7583,77.4,aggressive_discount,0.7177,60.97
7584,29.8,standard_price,0.7701,18.44
7585,56.7,aggressive_discount,0.5004,43.71
7586,23.5,aggressive_discount,0.1835,9.3
7587,64.9,aggressive_discount,0.5916,51.78
7588,22.8,aggressive_discount,0.1789,4.51
7589,70.9,aggressive_discount,0.6549,47.09
7590,42.8,standard_price,0.6511,22.87
7591,64.4,aggressive_discount,0.5861,47.35
7592,46.2,aggressive_discount,0.3844,38.86
7593,58.3,aggressive_discount,0.5184,50.1
7594,66.9,standard_price,0.3869,65.87
7595,56.3,standard_price,0.5041,57.55
7596,27.5,standard_price,0.7879,15.34
7597,0.0,standard_price,0.9276,0.0
7598,30.6,standard_price,0.7637,14.3
7599,64.6,aggressive_discount,0.5883,58.37
7600,45.7,standard_price,0.6209,35.22
7601,42.9,standard_price,0.6501,33.55
7602,32.4,standard_price,0.7488,8.89
7603,99.4,aggressive_discount,0.8725,78.86
7604,60.1,aggressive_discount,0.5385,49.71
7605,39.7,standard_price,0.6821,32.88
7606,15.9,standard_price,0.8623,5.63
7607,66.0,aggressive_discount,0.6035,43.24
7608,37.7,standard_price,0.7013,28.51
7609,57.4,standard_price,0.4918,37.18
7610,20.4,standard_price,0.8364,0.0
7611,0.0,standard_price,0.9276,0.0
7612,54.3,standard_price,0.5266,33.4
7613,69.4,aggressive_discount,0.6395,52.55
7614,48.6,aggressive_discount,0.4102,33.07
7615,46.2,aggressive_discount,0.3844,42.43
7616,50.4,standard_price,0.57,31.87
7617,35.4,standard_price,0.7225,25.38
7618,47.4,aggressive_discount,0.3972,37.94
7619,67.8,aggressive_discount,0.6227,55.67
7620,42.7,aggressive_discount,0.3479,22.21
7621,51.6,standard_price,0.5568,48.22
7622,57.2,aggressive_discount,0.506,41.55
7623,45.4,aggressive_discount,0.3759,42.84
7624,17.9,standard_price,0.8513,14.46
7625,66.8,standard_price,0.3879,74.72
7626,52.6,standard_price,0.5456,37.86
7627,47.3,standard_price,0.6038,38.02
7628,48.3,standard_price,0.593,31.72
7629,60.0,aggressive_discount,0.5374,47.48
7630,47.5,standard_price,0.6017,39.22
7631,41.6,standard_price,0.6633,31.69
7632,36.9,standard_price,0.7088,24.27
7633,77.7,aggressive_discount,0.7204,62.06
7634,57.1,standard_price,0.4951,59.78
7635,31.3,standard_price,0.758,26.58
7636,54.1,standard_price,0.5288,53.58
7637,74.4,standard_price,0.3105,71.4
7638,100.0,aggressive_discount,0.8754,102.31
7639,25.3,aggressive_discount,0.196,9.56
7640,10.2,standard_price,0.89,0.0
7641,69.9,standard_price,0.3554,50.9
7642,54.2,aggressive_discount,0.4723,45.04
7643,23.2,standard_price,0.8185,8.02
7644,72.0,aggressive_discount,0.666,63.56
7645,46.2,standard_price,0.6156,35.57
7646,72.1,standard_price,0.333,58.96
7647,67.3,aggressive_discount,0.6174,75.89
7648,64.1,aggressive_discount,0.5829,43.17
7649,35.9,aggressive_discount,0.282,21.26
7650,42.4,standard_price,0.6552,28.25
7651,100.0,aggressive_discount,0.8754,102.73
7652,74.9,aggressive_discount,0.6943,66.43
7653,30.9,standard_price,0.7612,10.29
7654,33.7,standard_price,0.7376,25.56
7655,50.2,standard_price,0.5722,36.5
7656,34.1,standard_price,0.7341,14.09
7657,63.6,standard_price,0.4226,53.59
7658,44.9,aggressive_discount,0.3706,21.02
7659,59.5,aggressive_discount,0.5318,44.49
7660,73.2,aggressive_discount,0.6779,76.93
7661,65.5,aggressive_discount,0.5981,47.71
7662,20.9,standard_price,0.8333,11.7
7663,50.6,standard_price,0.5678,34.76
7664,62.5,aggressive_discount,0.5653,47.43
7665,57.4,standard_price,0.4918,54.66
7666,46.1,standard_price,0.6167,41.13
7667,59.0,aggressive_discount,0.5262,44.6
7668,30.1,standard_price,0.7677,6.89
7669,37.5,standard_price,0.7032,9.05
7670,31.9,standard_price,0.753,18.03
7671,29.6,standard_price,0.7717,16.11
7672,70.6,aggressive_discount,0.6518,56.8
7673,42.5,aggressive_discount,0.3458,19.68
7674,78.0,aggressive_discount,0.7231,65.01
7675,18.9,standard_price,0.8455,1.9
7676,41.4,aggressive_discount,0.3347,23.49
7677,59.2,aggressive_discount,0.5285,42.16
7678,29.6,standard_price,0.7717,19.04
7679,94.2,standard_price,0.1559,87.65
7680,49.2,standard_price,0.5832,50.81
