session_id,user_engagement_score,arm,propensity,clicked
5984,72.0,variant_a,0.334,1
5985,50.8,variant_a,0.5656,1
5986,41.7,variant_a,0.6623,0
5987,78.2,variant_b,0.7249,1
5988,78.5,variant_b,0.7276,1
5989,66.6,variant_b,0.6099,0
5990,55.6,variant_a,0.512,1
5991,57.4,variant_a,0.4918,1
5992,45.7,variant_b,0.3791,0
5993,22.0,variant_a,0.8264,0
5994,49.0,variant_a,0.5854,0
5995,73.0,variant_b,0.6759,1
5996,25.5,variant_b,0.1974,0
5997,22.7,variant_a,0.8218,0
5998,23.6,variant_a,0.8158,0
5999,61.0,variant_b,0.5486,1
6000,60.2,variant_b,0.5397,0
6001,24.6,variant_b,0.1911,0
6002,89.9,variant_b,0.8169,0
6003,43.8,variant_a,0.6408,0
6004,50.8,variant_b,0.4344,1
6005,36.5,variant_a,0.7125,0
6006,42.5,variant_a,0.6542,0
6007,73.3,variant_a,0.3211,1
6008,41.7,variant_a,0.6623,0
6009,38.5,variant_a,0.6937,0
6010,48.9,variant_a,0.5865,0
6011,76.5,variant_b,0.7094,1
6012,34.2,variant_a,0.7332,0
6013,72.3,variant_a,0.331,1
6014,71.9,variant_a,0.335,0
6015,51.6,variant_b,0.4432,0
6016,52.5,variant_a,0.5467,0
6017,79.1,variant_b,0.7329,0
6018,15.3,variant_a,0.8655,0
6019,32.1,variant_a,0.7513,1
6020,47.8,variant_a,0.5984,0
6021,31.2,variant_a,0.7588,0
6022,41.0,variant_b,0.3307,1
6023,31.1,variant_b,0.2404,0
6024,41.5,variant_b,0.3357,0
6025,32.0,variant_a,0.7521,0
6026,46.2,variant_b,0.3844,1
6027,5.9,variant_a,0.9076,0
6028,58.4,variant_a,0.4805,1
6029,43.2,variant_b,0.353,0
6030,23.4,variant_a,0.8171,0
6031,44.1,variant_a,0.6377,0
6032,67.9,variant_b,0.6238,0
6033,35.3,variant_a,0.7234,0
6034,69.2,variant_b,0.6374,0
6035,51.3,variant_a,0.5601,0
6036,52.8,variant_b,0.4566,0
6037,93.8,variant_b,0.8417,1
6038,60.2,variant_b,0.5397,1
6039,50.8,variant_a,0.5656,0
6040,32.5,variant_a,0.7479,0
6041,86.5,variant_b,0.7929,1
6042,8.1,variant_a,0.8989,0
6043,67.0,variant_b,0.6142,1
6044,73.2,variant_b,0.6779,0
6045,64.7,variant_a,0.4106,0
6046,41.6,variant_a,0.6633,1
6047,33.0,variant_a,0.7436,1
6048,59.3,variant_b,0.5296,1
6049,46.1,variant_b,0.3833,0
6050,39.0,variant_a,0.6889,0
6051,26.2,variant_a,0.7975,0
6052,54.6,variant_b,0.4768,1
6053,50.9,variant_b,0.4355,1
6054,26.4,variant_a,0.7961,0
6055,56.4,variant_a,0.503,1
6056,22.6,variant_a,0.8224,0
6057,65.3,variant_a,0.4041,1
6058,52.3,variant_b,0.451,1
6059,51.3,variant_a,0.5601,1
6060,50.8,variant_a,0.5656,0
6061,44.6,variant_a,0.6325,0
6062,31.1,variant_a,0.7596,0
6063,42.4,variant_a,0.6552,0
6064,13.6,variant_a,0.8741,0
6065,63.1,variant_a,0.4281,1
6066,52.7,variant_a,0.5445,0
6067,70.5,variant_b,0.6508,1
6068,40.5,variant_a,0.6743,0
6069,39.6,variant_a,0.6831,0
6070,44.4,variant_b,0.3654,0
6071,42.5,variant_a,0.6542,0
6072,33.4,variant_a,0.7402,1
6073,34.1,variant_b,0.2659,0
6074,42.3,variant_a,0.6562,0
6075,37.0,variant_b,0.2921,0
6076,62.2,variant_a,0.4381,1
6077,37.1,variant_a,0.7069,0
6078,61.0,variant_b,0.5486,1
6079,20.2,variant_a,0.8377,1
6080,39.8,variant_b,0.3189,0
6081,58.8,variant_a,0.476,0
6082,31.4,variant_a,0.7571,0
6083,59.9,variant_b,0.5363,0
6084,65.8,variant_a,0.3987,0
6085,57.6,variant_b,0.5105,1
6086,40.7,variant_a,0.6723,0
6087,52.2,variant_b,0.4499,0
6088,52.5,variant_a,0.5467,0
6089,73.1,variant_a,0.3231,1
6090,93.5,variant_a,0.1601,1
6091,55.5,variant_b,0.4869,0
6092,25.1,variant_a,0.8054,0
6093,89.6,variant_a,0.1851,1
6094,26.5,variant_b,0.2046,0
6095,64.3,variant_b,0.585,1
6096,54.5,variant_a,0.5244,1
6097,63.0,variant_b,0.5708,1
6098,42.9,variant_b,0.3499,0
6099,6.4,variant_a,0.9057,0
6100,77.6,variant_a,0.2805,1
6101,2.0,variant_a,0.9213,0
6102,32.4,variant_b,0.2512,0
6103,93.0,variant_b,0.8369,1
6104,39.2,variant_b,0.313,0
6105,81.9,variant_b,0.7569,1
6106,57.6,variant_b,0.5105,0
6107,67.9,variant_b,0.6238,1
6108,76.3,variant_b,0.7075,1
6109,58.1,variant_a,0.4839,0
6110,53.8,variant_a,0.5322,1
6111,68.0,variant_b,0.6248,1
6112,75.4,variant_a,0.3009,0
6113,42.2,variant_a,0.6572,0
6114,13.9,variant_a,0.8726,0
6115,43.2,variant_a,0.647,0
6116,55.9,variant_b,0.4914,1
6117,65.4,variant_a,0.403,0
6118,61.5,variant_b,0.5542,1
6119,76.4,variant_a,0.2915,1
6120,70.1,variant_b,0.6467,1
6121,46.9,variant_a,0.6081,0
6122,19.4,variant_a,0.8425,0
6123,50.5,variant_a,0.5689,1
6124,51.4,variant_b,0.441,0
6125,45.6,variant_a,0.622,1
6126,27.9,variant_a,0.7849,0
6127,71.1,variant_b,0.6569,1
6128,55.4,variant_a,0.5142,0
6129,72.9,variant_a,0.3251,1
6130,20.7,variant_a,0.8346,0
6131,25.4,variant_a,0.8033,0
6132,28.5,variant_a,0.7803,0
6133,56.7,variant_a,0.4996,1
6134,67.7,variant_b,0.6216,1
6135,24.7,variant_b,0.1918,0
6136,68.9,variant_b,0.6343,0
6137,93.4,variant_a,0.1607,1
6138,33.5,variant_a,0.7393,0
6139,37.4,variant_a,0.7041,0
6140,12.3,variant_a,0.8804,1
6141,52.4,variant_b,0.4521,0
6142,90.7,variant_b,0.8222,1
6143,46.2,variant_a,0.6156,1
6144,43.9,variant_a,0.6398,0
6145,33.3,variant_a,0.7411,1
6146,28.1,variant_a,0.7834,0
6147,61.2,variant_a,0.4492,1
6148,14.6,variant_a,0.8691,0
6149,46.1,variant_b,0.3833,1
6150,39.4,variant_a,0.685,1
6151,32.2,variant_a,0.7504,0
6152,63.3,variant_b,0.5741,0
6153,44.6,variant_b,0.3675,0
6154,38.8,variant_a,0.6908,0
6155,29.9,variant_a,0.7693,1
6156,74.8,variant_b,0.6934,1
6157,44.2,variant_b,0.3633,0
6158,92.1,variant_a,0.1688,1
6159,40.4,variant_a,0.6752,1
6160,47.3,variant_a,0.6038,1
6161,47.4,variant_a,0.6028,0
6162,23.5,variant_a,0.8165,0
6163,41.5,variant_a,0.6643,1
6164,63.4,variant_b,0.5752,0
6165,85.7,variant_b,0.7869,1
6166,88.7,variant_b,0.8087,1
6167,29.8,variant_a,0.7701,1
6168,59.4,variant_a,0.4693,0
6169,41.7,variant_a,0.6623,1
6170,40.7,variant_a,0.6723,0
6171,85.8,variant_b,0.7877,1
6172,100.0,variant_b,0.8754,1
6173,0.9,variant_a,0.9248,0
6174,83.3,variant_b,0.7683,1
6175,36.1,variant_a,0.7162,0
6176,29.0,variant_b,0.2236,0
6177,58.4,variant_b,0.5195,1
6178,24.2,variant_a,0.8117,1
6179,67.0,variant_b,0.6142,0
6180,49.9,variant_a,0.5755,0
6181,33.5,variant_a,0.7393,0
6182,74.0,variant_b,0.6857,1
6183,30.3,variant_a,0.7661,0
6184,49.6,variant_a,0.5788,0
6185,49.3,variant_a,0.5821,1
6186,11.9,variant_b,0.1177,0
6187,44.9,variant_b,0.3706,1
6188,18.1,variant_a,0.8501,0
6189,39.1,variant_a,0.6879,0
6190,69.3,variant_b,0.6384,0
6191,33.9,variant_b,0.2642,0
6192,21.6,variant_a,0.8289,0
6193,41.3,variant_a,0.6663,1
6194,84.8,variant_b,0.7801,1
6195,72.5,variant_b,0.671,1
6196,77.5,variant_a,0.2814,1
6197,67.4,variant_a,0.3815,1
6198,56.9,variant_b,0.5026,1
6199,100.0,variant_b,0.8754,1
6200,66.1,variant_b,0.6046,0
6201,29.4,variant_a,0.7733,0
6202,33.5,variant_a,0.7393,0
6203,35.7,variant_a,0.7198,0
6204,37.8,variant_a,0.7004,0
6205,55.2,variant_a,0.5165,1
6206,76.8,variant_a,0.2878,1
6207,57.9,variant_b,0.5139,1
6208,34.8,variant_a,0.7279,1
6209,79.1,variant_b,0.7329,1
6210,97.0,variant_b,0.86,1
6211,43.5,variant_b,0.3561,0
6212,65.8,variant_b,0.6013,1
6213,57.1,variant_a,0.4951,0
6214,77.7,variant_b,0.7204,1
6215,45.2,variant_b,0.3738,0
6216,50.0,variant_b,0.4256,0
6217,54.5,variant_b,0.4756,0
6218,36.1,variant_a,0.7162,0
6219,28.8,variant_a,0.778,0
6220,34.6,variant_a,0.7297,0
6221,11.1,variant_a,0.886,0
6222,65.9,variant_a,0.3976,1
6223,78.9,variant_a,0.2688,0
6224,21.8,variant_a,0.8276,0
6225,54.7,variant_a,0.5221,0
6226,17.7,variant_a,0.8524,0
6227,36.5,variant_a,0.7125,0
6228,60.5,variant_b,0.543,1
6229,71.6,variant_b,0.662,0
6230,36.2,variant_a,0.7152,0
6231,72.7,variant_a,0.3271,1
6232,41.4,variant_b,0.3347,0
6233,70.7,variant_a,0.3472,1
6234,47.1,variant_a,0.606,0
6235,40.7,variant_b,0.3277,0
6236,45.3,variant_a,0.6252,1
6237,50.4,variant_b,0.43,0
6238,47.2,variant_b,0.3951,0
6239,54.3,variant_b,0.4734,0
6240,68.6,variant_b,0.6311,0
6241,39.5,variant_a,0.6841,1
6242,48.7,variant_b,0.4113,0
6243,43.8,variant_b,0.3592,1
6244,25.1,variant_a,0.8054,0
6245,71.0,variant_b,0.6559,1
6246,70.5,variant_a,0.3492,0
6247,66.5,variant_a,0.3911,1
6248,22.0,variant_b,0.1736,0
6249,0.0,variant_a,0.9276,0
6250,67.4,variant_a,0.3815,1
6251,70.5,variant_b,0.6508,1
6252,54.3,variant_a,0.5266,1
6253,43.6,variant_a,0.6429,0
6254,57.6,variant_a,0.4895,1
6255,33.7,variant_a,0.7376,1
6256,54.4,variant_a,0.5255,1
6257,41.7,variant_a,0.6623,0
6258,34.2,variant_a,0.7332,1
6259,43.6,variant_b,0.3571,0
6260,51.2,variant_b,0.4388,0
6261,39.1,variant_b,0.3121,0
6262,27.7,variant_a,0.7864,0
6263,38.8,variant_b,0.3092,0
6264,100.0,variant_b,0.8754,1
6265,75.1,variant_b,0.6962,0
6266,4.0,variant_a,0.9145,0
6267,59.1,variant_a,0.4727,0
6268,60.0,variant_a,0.4626,0
6269,44.1,variant_b,0.3623,0
6270,48.9,variant_b,0.4135,0
6271,34.9,variant_a,0.727,0
6272,43.3,variant_b,0.354,1
6273,51.9,variant_a,0.5534,0
6274,69.9,variant_b,0.6446,0
6275,40.9,variant_a,0.6703,1
6276,21.9,variant_a,0.827,0
6277,44.8,variant_a,0.6304,0
6278,59.9,variant_a,0.4637,0
6279,72.2,variant_a,0.332,1
6280,53.4,variant_a,0.5367,0
6281,28.9,variant_a,0.7772,0
6282,36.5,variant_a,0.7125,0
6283,57.2,variant_a,0.494,1
6284,23.0,variant_a,0.8198,0
6285,38.8,variant_a,0.6908,0
6286,68.2,variant_b,0.6269,1
6287,61.2,variant_b,0.5508,1
6288,29.3,variant_a,0.7741,0
6289,34.5,variant_a,0.7306,0
6290,37.8,variant_a,0.7004,0
6291,67.6,variant_b,0.6206,1
6292,38.5,variant_a,0.6937,0
6293,41.0,variant_a,0.6693,0
6294,58.1,variant_b,0.5161,1
6295,44.2,variant_a,0.6367,0
6296,62.7,variant_a,0.4325,0
6297,49.1,variant_a,0.5843,0
6298,42.5,variant_b,0.3458,0
6299,45.2,variant_b,0.3738,0
6300,48.9,variant_b,0.4135,0
6301,85.9,variant_b,0.7884,1
6302,59.3,variant_a,0.4704,0
6303,34.7,variant_a,0.7288,0
6304,19.8,variant_a,0.8401,1
6305,45.0,variant_b,0.3717,1
6306,61.8,variant_b,0.5575,1
6307,20.9,variant_a,0.8333,0
6308,77.5,variant_b,0.7186,1
6309,46.8,variant_a,0.6092,0
6310,75.2,variant_a,0.3028,1
6311,51.2,variant_b,0.4388,1
6312,27.3,variant_a,0.7894,0
6313,46.2,variant_a,0.6156,0
6314,25.1,variant_a,0.8054,1
6315,77.6,variant_b,0.7195,1
6316,36.5,variant_a,0.7125,0
6317,61.8,variant_b,0.5575,0
6318,23.1,variant_a,0.8191,0
6319,89.9,variant_b,0.8169,1
6320,60.6,variant_a,0.4559,0
6321,37.3,variant_b,0.2949,0
6322,58.0,variant_a,0.485,0
6323,77.5,variant_b,0.7186,1
6324,80.8,variant_b,0.7476,0
6325,36.0,variant_b,0.2829,0
6326,53.9,variant_a,0.5311,1
6327,50.9,variant_a,0.5645,1
6328,19.6,variant_a,0.8413,0
6329,44.4,variant_b,0.3654,0
6330,26.3,variant_a,0.7968,0
6331,41.0,variant_b,0.3307,1
6332,35.6,variant_a,0.7207,0
6333,3.3,variant_b,0.0831,0
6334,69.8,variant_a,0.3564,1
6335,37.7,variant_a,0.7013,0
6336,55.6,variant_a,0.512,1
6337,54.3,variant_b,0.4734,1
6338,96.4,variant_b,0.8567,1
6339,74.3,variant_a,0.3114,0
6340,50.7,variant_b,0.4333,0
6341,49.1,variant_a,0.5843,1
6342,87.2,variant_b,0.798,0
6343,40.9,variant_a,0.6703,1
6344,85.6,variant_b,0.7862,1
6345,17.7,variant_a,0.8524,0
6346,75.2,variant_b,0.6972,1
6347,54.7,variant_b,0.4779,1
6348,44.7,variant_a,0.6315,0
6349,26.5,variant_b,0.2046,0
6350,53.7,variant_a,0.5333,1
6351,40.9,variant_b,0.3297,0
6352,61.1,variant_a,0.4503,1
6353,68.1,variant_b,0.6259,1
6354,54.8,variant_a,0.521,0
6355,47.2,variant_a,0.6049,1
6356,87.8,variant_a,0.1977,0
6357,77.8,variant_a,0.2787,1
6358,0.8,variant_a,0.9251,0
6359,50.4,variant_b,0.43,1
6360,52.8,variant_b,0.4566,1
6361,30.8,variant_a,0.7621,0
6362,53.3,variant_b,0.4622,0
6363,27.6,variant_a,0.7872,0
6364,46.3,variant_b,0.3854,1
6365,92.9,variant_a,0.1638,0
6366,52.6,variant_a,0.5456,0
6367,56.6,variant_b,0.4993,1
6368,28.6,variant_a,0.7795,0
6369,44.8,variant_a,0.6304,0
6370,81.4,variant_b,0.7527,0
6371,45.5,variant_a,0.623,0
6372,96.9,variant_b,0.8594,1
6373,0.0,variant_a,0.9276,0
6374,56.3,variant_b,0.4959,0
6375,56.0,variant_b,0.4925,1
6376,24.9,variant_a,0.8068,0
6377,77.5,variant_b,0.7186,1
6378,60.2,variant_b,0.5397,1
6379,27.0,variant_a,0.7917,0
6380,67.8,variant_b,0.6227,1
6381,46.1,variant_a,0.6167,0
6382,45.6,variant_a,0.622,0
6383,65.9,variant_a,0.3976,0
6384,68.3,variant_b,0.628,0
6385,55.6,variant_a,0.512,0
6386,64.8,variant_a,0.4095,0
6387,71.9,variant_a,0.335,1
6388,0.0,variant_a,0.9276,0
6389,79.3,variant_b,0.7347,1
6390,38.8,variant_b,0.3092,0
6391,22.4,variant_a,0.8238,0
6392,69.4,variant_a,0.3605,1
6393,58.1,variant_b,0.5161,0
6394,14.9,variant_a,0.8676,0
6395,41.8,variant_b,0.3387,1
6396,76.7,variant_b,0.7113,1
6397,28.8,variant_b,0.222,0
6398,54.8,variant_b,0.479,1
6399,18.8,variant_a,0.8461,1
6400,68.5,variant_a,0.3699,1
6401,89.4,variant_b,0.8135,1
6402,41.8,variant_a,0.6613,0
6403,8.6,variant_a,0.8969,0
6404,30.9,variant_b,0.2388,0
6405,54.5,variant_a,0.5244,0
6406,42.8,variant_a,0.6511,0
6407,61.0,variant_a,0.4514,1
6408,64.7,variant_b,0.5894,1
6409,31.7,variant_a,0.7546,0
6410,33.2,variant_b,0.2581,0
6411,44.4,variant_b,0.3654,0
6412,54.2,variant_a,0.5277,0
6413,0.8,variant_a,0.9251,0
6414,81.5,variant_a,0.2465,1
6415,61.4,variant_b,0.553,0
6416,41.7,variant_b,0.3377,0
6417,43.8,variant_b,0.3592,1
6418,52.5,variant_b,0.4533,0
6419,49.5,variant_b,0.4201,0
6420,26.9,variant_a,0.7924,0
6421,43.3,variant_b,0.354,0
6422,11.3,variant_a,0.8851,0
6423,66.2,variant_b,0.6056,1
6424,68.6,variant_b,0.6311,1
6425,58.4,variant_b,0.5195,1
6426,52.9,variant_b,0.4577,0
6427,41.3,variant_a,0.6663,0
6428,28.2,variant_a,0.7826,0
6429,27.2,variant_a,0.7902,0
6430,27.0,variant_a,0.7917,0
6431,57.5,variant_b,0.5094,1
6432,68.8,variant_b,0.6332,1
6433,55.0,variant_a,0.5187,1
6434,36.0,variant_a,0.7171,1
6435,38.9,variant_b,0.3101,0
6436,53.4,variant_b,0.4633,1
6437,48.3,variant_b,0.407,0
6438,27.3,variant_b,0.2106,0
6439,47.1,variant_a,0.606,1
6440,30.4,variant_a,0.7653,0
6441,31.3,variant_a,0.758,1
6442,39.4,variant_b,0.315,0
6443,36.9,variant_a,0.7088,0
6444,14.8,variant_b,0.1319,0
6445,57.6,variant_a,0.4895,1
6446,53.9,variant_b,0.4689,0
6447,69.1,variant_a,0.3637,0
6448,14.0,variant_a,0.8721,1
6449,47.2,variant_a,0.6049,0
6450,74.3,variant_b,0.6886,1
6451,64.5,variant_a,0.4128,1
6452,36.7,variant_a,0.7106,1
6453,47.5,variant_a,0.6017,0
6454,52.6,variant_a,0.5456,0
6455,98.6,variant_b,0.8684,1
6456,42.1,variant_b,0.3418,0
6457,63.8,variant_a,0.4204,1
6458,72.8,variant_b,0.6739,1
6459,30.3,variant_b,0.2339,1
6460,36.1,variant_a,0.7162,1
6461,83.7,variant_a,0.2286,1
6462,42.6,variant_a,0.6532,0
6463,28.4,variant_a,0.7811,0
6464,56.4,variant_a,0.503,0
6465,27.2,variant_a,0.7902,0
6466,14.6,variant_a,0.8691,0
6467,68.6,variant_b,0.6311,1
6468,73.1,variant_a,0.3231,1
6469,70.8,variant_b,0.6538,1
6470,26.3,variant_b,0.2032,0
6471,76.6,variant_a,0.2897,0
6472,67.5,variant_a,0.3805,1
6473,75.7,variant_b,0.7019,1
6474,52.0,variant_b,0.4477,0
6475,73.1,variant_b,0.6769,0
6476,65.7,variant_b,0.6002,1
6477,23.8,variant_a,0.8144,0
6478,27.3,variant_a,0.7894,0
6479,60.9,variant_b,0.5475,0
6480,15.8,variant_a,0.8628,0
6481,90.0,variant_b,0.8176,1
6482,28.4,variant_a,0.7811,0
6483,30.5,variant_a,0.7645,0
6484,30.4,variant_a,0.7653,0
6485,55.6,variant_a,0.512,1
6486,82.0,variant_b,0.7577,1
6487,55.2,variant_b,0.4835,0
6488,9.6,variant_a,0.8926,0
6489,51.1,variant_b,0.4377,1
6490,51.3,variant_b,0.4399,1
6491,92.7,variant_b,0.835,1
6492,69.5,variant_b,0.6405,1
6493,55.5,variant_b,0.4869,1
6494,15.9,variant_a,0.8623,0
6495,47.3,variant_b,0.3962,0
6496,84.9,variant_a,0.2192,1
6497,59.2,variant_a,0.4715,0
6498,47.4,variant_b,0.3972,1
6499,68.2,variant_a,0.3731,0
6500,74.0,variant_b,0.6857,1
6501,46.2,variant_a,0.6156,0
6502,38.3,variant_a,0.6956,0
6503,53.6,variant_a,0.5344,1
6504,61.0,variant_a,0.4514,1
6505,39.8,variant_b,0.3189,0
6506,27.1,variant_a,0.7909,0
6507,67.2,variant_b,0.6163,0
6508,70.0,variant_b,0.6457,1
6509,53.4,variant_b,0.4633,1
6510,51.2,variant_b,0.4388,1
6511,78.7,variant_b,0.7294,1
6512,41.5,variant_b,0.3357,0
6513,41.7,variant_a,0.6623,1
6514,24.4,variant_a,0.8103,0
6515,25.4,variant_a,0.8033,0
6516,73.8,variant_a,0.3163,1
6517,65.9,variant_b,0.6024,0
6518,23.7,variant_b,0.1849,0
6519,61.9,variant_a,0.4414,1
6520,91.0,variant_b,0.8242,1
6521,51.4,variant_a,0.559,1
6522,14.8,variant_b,0.1319,0
6523,65.3,variant_b,0.5959,1
6524,59.7,variant_a,0.4659,0
6525,58.2,variant_b,0.5172,1
6526,32.8,variant_a,0.7454,1
6527,67.2,variant_b,0.6163,0
6528,17.9,variant_a,0.8513,0
6529,34.2,variant_a,0.7332,0
6530,32.5,variant_a,0.7479,0
6531,40.7,variant_a,0.6723,0
6532,84.0,variant_b,0.7738,1
6533,39.0,variant_a,0.6889,1
6534,42.9,variant_a,0.6501,1
6535,49.4,variant_a,0.581,0
6536,45.5,variant_b,0.377,1
6537,7.9,variant_a,0.8998,0
6538,33.6,variant_a,0.7385,0
6539,24.8,variant_a,0.8075,0
6540,62.3,variant_b,0.563,0
6541,47.5,variant_b,0.3983,0
6542,27.5,variant_a,0.7879,0
6543,16.4,variant_a,0.8596,0
6544,53.8,variant_b,0.4678,0
6545,71.1,variant_b,0.6569,1
6546,0.0,variant_a,0.9276,0
6547,13.4,variant_a,0.8751,0
6548,44.0,variant_a,0.6388,0
6549,61.4,variant_a,0.447,0
6550,61.8,variant_b,0.5575,1
6551,54.7,variant_a,0.5221,0
6552,32.2,variant_b,0.2496,1
6553,50.7,variant_a,0.5667,0
6554,53.1,variant_b,0.46,1
6555,20.5,variant_a,0.8358,0
6556,48.6,variant_b,0.4102,0
6557,71.9,variant_b,0.665,1
6558,84.0,variant_b,0.7738,1
6559,92.1,variant_b,0.8312,1
6560,13.6,variant_a,0.8741,0
6561,54.3,variant_b,0.4734,1
6562,31.6,variant_a,0.7555,0
6563,43.4,variant_a,0.645,0
6564,3.3,variant_a,0.9169,0
6565,45.1,variant_b,0.3727,0
6566,44.5,variant_a,0.6336,1
6567,19.1,variant_a,0.8443,0
6568,35.5,variant_a,0.7216,1
6569,64.1,variant_a,0.4171,1
6570,23.0,variant_b,0.1802,0
6571,58.5,variant_b,0.5206,0
6572,47.0,variant_a,0.6071,1
6573,34.7,variant_a,0.7288,0
6574,36.0,variant_a,0.7171,0
6575,56.3,variant_b,0.4959,1
6576,38.3,variant_a,0.6956,1
6577,49.8,variant_a,0.5766,0
6578,65.3,variant_a,0.4041,1
6579,48.3,variant_a,0.593,0
6580,63.2,variant_b,0.573,0
6581,41.9,variant_a,0.6603,0
6582,60.2,variant_b,0.5397,1
6583,38.0,variant_a,0.6985,0
6584,25.7,variant_a,0.8012,1
6585,60.0,variant_a,0.4626,0
6586,67.8,variant_b,0.6227,1
6587,58.7,variant_a,0.4771,0
6588,48.5,variant_b,0.4091,0
6589,30.5,variant_a,0.7645,0
6590,39.2,variant_a,0.687,1
6591,39.9,variant_a,0.6802,0
6592,81.1,variant_b,0.7502,1
6593,33.7,variant_a,0.7376,1
6594,62.8,variant_a,0.4314,0
6595,26.6,variant_a,0.7946,0
6596,95.8,variant_b,0.8533,1
6597,46.6,variant_b,0.3886,1
6598,44.5,variant_b,0.3664,0
6599,60.7,variant_b,0.5453,1
6600,64.1,variant_b,0.5829,1
6601,52.6,variant_b,0.4544,1
6602,32.1,variant_a,0.7513,0
6603,18.6,variant_a,0.8472,0
6604,46.8,variant_b,0.3908,0
6605,87.8,variant_b,0.8023,0
6606,61.7,variant_a,0.4436,1
6607,30.8,variant_a,0.7621,0
6608,55.6,variant_b,0.488,1
6609,65.6,variant_a,0.4008,1
6610,80.0,variant_b,0.7408,1
6611,40.9,variant_a,0.6703,0
6612,32.2,variant_a,0.7504,0
6613,69.1,variant_b,0.6363,1
6614,67.7,variant_b,0.6216,1
6615,63.0,variant_a,0.4292,1
6616,55.8,variant_b,0.4903,1
6617,82.5,variant_b,0.7618,1
6618,70.7,variant_b,0.6528,1
6619,72.1,variant_b,0.667,1
6620,72.6,variant_a,0.3281,1
6621,54.6,variant_a,0.5232,1
6622,80.9,variant_a,0.2515,0
6623,65.2,variant_b,0.5948,0
6624,45.4,variant_b,0.3759,0
6625,57.8,variant_a,0.4873,1
6626,11.6,variant_a,0.8837,0
6627,58.8,variant_a,0.476,0
6628,59.0,variant_a,0.4738,0
6629,24.5,variant_a,0.8096,0
6630,66.9,variant_b,0.6131,1
6631,23.5,variant_b,0.1835,0
6632,25.2,variant_b,0.1953,0
6633,36.5,variant_a,0.7125,0
6634,58.2,variant_a,0.4828,1
6635,28.4,variant_a,0.7811,0
6636,39.5,variant_a,0.6841,1
6637,77.0,variant_a,0.286,0
6638,20.0,variant_a,0.8389,0
6639,58.4,variant_b,0.5195,0
6640,70.4,variant_b,0.6498,0
6641,49.4,variant_a,0.581,0
6642,17.2,variant_a,0.8552,0
6643,34.3,variant_a,0.7323,1
6644,26.0,variant_a,0.799,1
6645,38.7,variant_a,0.6918,0
6646,40.1,variant_b,0.3218,0
6647,86.9,variant_b,0.7958,1
6648,22.9,variant_a,0.8205,0
6649,96.8,variant_b,0.8589,1
6650,49.4,variant_a,0.581,1
6651,60.0,variant_a,0.4626,1
6652,54.0,variant_a,0.53,0
6653,61.3,variant_a,0.4481,1
6654,43.2,variant_a,0.647,0
6655,81.9,variant_b,0.7569,1
6656,16.4,variant_a,0.8596,0
6657,57.8,variant_b,0.5127,1
6658,50.8,variant_a,0.5656,1
6659,32.6,variant_a,0.7471,0
6660,49.5,variant_b,0.4201,0
6661,52.0,variant_a,0.5523,0
6662,70.0,variant_b,0.6457,1
6663,60.0,variant_a,0.4626,0
6664,40.8,variant_a,0.6713,0
6665,54.4,variant_b,0.4745,0
6666,82.3,variant_b,0.7601,1
6667,35.2,variant_b,0.2757,0
6668,53.4,variant_b,0.4633,0
6669,60.6,variant_b,0.5441,1
6670,57.6,variant_a,0.4895,1
6671,57.4,variant_b,0.5082,1
6672,55.2,variant_a,0.5165,1
6673,36.7,variant_b,0.2894,0
6674,33.4,variant_a,0.7402,0
6675,54.0,variant_a,0.53,0
6676,62.3,variant_b,0.563,1
6677,32.9,variant_b,0.2555,0
6678,64.2,variant_b,0.5839,0
6679,45.5,variant_a,0.623,0
6680,66.5,variant_b,0.6089,0
6681,52.9,variant_a,0.5423,0
6682,40.4,variant_a,0.6752,0
6683,0.6,variant_a,0.9257,0
6684,63.5,variant_b,0.5763,1
6685,24.2,variant_b,0.1883,0
6686,45.5,variant_a,0.623,0
6687,79.7,variant_b,0.7382,1
6688,52.3,variant_a,0.549,1
6689,41.4,variant_a,0.6653,1
6690,56.7,variant_a,0.4996,1
6691,53.3,variant_b,0.4622,0
6692,84.1,variant_a,0.2254,1
6693,41.5,variant_a,0.6643,0
6694,27.0,variant_b,0.2083,0
6695,54.5,variant_a,0.5244,0
6696,59.0,variant_a,0.4738,0
6697,19.9,variant_a,0.8395,0
6698,34.7,variant_b,0.2712,0
6699,40.0,variant_a,0.6792,0
6700,97.8,variant_a,0.1358,1
6701,68.2,variant_b,0.6269,1
6702,47.0,variant_b,0.3929,0
6703,34.1,variant_a,0.7341,0
6704,48.4,variant_a,0.5919,0
6705,35.1,variant_a,0.7252,0
6706,49.8,variant_a,0.5766,0
6707,25.4,variant_a,0.8033,0
6708,35.0,variant_a,0.7261,1
6709,97.7,variant_b,0.8637,1
6710,51.7,variant_a,0.5556,0
6711,95.3,variant_b,0.8505,1
6712,42.8,variant_b,0.3489,0
6713,50.5,variant_b,0.4311,1
6714,37.3,variant_b,0.2949,0
6715,70.8,variant_b,0.6538,1
6716,58.4,variant_a,0.4805,0
6717,22.0,variant_a,0.8264,0
6718,42.4,variant_a,0.6552,0
6719,25.4,variant_a,0.8033,0
6720,30.7,variant_a,0.7629,0
6721,44.9,variant_b,0.3706,0
6722,30.8,variant_a,0.7621,0
