ticket_id,urgency_score,complexity_score,cluster_run1,cluster_run2
6640,89.1,100.0,0,0
6641,100.0,77.3,3,0
6642,86.6,55.1,3,3
6643,56.5,69.4,0,3
6644,82.0,63.9,3,3
6645,63.7,100.0,0,0
6646,68.5,67.9,3,3
6647,89.5,85.1,3,0
6648,61.4,47.8,1,3
6649,46.3,76.9,0,3
6650,46.1,28.4,1,1
6651,32.4,25.0,2,1
6652,67.0,63.9,3,3
6653,85.3,100.0,0,0
6654,27.8,19.0,2,1
6655,41.4,3.3,1,1
6656,28.8,58.3,2,2
6657,77.8,9.2,1,1
6658,100.0,100.0,0,0
6659,44.6,31.4,1,1
6660,47.5,58.4,2,2
6661,29.8,39.1,2,2
6662,36.1,49.1,2,2
6663,82.1,80.5,3,0
6664,87.4,92.0,0,0
6665,25.3,41.8,2,2
6666,57.2,28.5,1,1
6667,37.8,77.2,2,2
6668,72.5,57.8,3,3
6669,9.0,51.8,2,2
6670,43.8,37.6,1,1
6671,47.1,100.0,0,0
6672,71.7,94.6,0,0
6673,59.7,97.2,0,0
6674,68.3,87.1,0,0
6675,64.8,61.1,3,3
6676,35.6,31.6,2,1
6677,81.9,65.1,3,3
6678,81.2,83.6,0,0
6679,72.3,90.4,0,0
6680,74.6,81.9,0,0
6681,49.2,11.2,1,1
6682,24.2,23.9,2,1
6683,57.3,60.4,0,3
6684,69.1,79.6,0,0
6685,62.5,58.5,3,3
6686,71.9,75.3,0,0
6687,79.2,86.6,0,0
6688,39.6,42.2,2,2
6689,39.4,12.6,1,1
6690,96.3,89.5,3,0
6691,58.4,61.6,0,3
6692,23.2,0.0,1,1
6693,36.3,36.7,2,2
6694,67.2,14.5,1,1
6695,74.0,78.1,0,0
6696,58.9,74.7,0,3
6697,56.5,19.2,1,1
6698,72.8,56.6,3,3
6699,77.8,54.9,3,3
6700,85.7,81.9,3,0
6701,47.5,44.0,1,2
6702,77.7,53.5,3,3
6703,25.5,9.8,1,1
6704,51.3,41.9,1,1
6705,46.3,28.0,1,1
6706,31.9,16.2,1,1
6707,37.3,0.0,1,1
6708,64.6,69.4,0,3
6709,17.6,24.1,2,2
6710,90.5,62.4,3,0
6711,42.9,31.0,1,1
6712,76.7,72.4,3,0
6713,69.1,0.0,1,1
6714,73.7,92.3,0,0
6715,70.0,76.2,0,0
6716,54.4,13.0,1,1
6717,17.1,40.9,2,2
6718,78.7,61.9,3,3
6719,50.0,36.3,1,1
6720,99.1,85.0,3,0
6721,63.9,65.9,0,3
6722,26.7,40.5,2,2
6723,100.0,75.5,3,0
6724,70.1,81.2,0,0
6725,51.7,17.7,1,1
6726,41.4,0.0,1,1
6727,43.4,28.7,1,1
6728,32.2,28.7,2,1
6729,31.8,36.2,2,2
6730,85.7,47.7,3,3
6731,100.0,75.6,3,0
6732,63.5,51.8,3,3
6733,76.4,64.9,3,3
6734,86.9,49.1,3,3
6735,100.0,100.0,0,0
6736,41.1,24.6,1,1
6737,33.4,38.7,2,2
6738,69.9,58.9,3,3
6739,68.2,24.1,1,1
6740,26.5,37.9,2,2
6741,37.9,69.9,2,2
6742,78.1,100.0,0,0
6743,87.3,64.9,3,0
6744,54.4,49.5,1,3
6745,68.4,69.1,0,3
6746,92.6,89.4,3,0
6747,97.5,68.6,3,0
6748,54.4,19.3,1,1
6749,64.0,83.8,0,0
6750,47.4,45.2,2,2
6751,75.9,100.0,0,0
6752,25.3,6.7,1,1
6753,44.5,72.1,2,2
6754,75.1,45.1,3,3
6755,73.4,87.8,0,0
6756,94.3,49.7,3,3
6757,29.4,28.3,2,1
6758,56.3,64.5,0,3
6759,37.4,13.0,1,1
6760,41.5,84.0,0,2
6761,62.6,100.0,0,0
6762,34.8,51.0,2,2
6763,39.5,84.5,0,2
6764,23.7,29.7,2,2
6765,68.0,98.4,0,0
6766,57.8,76.3,0,3
6767,18.2,37.7,2,2
6768,97.2,92.3,3,0
6769,39.6,21.8,1,1
6770,73.5,91.5,0,0
6771,72.6,32.7,1,3
6772,89.3,75.6,3,0
6773,62.0,100.0,0,0
6774,69.3,27.5,1,3
6775,61.6,75.9,0,3
6776,14.1,49.7,2,2
6777,46.5,40.8,1,2
6778,67.7,35.6,1,3
6779,92.6,77.5,3,0
6780,86.7,72.3,3,0
6781,74.5,85.3,0,0
6782,85.4,90.1,0,0
6783,4.1,36.3,2,2
6784,70.4,74.7,0,0
6785,68.4,98.8,0,0
6786,53.9,87.9,0,0
6787,25.3,38.4,2,2
6788,97.9,79.0,3,0
6789,92.2,97.2,0,0
6790,70.4,34.1,1,3
6791,86.3,64.9,3,0
6792,81.1,31.9,3,3
6793,27.9,59.1,2,2
6794,85.0,98.1,0,0
6795,84.9,93.4,0,0
6796,84.3,79.9,3,0
6797,83.0,60.1,3,3
6798,36.7,37.9,2,2
6799,100.0,77.7,3,0
6800,35.3,42.8,2,2
6801,47.2,39.8,1,2
6802,92.4,44.5,3,3
6803,3.1,59.5,2,2
6804,76.3,70.3,3,0
6805,46.8,23.5,1,1
6806,32.2,41.0,2,2
6807,21.5,0.0,1,1
6808,47.9,26.6,1,1
6809,77.3,73.0,3,0
6810,86.6,79.8,3,0
6811,53.4,44.8,1,3
6812,90.0,96.0,0,0
6813,41.8,54.2,2,2
6814,17.6,17.8,2,1
6815,61.2,84.0,0,0
6816,27.6,71.1,2,2
6817,41.9,25.0,1,1
6818,83.0,68.1,3,0
6819,62.3,37.6,1,3
6820,47.9,32.8,1,1
6821,58.6,81.8,0,0
6822,52.2,18.0,1,1
6823,45.0,33.6,1,1
6824,90.7,100.0,0,0
6825,53.2,39.3,1,1
6826,65.2,69.6,0,3
6827,100.0,73.1,3,0
6828,34.0,45.6,2,2
6829,44.6,43.7,2,2
6830,67.4,93.4,0,0
6831,82.7,58.4,3,3
6832,47.4,56.1,2,2
6833,79.2,100.0,0,0
6834,46.8,93.2,0,0
6835,33.1,28.3,2,1
6836,67.2,75.2,0,0
6837,91.8,83.0,3,0
6838,36.3,41.8,2,2
6839,41.8,68.6,2,2
6840,80.7,100.0,0,0
6841,84.7,86.6,0,0
6842,21.7,25.8,2,2
6843,56.6,33.5,1,1
6844,46.8,30.4,1,1
6845,62.4,89.3,0,0
6846,94.5,90.7,3,0
6847,42.2,27.5,1,1
6848,87.4,59.2,3,3
6849,84.1,84.1,0,0
6850,21.9,29.6,2,2
6851,61.8,78.6,0,0
6852,74.7,80.8,0,0
6853,35.1,40.0,2,2
6854,74.2,96.8,0,0
6855,33.3,31.2,2,1
6856,44.7,43.5,2,2
6857,89.1,57.9,3,3
6858,89.4,68.3,3,0
6859,69.2,74.4,0,0
6860,100.0,100.0,0,0
6861,39.6,43.6,2,2
6862,77.1,71.7,3,0
6863,60.4,100.0,0,0
6864,37.1,70.2,2,2
6865,63.8,63.8,3,3
6866,38.3,1.3,1,1
6867,59.9,100.0,0,0
6868,33.0,24.9,1,1
6869,67.4,50.3,3,3
6870,83.1,63.3,3,3
6871,100.0,75.0,3,0
6872,69.8,91.6,0,0
6873,32.0,54.4,2,2
6874,59.7,41.3,1,3
6875,81.4,75.2,3,0
6876,14.6,33.0,2,2
6877,57.3,39.0,1,3
6878,64.7,27.6,1,1
6879,72.2,74.0,0,0
6880,68.3,81.9,0,0
6881,49.4,13.6,1,1
6882,54.0,56.8,2,3
6883,83.6,66.2,3,0
6884,75.1,61.6,3,3
6885,32.2,74.9,2,2
6886,54.7,31.4,1,1
6887,68.8,84.2,0,0
6888,64.5,95.7,0,0
6889,48.5,40.3,1,1
6890,50.2,42.6,1,2
6891,63.2,55.0,3,3
6892,0.0,16.0,2,2
6893,58.0,18.2,1,1
6894,96.6,100.0,0,0
6895,0.0,4.8,2,1
6896,54.8,32.8,1,1
6897,80.5,100.0,0,0
6898,65.3,74.1,0,3
6899,69.7,73.0,0,3
6900,39.6,27.0,1,1
6901,60.6,30.2,1,1
6902,49.6,25.7,1,1
6903,61.5,47.0,1,3
6904,80.0,95.5,0,0
6905,60.8,48.9,1,3
6906,69.7,76.0,0,0
6907,24.5,16.1,2,1
6908,81.1,31.0,3,3
6909,83.8,83.4,0,0
6910,81.0,100.0,0,0
6911,65.7,63.9,3,3
6912,62.0,76.3,0,3
6913,43.3,34.1,1,1
6914,64.5,92.3,0,0
6915,90.0,78.4,3,0
6916,58.0,62.3,0,3
6917,33.0,54.6,2,2
6918,49.4,76.6,0,3
6919,54.7,100.0,0,0
6920,38.7,45.5,2,2
6921,74.8,91.2,0,0
6922,82.5,64.3,3,3
6923,35.6,20.1,1,1
6924,82.9,76.4,3,0
6925,8.8,38.9,2,2
6926,90.4,86.7,3,0
6927,93.0,42.6,3,3
6928,35.7,35.3,2,2
6929,46.0,31.6,1,1
6930,32.5,75.2,2,2
6931,47.6,68.8,2,3
6932,61.6,55.1,3,3
6933,39.9,46.3,2,2
6934,84.1,59.3,3,3
6935,63.1,24.7,1,1
6936,49.2,22.5,1,1
6937,81.5,100.0,0,0
6938,40.7,12.3,1,1
6939,70.5,63.2,3,3
6940,73.0,78.0,0,0
6941,25.3,32.5,2,2
6942,19.8,22.7,2,1
6943,73.5,81.4,0,0
6944,98.4,76.2,3,0
6945,47.3,61.3,2,2
6946,39.2,25.2,1,1
6947,44.9,44.4,2,2
6948,53.0,15.2,1,1
6949,58.5,58.7,3,3
6950,50.6,28.7,1,1
6951,94.3,100.0,0,0
6952,73.2,62.8,3,3
6953,64.8,66.2,0,3
6954,100.0,71.0,3,0
6955,55.3,61.9,0,3
6956,83.3,87.5,0,0
6957,56.9,80.2,0,3
6958,83.7,73.5,3,0
6959,34.1,43.1,2,2
6960,35.7,35.2,2,2
6961,57.6,21.1,1,1
6962,74.3,70.1,3,3
6963,54.6,85.5,0,0
6964,52.5,59.4,2,3
6965,80.7,72.5,3,0
6966,39.8,28.7,1,1
6967,25.0,34.2,2,2
6968,22.7,40.1,2,2
6969,82.0,89.1,0,0
6970,40.9,35.2,1,1
6971,75.2,76.0,0,0
6972,42.0,30.3,1,1
6973,97.3,68.9,3,0
6974,48.6,42.3,1,2
6975,54.3,55.7,2,3
6976,62.3,89.2,0,0
6977,90.7,79.7,3,0
6978,32.3,39.0,2,2
6979,28.8,8.3,1,1
6980,36.4,13.2,1,1
6981,46.0,21.0,1,1
6982,77.7,92.4,0,0
6983,7.5,42.2,2,2
6984,55.2,37.2,1,1
6985,44.1,69.7,2,2
6986,100.0,50.1,3,3
6987,94.0,74.2,3,0
6988,46.9,47.8,2,2
6989,71.0,91.7,0,0
6990,42.1,39.8,2,2
6991,87.8,92.7,0,0
6992,48.0,56.7,2,2
6993,89.8,100.0,0,0
6994,31.9,24.0,2,1
6995,100.0,70.6,3,0
6996,80.2,91.7,0,0
6997,72.9,82.9,0,0
6998,60.5,56.4,3,3
6999,56.5,32.2,1,1
7000,59.1,87.1,0,0
7001,26.7,44.5,2,2
7002,61.0,51.2,1,3
7003,100.0,79.7,3,0
7004,33.4,31.6,2,2
7005,49.0,15.2,1,1
7006,67.3,82.6,0,0
7007,39.9,26.0,1,1
7008,0.8,54.3,2,2
7009,32.9,2.1,1,1
7010,67.2,74.6,0,3
7011,100.0,73.3,3,0
7012,63.5,78.7,0,0
7013,44.2,56.2,2,2
7014,87.3,61.4,3,3
7015,79.6,72.3,3,0
7016,35.1,43.6,2,2
7017,50.5,24.2,1,1
7018,24.1,24.0,2,1
7019,23.0,22.1,2,1
7020,64.0,65.5,0,3
7021,69.5,68.9,3,3
7022,45.4,42.8,2,2
7023,40.7,45.1,2,2
7024,27.5,32.9,2,2
7025,79.1,90.5,0,0
7026,31.6,47.5,2,2
7027,28.0,12.1,1,1
7028,36.2,39.7,2,2
7029,89.3,58.9,3,3
7030,79.5,92.2,0,0
7031,64.8,34.8,1,3
7032,42.2,100.0,0,0
7033,65.4,70.6,0,3
7034,52.8,61.3,2,3
7035,35.4,32.4,2,1
7036,77.2,91.0,0,0
7037,55.2,58.1,2,3
7038,61.2,33.5,1,3
7039,44.4,16.0,1,1
7040,35.3,25.1,1,1
7041,52.7,31.1,1,1
7042,72.5,45.3,3,3
7043,57.2,98.4,0,0
7044,33.6,28.4,2,1
7045,33.5,27.1,2,1
7046,93.5,66.4,3,0
7047,23.9,56.8,2,2
7048,52.5,22.1,1,1
7049,81.9,98.3,0,0
7050,31.1,24.1,2,1
7051,84.3,77.8,3,0
7052,89.2,91.0,0,0
7053,95.1,85.6,3,0
7054,73.0,91.9,0,0
7055,78.0,63.6,3,3
7056,85.8,77.1,3,0
7057,42.0,19.6,1,1
7058,100.0,100.0,0,0
7059,56.8,24.2,1,1
7060,57.2,39.7,1,3
7061,95.3,80.3,3,0
7062,65.1,98.1,0,0
7063,78.3,70.2,3,0
7064,78.1,91.6,0,0
7065,63.9,46.7,1,3
7066,69.4,93.0,0,0
7067,76.6,86.6,0,0
7068,85.0,58.8,3,3
7069,37.8,56.5,2,2
7070,70.0,61.8,3,3
7071,31.2,56.0,2,2
7072,29.8,27.7,2,1
7073,100.0,69.3,3,0
7074,69.4,75.4,0,0
7075,72.7,99.3,0,0
7076,100.0,97.7,3,0
7077,28.7,48.3,2,2
7078,57.6,41.2,1,3
7079,87.5,60.3,3,3
7080,36.9,33.1,2,1
7081,97.8,64.7,3,0
7082,36.7,57.8,2,2
7083,67.2,81.1,0,0
7084,27.5,77.8,2,2
7085,74.5,66.9,3,3
7086,76.1,50.8,3,3
7087,35.5,19.8,1,1
7088,45.9,100.0,0,0
7089,8.5,13.1,2,1
7090,44.0,24.3,1,1
7091,54.7,0.0,1,1
7092,78.3,49.3,3,3
7093,55.1,43.8,1,3
7094,31.7,47.7,2,2
7095,70.4,24.4,1,3
7096,66.3,62.6,3,3
7097,42.2,56.4,2,2
7098,81.0,86.7,0,0
7099,39.1,46.3,2,2
7100,41.9,33.4,1,1
7101,61.4,34.3,1,3
7102,33.1,29.9,2,1
7103,18.5,40.9,2,2
7104,83.1,63.1,3,3
7105,33.6,38.5,2,2
7106,40.5,21.7,1,1
7107,36.4,23.2,1,1
7108,30.5,35.1,2,2
7109,64.3,70.6,0,3
7110,63.5,96.3,0,0
7111,36.0,72.4,2,2
7112,68.3,41.3,1,3
7113,30.4,6.5,1,1
7114,90.7,50.7,3,3
7115,25.4,29.8,2,2
7116,48.2,82.5,0,3
7117,24.4,20.8,2,1
7118,45.1,43.6,2,2
7119,68.7,29.9,1,3
7120,18.8,45.5,2,2
7121,100.0,59.2,3,0
7122,66.6,90.4,0,0
7123,49.0,35.4,1,1
7124,99.7,60.8,3,0
7125,36.7,54.6,2,2
7126,18.0,37.7,2,2
7127,82.4,85.1,0,0
7128,76.0,79.6,0,0
7129,23.2,32.1,2,2
7130,66.3,65.1,3,3
7131,72.3,47.6,3,3
7132,59.6,70.2,0,3
7133,28.6,29.7,2,2
7134,54.7,28.7,1,1
7135,58.3,19.4,1,1
7136,56.4,23.1,1,1
7137,78.9,55.2,3,3
7138,51.7,86.4,0,0
7139,86.7,56.8,3,3
7140,48.9,10.7,1,1
7141,55.4,39.2,1,3
7142,39.1,34.1,2,1
7143,33.0,13.8,1,1
7144,97.0,61.6,3,0
7145,32.2,19.4,1,1
7146,72.8,56.0,3,3
7147,32.5,38.7,2,2
7148,19.1,44.9,2,2
7149,70.8,90.7,0,0
7150,100.0,48.9,3,3
7151,35.6,43.4,2,2
7152,37.0,36.9,2,2
7153,53.7,81.6,0,3
7154,67.2,75.3,0,0
7155,83.1,45.9,3,3
7156,72.0,100.0,0,0
7157,51.9,41.7,1,1
7158,73.8,100.0,0,0
7159,41.1,4.9,1,1
7160,40.8,28.9,1,1
7161,54.8,26.8,1,1
7162,55.0,75.6,0,3
7163,36.7,38.3,2,2
7164,61.1,38.2,1,3
7165,95.8,58.1,3,3
7166,68.7,100.0,0,0
7167,66.2,81.0,0,0
7168,87.8,85.6,3,0
7169,86.1,59.2,3,3
7170,27.4,20.4,2,1
7171,39.7,25.2,1,1
7172,84.9,69.3,3,0
7173,26.8,61.0,2,2
7174,18.3,30.7,2,2
7175,39.8,51.5,2,2
7176,67.4,41.4,1,3
7177,46.2,0.9,1,1
7178,47.2,23.1,1,1
7179,31.3,21.5,1,1
7180,67.3,81.4,0,0
7181,100.0,73.1,3,0
7182,53.6,25.8,1,1
7183,68.4,41.3,1,3
7184,100.0,80.6,3,0
7185,25.9,39.1,2,2
7186,80.3,92.8,0,0
7187,74.7,100.0,0,0
7188,42.7,81.0,0,2
7189,61.1,64.5,0,3
7190,69.2,100.0,0,0
7191,42.4,32.3,1,1
7192,14.1,36.7,2,2
7193,38.8,50.4,2,2
7194,81.0,100.0,0,0
7195,22.5,40.5,2,2
7196,92.4,75.8,3,0
7197,82.6,76.9,3,0
7198,33.0,49.1,2,2
7199,100.0,100.0,0,0
7200,43.4,29.0,1,1
7201,30.6,2.7,1,1
7202,90.0,80.6,3,0
7203,68.5,86.2,0,0
7204,83.7,93.3,0,0
7205,55.1,17.2,1,1
7206,63.8,23.5,1,1
7207,29.1,35.5,2,2
7208,39.1,49.6,2,2
7209,14.8,35.2,2,2
7210,42.1,42.9,2,2
7211,42.3,47.8,2,2
7212,43.3,42.8,2,2
7213,44.0,58.5,2,2
7214,96.0,92.0,3,0
7215,42.8,30.6,1,1
7216,43.9,41.5,2,2
7217,53.6,29.7,1,1
7218,23.8,58.9,2,2
7219,60.1,100.0,0,0
7220,21.3,48.7,2,2
7221,85.3,74.8,3,0
7222,74.3,41.2,3,3
7223,41.8,14.1,1,1
7224,47.4,35.7,1,1
7225,18.9,50.0,2,2
7226,43.1,44.4,2,2
7227,38.1,16.6,1,1
7228,38.2,25.6,1,1
7229,54.1,100.0,0,0
7230,85.3,79.6,3,0
7231,31.9,35.9,2,2
7232,80.6,100.0,0,0
7233,14.7,45.5,2,2
7234,76.7,84.8,0,0
7235,55.0,85.3,0,0
7236,43.8,61.4,2,2
7237,47.5,54.2,2,2
7238,46.3,39.9,1,2
7239,76.6,77.4,0,0
7240,71.6,66.1,3,3
7241,68.8,100.0,0,0
7242,96.7,77.9,3,0
7243,63.7,100.0,0,0
7244,54.4,57.1,2,3
7245,70.7,50.8,3,3
7246,23.1,43.8,2,2
7247,97.9,91.8,3,0
7248,75.0,79.9,0,0
7249,44.3,33.2,1,1
7250,43.8,35.6,1,1
7251,38.3,43.3,2,2
7252,41.5,7.6,1,1
7253,34.8,35.2,2,2
7254,27.9,51.8,2,2
7255,8.7,56.7,2,2
7256,30.5,27.0,2,1
7257,39.4,32.7,1,1
7258,17.4,49.8,2,2
7259,79.2,82.0,0,0
7260,54.7,63.7,0,3
7261,66.7,85.3,0,0
7262,80.5,67.1,3,3
7263,37.4,53.6,2,2
7264,99.7,84.4,3,0
7265,53.0,23.4,1,1
7266,70.9,45.8,3,3
7267,51.5,60.3,2,3
7268,66.4,93.6,0,0
7269,73.9,50.4,3,3
7270,75.2,71.3,3,0
7271,84.9,70.6,3,0
7272,25.1,54.3,2,2
7273,35.9,22.6,1,1
7274,37.8,55.7,2,2
7275,92.0,67.5,3,0
7276,79.5,88.6,0,0
7277,69.3,75.3,0,0
7278,6.0,55.9,2,2
7279,50.7,100.0,0,0
7280,70.5,55.5,3,3
7281,82.6,81.7,3,0
7282,95.0,62.0,3,0
7283,21.5,33.3,2,2
7284,9.2,49.0,2,2
7285,23.2,29.3,2,2
7286,91.8,95.7,0,0
7287,47.9,28.0,1,1
7288,87.1,62.3,3,3
7289,34.6,21.8,1,1
7290,91.2,63.9,3,0
7291,96.0,82.3,3,0
7292,23.0,31.2,2,2
7293,92.1,96.0,0,0
7294,26.4,36.5,2,2
7295,55.9,91.5,0,0
7296,75.5,75.5,0,0
7297,16.6,35.8,2,2
7298,64.1,40.6,1,3
7299,67.8,69.2,0,3
7300,54.7,53.2,1,3
7301,78.0,46.8,3,3
7302,52.2,16.9,1,1
7303,45.5,51.4,2,2
7304,100.0,73.9,3,0
7305,58.0,78.4,0,3
7306,45.0,36.7,1,1
7307,67.2,28.2,1,3
7308,100.0,53.4,3,3
7309,40.3,32.2,1,1
7310,38.0,29.4,1,1
7311,69.1,100.0,0,0
7312,28.1,49.3,2,2
7313,43.0,35.3,1,1
7314,72.9,100.0,0,0
7315,91.9,90.0,3,0
7316,58.5,35.8,1,3
7317,98.4,93.7,3,0
7318,44.0,33.3,1,1
7319,63.5,65.9,0,3
7320,41.2,45.4,2,2
7321,87.8,36.8,3,3
7322,62.2,100.0,0,0
7323,48.9,42.6,1,2
7324,62.1,77.4,0,3
7325,65.2,51.7,3,3
7326,26.8,36.5,2,2
7327,80.4,99.0,0,0
7328,29.2,86.6,2,2
7329,75.7,76.5,0,0
7330,16.1,29.2,2,2
7331,88.6,96.3,0,0
7332,57.0,22.9,1,1
7333,100.0,73.6,3,0
7334,63.6,74.0,0,3
7335,85.0,57.8,3,3
7336,38.2,44.2,2,2
7337,42.5,39.5,2,2
7338,40.6,22.2,1,1
7339,38.3,20.9,1,1
7340,35.0,0.0,1,1
7341,75.9,69.9,3,3
7342,46.7,59.1,2,2
7343,45.0,64.1,2,2
7344,53.3,30.6,1,1
7345,27.5,47.2,2,2
7346,90.8,100.0,0,0
7347,51.5,14.4,1,1
7348,91.5,84.0,3,0
7349,54.4,7.5,1,1
7350,35.0,27.4,1,1
7351,34.8,33.4,2,2
7352,30.8,10.6,1,1
7353,31.1,51.1,2,2
7354,76.2,87.2,0,0
7355,54.4,34.8,1,1
7356,37.7,0.0,1,1
7357,79.6,83.4,0,0
7358,84.7,89.7,0,0
7359,58.7,97.1,0,0
7360,53.9,21.2,1,1
7361,27.3,33.8,2,2
7362,40.6,30.6,1,1
7363,86.7,73.9,3,0
7364,100.0,93.6,3,0
7365,53.9,46.9,1,3
7366,53.6,31.8,1,1
7367,39.4,34.5,2,1
7368,70.3,74.9,0,0
7369,64.7,100.0,0,0
7370,80.0,72.0,3,0
7371,48.7,20.6,1,1
7372,70.9,98.5,0,0
7373,58.0,49.1,1,3
7374,94.4,88.1,3,0
7375,31.3,52.8,2,2
7376,86.3,96.1,0,0
7377,63.2,63.1,3,3
7378,37.1,37.1,2,2
7379,36.0,33.4,2,2
7380,34.1,40.3,2,2
7381,78.6,81.1,0,0
7382,70.5,48.6,3,3
7383,88.4,95.9,0,0
7384,68.4,77.8,0,0
7385,92.4,73.5,3,0
7386,63.4,25.9,1,1
7387,83.8,63.2,3,3
7388,89.8,89.6,0,0
7389,58.1,34.3,1,1
7390,100.0,82.2,3,0
7391,95.6,89.7,3,0
7392,30.8,20.3,1,1
7393,55.3,58.7,2,3
7394,79.8,90.9,0,0
7395,28.7,18.9,1,1
7396,48.4,79.1,0,3
7397,99.9,95.2,3,0
7398,73.1,99.1,0,0
7399,48.5,41.3,1,2
7400,80.1,86.1,0,0
7401,35.4,67.3,2,2
7402,53.8,68.9,0,3
7403,29.1,42.1,2,2
7404,63.0,82.9,0,0
7405,53.9,25.9,1,1
7406,83.3,83.5,0,0
7407,56.0,36.7,1,1
7408,63.4,95.6,0,0
7409,88.6,94.6,0,0
7410,31.9,21.0,1,1
7411,32.0,56.0,2,2
7412,88.5,100.0,0,0
7413,68.1,9.6,1,1
7414,46.1,46.3,2,2
7415,65.0,100.0,0,0
7416,73.3,53.7,3,3
7417,50.4,58.2,2,3
7418,23.9,54.9,2,2
7419,84.0,92.3,0,0
7420,55.2,70.8,0,3
7421,65.3,42.7,1,3
7422,87.2,100.0,0,0
7423,76.7,74.6,3,0
7424,59.0,83.6,0,0
7425,45.9,67.6,2,2
7426,0.0,5.5,2,1
7427,34.4,49.5,2,2
7428,92.2,68.9,3,0
7429,54.9,43.7,1,3
7430,82.9,62.3,3,3
7431,50.4,57.0,2,3
7432,53.9,91.2,0,0
7433,43.9,40.0,1,2
7434,27.0,32.1,2,2
7435,100.0,99.5,0,0
7436,82.3,72.6,3,0
7437,36.9,42.1,2,2
7438,34.7,45.9,2,2
7439,63.4,87.0,0,0
7440,60.9,100.0,0,0
7441,90.6,100.0,0,0
7442,91.8,72.9,3,0
7443,97.8,88.6,3,0
7444,76.9,99.4,0,0
7445,20.9,22.7,2,1
7446,43.7,53.9,2,2
7447,47.3,22.5,1,1
7448,86.0,84.1,3,0
7449,67.8,86.4,0,0
7450,71.2,100.0,0,0
7451,60.2,75.1,0,3
7452,95.0,70.1,3,0
7453,56.9,47.9,1,3
7454,71.0,47.3,3,3
7455,58.3,37.4,1,3
7456,49.6,62.6,2,3
7457,17.4,32.7,2,2
7458,51.6,17.9,1,1
7459,55.8,63.1,0,3
7460,42.6,41.1,2,2
7461,93.1,69.5,3,0
7462,76.3,71.7,3,0
7463,6.3,31.0,2,2
7464,29.7,14.5,1,1
7465,54.1,39.3,1,1
7466,82.7,71.9,3,0
7467,27.3,38.2,2,2
7468,60.6,31.6,1,1
7469,68.9,100.0,0,0
7470,94.0,75.3,3,0
7471,26.6,56.0,2,2
7472,36.0,15.7,1,1
7473,59.7,5.7,1,1
7474,36.3,35.6,2,2
7475,86.6,68.6,3,0
7476,30.9,0.0,1,1
7477,67.3,55.5,3,3
7478,96.2,100.0,0,0
7479,96.5,65.2,3,0
7480,37.1,30.3,1,1
7481,42.6,15.0,1,1
7482,69.1,54.4,3,3
7483,29.7,24.8,2,1
7484,46.7,32.9,1,1
7485,100.0,89.6,3,0
7486,100.0,61.1,3,0
7487,63.0,82.9,0,0
7488,0.0,0.0,2,1
7489,73.5,77.7,0,0
7490,12.8,40.8,2,2
7491,63.4,87.2,0,0
7492,37.5,24.5,1,1
7493,33.1,30.2,2,1
7494,54.7,20.2,1,1
7495,65.3,59.7,3,3
7496,62.4,91.5,0,0
7497,92.7,83.6,3,0
7498,83.0,78.6,3,0
7499,27.5,49.6,2,2
7500,69.4,51.5,3,3
7501,44.2,26.5,1,1
7502,45.2,15.4,1,1
7503,80.0,60.3,3,3
7504,36.7,27.8,1,1
7505,28.4,26.5,2,1
7506,53.4,38.2,1,1
7507,74.3,82.0,0,0
7508,45.8,22.9,1,1
7509,73.1,46.9,3,3
7510,30.1,46.2,2,2
7511,52.9,40.5,1,1
7512,85.9,100.0,0,0
7513,86.7,95.9,0,0
7514,78.8,72.5,3,0
7515,46.4,15.3,1,1
7516,76.0,66.7,3,3
7517,39.6,21.6,1,1
7518,40.8,43.5,2,2
7519,35.0,49.8,2,2
7520,56.9,98.9,0,0
7521,41.1,21.2,1,1
7522,42.4,20.1,1,1
7523,41.9,29.3,1,1
7524,24.2,27.9,2,2
7525,29.7,18.5,1,1
7526,92.2,61.6,3,0
7527,45.8,33.9,1,1
7528,100.0,66.9,3,0
7529,95.6,39.9,3,3
7530,100.0,63.7,3,0
7531,41.5,29.6,1,1
7532,38.0,24.4,1,1
7533,17.7,0.9,1,1
7534,60.9,88.0,0,0
7535,56.5,48.5,1,3
7536,80.5,92.8,0,0
7537,68.1,64.3,3,3
7538,35.8,30.1,2,1
7539,24.3,34.6,2,2
7540,77.7,61.5,3,3
7541,100.0,45.8,3,3
7542,63.8,72.5,0,3
7543,72.4,97.5,0,0
7544,31.0,26.1,2,1
7545,69.5,52.9,3,3
7546,83.9,100.0,0,0
7547,55.3,27.5,1,1
7548,54.9,20.6,1,1
7549,72.1,65.7,3,3
7550,46.0,38.4,1,1
7551,42.5,21.0,1,1
7552,44.3,40.6,1,2
7553,84.3,74.3,3,0
7554,36.1,29.8,2,1
7555,35.5,58.5,2,2
7556,90.5,74.4,3,0
7557,81.0,91.0,0,0
7558,46.4,27.6,1,1
7559,100.0,74.3,3,0
7560,82.7,42.9,3,3
7561,67.9,100.0,0,0
7562,99.4,85.1,3,0
7563,75.5,52.7,3,3
7564,76.5,76.8,0,0
7565,87.1,66.0,3,0
7566,30.0,31.3,2,2
7567,66.3,91.9,0,0
7568,63.0,82.1,0,0
7569,83.7,67.0,3,0
7570,89.6,81.6,3,0
