account_id,plan,active_days_per_week,features_used,seat_count,naive_cluster,honest_cluster
6871,starter,1.1,5.0,16.0,3,0
6872,team,6.2,12.0,72.0,0,1
6873,business,5.5,10.0,26.0,3,1
6874,starter,6.1,16.0,21.0,3,1
6875,starter,1.1,6.0,44.0,0,0
6876,business,4.3,12.0,16.0,3,1
6877,team,4.5,11.0,67.0,0,1
6878,starter,2.0,0.0,21.0,3,0
6879,business,0.8,2.0,46.0,0,0
6880,starter,2.3,3.0,6.0,3,0
6881,starter,0.0,1.0,15.0,3,0
6882,starter,0.9,5.0,10.0,3,0
6883,business,1.4,0.0,6.0,3,0
6884,team,3.4,15.0,131.0,2,1
6885,team,1.0,2.0,16.0,3,0
6886,team,0.1,1.0,43.0,0,0
6887,team,1.5,2.0,7.0,3,0
6888,starter,1.4,4.0,15.0,3,0
6889,starter,2.3,5.0,191.0,2,0
6890,starter,0.8,1.0,189.0,2,0
6891,starter,3.6,13.0,39.0,3,1
6892,team,1.1,2.0,46.0,0,0
6893,team,5.3,8.0,5.0,3,1
6894,starter,5.3,8.0,69.0,0,1
6895,starter,5.4,14.0,72.0,0,1
6896,starter,2.8,0.0,66.0,0,0
6897,starter,1.3,2.0,34.0,3,0
6898,starter,5.0,11.0,17.0,3,1
6899,team,4.4,14.0,10.0,3,1
6900,team,4.6,6.0,12.0,3,1
6901,starter,6.2,11.0,12.0,3,1
6902,starter,5.6,11.0,75.0,0,1
6903,starter,0.0,0.0,116.0,2,0
6904,team,6.4,10.0,6.0,3,1
6905,team,0.0,2.0,13.0,3,0
6906,starter,1.2,4.0,15.0,3,0
6907,starter,6.2,10.0,15.0,3,1
6908,business,5.3,10.0,61.0,0,1
6909,starter,5.8,11.0,84.0,0,1
6910,starter,2.5,5.0,35.0,3,0
6911,team,1.9,0.0,12.0,3,0
6912,starter,0.4,3.0,29.0,3,0
6913,business,2.0,2.0,8.0,3,0
6914,business,0.9,3.0,7.0,3,0
6915,team,0.0,5.0,27.0,3,0
6916,business,4.9,10.0,50.0,0,1
6917,starter,2.1,0.0,13.0,3,0
6918,team,1.7,2.0,30.0,3,0
6919,team,1.6,0.0,46.0,0,0
6920,team,3.3,7.0,84.0,0,0
6921,business,1.9,6.0,19.0,3,0
6922,starter,6.1,9.0,16.0,3,1
6923,starter,1.9,3.0,23.0,3,0
6924,team,3.2,0.0,38.0,3,0
6925,team,4.8,11.0,12.0,3,1
6926,team,2.8,2.0,21.0,3,0
6927,business,7.0,15.0,33.0,3,1
6928,starter,1.2,4.0,6.0,3,0
6929,starter,2.6,3.0,36.0,3,0
6930,starter,3.9,13.0,9.0,3,1
6931,team,1.9,2.0,42.0,0,0
6932,starter,2.3,5.0,6.0,3,0
6933,team,0.8,1.0,7.0,3,0
6934,starter,3.4,10.0,108.0,2,1
6935,team,1.7,7.0,9.0,3,0
6936,team,1.3,0.0,8.0,3,0
6937,team,5.4,12.0,63.0,0,1
6938,business,5.5,9.0,8.0,3,1
6939,business,2.4,5.0,28.0,3,0
6940,starter,6.8,9.0,80.0,0,1
6941,team,5.6,11.0,16.0,3,1
6942,starter,3.7,8.0,22.0,3,1
6943,team,2.3,5.0,26.0,3,0
6944,business,5.6,9.0,100.0,0,1
6945,team,5.4,8.0,16.0,3,1
6946,team,3.2,0.0,9.0,3,0
6947,team,5.5,7.0,26.0,3,1
6948,business,1.3,5.0,28.0,3,0
6949,starter,5.7,8.0,88.0,0,1
6950,starter,0.0,0.0,11.0,3,0
6951,business,6.2,11.0,28.0,3,1
6952,team,5.3,11.0,8.0,3,1
6953,starter,6.9,11.0,54.0,0,1
6954,business,2.3,2.0,11.0,3,0
6955,business,2.0,7.0,56.0,0,0
6956,starter,5.4,8.0,63.0,0,1
6957,starter,4.1,9.0,25.0,3,1
6958,business,5.1,10.0,5.0,3,1
6959,team,5.5,12.0,42.0,0,1
6960,starter,6.2,14.0,75.0,0,1
6961,business,5.7,11.0,6.0,3,1
6962,starter,2.3,5.0,16.0,3,0
6963,team,5.9,12.0,12.0,3,1
6964,team,4.7,18.0,4.0,3,1
6965,starter,5.5,9.0,6.0,3,1
6966,starter,1.4,6.0,43.0,0,0
6967,starter,4.0,11.0,2.0,3,1
6968,team,3.7,12.0,39.0,3,1
6969,business,6.0,13.0,7.0,3,1
6970,starter,3.0,6.0,20.0,3,0
6971,starter,3.0,1.0,34.0,3,0
6972,starter,4.4,11.0,17.0,3,1
6973,starter,6.7,9.0,6.0,3,1
6974,starter,3.2,0.0,2.0,3,0
6975,starter,0.9,8.0,83.0,0,0
6976,team,5.7,11.0,9.0,3,1
6977,starter,3.3,3.0,9.0,3,0
6978,business,1.7,1.0,7.0,3,0
6979,starter,6.4,10.0,180.0,2,1
6980,business,1.0,4.0,54.0,0,0
6981,business,1.3,6.0,9.0,3,0
6982,starter,6.1,12.0,9.0,3,1
6983,team,1.5,3.0,22.0,3,0
6984,starter,1.8,0.0,17.0,3,0
6985,starter,5.3,10.0,60.0,0,1
6986,starter,4.2,11.0,14.0,3,1
6987,starter,3.1,0.0,40.0,3,0
6988,team,5.1,10.0,25.0,3,1
6989,business,1.3,3.0,5.0,3,0
6990,starter,1.2,7.0,26.0,3,0
6991,starter,5.3,7.0,98.0,0,1
6992,starter,4.3,8.0,33.0,3,1
6993,starter,2.5,5.0,13.0,3,0
6994,team,4.9,5.0,345.0,1,2
6995,team,2.4,8.0,11.0,3,0
6996,starter,0.8,3.0,6.0,3,0
6997,starter,4.2,13.0,32.0,3,1
6998,team,4.3,12.0,16.0,3,1
6999,starter,1.9,0.0,32.0,3,0
7000,team,0.3,4.0,11.0,3,0
7001,business,2.5,1.0,124.0,2,0
7002,team,1.3,2.0,22.0,3,0
7003,starter,6.1,11.0,51.0,0,1
7004,starter,4.9,11.0,11.0,3,1
7005,starter,6.0,13.0,25.0,3,1
7006,starter,4.2,11.0,14.0,3,1
7007,starter,4.2,14.0,17.0,3,1
7008,team,5.8,12.0,81.0,0,1
7009,starter,4.7,10.0,89.0,0,1
7010,team,6.3,12.0,6.0,3,1
7011,business,4.5,10.0,12.0,3,1
7012,starter,5.7,13.0,96.0,0,1
7013,starter,0.8,2.0,9.0,3,0
7014,starter,3.5,10.0,36.0,3,1
7015,team,3.0,5.0,19.0,3,0
7016,starter,1.4,0.0,33.0,3,0
7017,starter,6.2,12.0,11.0,3,1
7018,starter,1.8,2.0,39.0,3,0
7019,starter,3.5,13.0,41.0,3,1
7020,starter,2.0,4.0,17.0,3,0
7021,team,6.3,9.0,27.0,3,1
7022,team,2.9,4.0,68.0,0,0
7023,starter,6.8,15.0,55.0,0,1
7024,business,5.6,10.0,116.0,2,1
7025,business,5.1,13.0,485.0,4,2
7026,team,5.3,16.0,17.0,3,1
7027,team,4.1,7.0,16.0,3,1
7028,team,2.4,2.0,10.0,3,0
7029,starter,5.9,15.0,37.0,3,1
7030,starter,2.0,3.0,30.0,3,0
7031,starter,0.9,3.0,4.0,3,0
7032,starter,5.9,9.0,94.0,0,1
7033,team,4.7,5.0,31.0,3,1
7034,starter,6.5,13.0,12.0,3,1
7035,team,4.6,12.0,32.0,3,1
7036,business,1.1,6.0,3.0,3,0
7037,team,4.9,12.0,15.0,3,1
7038,team,0.6,1.0,25.0,3,0
7039,team,4.3,7.0,58.0,0,1
7040,starter,4.9,12.0,34.0,3,1
7041,team,2.8,14.0,12.0,3,1
7042,business,3.6,4.0,10.0,3,0
7043,team,2.0,4.0,32.0,3,0
7044,business,1.9,7.0,117.0,2,0
7045,team,0.8,2.0,19.0,3,0
7046,starter,5.4,11.0,10.0,3,1
7047,business,1.6,5.0,7.0,3,0
7048,team,1.7,2.0,24.0,3,0
7049,starter,3.8,9.0,3.0,3,1
7050,starter,1.5,2.0,7.0,3,0
7051,starter,3.4,12.0,14.0,3,1
7052,starter,1.4,1.0,55.0,0,0
7053,team,0.7,2.0,23.0,3,0
7054,team,4.6,12.0,66.0,0,1
7055,starter,4.9,9.0,89.0,0,1
7056,team,2.4,2.0,7.0,3,0
7057,team,2.8,3.0,38.0,3,0
7058,starter,1.6,3.0,8.0,3,0
7059,team,4.2,9.0,379.0,1,2
7060,business,6.7,10.0,80.0,0,1
7061,starter,0.2,5.0,21.0,3,0
7062,team,1.1,2.0,29.0,3,0
7063,starter,1.4,3.0,71.0,0,0
7064,starter,0.9,3.0,11.0,3,0
7065,team,6.5,9.0,13.0,3,1
7066,team,5.6,13.0,11.0,3,1
7067,team,6.3,10.0,38.0,3,1
7068,starter,1.3,0.0,45.0,0,0
7069,team,2.5,7.0,20.0,3,0
7070,team,5.1,10.0,83.0,0,1
7071,team,1.5,3.0,6.0,3,0
7072,team,1.9,4.0,81.0,0,0
7073,business,2.0,2.0,77.0,0,0
7074,starter,5.8,8.0,131.0,2,1
7075,business,5.0,9.0,5.0,3,1
7076,starter,3.7,10.0,18.0,3,1
7077,starter,4.9,12.0,123.0,2,1
7078,starter,2.6,10.0,27.0,3,1
7079,team,4.9,12.0,4.0,3,1
7080,business,0.8,0.0,26.0,3,0
7081,team,2.4,1.0,19.0,3,0
7082,starter,0.0,3.0,8.0,3,0
7083,team,3.6,0.0,24.0,3,0
7084,team,4.9,13.0,10.0,3,1
7085,team,3.6,10.0,130.0,2,1
7086,business,2.0,2.0,4.0,3,0
7087,business,5.7,9.0,63.0,0,1
7088,team,2.0,2.0,95.0,0,0
7089,starter,7.0,8.0,8.0,3,1
7090,team,4.4,13.0,47.0,0,1
7091,starter,1.9,4.0,2.0,3,0
7092,team,5.4,10.0,121.0,2,1
7093,team,4.5,8.0,46.0,0,1
7094,starter,5.5,12.0,141.0,2,1
7095,starter,2.8,1.0,16.0,3,0
7096,starter,4.4,13.0,86.0,0,1
7097,team,2.0,4.0,97.0,0,0
7098,starter,6.2,9.0,47.0,0,1
7099,starter,5.8,10.0,58.0,0,1
7100,team,3.6,15.0,93.0,0,1
7101,starter,1.9,4.0,4.0,3,0
7102,starter,4.8,13.0,187.0,2,1
7103,business,6.4,10.0,22.0,3,1
7104,starter,5.1,13.0,16.0,3,1
7105,team,7.0,8.0,68.0,0,1
7106,business,4.0,12.0,88.0,0,1
7107,starter,2.1,5.0,15.0,3,0
7108,team,0.7,2.0,11.0,3,0
7109,starter,7.0,12.0,6.0,3,1
7110,team,3.2,2.0,61.0,0,0
7111,starter,0.7,2.0,68.0,0,0
7112,starter,2.3,3.0,11.0,3,0
7113,team,1.6,4.0,26.0,3,0
7114,team,0.0,3.0,16.0,3,0
7115,team,0.6,4.0,36.0,3,0
7116,team,5.3,9.0,33.0,3,1
7117,starter,2.1,0.0,13.0,3,0
7118,team,1.2,4.0,19.0,3,0
7119,team,5.5,5.0,9.0,3,1
7120,starter,5.5,7.0,32.0,3,1
7121,business,5.5,8.0,19.0,3,1
7122,team,0.4,5.0,34.0,3,0
7123,starter,5.3,12.0,11.0,3,1
7124,starter,2.1,10.0,11.0,3,0
7125,starter,0.1,2.0,11.0,3,0
7126,starter,3.1,2.0,12.0,3,0
7127,starter,6.6,11.0,456.0,1,2
7128,team,5.4,8.0,30.0,3,1
7129,team,7.0,13.0,18.0,3,1
7130,starter,4.4,9.0,3.0,3,1
7131,starter,0.7,1.0,57.0,0,0
7132,starter,4.6,11.0,9.0,3,1
7133,team,0.9,2.0,50.0,0,0
7134,business,7.0,12.0,70.0,0,1
7135,team,5.3,12.0,12.0,3,1
7136,business,1.5,5.0,39.0,3,0
7137,team,5.6,11.0,192.0,2,1
7138,starter,3.2,1.0,7.0,3,0
7139,starter,1.8,3.0,4.0,3,0
7140,starter,1.2,0.0,19.0,3,0
7141,starter,5.5,7.0,14.0,3,1
7142,team,6.5,7.0,35.0,3,1
7143,business,1.4,5.0,15.0,3,0
7144,starter,6.6,8.0,20.0,3,1
7145,team,5.5,13.0,62.0,0,1
7146,team,5.0,11.0,5.0,3,1
7147,team,5.7,10.0,34.0,3,1
7148,starter,3.6,3.0,13.0,3,0
7149,starter,1.4,6.0,15.0,3,0
7150,starter,6.6,8.0,13.0,3,1
7151,starter,5.8,12.0,5.0,3,1
7152,starter,5.4,10.0,51.0,0,1
7153,starter,1.7,0.0,20.0,3,0
7154,starter,2.4,0.0,80.0,0,0
7155,business,2.2,1.0,17.0,3,0
7156,business,5.6,9.0,7.0,3,1
7157,starter,5.9,11.0,12.0,3,1
7158,starter,4.4,13.0,23.0,3,1
7159,team,1.0,4.0,8.0,3,0
7160,team,4.2,10.0,6.0,3,1
7161,starter,1.3,7.0,442.0,1,2
7162,starter,5.0,9.0,50.0,0,1
7163,starter,1.2,3.0,26.0,3,0
7164,starter,2.1,2.0,6.0,3,0
7165,team,0.7,4.0,2.0,3,0
7166,starter,1.4,4.0,22.0,3,0
7167,team,2.5,3.0,6.0,3,0
7168,team,6.9,12.0,11.0,3,1
7169,team,5.3,12.0,135.0,2,1
7170,starter,2.8,1.0,3.0,3,0
7171,starter,6.6,13.0,161.0,2,1
7172,starter,0.6,2.0,173.0,2,0
7173,starter,1.8,1.0,20.0,3,0
7174,starter,4.2,13.0,27.0,3,1
7175,business,4.8,10.0,57.0,0,1
7176,starter,5.6,11.0,60.0,0,1
7177,starter,0.4,9.0,15.0,3,0
7178,starter,5.7,13.0,9.0,3,1
7179,business,1.5,2.0,32.0,3,0
7180,starter,1.4,2.0,22.0,3,0
7181,starter,5.7,13.0,4.0,3,1
7182,business,0.8,4.0,14.0,3,0
7183,team,0.0,1.0,48.0,0,0
7184,starter,1.6,4.0,45.0,0,0
7185,starter,4.5,7.0,25.0,3,1
7186,business,5.0,14.0,34.0,3,1
7187,starter,0.5,6.0,21.0,3,0
7188,starter,0.7,7.0,33.0,3,0
7189,business,4.2,8.0,60.0,0,1
7190,starter,0.3,4.0,3.0,3,0
7191,starter,0.8,7.0,73.0,0,0
7192,starter,4.4,12.0,12.0,3,1
7193,team,1.6,3.0,17.0,3,0
7194,starter,7.0,14.0,94.0,0,1
7195,starter,1.0,0.0,14.0,3,0
7196,business,0.0,3.0,1.0,3,0
7197,team,5.8,12.0,78.0,0,1
7198,team,4.0,10.0,6.0,3,1
7199,team,0.7,3.0,26.0,3,0
7200,starter,1.3,5.0,17.0,3,0
7201,starter,5.2,13.0,42.0,0,1
7202,starter,1.7,3.0,8.0,3,0
7203,starter,1.8,0.0,57.0,0,0
7204,starter,1.5,0.0,47.0,0,0
7205,starter,2.7,1.0,14.0,3,0
7206,business,2.4,2.0,36.0,3,0
7207,starter,4.7,9.0,33.0,3,1
7208,team,1.4,9.0,96.0,0,0
7209,starter,3.9,11.0,72.0,0,1
7210,starter,5.8,11.0,83.0,0,1
7211,team,1.4,4.0,12.0,3,0
7212,team,3.5,0.0,6.0,3,0
7213,starter,4.5,10.0,44.0,0,1
7214,starter,6.7,12.0,26.0,3,1
7215,team,0.7,1.0,7.0,3,0
7216,starter,0.0,5.0,58.0,0,0
7217,team,4.3,10.0,42.0,0,1
7218,team,5.5,11.0,28.0,3,1
7219,business,6.2,14.0,37.0,3,1
7220,starter,4.3,13.0,63.0,0,1
7221,starter,2.5,3.0,58.0,0,0
7222,business,1.1,3.0,10.0,3,0
7223,team,4.7,13.0,12.0,3,1
7224,team,1.3,2.0,21.0,3,0
7225,team,3.2,1.0,2.0,3,0
7226,team,5.4,13.0,111.0,2,1
7227,starter,5.5,14.0,7.0,3,1
7228,starter,3.7,12.0,20.0,3,1
7229,team,5.3,10.0,30.0,3,1
7230,business,1.9,0.0,47.0,0,0
7231,starter,6.8,10.0,28.0,3,1
7232,team,0.7,2.0,11.0,3,0
7233,starter,0.9,4.0,24.0,3,0
7234,business,0.7,5.0,521.0,4,2
7235,starter,4.5,11.0,130.0,2,1
7236,team,5.8,12.0,10.0,3,1
7237,business,4.4,8.0,36.0,3,1
7238,starter,2.8,3.0,20.0,3,0
7239,starter,5.2,14.0,26.0,3,1
7240,starter,0.7,1.0,18.0,3,0
7241,team,4.5,7.0,376.0,1,2
7242,starter,0.2,4.0,14.0,3,0
7243,starter,0.2,6.0,19.0,3,0
7244,team,2.7,5.0,50.0,0,0
7245,starter,2.4,2.0,76.0,0,0
7246,starter,0.6,4.0,16.0,3,0
7247,starter,1.1,0.0,135.0,2,0
7248,team,3.1,3.0,43.0,0,0
7249,team,4.5,9.0,13.0,3,1
7250,team,5.4,13.0,6.0,3,1
7251,starter,5.7,9.0,40.0,3,1
7252,business,5.0,15.0,78.0,0,1
7253,starter,1.4,8.0,5.0,3,0
7254,team,1.2,7.0,39.0,3,0
7255,business,5.3,13.0,42.0,0,1
7256,team,0.0,1.0,21.0,3,0
7257,team,1.6,2.0,40.0,3,0
7258,starter,5.3,13.0,15.0,3,1
7259,starter,0.3,4.0,2.0,3,0
7260,business,5.6,10.0,249.0,1,2
7261,starter,4.3,10.0,45.0,0,1
7262,team,2.6,9.0,26.0,3,1
7263,business,3.3,12.0,26.0,3,1
7264,team,1.7,3.0,14.0,3,0
7265,business,2.1,6.0,56.0,0,0
7266,team,4.7,13.0,17.0,3,1
7267,starter,3.7,10.0,36.0,3,1
7268,starter,1.4,6.0,204.0,2,0
7269,starter,6.1,6.0,16.0,3,1
7270,team,5.1,8.0,15.0,3,1
7271,starter,0.1,2.0,42.0,0,0
7272,starter,5.6,12.0,11.0,3,1
7273,starter,5.0,15.0,26.0,3,1
7274,team,1.4,5.0,3.0,3,0
7275,business,5.2,12.0,320.0,1,2
7276,starter,5.7,11.0,30.0,3,1
7277,business,1.5,0.0,37.0,3,0
7278,starter,0.6,2.0,23.0,3,0
7279,business,5.1,13.0,112.0,2,1
7280,starter,1.7,4.0,249.0,1,2
7281,team,6.3,10.0,17.0,3,1
7282,starter,0.4,3.0,21.0,3,0
7283,starter,5.0,10.0,48.0,0,1
7284,starter,4.3,7.0,4.0,3,1
7285,team,5.4,10.0,10.0,3,1
7286,team,4.6,10.0,43.0,0,1
7287,business,2.1,8.0,25.0,3,0
7288,team,2.5,3.0,84.0,0,0
7289,starter,4.5,10.0,26.0,3,1
7290,business,4.1,11.0,16.0,3,1
7291,team,0.1,3.0,19.0,3,0
7292,starter,4.1,11.0,146.0,2,1
7293,team,0.3,2.0,5.0,3,0
7294,team,5.0,9.0,15.0,3,1
7295,business,1.7,3.0,50.0,0,0
7296,team,1.5,3.0,7.0,3,0
7297,business,5.5,13.0,1.0,3,1
7298,team,4.3,11.0,13.0,3,1
7299,team,2.1,1.0,62.0,0,0
7300,starter,5.1,13.0,96.0,0,1
7301,starter,5.6,11.0,189.0,2,1
7302,starter,5.8,13.0,243.0,1,2
7303,business,4.8,16.0,13.0,3,1
7304,business,2.8,5.0,8.0,3,0
7305,starter,5.9,8.0,263.0,1,2
7306,starter,1.2,1.0,38.0,3,0
7307,starter,6.9,12.0,91.0,0,1
7308,starter,6.8,7.0,12.0,3,1
7309,starter,0.1,2.0,43.0,0,0
7310,starter,3.0,11.0,72.0,0,1
7311,starter,4.6,10.0,47.0,0,1
7312,starter,2.0,1.0,39.0,3,0
7313,starter,2.5,3.0,168.0,2,0
7314,team,2.2,2.0,163.0,2,0
7315,starter,5.1,10.0,73.0,0,1
7316,starter,2.5,4.0,11.0,3,0
7317,team,2.3,1.0,4.0,3,0
7318,starter,4.7,10.0,15.0,3,1
7319,team,1.7,6.0,174.0,2,0
7320,starter,2.6,5.0,9.0,3,0
7321,starter,0.9,3.0,98.0,0,0
7322,team,1.0,2.0,300.0,1,2
7323,starter,4.4,12.0,9.0,3,1
7324,business,3.0,3.0,36.0,3,0
7325,team,5.8,8.0,427.0,1,2
7326,team,2.4,1.0,26.0,3,0
7327,starter,1.2,5.0,15.0,3,0
7328,starter,1.5,1.0,10.0,3,0
7329,starter,6.4,15.0,60.0,0,1
7330,starter,4.9,12.0,9.0,3,1
7331,team,2.7,3.0,17.0,3,0
7332,business,1.6,2.0,7.0,3,0
7333,team,1.5,3.0,47.0,0,0
7334,team,5.7,13.0,10.0,3,1
7335,starter,6.0,12.0,25.0,3,1
7336,team,6.9,14.0,358.0,1,2
7337,team,1.2,4.0,164.0,2,0
7338,starter,3.2,2.0,38.0,3,0
7339,team,4.4,12.0,8.0,3,1
7340,team,0.7,5.0,60.0,0,0
7341,team,3.0,11.0,49.0,0,1
7342,team,6.0,9.0,85.0,0,1
7343,starter,6.6,9.0,25.0,3,1
7344,starter,0.4,4.0,679.0,4,2
7345,team,1.3,1.0,17.0,3,0
7346,business,4.9,15.0,109.0,2,1
7347,starter,3.7,13.0,46.0,0,1
7348,business,5.2,7.0,40.0,3,1
7349,team,5.5,9.0,184.0,2,1
7350,starter,1.1,3.0,3.0,3,0
7351,starter,4.2,8.0,104.0,0,1
7352,team,5.3,11.0,29.0,3,1
7353,team,2.2,5.0,6.0,3,0
7354,starter,3.8,12.0,771.0,4,2
7355,team,1.5,1.0,22.0,3,0
7356,business,2.1,5.0,13.0,3,0
7357,starter,2.4,13.0,10.0,3,1
7358,starter,1.9,1.0,104.0,0,0
7359,starter,6.9,12.0,21.0,3,1
7360,starter,3.9,10.0,38.0,3,1
7361,starter,6.5,8.0,69.0,0,1
7362,starter,1.3,6.0,15.0,3,0
7363,team,5.8,14.0,543.0,4,2
7364,starter,1.4,1.0,72.0,0,0
7365,business,0.5,0.0,24.0,3,0
7366,starter,0.0,5.0,11.0,3,0
7367,team,7.0,10.0,11.0,3,1
7368,business,0.3,4.0,11.0,3,0
7369,starter,4.9,8.0,221.0,2,2
7370,team,3.0,4.0,34.0,3,0
7371,starter,1.9,5.0,19.0,3,0
7372,team,5.4,11.0,24.0,3,1
7373,starter,0.0,5.0,265.0,1,2
7374,starter,4.6,12.0,12.0,3,1
7375,starter,0.3,5.0,14.0,3,0
7376,starter,0.0,2.0,12.0,3,0
7377,starter,1.9,2.0,8.0,3,0
7378,starter,6.0,7.0,7.0,3,1
7379,team,0.8,2.0,61.0,0,0
7380,business,4.5,10.0,120.0,2,1
7381,starter,2.0,0.0,49.0,0,0
7382,starter,6.0,13.0,89.0,0,1
7383,starter,4.2,10.0,18.0,3,1
7384,starter,2.7,10.0,17.0,3,1
7385,team,6.1,12.0,87.0,0,1
7386,business,1.6,1.0,417.0,1,2
7387,team,0.5,3.0,97.0,0,0
7388,starter,2.1,5.0,15.0,3,0
7389,starter,5.9,13.0,83.0,0,1
7390,team,6.9,14.0,2.0,3,1
7391,starter,1.0,2.0,48.0,0,0
7392,team,3.1,5.0,87.0,0,0
7393,starter,4.8,11.0,16.0,3,1
7394,starter,2.1,5.0,12.0,3,0
7395,team,5.1,11.0,175.0,2,1
7396,team,1.7,3.0,7.0,3,0
7397,starter,3.0,4.0,13.0,3,0
7398,team,0.9,2.0,12.0,3,0
7399,starter,2.4,3.0,38.0,3,0
7400,starter,1.3,4.0,24.0,3,0
7401,starter,1.6,0.0,52.0,0,0
7402,team,4.5,10.0,47.0,0,1
7403,business,5.4,10.0,64.0,0,1
7404,team,0.0,5.0,1.0,3,0
7405,starter,4.9,11.0,14.0,3,1
7406,business,2.6,3.0,11.0,3,0
7407,starter,6.0,9.0,65.0,0,1
7408,starter,0.0,4.0,125.0,2,0
7409,team,0.5,2.0,16.0,3,0
7410,business,4.8,13.0,10.0,3,1
7411,team,3.4,2.0,5.0,3,0
7412,starter,1.2,3.0,5.0,3,0
7413,team,5.2,12.0,18.0,3,1
7414,starter,4.9,12.0,63.0,0,1
7415,starter,1.9,0.0,7.0,3,0
7416,team,4.3,11.0,14.0,3,1
7417,starter,5.4,11.0,23.0,3,1
7418,starter,5.7,7.0,19.0,3,1
7419,team,6.2,8.0,13.0,3,1
7420,team,0.7,5.0,19.0,3,0
7421,starter,6.1,12.0,9.0,3,1
7422,team,3.5,2.0,15.0,3,0
7423,starter,2.4,5.0,73.0,0,0
7424,business,5.9,7.0,271.0,1,2
7425,starter,0.0,6.0,38.0,3,0
7426,team,2.9,2.0,47.0,0,0
7427,team,7.0,14.0,156.0,2,1
7428,starter,6.4,10.0,78.0,0,1
7429,starter,2.1,2.0,59.0,0,0
7430,team,2.4,4.0,10.0,3,0
7431,starter,4.5,2.0,25.0,3,0
7432,starter,4.5,13.0,4.0,3,1
7433,team,4.8,13.0,23.0,3,1
7434,team,2.7,2.0,10.0,3,0
7435,business,1.8,3.0,93.0,0,0
7436,team,3.1,11.0,24.0,3,1
7437,starter,5.4,15.0,30.0,3,1
7438,team,5.5,11.0,22.0,3,1
7439,business,4.3,13.0,54.0,0,1
7440,starter,5.6,11.0,85.0,0,1
7441,starter,1.8,1.0,15.0,3,0
7442,starter,3.4,7.0,134.0,2,1
7443,starter,2.1,4.0,368.0,1,2
7444,starter,3.7,4.0,14.0,3,0
7445,starter,3.3,4.0,9.0,3,0
7446,starter,0.5,6.0,50.0,0,0
7447,starter,3.9,13.0,74.0,0,1
7448,starter,5.3,15.0,31.0,3,1
7449,team,1.9,4.0,5.0,3,0
7450,team,0.3,1.0,9.0,3,0
7451,team,0.9,5.0,23.0,3,0
7452,business,6.5,9.0,71.0,0,1
7453,team,1.8,3.0,126.0,2,0
7454,starter,2.6,0.0,39.0,3,0
7455,team,5.2,13.0,48.0,0,1
7456,business,6.2,14.0,29.0,3,1
7457,team,1.1,0.0,78.0,0,0
7458,starter,4.7,9.0,15.0,3,1
7459,starter,4.3,9.0,13.0,3,1
7460,starter,0.0,0.0,71.0,0,0
7461,starter,4.8,11.0,3.0,3,1
7462,starter,0.2,2.0,63.0,0,0
7463,business,1.1,0.0,64.0,0,0
7464,team,5.3,6.0,10.0,3,1
7465,team,1.8,0.0,9.0,3,0
7466,team,5.6,11.0,20.0,3,1
7467,business,4.8,7.0,60.0,0,1
7468,team,1.5,3.0,114.0,2,0
7469,starter,6.3,11.0,17.0,3,1
7470,team,5.0,12.0,191.0,2,1
7471,starter,1.6,3.0,37.0,3,0
7472,starter,2.8,11.0,34.0,3,1
7473,team,0.5,6.0,12.0,3,0
7474,business,6.3,10.0,122.0,2,1
7475,starter,4.3,11.0,57.0,0,1
7476,starter,0.5,6.0,14.0,3,0
7477,business,6.1,8.0,23.0,3,1
7478,starter,4.0,12.0,65.0,0,1
7479,starter,6.2,5.0,8.0,3,1
7480,team,1.5,0.0,75.0,0,0
7481,starter,1.0,0.0,22.0,3,0
7482,starter,3.1,10.0,19.0,3,1
7483,starter,6.5,11.0,115.0,2,1
7484,starter,0.0,0.0,14.0,3,0
7485,team,0.4,7.0,13.0,3,0
7486,starter,2.4,8.0,162.0,2,0
7487,starter,0.3,6.0,121.0,2,0
7488,starter,5.7,10.0,4.0,3,1
7489,starter,5.1,12.0,50.0,0,1
7490,starter,4.9,9.0,128.0,2,1
7491,team,4.1,10.0,6.0,3,1
7492,team,0.9,1.0,26.0,3,0
7493,team,1.9,4.0,29.0,3,0
7494,team,0.6,2.0,41.0,3,0
7495,starter,2.2,2.0,5.0,3,0
7496,starter,5.4,15.0,23.0,3,1
7497,team,5.7,10.0,15.0,3,1
7498,starter,5.4,12.0,129.0,2,1
7499,starter,5.7,12.0,21.0,3,1
7500,team,2.0,2.0,36.0,3,0
7501,team,2.4,2.0,33.0,3,0
7502,team,5.6,13.0,41.0,3,1
7503,starter,1.9,2.0,12.0,3,0
7504,team,4.3,12.0,96.0,0,1
7505,team,3.5,10.0,9.0,3,1
7506,team,1.6,2.0,41.0,3,0
7507,starter,6.1,14.0,43.0,0,1
7508,starter,0.7,0.0,62.0,0,0
7509,team,0.0,1.0,5.0,3,0
7510,team,4.6,10.0,32.0,3,1
7511,team,5.5,12.0,24.0,3,1
7512,starter,6.0,9.0,97.0,0,1
7513,business,4.9,11.0,130.0,2,1
7514,starter,0.4,4.0,32.0,3,0
7515,business,5.1,15.0,85.0,0,1
7516,team,2.3,5.0,151.0,2,0
7517,team,1.5,0.0,5.0,3,0
7518,team,2.6,7.0,11.0,3,0
7519,starter,1.1,3.0,50.0,0,0
